country,region,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Cambodia,East Asia & Pacific,Lower middle income,2020-01-22,11.55,104.9167,16782527,1510,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-23,11.55,104.9167,16782527,1510,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-24,11.55,104.9167,16782527,1510,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-25,11.55,104.9167,16782527,1510,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-26,11.55,104.9167,16782527,1510,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-27,11.55,104.9167,16782527,1510,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.059585782284157805,0.0,0.0,0.0,0.059585782284157805,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-28,11.55,104.9167,16782527,1510,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.059585782284157805,0.0,0.0,0.0,0.059585782284157805,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-29,11.55,104.9167,16782527,1510,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.059585782284157805,0.0,0.0,0.0,0.059585782284157805,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-30,11.55,104.9167,16782527,1510,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,0.059585782284157805,0.0,0.0,0.0,0.059585782284157805,,
Cambodia,East Asia & Pacific,Lower middle income,2020-01-31,11.55,104.9167,16782527,1510,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,0.059585782284157805,0.0,0.0,0.0,0.059585782284157805,,
