Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Singapore,East Asia & Pacific,High income,2020-01-22,1.28,103.83,5808951,65233,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Singapore,East Asia & Pacific,High income,2020-01-23,1.28,103.83,5808951,65233,,,1,0,0,1,0,1,,,,,,,,,,,,,,,,0.172,0.0,0.0,0.0,0.172,,
Singapore,East Asia & Pacific,High income,2020-01-24,1.28,103.83,5808951,65233,,,3,0,0,3,0,3,,,,,,,,,,,,,,,,0.516,0.0,0.0,0.0,0.516,,
Singapore,East Asia & Pacific,High income,2020-01-25,1.28,103.83,5808951,65233,,,3,0,0,3,0,3,,,,,,,,,,,,,,,,0.516,0.0,0.0,0.0,0.516,,
Singapore,East Asia & Pacific,High income,2020-01-26,1.28,103.83,5808951,65233,,,4,1,0,4,1,3,1.0,1.0,0.286,0.0,0.286,0.714,,,,,,,,,0.0,0.689,0.0,0.172,0.172,0.516,,
Singapore,East Asia & Pacific,High income,2020-01-27,1.28,103.83,5808951,65233,,,5,1,0,5,1,4,1.29,1.29,0.286,0.0,0.286,1.0,,,,,,,,,0.0,0.861,0.0,0.172,0.172,0.689,,
Singapore,East Asia & Pacific,High income,2020-01-28,1.28,103.83,5808951,65233,,,7,1,0,7,1,6,1.43,1.43,0.429,0.0,0.429,1.0,,,,,,,,,0.0,1.21,0.0,0.172,0.172,1.03,,
Singapore,East Asia & Pacific,High income,2020-01-29,1.28,103.83,5808951,65233,,,7,2,0,7,2,5,1.86,1.86,0.571,0.0,0.571,1.29,0.171,0.0857,0.0,0.0857,0.0857,,,,0.0,1.21,0.0,0.344,0.344,0.861,,
Singapore,East Asia & Pacific,High income,2020-01-30,1.28,103.83,5808951,65233,,,10,2,0,10,2,8,2.0,2.0,0.571,0.0,0.571,1.43,0.229,0.114,0.0,0.114,0.114,,,,0.0,1.72,0.0,0.344,0.344,1.38,,
Singapore,East Asia & Pacific,High income,2020-01-31,1.28,103.83,5808951,65233,,,13,3,0,13,3,10,1.86,1.86,0.714,0.0,0.714,1.14,0.314,0.114,0.0,0.114,0.2,,,,0.0,2.24,0.0,0.516,0.516,1.72,,
Singapore,East Asia & Pacific,High income,2020-02-01,1.28,103.83,5808951,65233,,,16,4,0,16,4,12,2.43,2.43,0.857,0.0,0.857,1.57,0.143,0.143,0.0,0.143,0.0,-0.0114,,,0.0,2.75,0.0,0.689,0.689,2.07,,
Singapore,East Asia & Pacific,High income,2020-02-02,1.28,103.83,5808951,65233,,,18,5,0,18,5,13,3.0,3.0,1.0,0.0,1.0,2.0,0.0857,0.143,0.0,0.143,-0.0571,-0.0171,,,0.0,3.1,0.0,0.861,0.861,2.24,,
Singapore,East Asia & Pacific,High income,2020-02-03,1.28,103.83,5808951,65233,,,18,6,0,18,6,12,2.57,2.57,1.29,0.0,1.29,1.29,0.114,0.143,0.0,0.143,-0.0286,-0.0286,,,0.0,3.1,0.0,1.03,1.03,2.07,,
Singapore,East Asia & Pacific,High income,2020-02-04,1.28,103.83,5808951,65233,,,24,7,0,24,7,17,2.43,2.43,1.29,0.0,1.29,1.14,0.143,0.114,0.0,0.114,0.0286,-0.0,0.0126,,0.0,4.13,0.0,1.21,1.21,2.93,,
Singapore,East Asia & Pacific,High income,2020-02-05,1.28,103.83,5808951,65233,,,28,9,0,28,9,19,2.43,2.43,1.43,0.0,1.43,1.0,0.171,0.143,0.0,0.143,0.0286,0.0114,0.0149,,0.0,4.82,0.0,1.55,1.55,3.27,,
Singapore,East Asia & Pacific,High income,2020-02-06,1.28,103.83,5808951,65233,,,28,11,0,28,11,17,3.14,3.14,1.43,0.0,1.43,1.71,0.143,0.114,0.0,0.114,0.0286,0.0514,0.0126,,0.0,4.82,0.0,1.89,1.89,2.93,,
Singapore,East Asia & Pacific,High income,2020-02-07,1.28,103.83,5808951,65233,,,30,12,0,30,12,18,3.86,3.86,1.71,0.0,1.71,2.14,0.143,0.143,0.0,0.143,0.0,0.0571,0.008,-0.0066,0.0,5.16,0.0,2.07,2.07,3.1,,
Singapore,East Asia & Pacific,High income,2020-02-08,1.28,103.83,5808951,65233,,,33,14,0,33,14,19,3.29,3.29,1.86,0.0,1.86,1.43,0.371,0.114,0.0,0.114,0.257,0.0343,0.0034,-0.0094,0.0,5.68,0.0,2.41,2.41,3.27,,
Singapore,East Asia & Pacific,High income,2020-02-09,1.28,103.83,5808951,65233,,,40,15,0,40,15,25,3.14,3.14,2.0,0.0,2.0,1.14,0.429,0.171,0.0,0.171,0.257,0.04,-0.0206,-0.0096,0.0,6.89,0.0,2.58,2.58,4.3,,
Singapore,East Asia & Pacific,High income,2020-02-10,1.28,103.83,5808951,65233,,,45,18,0,45,18,27,4.29,4.29,2.0,0.0,2.0,2.29,0.343,0.171,0.0,0.171,0.171,0.0286,-0.032,-0.0098,0.0,7.75,0.0,3.1,3.1,4.65,,
Singapore,East Asia & Pacific,High income,2020-02-11,1.28,103.83,5808951,65233,,,47,20,0,47,20,27,5.29,5.29,2.29,0.0,2.29,3.0,0.343,0.2,0.0,0.2,0.143,-0.0514,-0.0354,-0.0085,0.0,8.09,0.0,3.44,3.44,4.65,,
