country,region,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Singapore,East Asia & Pacific,High income,2020-01-22,1.2833,103.8333,5853430,64582,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Singapore,East Asia & Pacific,High income,2020-01-23,1.2833,103.8333,5853430,64582,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.17084000321179207,0.0,0.0,0.0,0.17084000321179207,,
Singapore,East Asia & Pacific,High income,2020-01-24,1.2833,103.8333,5853430,64582,,,3,0,0,3,0,3,,,,,,,,,,,,,,,0.0,0.5125200096353761,0.0,0.0,0.0,0.5125200096353761,,
Singapore,East Asia & Pacific,High income,2020-01-25,1.2833,103.8333,5853430,64582,,,3,0,0,3,0,3,,,,,,,,,,,,,,,0.0,0.5125200096353761,0.0,0.0,0.0,0.5125200096353761,,
Singapore,East Asia & Pacific,High income,2020-01-26,1.2833,103.8333,5853430,64582,,,4,1,0,4,1,3,1.0,,,,,,,,,,,,,0.0,0.0,0.6833600128471683,0.0,0.17084000321179207,0.17084000321179207,0.5125200096353761,,
Singapore,East Asia & Pacific,High income,2020-01-27,1.2833,103.8333,5853430,64582,,,5,1,0,5,1,4,1.1666666666666667,,,,,,,,,,,,,0.0,0.0,0.8542000160589603,0.0,0.17084000321179207,0.17084000321179207,0.6833600128471683,,
Singapore,East Asia & Pacific,High income,2020-01-28,1.2833,103.8333,5853430,64582,,,7,1,0,7,1,6,1.6666666666666667,,,,,,,,,,,,,0.0,0.0,1.1958800224825443,0.0,0.17084000321179207,0.17084000321179207,1.0250400192707523,,
Singapore,East Asia & Pacific,High income,2020-01-29,1.2833,103.8333,5853430,64582,,,7,2,0,7,2,5,2.0,0.5,,,,0.3055555555555556,,,,,,,,0.0,0.0,1.1958800224825443,0.0,0.34168000642358415,0.34168000642358415,0.8542000160589603,,
Singapore,East Asia & Pacific,High income,2020-01-30,1.2833,103.8333,5853430,64582,,,10,2,0,10,2,8,2.1666666666666665,0.6666666666666666,,,,0.3055555555555555,,,,,,,,0.0,0.0,1.7084000321179207,0.0,0.34168000642358415,0.34168000642358415,1.3667200256943366,,
Singapore,East Asia & Pacific,High income,2020-01-31,1.2833,103.8333,5853430,64582,,,13,3,0,13,3,10,1.8333333333333333,0.8333333333333334,,,,0.13888888888888887,,,,,-0.0625,,,0.0,0.0,2.220920041753297,0.0,0.5125200096353761,0.5125200096353761,1.7084000321179207,,
Singapore,East Asia & Pacific,High income,2020-02-01,1.2833,103.8333,5853430,64582,,,16,4,0,16,4,12,2.8333333333333335,0.8333333333333334,,,,0.05555555555555558,0.13888888888888887,,,,0.0,,,0.0,0.0,2.733440051388673,0.0,0.6833600128471683,0.6833600128471683,2.0500800385415046,,
Singapore,East Asia & Pacific,High income,2020-02-02,1.2833,103.8333,5853430,64582,,,18,5,0,18,5,13,3.0,1.1666666666666667,,,,0.05555555555555558,0.1388888888888889,,,,-0.006944444444444444,,,0.0,0.0,3.0751200578122573,0.0,0.8542000160589603,0.8542000160589603,2.220920041753297,,
