Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Thailand,East Asia & Pacific,Upper middle income,2020-01-22,15.87,100.99,69995759,7808,,,2,0,0,2,0,2,,,,,,,,,,,,,,,,0.0286,0.0,0.0,0.0,0.0286,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-23,15.87,100.99,69995759,7808,,,3,0,0,3,0,3,,,,,,,,,,,,,,,,0.0429,0.0,0.0,0.0,0.0429,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-24,15.87,100.99,69995759,7808,,,5,0,0,5,0,5,,,,,,,,,,,,,,,,0.0714,0.0,0.0,0.0,0.0714,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-25,15.87,100.99,69995759,7808,,,7,1,0,7,1,6,,,,,,,,,,,,,,,0.0,0.1,0.0,0.0143,0.0143,0.0857,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-26,15.87,100.99,69995759,7808,,,8,1,0,8,1,7,1.71,1.71,0.429,0.0,0.429,1.29,,,,,,,,,0.0,0.114,0.0,0.0143,0.0143,0.1,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-27,15.87,100.99,69995759,7808,,,8,2,0,8,2,6,1.57,1.57,0.571,0.0,0.571,1.0,,,,,,,,,0.0,0.114,0.0,0.0286,0.0286,0.0857,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-28,15.87,100.99,69995759,7808,,,14,2,0,14,2,12,2.0,2.0,0.714,0.0,0.714,1.29,,,,,,,,,0.0,0.2,0.0,0.0286,0.0286,0.171,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-29,15.87,100.99,69995759,7808,,,14,3,0,14,3,11,1.71,1.71,0.857,0.0,0.857,0.857,-0.0286,0.114,0.0,0.114,-0.1429,,,,0.0,0.2,0.0,0.0429,0.0429,0.157,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-30,15.87,100.99,69995759,7808,,,14,4,0,14,4,10,1.57,1.57,1.0,0.0,1.0,0.571,0.0,0.114,0.0,0.114,-0.1143,,,,0.0,0.2,0.0,0.0571,0.0571,0.143,,
Thailand,East Asia & Pacific,Upper middle income,2020-01-31,15.87,100.99,69995759,7808,,,19,5,0,19,5,14,1.57,1.57,1.0,0.0,1.0,0.571,-0.0857,0.0857,0.0,0.0857,-0.1714,,,,0.0,0.271,0.0,0.0714,0.0714,0.2,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-01,15.87,100.99,69995759,7808,,,19,7,0,19,7,12,1.57,1.57,1.14,0.0,1.14,0.429,-0.0286,0.0571,0.0,0.0571,-0.0857,0.0171,,,0.0,0.271,0.0,0.1,0.1,0.171,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-02,15.87,100.99,69995759,7808,,,19,8,0,19,8,11,1.57,1.57,1.14,0.0,1.14,0.429,-0.1429,0.0286,0.0,0.0286,-0.1714,0.0114,,,0.0,0.271,0.0,0.114,0.114,0.157,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-03,15.87,100.99,69995759,7808,,,19,9,0,19,9,10,1.57,1.57,1.14,0.0,1.14,0.429,0.0571,0.0286,0.0,0.0286,0.0286,0.0286,,,0.0,0.271,0.0,0.129,0.129,0.143,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-04,15.87,100.99,69995759,7808,,,25,10,0,25,10,15,0.857,0.857,1.14,0.0,1.14,-0.2857,0.0571,0.0,0.0,0.0,0.0571,-0.0114,-0.0114,,0.0,0.357,0.0,0.143,0.143,0.214,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-05,15.87,100.99,69995759,7808,,,25,11,0,25,11,14,1.86,1.86,1.14,0.0,1.14,0.714,0.0571,0.0286,0.0,0.0286,0.0286,0.04,-0.0103,,0.0,0.357,0.0,0.157,0.157,0.2,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-06,15.87,100.99,69995759,7808,,,25,12,0,25,12,13,1.86,1.86,1.14,0.0,1.14,0.714,-0.0857,0.0286,0.0,0.0286,-0.1143,-0.04,-0.0217,,0.0,0.357,0.0,0.171,0.171,0.186,,
Thailand,East Asia & Pacific,Upper middle income,2020-02-07,15.87,100.99,69995759,7808,,,25,13,0,25,13,12,1.86,1.86,1.29,0.0,1.29,0.571,0.0571,0.0286,0.0,0.0286,0.0286,-0.04,-0.0011,0.0037,0.0,0.357,0.0,0.186,0.186,0.171,,
