country,region,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Vietnam,East Asia & Pacific,Lower middle income,2020-01-22,16.0,108.0,97455744,2567,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-23,16.0,108.0,97455744,2567,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.020522135668062828,0.0,0.0,0.0,0.020522135668062828,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-24,16.0,108.0,97455744,2567,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.020522135668062828,0.0,0.0,0.0,0.020522135668062828,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-25,16.0,108.0,97455744,2567,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.020522135668062828,0.0,0.0,0.0,0.020522135668062828,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-26,16.0,108.0,97455744,2567,,,2,0,0,2,0,2,0.0,,,,,,,,,,,,,,0.0,0.020522135668062828,0.0,0.0,0.0,0.020522135668062828,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-27,16.0,108.0,97455744,2567,,,2,1,0,2,1,1,0.0,,,,,,,,,,,,,0.0,0.0,0.020522135668062828,0.0,0.010261067834031414,0.010261067834031414,0.010261067834031414,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-28,16.0,108.0,97455744,2567,,,2,1,0,2,1,1,0.0,,,,,,,,,,,,,0.0,0.0,0.020522135668062828,0.0,0.010261067834031414,0.010261067834031414,0.010261067834031414,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-29,16.0,108.0,97455744,2567,,,2,1,0,2,1,1,0.6666666666666666,,,,,,,,,,,,,0.0,0.0,0.020522135668062828,0.0,0.010261067834031414,0.010261067834031414,0.010261067834031414,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-30,16.0,108.0,97455744,2567,,,2,1,0,2,1,1,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,0.0,0.0,0.020522135668062828,0.0,0.010261067834031414,0.010261067834031414,0.010261067834031414,,
Vietnam,East Asia & Pacific,Lower middle income,2020-01-31,16.0,108.0,97455744,2567,,,2,1,0,2,1,1,1.0,0.16666666666666666,,,,,,,,,,,,0.0,0.0,0.020522135668062828,0.0,0.010261067834031414,0.010261067834031414,0.010261067834031414,,
Vietnam,East Asia & Pacific,Lower middle income,2020-02-01,16.0,108.0,97455744,2567,,,6,1,0,6,1,5,1.0,0.3333333333333333,,,,0.0,,,,,,,,0.0,0.0,0.061566407004188486,0.0,0.010261067834031414,0.010261067834031414,0.051305339170157074,,
Vietnam,East Asia & Pacific,Lower middle income,2020-02-02,16.0,108.0,97455744,2567,,,6,2,0,6,2,4,1.0,0.3333333333333333,,,,0.08333333333333336,0.05555555555555556,,,,,,,0.0,0.0,0.061566407004188486,0.0,0.020522135668062828,0.020522135668062828,0.041044271336125655,,
