Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Mongolia,East Asia & Pacific,Lower middle income,2020-01-22,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-23,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-24,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-25,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-26,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-27,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-28,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-29,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-30,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-01-31,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-02-01,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mongolia,East Asia & Pacific,Lower middle income,2020-02-02,46.86,103.85,3275907,4295,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
