country,region,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
South Korea,East Asia & Pacific,High income,2020-01-22,36.0,128.0,52144578,31380,16,people tested,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.01917744928341351,0.0,0.0,0.0,0.01917744928341351,16.0,0.30683918853461617
South Korea,East Asia & Pacific,High income,2020-01-23,36.0,128.0,52144578,31380,,people tested,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.01917744928341351,0.0,0.0,0.0,0.01917744928341351,,
South Korea,East Asia & Pacific,High income,2020-01-24,36.0,128.0,52144578,31380,25,people tested,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.03835489856682702,0.0,0.0,0.0,0.03835489856682702,12.5,0.4794362320853378
South Korea,East Asia & Pacific,High income,2020-01-25,36.0,128.0,52144578,31380,,people tested,2,0,0,2,0,2,0.5,,,,,,,,,,,,,,0.0,0.03835489856682702,0.0,0.0,0.0,0.03835489856682702,,
South Korea,East Asia & Pacific,High income,2020-01-26,36.0,128.0,52144578,31380,48,people tested,3,0,0,3,0,3,0.5,,,,,,,,,,,,,,0.0,0.057532347850240535,0.0,0.0,0.0,0.057532347850240535,16.0,0.9205175656038486
South Korea,East Asia & Pacific,High income,2020-01-27,36.0,128.0,52144578,31380,57,people tested,4,1,0,4,1,3,0.3333333333333333,,,,,,,,,,,,,0.0,0.0,0.07670979713365404,0.0,0.01917744928341351,0.01917744928341351,0.057532347850240535,14.25,1.0931146091545703
South Korea,East Asia & Pacific,High income,2020-01-28,36.0,128.0,52144578,31380,187,people tested,4,1,0,4,1,3,1.5,,,,,0.2222222222222222,,,,,,,,0.0,0.0,0.07670979713365404,0.0,0.01917744928341351,0.01917744928341351,0.057532347850240535,46.75,3.586183015998327
South Korea,East Asia & Pacific,High income,2020-01-29,36.0,128.0,52144578,31380,,people tested,4,1,0,4,1,3,1.5,,,,,0.25,,,,,,,,0.0,0.0,0.07670979713365404,0.0,0.01917744928341351,0.01917744928341351,0.057532347850240535,,
South Korea,East Asia & Pacific,High income,2020-01-30,36.0,128.0,52144578,31380,244,people tested,4,1,0,4,1,3,1.8333333333333333,0.3333333333333333,,,,0.3611111111111111,,,,,-0.034722222222222224,,,0.0,0.0,0.07670979713365404,0.0,0.01917744928341351,0.01917744928341351,0.057532347850240535,61.0,4.679297625152897
South Korea,East Asia & Pacific,High income,2020-01-31,36.0,128.0,52144578,31380,,people tested,11,2,0,11,2,9,1.8333333333333333,0.5,,,,0.08333333333333333,,,,,-0.07638888888888888,,,0.0,0.0,0.21095194211754864,0.0,0.03835489856682702,0.03835489856682702,0.1725970435507216,,
South Korea,East Asia & Pacific,High income,2020-02-01,36.0,128.0,52144578,31380,371,people tested,12,3,0,12,3,9,2.0,0.6666666666666666,,,,0.08333333333333333,,,,,-0.09722222222222221,,,0.0,0.0,0.23012939140096214,0.0,0.057532347850240535,0.057532347850240535,0.1725970435507216,30.916666666666668,7.114833684146413
South Korea,East Asia & Pacific,High income,2020-02-02,36.0,128.0,52144578,31380,429,people tested,15,3,0,15,3,12,2.5,0.8333333333333334,,,,-0.055555555555555546,0.13888888888888892,,,,-0.02777777777777778,,,0.0,0.0,0.2876617392512027,0.0,0.057532347850240535,0.057532347850240535,0.23012939140096214,28.6,8.227125742584397
South Korea,East Asia & Pacific,High income,2020-02-03,36.0,128.0,52144578,31380,,people tested,15,4,0,15,4,11,2.0,1.0,,,,-0.027777777777777752,0.13888888888888887,,,,-0.0625,,,0.0,0.0,0.2876617392512027,0.0,0.07670979713365404,0.07670979713365404,0.21095194211754864,,
South Korea,East Asia & Pacific,High income,2020-02-04,36.0,128.0,52144578,31380,607,people tested,16,5,0,16,5,11,2.0,1.0,,,,-0.02777777777777779,0.1111111111111111,,,,,,,0.0,0.0,0.30683918853461617,0.0,0.09588724641706756,0.09588724641706756,0.21095194211754864,37.9375,11.640711715032001
South Korea,East Asia & Pacific,High income,2020-02-05,36.0,128.0,52144578,31380,714,people tested,19,6,0,19,6,13,1.5,1.1666666666666667,,,,-0.16666666666666666,0.08333333333333331,,,,,,,0.0,0.0,0.36437153638485675,0.0,0.11506469570048107,0.11506469570048107,0.24930684068437567,37.578947368421055,13.692698788357248
South Korea,East Asia & Pacific,High income,2020-02-06,36.0,128.0,52144578,31380,885,people tested,23,8,0,23,8,15,1.6666666666666667,1.3333333333333333,,,,-0.19444444444444442,0.02777777777777779,,,,,,,0.0,0.0,0.4410813335185108,0.0,0.15341959426730808,0.15341959426730808,0.2876617392512027,38.47826086956522,16.972042615820957
South Korea,East Asia & Pacific,High income,2020-02-07,36.0,128.0,52144578,31380,1130,people tested,24,9,0,24,9,15,1.8333333333333333,1.3333333333333333,,,,-0.22222222222222224,0.02777777777777779,,,,,,,0.0,0.0,0.4602587828019243,0.0,0.1725970435507216,0.1725970435507216,0.2876617392512027,47.083333333333336,21.67051769025727
South Korea,East Asia & Pacific,High income,2020-02-08,36.0,128.0,52144578,31380,1701,people tested,24,10,0,24,10,14,1.5,1.3333333333333333,,,,-0.1388888888888889,0.027777777777777752,,,,,,,0.0,0.0,0.4602587828019243,0.0,0.1917744928341351,0.1917744928341351,0.26848428996778917,70.875,32.62084123108639
South Korea,East Asia & Pacific,High income,2020-02-09,36.0,128.0,52144578,31380,2340,people tested,25,12,0,25,12,13,0.8333333333333334,1.1666666666666667,,,,-0.19444444444444445,-0.055555555555555546,,,,,,,0.0,0.0,0.4794362320853378,0.0,0.23012939140096214,0.23012939140096214,0.24930684068437567,93.6,44.87523132318762
South Korea,East Asia & Pacific,High income,2020-02-10,36.0,128.0,52144578,31380,2776,people tested,27,13,0,27,13,14,0.6666666666666666,1.1666666666666667,,,,-0.25,-0.055555555555555546,,,,,,,0.0,0.0,0.5177911306521649,0.0,0.24930684068437567,0.24930684068437567,0.26848428996778917,102.81481481481481,53.23659921075591
South Korea,East Asia & Pacific,High income,2020-02-11,36.0,128.0,52144578,31380,3629,people tested,28,14,0,28,14,14,0.6666666666666666,1.3333333333333333,,,,-0.19444444444444445,-0.055555555555555546,,,,,,,0.0,0.0,0.5369685799355783,0.0,0.26848428996778917,0.26848428996778917,0.26848428996778917,129.60714285714286,69.59496344950763
South Korea,East Asia & Pacific,High income,2020-02-12,36.0,128.0,52144578,31380,5074,people tested,28,15,0,28,15,13,0.5,1.0,,,,-0.05555555555555556,-0.02777777777777779,,,,,,,0.0,0.0,0.5369685799355783,0.0,0.2876617392512027,0.2876617392512027,0.24930684068437567,181.21428571428572,97.30637766404016
South Korea,East Asia & Pacific,High income,2020-02-13,36.0,128.0,52144578,31380,5797,people tested,28,16,0,28,16,12,0.3333333333333333,1.0,,,,-0.027777777777777773,-0.02777777777777779,,,,,,,0.0,0.0,0.5369685799355783,0.0,0.30683918853461617,0.30683918853461617,0.23012939140096214,207.03571428571428,111.17167349594813
South Korea,East Asia & Pacific,High income,2020-02-14,36.0,128.0,52144578,31380,6854,people tested,28,18,0,28,18,10,0.3333333333333333,1.0,,,,2.0,-0.1111111111111111,,,,,,,0.0,0.0,0.5369685799355783,0.0,0.3451940871014432,0.3451940871014432,0.1917744928341351,244.78571428571428,131.44223738851622
South Korea,East Asia & Pacific,High income,2020-02-15,36.0,128.0,52144578,31380,7519,people tested,28,18,0,28,18,10,0.5,1.0,,,,4.805555555555555,0.11111111111111112,,,,,,,0.0,0.0,0.5369685799355783,0.0,0.3451940871014432,0.3451940871014432,0.1917744928341351,268.5357142857143,144.1952411619862
South Korea,East Asia & Pacific,High income,2020-02-16,36.0,128.0,52144578,31380,7919,people tested,29,19,0,29,19,10,0.5,1.0,,,,11.166666666666666,0.5277777777777778,,,,5.048611111111111,,,0.0,0.0,0.5561460292189918,0.0,0.36437153638485675,0.36437153638485675,0.1917744928341351,273.0689655172414,151.86622087535162
