Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff3 Recovered,Diff3 Deaths,Diff3 Closed,Diff3 Active,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Taiwan*,2020-02-21,23.7,121.0,,,,26,2,1,3,23,27.18,2.28,1.0,3.28,23.9,28.49,2.34,,,,29.61,2.62,,,,0.333,0.0385,0.0182,,,,,,,
Taiwan*,2020-02-22,23.7,121.0,,,,26,2,1,3,23,27.31,2.28,1.0,3.28,24.03,28.73,2.81,,,,30.38,3.15,,,,0.333,0.0385,0.0182,,,,,,,
Taiwan*,2020-02-23,23.7,121.0,,,,28,2,1,3,25,29.35,2.28,1.0,3.28,26.07,30.83,2.83,1.0,3.83,27.01,32.27,4.06,,,,0.333,0.0357,0.0182,,,,,,,
Taiwan*,2020-02-24,23.7,121.0,,,,30,5,1,6,24,31.26,5.7,1.0,6.7,24.56,32.67,6.96,1.0,7.96,24.71,34.42,9.5,,,,0.167,0.0333,0.0182,,,,,,,
Taiwan*,2020-02-25,23.7,121.0,,,,31,5,1,6,25,32.21,5.85,1.0,6.85,25.36,33.59,7.15,1.0,8.15,25.44,35.12,9.99,1.0,10.99,24.13,0.167,0.0323,0.0182,,,,,,,
Taiwan*,2020-02-26,23.7,121.0,,,,32,5,1,6,26,33.91,6.2,1.0,7.2,26.71,35.23,7.71,1.0,8.71,26.52,36.22,7.71,1.0,8.71,27.51,0.167,0.0312,0.0182,,,,,,,
Taiwan*,2020-02-27,23.7,121.0,,,,32,5,1,6,26,33.67,6.2,1.0,7.2,26.47,35.5,6.96,1.0,7.96,27.54,36.8,7.11,1.0,8.11,28.69,0.167,0.0312,0.0182,,,,,,,
Taiwan*,2020-02-28,23.7,121.0,,,,34,6,1,7,27,35.55,6.8,1.0,7.8,27.75,37.41,7.6,1.0,8.6,28.82,39.89,8.79,1.0,9.79,30.1,0.143,0.0294,0.0182,,,,,,,
Taiwan*,2020-02-29,23.7,121.0,,,,39,9,1,10,29,40.73,10.2,1.0,11.2,29.53,42.69,11.93,1.0,12.93,29.76,45.79,14.26,1.0,15.26,30.54,0.1,0.0256,0.0182,,,,,,,
Taiwan*,2020-03-01,23.7,121.0,,,,40,9,1,10,30,41.58,10.2,1.0,11.2,30.39,43.81,11.87,1.0,12.87,30.94,46.44,15.01,1.0,16.01,30.42,0.1,0.025,0.0182,,,,,,,
Taiwan*,2020-03-02,23.7,121.0,,,,41,12,1,13,28,42.91,13.6,1.0,14.6,28.31,44.54,15.36,1.0,16.36,28.18,45.18,16.13,1.0,17.13,28.05,0.0769,0.0244,0.0182,,,,,,,
Taiwan*,2020-03-03,23.7,121.0,,,,42,12,1,13,29,43.72,13.25,1.0,14.25,29.47,44.55,13.83,1.0,14.83,29.71,44.5,14.26,1.0,15.26,29.24,0.0769,0.0238,0.0182,,,,,,,
Taiwan*,2020-03-04,23.7,121.0,,,,42,12,1,13,29,42.87,12.5,1.0,13.5,29.36,43.67,13.0,1.0,14.0,29.67,43.92,12.12,1.0,13.12,30.79,0.0769,0.0238,0.0182,,,,,,,
Taiwan*,2020-03-05,23.7,121.0,,,,44,12,1,13,31,44.75,12.65,1.0,13.65,31.1,45.32,12.46,1.0,13.46,31.86,45.82,12.03,1.0,13.03,32.79,0.0769,0.0227,0.0182,,,,,,,
Taiwan*,2020-03-06,23.7,121.0,,,,45,12,1,13,32,45.6,12.39,1.0,13.39,32.21,46.04,12.47,1.0,13.47,32.58,46.96,12.55,1.0,13.55,33.4,0.0769,0.0222,0.0182,,,,,,,
Taiwan*,2020-03-07,23.7,121.0,,,,45,12,1,13,32,45.73,12.61,1.0,13.61,32.12,46.32,13.27,1.0,14.27,32.05,46.7,14.03,1.0,15.03,31.67,0.0769,0.0222,0.0182,,,,,,,
Taiwan*,2020-03-08,23.7,121.0,,,,45,13,1,14,31,45.87,13.66,1.0,14.66,31.2,46.46,14.71,1.0,15.71,30.75,46.57,16.45,1.0,17.45,29.12,0.0714,0.0222,0.0182,,,,,,,
Taiwan*,2020-03-09,23.7,121.0,,,,45,15,1,16,29,45.7,16.14,1.0,17.14,28.56,46.38,17.44,1.0,18.44,27.94,47.18,20.1,1.0,21.1,26.09,0.0625,0.0222,0.0182,,,,,,,
Taiwan*,2020-03-10,23.7,121.0,,,,47,17,1,18,29,47.71,18.29,1.0,19.29,28.43,48.75,20.3,1.0,21.3,27.45,50.15,22.45,1.0,23.45,26.69,0.0556,0.0213,0.0182,,,,,,,
Taiwan*,2020-03-11,23.7,121.0,,,,48,17,1,18,30,49.14,18.29,1.0,19.29,29.85,50.56,19.9,1.0,20.9,29.66,52.93,21.62,1.0,22.62,30.31,0.0556,0.0208,0.0182,,,,,,,
Taiwan*,2020-03-12,23.7,121.0,,,,49,20,1,21,28,50.93,21.27,1.0,22.27,28.66,53.21,22.37,1.0,23.37,29.84,55.86,22.75,1.0,23.75,32.1,0.0476,0.0204,0.0182,,,,,,,
Taiwan*,2020-03-13,23.7,121.0,,,,50,20,1,21,29,52.93,20.84,1.0,21.84,31.09,56.39,21.37,1.0,22.37,34.02,60.32,21.86,1.0,22.86,37.47,0.0476,0.02,0.0182,,,,,,,
Taiwan*,2020-03-14,23.7,121.0,,,,53,20,1,21,32,56.87,20.75,1.0,21.75,35.12,61.89,21.28,1.0,22.28,39.61,68.84,20.86,1.01,21.86,46.98,0.0476,0.0189,0.0182,,,,,,,
Taiwan*,2020-03-15,23.7,121.0,,,,59,20,1,21,38,65.52,20.75,1.0,21.75,43.77,73.22,21.05,1.02,22.07,51.15,84.86,20.99,1.03,22.02,62.85,0.0476,0.0169,0.0182,,,,,,,
Taiwan*,2020-03-16,23.7,121.0,,,,67,20,1,21,46,75.01,20.76,1.0,21.76,53.24,87.81,21.19,1.02,22.21,65.59,104.38,22.1,1.06,23.16,81.22,0.0476,0.0149,0.0182,,,,,,,
Taiwan*,2020-03-17,23.7,121.0,,,,77,22,1,23,54,88.74,22.84,1.1,23.94,64.79,103.96,24.12,1.13,25.25,78.71,128.61,25.34,1.22,26.56,102.06,0.0435,0.013,0.0182,,,,,,,
Taiwan*,2020-03-18,23.7,121.0,,,,100,22,1,23,77,116.35,23.08,1.1,24.19,92.16,138.62,24.38,1.29,25.68,112.94,165.36,27.13,1.4,28.53,136.83,0.0435,0.01,0.0182,,,,,,,
Taiwan*,2020-03-19,23.7,121.0,,,,108,26,1,27,81,125.52,27.28,1.1,28.38,97.14,149.06,29.19,1.29,30.48,118.58,180.08,30.91,1.7,32.6,147.48,0.037,0.0093,0.0182,,,,,,,
Taiwan*,2020-03-20,23.7,121.0,,,,135,26,2,28,107,157.26,27.28,2.21,29.49,127.77,183.3,28.64,2.54,31.18,152.13,207.56,30.81,3.17,33.99,173.57,0.0714,0.0148,0.0182,,,,,,,
Taiwan*,2020-03-21,23.7,121.0,,,,153,28,2,30,123,177.17,29.13,2.21,31.34,145.84,201.26,30.37,2.54,32.91,168.36,228.04,30.5,3.15,33.66,194.38,0.0667,0.0131,0.0182,,,,,,,
Taiwan*,2020-03-22,23.7,121.0,,,,169,28,2,30,139,190.94,29.13,2.21,31.34,159.6,216.82,29.58,2.49,32.06,184.76,238.1,29.65,2.36,32.01,206.09,0.0667,0.0118,0.0182,,,,,,,
Taiwan*,2020-03-23,23.7,121.0,,,,195,28,2,30,165,220.09,28.44,2.21,30.65,189.44,242.73,28.85,2.16,31.01,211.72,263.84,28.57,1.99,30.55,233.28,0.0667,0.0103,0.0182,,,,,,,
Taiwan*,2020-03-24,23.7,121.0,,,,215,29,2,31,184,237.0,29.46,2.0,31.46,205.54,258.46,29.49,1.96,31.45,227.01,280.76,29.48,1.83,31.3,249.46,0.0645,0.0093,0.0182,,,,,,,
Taiwan*,2020-03-25,23.7,121.0,,,,235,29,2,31,204,256.58,29.29,2.0,31.29,225.29,277.93,29.54,2.01,31.55,246.38,295.15,29.88,1.96,31.84,263.31,0.0645,0.0085,0.0182,,,,,,,
Taiwan*,2020-03-26,23.7,121.0,,,,252,29,2,31,221,273.27,29.29,2.0,31.29,241.98,290.7,29.85,2.01,31.87,258.83,305.84,30.28,2.14,32.42,273.42,0.0645,0.0079,0.0182,,,,,,,
Taiwan*,2020-03-27,23.7,121.0,,,,267,29,2,31,236,284.75,30.41,2.28,32.69,252.07,300.98,30.78,2.34,33.12,267.86,313.21,32.11,2.62,34.73,278.48,0.0645,0.0075,0.0182,,,,,,,
Taiwan*,2020-03-28,23.7,121.0,,,,283,30,2,32,251,299.81,31.3,2.28,33.58,266.23,313.2,33.56,2.81,36.37,276.83,325.25,34.93,3.14,38.07,287.18,0.0625,0.0071,0.0182,,,,,,,
Taiwan*,2020-03-29,23.7,121.0,,,,298,30,2,32,266,312.67,31.3,2.28,33.58,279.1,325.56,33.66,2.81,36.47,289.09,335.95,38.0,4.02,42.02,293.93,0.0625,0.0067,0.0182,,,,,,,
Taiwan*,2020-03-30,23.7,121.0,,,,306,39,5,44,262,319.24,41.53,5.7,47.23,272.02,330.73,44.29,6.85,51.13,279.6,341.46,49.19,9.21,58.41,283.06,0.114,0.0163,0.0182,,,,,,,
Taiwan*,2020-03-31,23.7,121.0,,,,322,39,5,44,278,334.42,42.16,5.7,47.86,286.57,344.68,46.0,6.85,52.84,291.83,352.81,51.26,9.13,60.39,292.42,0.114,0.0155,0.0182,,,,,,,
Taiwan*,2020-04-01,23.7,121.0,,,,329,39,5,44,285,339.83,41.95,5.7,47.65,292.18,349.15,46.58,6.67,53.24,295.91,358.41,48.75,6.22,54.97,303.44,0.114,0.0152,0.0182,,,,,,,
Taiwan*,2020-04-02,23.7,121.0,,,,339,45,5,50,289,348.69,48.41,5.7,54.11,294.59,357.76,50.79,5.55,56.34,301.42,364.78,54.01,4.96,58.96,305.81,0.1,0.0147,0.0182,,,,,,,
Taiwan*,2020-04-03,23.7,121.0,,,,348,50,5,55,293,357.98,52.79,5.0,57.79,300.2,365.38,55.32,4.87,60.19,305.19,372.84,59.09,4.39,63.48,309.36,0.0909,0.0144,0.0182,,,,,,,
Taiwan*,2020-04-04,23.7,121.0,,,,355,50,5,55,300,362.95,52.79,5.0,57.79,305.16,370.98,56.76,4.87,61.64,309.35,377.53,58.65,4.67,63.32,314.21,0.0909,0.0141,0.0182,,,,,,,
Taiwan*,2020-04-05,23.7,121.0,,,,363,50,5,55,308,370.41,53.3,5.0,58.3,312.11,377.04,56.02,4.9,60.92,316.13,383.47,58.6,4.95,63.55,319.92,0.0909,0.0138,0.0182,,,,,,,
Taiwan*,2020-04-06,23.7,121.0,,,,373,57,5,62,311,379.13,60.34,5.0,65.34,313.8,384.37,63.33,5.03,68.36,316.02,389.25,66.79,5.12,71.91,317.34,0.0806,0.0134,0.0182,,,,,,,
Taiwan*,2020-04-07,23.7,121.0,,,,376,57,5,62,314,381.04,62.09,5.13,67.22,313.82,385.29,66.59,5.16,71.75,313.54,388.44,73.8,5.31,79.11,309.33,0.0806,0.0133,0.0182,,,,,,,
Taiwan*,2020-04-08,23.7,121.0,,,,379,61,5,66,313,383.42,67.25,5.13,72.38,311.03,386.36,76.25,5.35,81.6,304.77,386.67,83.95,5.46,89.42,297.26,0.0758,0.0132,0.0182,,,,,,,
Taiwan*,2020-04-09,23.7,121.0,,,,380,67,5,72,308,383.63,74.89,5.13,80.02,303.61,385.3,84.54,5.35,89.89,295.4,385.77,101.14,5.75,106.89,278.89,0.0694,0.0132,0.0182,,,,,,,
Taiwan*,2020-04-10,23.7,121.0,,,,382,91,6,97,285,384.86,99.83,6.16,105.99,278.87,386.71,114.01,6.39,120.4,266.32,387.85,134.36,6.78,141.14,246.72,0.0619,0.0157,0.0182,,,,,,,
Taiwan*,2020-04-11,23.7,121.0,,,,385,99,6,105,280,387.44,110.63,6.16,116.78,270.66,389.79,124.8,6.39,131.18,258.6,392.22,146.13,6.76,152.9,239.33,0.0571,0.0156,0.0182,,,,,,,
Taiwan*,2020-04-12,23.7,121.0,,,,388,109,6,115,273,390.3,120.63,6.16,126.78,263.51,392.56,135.74,6.35,142.09,250.47,396.22,141.98,6.27,148.25,247.97,0.0522,0.0155,0.0182,,,,,,,
Taiwan*,2020-04-13,23.7,121.0,,,,393,109,6,115,278,395.18,122.87,6.16,129.03,266.15,397.62,130.49,6.13,136.62,261.0,400.16,137.76,5.99,143.75,256.41,0.0522,0.0153,0.0182,,,,,,,
Taiwan*,2020-04-14,23.7,121.0,,,,393,124,6,130,263,394.88,135.12,6.0,141.12,253.76,397.31,146.84,5.97,152.81,244.5,399.35,150.56,5.85,156.4,242.95,0.0462,0.0153,0.0182,,,,,,,
Taiwan*,2020-04-15,23.7,121.0,,,,395,124,6,130,265,396.88,134.84,6.0,140.84,256.04,398.64,146.31,5.97,152.28,246.36,399.75,163.91,5.92,169.83,229.92,0.0462,0.0152,0.0182,,,,,,,
Taiwan*,2020-04-16,23.7,121.0,,,,395,155,6,161,234,399.5,167.68,6.0,173.68,225.82,400.96,183.49,5.97,189.46,211.5,403.49,202.59,5.98,208.56,194.92,0.0373,0.0152,0.0182,,,,,,,
Taiwan*,2020-04-17,23.7,121.0,,,,395,166,6,172,223,399.04,181.42,6.0,187.42,211.62,404.86,197.62,6.0,203.62,201.25,408.13,223.69,6.01,229.7,178.42,0.0349,0.0152,0.0182,,,,,,,
Taiwan*,2020-04-18,23.7,121.0,,,,398,178,6,184,214,402.48,192.81,6.0,198.81,203.66,408.35,212.2,6.0,218.2,190.15,418.25,225.8,6.01,231.81,186.44,0.0326,0.0151,0.0182,,,,,,,
Taiwan*,2020-04-19,23.7,121.0,,,,420,189,6,195,225,424.56,207.2,6.0,213.2,211.36,430.83,221.08,6.0,227.08,203.76,440.68,233.33,6.0,239.33,201.35,0.0308,0.0143,0.0182,,,,,,,
Taiwan*,2020-04-20,23.7,121.0,,,,422,203,6,209,213,426.72,217.72,6.0,223.72,203.0,433.27,232.35,6.0,238.35,194.92,442.59,244.61,6.0,250.61,191.98,0.0287,0.0142,0.0182,,,,,,,
Taiwan*,2020-04-21,23.7,121.0,,,,425,217,6,223,202,429.9,231.87,6.0,237.87,192.03,435.28,247.61,6.0,253.61,181.67,435.5,263.45,6.0,269.45,166.05,0.0269,0.0141,0.0182,,,,,,,
Taiwan*,2020-04-22,23.7,121.0,,,,426,236,6,242,184,430.59,251.13,6.0,257.13,173.46,431.49,266.3,6.0,272.3,159.19,430.02,284.51,6.0,290.51,139.51,0.0248,0.0141,0.0182,,,,,,,
Taiwan*,2020-04-23,23.7,121.0,,,,427,253,6,259,168,428.3,267.75,6.0,273.75,154.55,428.87,283.35,6.0,289.35,139.52,426.77,299.01,6.0,305.01,121.76,0.0232,0.0141,0.0182,,,,,,,
Taiwan*,2020-04-24,23.7,121.0,,,,428,264,6,270,158,429.01,277.8,6.0,283.8,145.21,428.91,290.97,6.0,296.97,131.94,428.19,302.58,6.0,308.58,119.61,0.0222,0.014,0.0182,,,,,,,
Taiwan*,2020-04-25,23.7,121.0,,,,429,275,6,281,148,429.57,288.97,6.0,294.97,134.6,429.31,299.47,6.0,305.47,123.85,429.56,305.96,6.0,311.96,117.6,0.0214,0.014,0.0182,,,,,,,
Taiwan*,2020-04-26,23.7,121.0,,,,429,281,6,287,142,429.43,292.3,6.0,298.3,131.13,429.6,302.17,6.0,308.17,121.43,429.75,308.11,6.0,314.11,115.65,0.0209,0.014,0.0182,,,,,,,
Taiwan*,2020-04-27,23.7,121.0,,,,429,290,6,296,133,429.29,300.17,6.0,306.17,123.12,429.37,308.46,6.0,314.46,114.91,,,,,,0.0203,0.014,0.0182,,,,,,,
Taiwan*,2020-04-28,23.7,121.0,,,,429,307,6,313,116,429.14,316.11,6.0,322.11,107.03,,,,,,,,,,,0.0192,0.014,0.0182,,,,,,,
Taiwan*,2020-04-29,23.7,121.0,,,,429,311,6,317,112,429.43,318.37,6.0,324.37,105.06,,,,,,,,,,,0.0189,0.014,0.0182,,,,,,,
Taiwan*,2020-04-30,23.7,121.0,,,,429,322,6,328,101,,,,,,,,,,,,,,,,0.0183,0.014,0.0182,,,,,,,
Taiwan*,2020-05-01,23.7,121.0,,,,429,324,6,330,99,,,,,,,,,,,,,,,,0.0182,0.014,0.0182,,,,,,,
Taiwan*,2020-05-02,23.7,121.0,,,,432,324,6,330,102,,,,,,,,,,,,,,,,0.0182,0.0139,0.0182,,,,,,,
