Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
China,2020-01-22,32.83,111.65,1407987086,,,548,28,17,45,503,,,,,,,,,,,,,,0.378,0.031,0.0556,0.389,0.0121,0.0199,0.032,0.357,,
China,2020-01-23,32.83,111.65,1407987086,,,643,30,18,48,595,,,,,,,,,,,,,,0.375,0.028,0.0556,0.457,0.0128,0.0213,0.0341,0.423,,
China,2020-01-24,32.83,111.65,1407987086,,,920,36,26,62,858,,,,,,,,,,,,,,0.419,0.0283,0.0556,0.653,0.0185,0.0256,0.044,0.609,,
China,2020-01-25,32.83,111.65,1407987086,,,1406,39,42,81,1325,,,,,,,,,,,,,,0.519,0.0299,0.0556,0.999,0.0298,0.0277,0.0575,0.941,,
China,2020-01-26,32.83,111.65,1407987086,,,2075,49,56,105,1970,851.8,11.32,19.13,30.45,821.34,,,,,,,,,0.533,0.027,0.0556,1.47,0.0398,0.0348,0.0746,1.4,,
China,2020-01-27,32.83,111.65,1407987086,,,2877,58,82,140,2737,1257.62,13.9,31.11,45.01,1212.61,,,,,,,,,0.586,0.0285,0.0556,2.04,0.0582,0.0412,0.0994,1.94,,
China,2020-01-28,32.83,111.65,1407987086,,,5509,101,131,232,5277,2215.36,29.29,45.91,75.2,2140.16,,,,,,,,,0.565,0.0238,0.0556,3.91,0.093,0.0717,0.165,3.75,,
China,2020-01-29,32.83,111.65,1407987086,,,6087,120,133,253,5834,2170.82,38.62,39.47,78.09,2092.72,640.34,19.28,9.54,28.82,611.52,,,,0.526,0.0218,0.0556,4.32,0.0945,0.0852,0.18,4.14,,
China,2020-01-30,32.83,111.65,1407987086,,,8141,135,171,306,7835,2818.8,51.07,52.16,103.23,2715.57,479.0,24.31,6.04,30.35,448.65,,,,0.559,0.021,0.0556,5.78,0.121,0.0959,0.217,5.56,,
China,2020-01-31,32.83,111.65,1407987086,,,9802,214,213,427,9375,3102.05,85.78,56.44,142.22,2959.83,387.63,36.67,7.04,43.71,343.91,-63.4857,,,0.499,0.0217,0.0556,6.96,0.151,0.152,0.303,6.66,,
