Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Colombia,2020-03-05,4.57,-74.2973,50907732,636,Samples Tested,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,Inf,12.49
Colombia,2020-03-06,4.57,-74.2973,50907732,739,Samples Tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034,0.0196,0.0,0.0,0.0,0.0196,739.0,14.52
Colombia,2020-03-07,4.57,-74.2973,50907732,810,Samples Tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034,0.0196,0.0,0.0,0.0,0.0196,810.0,15.91
Colombia,2020-03-08,4.57,-74.2973,50907732,813,Samples Tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034,0.0196,0.0,0.0,0.0,0.0196,813.0,15.97
Colombia,2020-03-09,4.57,-74.2973,50907732,851,Samples Tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034,0.0196,0.0,0.0,0.0,0.0196,851.0,16.72
Colombia,2020-03-10,4.57,-74.2973,50907732,927,Samples Tested,3,0,0,0,3,1.33,,,,,,,,,,,,,,0.0,0.034,0.0589,0.0,0.0,0.0,0.0589,309.0,18.21
Colombia,2020-03-11,4.57,-74.2973,50907732,1133,Samples Tested,9,0,0,0,9,5.0,,,,,,,,,,,,,,0.0,0.034,0.177,0.0,0.0,0.0,0.177,125.89,22.26
Colombia,2020-03-12,4.57,-74.2973,50907732,1393,Samples Tested,9,0,0,0,9,5.89,,,,,,,,,,,,,,0.0,0.034,0.177,0.0,0.0,0.0,0.177,154.78,27.36
Colombia,2020-03-13,4.57,-74.2973,50907732,1754,Samples Tested,13,0,0,0,13,9.98,,,,,5.88,,,,,,,,,0.0,0.034,0.255,0.0,0.0,0.0,0.255,134.92,34.45
Colombia,2020-03-14,4.57,-74.2973,50907732,2343,Samples Tested,22,0,0,0,22,12.14,,,,,4.25,,,,,,,,,0.0,0.034,0.432,0.0,0.0,0.0,0.432,106.5,46.02
Colombia,2020-03-15,4.57,-74.2973,50907732,3176,Samples Tested,34,0,0,0,34,13.46,,,,,4.53,,,,,0.0883,,,,0.0,0.034,0.668,0.0,0.0,0.0,0.668,93.41,62.39
Colombia,2020-03-16,4.57,-74.2973,50907732,3607,Samples Tested,54,0,0,0,54,22.39,,,,,6.24,,,,,0.518,,,,0.0,0.034,1.06,0.0,0.0,0.0,1.06,66.8,70.85
Colombia,2020-03-17,4.57,-74.2973,50907732,3931,Samples Tested,65,1,0,1,64,25.12,,,,,5.4,,,,,0.802,-0.0097,,0.0,0.0,0.034,1.28,0.0,0.0196,0.0196,1.26,60.48,77.22
Colombia,2020-03-18,4.57,-74.2973,50907732,4690,Samples Tested,93,1,0,1,92,34.11,,,,,6.86,,,,,0.0852,-0.0078,,0.0,0.0,0.034,1.83,0.0,0.0196,0.0196,1.81,50.43,92.13
Colombia,2020-03-19,4.57,-74.2973,50907732,5363,Samples Tested,102,1,0,1,101,32.11,,,,,6.47,,,,,0.389,-0.0555,,0.0,0.0,0.034,2.0,0.0,0.0196,0.0196,1.98,52.58,105.35
Colombia,2020-03-20,4.57,-74.2973,50907732,5766,Samples Tested,128,1,0,1,127,33.68,,,,,6.43,,,,,0.506,1.01,,0.0,0.0,0.034,2.51,0.0,0.0196,0.0196,2.49,45.05,113.26
Colombia,2020-03-21,4.57,-74.2973,50907732,6064,Samples Tested,196,1,0,1,195,56.05,0.292,,,,8.62,,,,,2.29,2.59,,0.0,0.0,0.034,3.85,0.0,0.0196,0.0196,3.83,30.94,119.12
Colombia,2020-03-22,4.57,-74.2973,50907732,6910,Samples Tested,231,3,2,5,226,60.16,1.04,,,,13.13,,,,,3.76,0.412,-0.2309,0.4,0.0087,0.034,4.54,0.0393,0.0589,0.0982,4.44,29.91,135.74
Colombia,2020-03-23,4.57,-74.2973,50907732,7285,Samples Tested,277,3,3,6,271,69.72,1.04,,,,13.68,,,,,-0.6912,0.0862,-0.0532,0.5,0.0108,0.034,5.44,0.0589,0.0589,0.118,5.32,26.3,143.1
Colombia,2020-03-24,4.57,-74.2973,50907732,8051,Samples Tested,378,6,3,9,369,86.18,2.34,,,,7.37,0.906,,,,-1.5374,0.145,,0.333,0.0079,0.034,7.43,0.0589,0.118,0.177,7.25,21.3,158.15
Colombia,2020-03-25,4.57,-74.2973,50907732,8797,Samples Tested,470,8,4,12,458,82.5,3.12,,,,6.51,0.624,,,,-2.7945,,,0.333,0.0085,0.034,9.23,0.0786,0.157,0.236,9.0,18.72,172.8
Colombia,2020-03-26,4.57,-74.2973,50907732,9228,Samples Tested,491,8,6,14,477,84.5,1.5,1.55,3.05,81.44,2.55,0.309,,,,-1.8207,,,0.429,0.0122,0.034,9.64,0.118,0.157,0.275,9.37,18.79,181.27
Colombia,2020-03-27,4.57,-74.2973,50907732,9486,Samples Tested,539,10,6,16,523,87.95,2.58,1.31,3.9,84.05,0.17,0.0433,,,,-0.0267,,,0.375,0.0111,0.034,10.59,0.118,0.196,0.314,10.27,17.6,186.34
Colombia,2020-03-28,4.57,-74.2973,50907732,10851,Samples Tested,608,10,6,16,592,80.87,2.64,1.62,4.27,76.61,3.9,0.233,,,,1.28,,,0.375,0.0099,0.034,11.94,0.118,0.196,0.314,11.63,17.85,213.15
Colombia,2020-03-29,4.57,-74.2973,50907732,12325,Samples Tested,702,10,10,20,682,87.02,2.54,2.3,4.84,82.18,5.96,1.06,0.424,1.48,4.48,16.76,,,0.5,0.0142,0.034,13.79,0.196,0.196,0.393,13.4,17.56,242.1
Colombia,2020-03-30,4.57,-74.2973,50907732,13816,Samples Tested,798,15,12,27,771,104.39,4.76,2.15,6.9,97.49,9.42,1.91,0.611,2.52,6.91,4.27,1.29,,0.444,0.015,0.034,15.68,0.236,0.295,0.53,15.15,17.31,271.39
Colombia,2020-03-31,4.57,-74.2973,50907732,17863,Samples Tested,906,31,16,47,859,117.66,8.55,3.62,12.17,105.49,11.95,4.27,0.655,4.92,7.02,2.83,-1.999,,0.34,0.0177,0.034,17.8,0.314,0.609,0.923,16.87,19.72,350.89
Colombia,2020-04-01,4.57,-74.2973,50907732,20253,Samples Tested,1065,39,17,56,1009,135.5,13.95,4.59,18.54,116.96,11.27,6.16,0.834,6.99,4.27,-0.4225,0.104,-0.0439,0.304,0.016,0.034,20.92,0.334,0.766,1.1,19.82,19.02,397.84
Colombia,2020-04-02,4.57,-74.2973,50907732,21412,Samples Tested,1161,55,19,74,1087,131.16,20.04,3.72,23.76,107.4,8.4,5.33,0.796,6.13,2.27,-1.8223,0.251,,0.257,0.0164,0.034,22.81,0.373,1.08,1.45,21.35,18.44,420.6
Colombia,2020-04-03,4.57,-74.2973,50907732,22752,Samples Tested,1267,55,25,80,1187,129.74,15.82,5.29,21.11,108.64,5.74,2.04,0.617,2.66,3.08,-1.8138,,,0.312,0.0197,0.034,24.89,0.491,1.08,1.57,23.32,17.96,446.93
