Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff3 Recovered,Diff3 Deaths,Diff3 Closed,Diff3 Active,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Burundi,2020-03-08,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-09,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-10,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-11,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-12,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-13,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-14,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-15,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-16,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-17,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-18,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-19,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-20,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-21,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-22,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-23,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-24,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-25,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-26,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-27,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-28,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-29,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-30,-3.3731,29.92,11893778,,,0,0,0,0,0,,,,,,,,,,,,,,,,NaN,NaN,0.034,0.0,0.0,0.0,0.0,0.0,,
Burundi,2020-03-31,-3.3731,29.92,11893778,,,2,0,0,0,2,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.168,0.0,0.0,0.0,0.168,,
Burundi,2020-04-01,-3.3731,29.92,11893778,,,2,0,0,0,2,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.168,0.0,0.0,0.0,0.168,,
Burundi,2020-04-02,-3.3731,29.92,11893778,,,3,0,0,0,3,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-03,-3.3731,29.92,11893778,,,3,0,0,0,3,,,,,,,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-04,-3.3731,29.92,11893778,,,3,0,0,0,3,3.18,,,,,,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-05,-3.3731,29.92,11893778,,,3,0,0,0,3,3.18,,,,,,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-06,-3.3731,29.92,11893778,,,3,0,0,0,3,3.0,,,,,,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-07,-3.3731,29.92,11893778,,,3,0,0,0,3,3.0,,,,,3.01,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-08,-3.3731,29.92,11893778,,,3,0,0,0,3,3.23,,,,,3.24,,,,,,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-09,-3.3731,29.92,11893778,,,3,0,0,0,3,3.23,,,,,3.63,,,,,3.86,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-10,-3.3731,29.92,11893778,,,3,0,0,0,3,3.23,,,,,3.63,,,,,4.44,,,,,NaN,0.0,0.034,0.252,0.0,0.0,0.0,0.252,,
Burundi,2020-04-11,-3.3731,29.92,11893778,,,5,0,0,0,5,5.38,,,,,5.96,,,,,7.03,,,,,NaN,0.0,0.034,0.42,0.0,0.0,0.0,0.42,,
Burundi,2020-04-12,-3.3731,29.92,11893778,,,5,0,0,0,5,5.38,,,,,5.96,,,,,6.99,,,,,NaN,0.0,0.034,0.42,0.0,0.0,0.0,0.42,,
Burundi,2020-04-13,-3.3731,29.92,11893778,,,5,0,1,1,4,5.38,,,,,5.87,,,,,5.65,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-14,-3.3731,29.92,11893778,,,5,0,1,1,4,5.38,,,,,5.3,,,,,4.98,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-15,-3.3731,29.92,11893778,,,5,0,1,1,4,5.0,,,,,4.93,,,,,4.65,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-16,-3.3731,29.92,11893778,,,5,0,1,1,4,5.0,,,,,4.93,,,,,4.85,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-17,-3.3731,29.92,11893778,,,5,0,1,1,4,5.0,,1.0,,,5.04,,,,,5.1,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-18,-3.3731,29.92,11893778,,,5,0,1,1,4,5.0,,1.0,,,5.11,,,,,5.38,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-19,-3.3731,29.92,11893778,,,5,0,1,1,4,5.6,,1.0,,,5.72,,,,,6.29,,,,,1.0,0.2,0.034,0.42,0.0841,0.0,0.0841,0.336,,
Burundi,2020-04-20,-3.3731,29.92,11893778,,,5,4,1,5,0,5.6,,1.0,,,6.7,,1.0,,,7.33,,,,,0.2,0.2,0.034,0.42,0.0841,0.336,0.42,0.0,,
Burundi,2020-04-21,-3.3731,29.92,11893778,,,5,4,1,5,0,5.6,,1.0,,,6.7,,1.0,,,9.12,,,,,0.2,0.2,0.034,0.42,0.0841,0.336,0.42,0.0,,
Burundi,2020-04-22,-3.3731,29.92,11893778,,,11,4,1,5,6,12.31,,1.0,,,14.41,,1.0,,,18.61,,1.0,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-23,-3.3731,29.92,11893778,,,11,4,1,5,6,12.31,,1.0,,,14.41,,1.0,,,18.47,,1.0,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-24,-3.3731,29.92,11893778,,,11,4,1,5,6,12.31,4.0,1.0,5.0,7.31,14.09,,1.0,,,13.27,,1.0,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-25,-3.3731,29.92,11893778,,,11,4,1,5,6,12.31,4.0,1.0,5.0,7.31,12.04,,1.0,,,10.92,,1.0,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-26,-3.3731,29.92,11893778,,,11,4,1,5,6,11.0,4.0,1.0,5.0,6.0,10.75,,1.0,,,9.86,,1.0,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-27,-3.3731,29.92,11893778,,,11,4,1,5,6,11.0,4.0,1.0,5.0,6.0,10.85,4.06,1.0,5.06,5.79,,,,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-28,-3.3731,29.92,11893778,,,11,4,1,5,6,11.0,4.0,1.0,5.0,6.0,,,,,,,,,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-29,-3.3731,29.92,11893778,,,11,4,1,5,6,11.5,4.33,1.0,5.33,6.17,,,,,,,,,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-04-30,-3.3731,29.92,11893778,,,11,4,1,5,6,,,,,,,,,,,,,,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-05-01,-3.3731,29.92,11893778,,,11,4,1,5,6,,,,,,,,,,,,,,,,0.2,0.0909,0.034,0.925,0.0841,0.336,0.42,0.504,,
Burundi,2020-05-02,-3.3731,29.92,11893778,,,15,7,1,8,7,,,,,,,,,,,,,,,,0.125,0.0667,0.034,1.26,0.0841,0.589,0.673,0.589,,
