Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Portugal,2020-01-22,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-23,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-24,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-25,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-26,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-27,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-28,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-29,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-30,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-01-31,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
Portugal,2020-02-01,39.4,-8.2245,10283147,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.353,0.0,0.0,0.0,0.0,0.0,,
