Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Singapore,2020-01-22,1.28,103.83,5853430,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0124,0.0,0.0,0.0,0.0,0.0,,
Singapore,2020-01-23,1.28,103.83,5853430,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.0124,0.171,0.0,0.0,0.0,0.171,,
Singapore,2020-01-24,1.28,103.83,5853430,,,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.0124,0.513,0.0,0.0,0.0,0.513,,
Singapore,2020-01-25,1.28,103.83,5853430,,,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.0124,0.513,0.0,0.0,0.0,0.513,,
Singapore,2020-01-26,1.28,103.83,5853430,,,4,0,0,0,4,1.0,,,,,,,,,,,,,,0.0,0.0124,0.683,0.0,0.0,0.0,0.683,,
Singapore,2020-01-27,1.28,103.83,5853430,,,5,0,0,0,5,1.17,,,,,,,,,,,,,,0.0,0.0124,0.854,0.0,0.0,0.0,0.854,,
Singapore,2020-01-28,1.28,103.83,5853430,,,7,0,0,0,7,1.67,,,,,,,,,,,,,,0.0,0.0124,1.2,0.0,0.0,0.0,1.2,,
Singapore,2020-01-29,1.28,103.83,5853430,,,7,0,0,0,7,2.0,,,,,0.306,,,,,,,,,0.0,0.0124,1.2,0.0,0.0,0.0,1.2,,
Singapore,2020-01-30,1.28,103.83,5853430,,,10,0,0,0,10,2.17,,,,,0.306,,,,,,,,,0.0,0.0124,1.71,0.0,0.0,0.0,1.71,,
Singapore,2020-01-31,1.28,103.83,5853430,,,13,0,0,0,13,1.83,,,,,0.139,,,,,-0.0625,,,,0.0,0.0124,2.22,0.0,0.0,0.0,2.22,,
Singapore,2020-02-01,1.28,103.83,5853430,,,16,0,0,0,16,2.83,,,,,0.0556,,,,,0.0,,,,0.0,0.0124,2.73,0.0,0.0,0.0,2.73,,
Singapore,2020-02-02,1.28,103.83,5853430,,,18,0,0,0,18,3.0,,,,,0.0556,,,,,-0.0069,,,,0.0,0.0124,3.08,0.0,0.0,0.0,3.08,,
Singapore,2020-02-03,1.28,103.83,5853430,,,18,0,0,0,18,2.5,,,,,0.306,,,,,-0.0069,,,,0.0,0.0124,3.08,0.0,0.0,0.0,3.08,,
Singapore,2020-02-04,1.28,103.83,5853430,,,24,0,0,0,24,2.33,,,,,0.111,,,,,0.0347,,,,0.0,0.0124,4.1,0.0,0.0,0.0,4.1,,
Singapore,2020-02-05,1.28,103.83,5853430,,,28,0,0,0,28,2.5,,,,,0.0278,,,,,0.0208,,,,0.0,0.0124,4.78,0.0,0.0,0.0,4.78,,
Singapore,2020-02-06,1.28,103.83,5853430,,,28,0,0,0,28,3.67,,,,,0.194,,,,,0.104,-0.0052,,,0.0,0.0124,4.78,0.0,0.0,0.0,4.78,,
Singapore,2020-02-07,1.28,103.83,5853430,,,30,0,0,0,30,3.5,,,,,0.389,,,,,0.0625,-0.0104,,,0.0,0.0124,5.13,0.0,0.0,0.0,5.13,,
Singapore,2020-02-08,1.28,103.83,5853430,,,33,2,0,2,31,3.17,,,,,0.528,,,,,0.0139,-0.0434,,0.0,0.0,0.0124,5.64,0.0,0.342,0.342,5.3,,
Singapore,2020-02-09,1.28,103.83,5853430,,,40,2,0,2,38,3.67,,,,,0.278,,,,,-0.0208,-0.0365,,0.0,0.0,0.0124,6.83,0.0,0.342,0.342,6.49,,
