Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
France,2020-02-24,8.31,5.43,67687174,31,Samples Tested,12,4,1,5,7,,,,,,,,,,,,,,0.2,0.0833,0.034,0.177,0.0148,0.0591,0.0739,0.103,2.58,0.458
France,2020-02-25,8.31,5.43,67687174,146,Samples Tested,14,11,1,12,2,,,,,,,,,,,,,,0.0833,0.0714,0.034,0.207,0.0148,0.163,0.177,0.0295,10.43,2.16
France,2020-02-26,8.31,5.43,67687174,412,Samples Tested,18,11,2,13,5,,,,,,,,,,,,,,0.154,0.111,0.034,0.266,0.0295,0.163,0.192,0.0739,22.89,6.09
France,2020-02-27,8.31,5.43,67687174,851,Samples Tested,38,11,2,13,25,,,,,,,,,,,,,,0.154,0.0526,0.034,0.561,0.0295,0.163,0.192,0.369,22.39,12.57
France,2020-02-28,8.31,5.43,67687174,1316,Samples Tested,57,11,2,13,44,27.64,1.87,0.34,2.21,25.43,,,,,,,,,0.154,0.0351,0.034,0.842,0.0295,0.163,0.192,0.65,23.09,19.44
France,2020-02-29,8.31,5.43,67687174,1902,Samples Tested,100,12,2,14,86,46.63,0.15,0.438,0.588,46.04,,,,,,,,,0.143,0.02,0.034,1.48,0.0295,0.177,0.207,1.27,19.02,28.1
France,2020-03-01,8.31,5.43,67687174,2451,Samples Tested,130,12,2,14,116,63.18,0.15,0.208,0.358,62.82,,,,,,,,,0.143,0.0154,0.034,1.92,0.0295,0.177,0.207,1.71,18.85,36.21
France,2020-03-02,8.31,5.43,67687174,2887,Samples Tested,191,12,3,15,176,74.39,0.15,0.51,0.66,73.73,23.63,-0.1501,0.135,-0.0148,23.65,,,,0.2,0.0157,0.034,2.82,0.0443,0.177,0.222,2.6,15.12,42.65
France,2020-03-03,8.31,5.43,67687174,3594,Samples Tested,204,12,4,16,188,85.2,0.15,0.959,1.11,84.1,20.64,-0.1501,0.374,0.224,20.42,,,,0.25,0.0196,0.034,3.01,0.0591,0.177,0.236,2.78,17.62,53.1
France,2020-03-04,8.31,5.43,67687174,4803,Samples Tested,288,12,4,16,272,109.79,0.0,1.1,1.1,108.69,28.3,-0.0,0.741,0.741,27.56,8.03,,,0.25,0.0139,0.034,4.25,0.0591,0.177,0.236,4.02,16.68,70.96
France,2020-03-05,8.31,5.43,67687174,6046,Samples Tested,380,12,6,18,362,137.93,0.0,2.28,2.28,135.66,50.0,-0.0,1.14,1.14,48.86,25.47,,,0.333,0.0158,0.034,5.61,0.0886,0.177,0.266,5.35,15.91,89.32
France,2020-03-06,8.31,5.43,67687174,7695,Samples Tested,656,12,9,21,635,198.87,0.0,2.72,2.72,196.15,70.97,-0.0,1.45,1.45,69.53,34.49,18.95,,0.429,0.0137,0.034,9.69,0.133,0.177,0.31,9.38,11.73,113.68
France,2020-03-07,8.31,5.43,67687174,9495,Samples Tested,959,12,11,23,936,349.29,0.0,3.87,3.87,345.42,92.87,,1.66,,,29.86,-11.1908,,0.478,0.0115,0.034,14.17,0.163,0.177,0.34,13.83,9.9,140.28
France,2020-03-08,8.31,5.43,67687174,11071,Samples Tested,1136,12,19,31,1105,391.9,0.0,8.1,8.1,383.8,115.39,,3.2,,,6.22,-0.8942,0.0344,0.613,0.0167,0.034,16.78,0.281,0.177,0.458,16.33,9.75,163.56
