Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Qatar,2020-01-22,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-23,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-24,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-25,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-26,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-27,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-28,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-29,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-30,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-01-31,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-01,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-02,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-03,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-04,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-05,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-06,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-07,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-08,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-09,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-10,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-11,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-12,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-13,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-14,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-15,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-16,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-17,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-18,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-19,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-20,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-21,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-22,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-23,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-24,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-25,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-26,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-27,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-28,25.35,51.18,3303190,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0,,
Qatar,2020-02-29,25.35,51.18,3303190,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034,0.303,0.0,0.0,0.0,0.303,,
Qatar,2020-03-01,25.35,51.18,3303190,,,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.034,0.908,0.0,0.0,0.0,0.908,,
Qatar,2020-03-02,25.35,51.18,3303190,,,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.034,0.908,0.0,0.0,0.0,0.908,,
Qatar,2020-03-03,25.35,51.18,3303190,,,7,0,0,0,7,,,,,,,,,,,,,,,0.0,0.034,2.12,0.0,0.0,0.0,2.12,,
Qatar,2020-03-04,25.35,51.18,3303190,,,8,0,0,0,8,2.77,,,,,,,,,,,,,,0.0,0.034,2.42,0.0,0.0,0.0,2.42,,
Qatar,2020-03-05,25.35,51.18,3303190,,,8,0,0,0,8,2.07,,,,,,,,,,,,,,0.0,0.034,2.42,0.0,0.0,0.0,2.42,,
Qatar,2020-03-06,25.35,51.18,3303190,,,8,0,0,0,8,2.33,,,,,,,,,,,,,,0.0,0.034,2.42,0.0,0.0,0.0,2.42,,
Qatar,2020-03-07,25.35,51.18,3303190,,,8,0,0,0,8,1.54,,,,,0.512,,,,,,,,,0.0,0.034,2.42,0.0,0.0,0.0,2.42,,
Qatar,2020-03-08,25.35,51.18,3303190,,,15,0,0,0,15,9.69,,,,,5.02,,,,,,,,,0.0,0.034,4.54,0.0,0.0,0.0,4.54,,
Qatar,2020-03-09,25.35,51.18,3303190,,,18,0,0,0,18,11.63,,,,,,,,,,,,,,0.0,0.034,5.45,0.0,0.0,0.0,5.45,,
Qatar,2020-03-10,25.35,51.18,3303190,,,24,0,0,0,24,16.65,,,,,,,,,,,,,,0.0,0.034,7.27,0.0,0.0,0.0,7.27,,
Qatar,2020-03-11,25.35,51.18,3303190,,,262,0,0,0,262,,,,,,,,,,,,,,,0.0,0.034,79.32,0.0,0.0,0.0,79.32,,
Qatar,2020-03-12,25.35,51.18,3303190,,,262,0,0,0,262,,,,,,,,,,,,,,,0.0,0.034,79.32,0.0,0.0,0.0,79.32,,
Qatar,2020-03-13,25.35,51.18,3303190,,,320,0,0,0,320,,,,,,,,,,,,,,,0.0,0.034,96.88,0.0,0.0,0.0,96.88,,
