Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-08,685,138,312,265,108,-10,26,17,7
2020-05-09,735,128,338,282,115,-3,20,18,7
2020-05-10,780,126,358,300,122,1,18,19,8
2020-05-11,826,126,376,320,130,3,17,20,8
2020-05-12,871,129,392,340,139,4,16,21,9
2020-05-13,916,133,408,361,147,5,16,22,9
2020-05-14,965,138,425,384,156,5,17,23,9
2020-05-15,1015,143,442,407,166,5,17,24,10
2020-05-16,1066,148,459,431,176,6,18,25,10
2020-05-17,1119,154,477,456,186,6,19,26,11
2020-05-18,1174,160,496,482,196,6,19,27,11
2020-05-19,1231,166,515,509,207,6,20,28,11
2020-05-20,1291,172,535,537,219,7,21,29,12
2020-05-21,1353,179,556,566,231,7,22,30,12
2020-05-22,1417,186,578,596,243,7,23,31,13
2020-05-23,1483,193,600,627,256,8,23,33,13
2020-05-24,1553,201,624,660,269,8,24,34,14
2020-05-25,1625,209,648,694,283,8,25,35,14
2020-05-26,1699,217,673,729,297,8,26,37,15
2020-05-27,1778,225,700,766,312,9,27,38,16
2020-05-28,1859,234,727,804,328,9,28,40,16
2020-05-29,1942,243,755,843,344,9,29,41,17
2020-05-30,2029,253,784,884,361,10,31,43,17
2020-05-31,2120,262,815,927,378,10,32,44,18
2020-06-01,2214,272,847,971,396,11,33,46,19
2020-06-02,2312,283,880,1017,415,11,34,48,20
2020-06-03,2413,294,914,1065,434,11,36,50,20
2020-06-04,2519,305,949,1115,455,12,37,52,21
2020-06-05,2629,317,986,1167,476,12,38,54,22
2020-06-06,2743,330,1025,1220,498,13,40,56,23
2020-06-07,2860,342,1064,1276,520,13,41,58,24
2020-06-08,2984,356,1106,1334,544,14,43,60,25
2020-06-09,3111,369,1149,1394,568,14,45,62,25
2020-06-10,3243,384,1193,1456,594,15,46,65,26
2020-06-11,3380,398,1239,1521,620,15,48,67,27
2020-06-12,3525,414,1288,1589,648,16,50,70,29
2020-06-13,3672,430,1337,1659,676,17,52,73,30
2020-06-14,3826,446,1389,1731,706,17,54,76,31
2020-06-15,3987,464,1443,1807,737,18,56,78,32
2020-06-16,4153,482,1499,1885,769,19,58,81,33
2020-06-17,4326,500,1557,1967,802,19,60,85,35
2020-06-18,4506,519,1617,2052,837,20,63,88,36
2020-06-19,4691,539,1680,2139,872,21,65,91,37
2020-06-20,4886,560,1745,2231,910,22,67,95,39
2020-06-21,5086,582,1812,2326,948,22,70,99,40
2020-06-22,5294,604,1882,2424,988,23,73,102,42
2020-06-23,5511,627,1955,2526,1030,24,75,106,43
2020-06-24,5736,651,2030,2633,1073,25,78,110,45
2020-06-25,5969,676,2108,2743,1118,26,81,115,47
2020-06-26,6212,702,2189,2858,1165,27,84,119,49
2020-06-27,6465,729,2274,2977,1214,28,87,124,50
2020-06-28,6725,757,2361,3100,1264,29,91,128,52
2020-06-29,6998,786,2452,3229,1317,30,94,133,54
2020-06-30,7279,816,2546,3362,1371,31,98,138,56
2020-07-01,7572,847,2644,3501,1427,32,101,144,59
2020-07-02,7875,879,2745,3644,1486,33,105,149,61
2020-07-03,8191,913,2850,3794,1547,35,109,155,63
2020-07-04,8518,947,2959,3949,1610,36,113,161,66
2020-07-05,8858,983,3073,4109,1676,37,117,167,68
2020-07-06,9210,1020,3190,4276,1744,39,122,173,71
2020-07-07,9576,1059,3312,4450,1814,40,126,180,73
2020-07-08,9956,1099,3438,4630,1888,42,131,187,76
2020-07-09,10350,1141,3569,4817,1964,43,136,194,79
2020-07-10,10759,1184,3705,5011,2043,45,141,201,82
2020-07-11,11184,1228,3846,5213,2125,46,146,209,85
2020-07-12,11625,1274,3992,5422,2211,48,152,217,89
2020-07-13,12082,1322,4144,5639,2299,50,157,225,92
2020-07-14,12556,1372,4301,5864,2391,51,163,234,95
2020-07-15,13048,1423,4464,6098,2486,53,169,243,99
2020-07-16,13559,1476,4633,6341,2585,55,175,252,103
2020-07-17,14087,1531,4807,6592,2688,57,181,261,107
2020-07-18,14638,1588,4989,6854,2795,59,188,271,111
2020-07-19,15206,1647,5176,7125,2905,61,195,281,115
2020-07-20,15798,1708,5371,7407,3020,63,202,292,119
2020-07-21,16411,1771,5573,7699,3139,65,209,303,124
2020-07-22,17046,1837,5781,8002,3263,68,216,314,128
2020-07-23,17705,1904,5998,8316,3391,70,224,326,133
2020-07-24,18388,1974,6222,8642,3524,72,232,338,138
2020-07-25,19095,2046,6453,8980,3662,75,240,351,143
2020-07-26,19830,2121,6694,9331,3805,77,248,364,148
2020-07-27,20590,2198,6942,9695,3953,80,257,377,154
2020-07-28,21379,2278,7199,10073,4107,83,266,391,160
2020-07-29,22196,2361,7465,10464,4267,85,275,406,166
2020-07-30,23043,2446,7741,10870,4432,88,285,421,172
2020-07-31,23921,2534,8026,11291,4604,91,295,436,178
2020-08-01,24829,2625,8320,11727,4782,94,305,452,184
2020-08-02,25771,2719,8625,12180,4966,97,315,469,191
2020-08-03,26745,2816,8940,12648,5157,100,326,486,198
2020-08-04,27757,2916,9266,13135,5356,103,337,504,205
2020-08-05,28801,3019,9602,13638,5561,106,348,522,213
2020-08-06,29884,3125,9950,14160,5774,110,359,541,221
2020-08-07,31004,3235,10309,14701,5994,113,371,561,229
2020-08-08,32165,3348,10680,15262,6223,116,383,581,237
2020-08-09,33367,3464,11064,15843,6460,120,396,602,245
2020-08-10,34608,3584,11459,16444,6705,123,408,623,254
2020-08-11,35894,3707,11868,17067,6959,127,421,645,263
2020-08-12,37224,3834,12289,17713,7222,131,435,668,272
2020-08-13,38600,3965,12724,18381,7495,134,448,692,282
2020-08-14,40022,4099,13172,19073,7777,138,462,716,292
2020-08-15,41492,4237,13634,19789,8069,142,476,741,302
2020-08-16,43011,4379,14110,20530,8371,146,491,767,313
2020-08-17,44582,4525,14601,21297,8684,150,506,794,324
2020-08-18,46205,4675,15107,22091,9007,154,521,821,335
2020-08-19,47881,4829,15627,22912,9342,158,536,850,346
2020-08-20,49614,4986,16163,23762,9689,162,551,879,358
2020-08-21,51402,5148,16714,24641,10047,166,567,909,371
2020-08-22,53250,5314,17282,25550,10418,170,583,940,383
2020-08-23,55155,5483,17865,26489,10801,174,599,971,396
2020-08-24,57122,5657,18464,27461,11197,178,616,1004,409
2020-08-25,59151,5835,19080,28465,11606,182,632,1037,423
2020-08-26,61243,6016,19712,29502,12029,186,649,1072,437
2020-08-27,63402,6202,20362,30574,12466,190,666,1107,451
2020-08-28,65627,6392,21028,31681,12918,193,683,1143,466
2020-08-29,67919,6585,21711,32824,13384,197,700,1180,481
2020-08-30,70281,6782,22411,34005,13865,201,717,1219,497
2020-08-31,72713,6984,23128,35223,14362,205,735,1258,513
2020-09-01,75219,7188,23863,36481,14875,208,752,1297,529
2020-09-02,77797,7397,24615,37778,15404,212,769,1338,546
2020-09-03,80450,7609,25384,39117,15949,215,786,1380,563
2020-09-04,83179,7824,26170,40497,16512,218,803,1423,580
2020-09-05,85985,8042,26973,41920,17092,222,820,1467,598
2020-09-06,88869,8264,27793,43386,17690,225,837,1511,616
