Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-07,21,1,10,11,0,2,0,1,0
2020-05-08,21,3,10,11,0,0,2,1,0
2020-05-09,24,3,12,12,0,0,2,1,0
2020-05-10,26,3,13,13,0,0,2,1,0
2020-05-11,29,4,15,14,0,0,2,1,0
2020-05-12,33,4,17,15,1,1,2,1,0
2020-05-13,37,5,20,16,1,1,3,1,0
2020-05-14,42,5,23,18,1,1,3,2,0
2020-05-15,47,6,26,20,1,1,4,2,0
2020-05-16,52,7,29,22,1,1,4,2,0
2020-05-17,59,8,34,24,1,1,5,2,0
2020-05-18,65,9,38,26,1,1,5,3,0
2020-05-19,74,10,44,29,1,1,6,3,0
2020-05-20,83,11,50,32,1,2,7,4,0
2020-05-21,94,13,57,36,1,2,8,4,0
2020-05-22,106,15,65,40,1,2,9,5,0
2020-05-23,121,17,74,45,2,2,10,5,0
2020-05-24,136,19,84,50,2,3,12,6,0
2020-05-25,155,22,96,57,2,3,13,7,0
2020-05-26,175,25,109,64,2,3,15,8,0
2020-05-27,199,29,124,72,3,4,17,9,0
2020-05-28,226,33,142,81,3,5,20,11,0
2020-05-29,256,37,161,92,3,5,23,12,0
2020-05-30,292,42,184,104,4,6,26,14,0
2020-05-31,330,48,209,117,4,7,29,16,1
2020-06-01,377,55,239,133,5,8,33,18,1
2020-06-02,428,62,272,151,5,9,38,20,1
2020-06-03,487,71,310,171,6,10,43,23,1
2020-06-04,554,81,353,194,7,11,49,26,1
2020-06-05,630,92,402,220,8,13,56,30,1
2020-06-06,717,105,458,250,9,14,63,34,1
2020-06-07,815,119,521,284,10,16,72,39,1
2020-06-08,927,136,593,323,11,19,82,44,2
2020-06-09,1055,154,675,367,13,21,93,50,2
2020-06-10,1201,175,769,417,15,24,106,57,2
2020-06-11,1366,199,875,474,17,27,120,65,2
2020-06-12,1553,226,995,539,19,31,137,74,3
2020-06-13,1767,257,1132,613,22,35,155,84,3
2020-06-14,2009,291,1287,697,25,39,176,96,3
2020-06-15,2283,330,1462,793,28,44,199,109,4
2020-06-16,2594,374,1661,901,32,49,225,123,4
2020-06-17,2947,424,1886,1025,36,55,254,140,5
2020-06-18,3346,479,2140,1165,41,62,287,159,6
2020-06-19,3798,541,2427,1324,47,69,323,180,6
2020-06-20,4307,611,2750,1504,53,77,364,204,7
2020-06-21,4882,688,3114,1708,60,86,409,231,8
2020-06-22,5531,774,3523,1940,68,95,458,262,9
2020-06-23,6259,869,3981,2201,77,105,513,296,10
2020-06-24,7079,974,4494,2497,88,115,572,334,12
2020-06-25,7998,1089,5067,2831,100,126,637,376,13
2020-06-26,9025,1215,5704,3208,113,136,706,424,15
2020-06-27,10169,1352,6410,3631,128,147,781,476,17
2020-06-28,11444,1499,7191,4108,145,157,859,534,19
2020-06-29,12855,1656,8050,4642,163,166,941,598,21
2020-06-30,14415,1822,8991,5240,184,174,1026,668,24
2020-07-01,16133,1997,10017,5908,208,181,1111,744,26
2020-07-02,18014,2177,11128,6652,234,184,1196,827,29
2020-07-03,20066,2362,12324,7479,263,185,1278,916,32
2020-07-04,22292,2547,13602,8395,295,182,1354,1011,36
2020-07-05,24693,2729,14956,9406,331,175,1422,1111,39
2020-07-06,27264,2905,16377,10517,370,164,1478,1217,43
2020-07-07,30002,3069,17855,11734,413,148,1518,1327,47
2020-07-08,32893,3216,19373,13060,460,126,1541,1439,51
2020-07-09,35924,3343,20914,14500,510,101,1541,1554,55
2020-07-10,39073,3443,22455,16053,565,71,1518,1668,59
2020-07-11,42319,3514,23973,17722,624,39,1468,1781,63
2020-07-12,45630,3553,25441,19503,686,4,1391,1890,67
2020-07-13,48978,3557,26832,21393,753,-31,1288,1994,70
2020-07-14,52331,3526,28121,23387,823,-65,1160,2089,74
2020-07-15,55653,3461,29280,25476,897,-97,1009,2176,77
2020-07-16,58915,3364,30290,27652,973,-125,840,2250,79
2020-07-17,62084,3238,31130,29902,1052,-149,657,2313,81
2020-07-18,65136,3089,31787,32215,1134,-167,467,2362,83
2020-07-19,68048,2922,32254,34577,1217,-181,273,2396,84
2020-07-20,70800,2741,32526,36973,1301,-188,82,2417,85
2020-07-21,73384,2553,32608,39390,1386,-191,-102,2423,85
2020-07-22,75791,2362,32506,41813,1472,-190,-274,2415,85
2020-07-23,78016,2172,32231,44228,1557,-185,-432,2395,84
2020-07-24,80063,1987,31799,46623,1641,-177,-573,2363,83
2020-07-25,81935,1810,31226,48985,1724,-167,-696,2320,82
2020-07-26,83642,1643,30531,51305,1806,-156,-800,2268,80
2020-07-27,85191,1487,29731,53574,1886,-144,-885,2209,78
2020-07-28,86592,1343,28846,55783,1963,-132,-953,2143,75
2020-07-29,87858,1211,27893,57926,2039,-121,-1004,2072,73
2020-07-30,88998,1090,26888,59998,2112,-109,-1041,1998,70
