Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-09,77,29,77,0,0,0,3,0,0
2020-05-10,80,29,80,0,0,0,3,0,0
2020-05-11,83,29,83,0,0,0,3,0,0
2020-05-12,85,30,85,0,0,1,3,0,0
2020-05-13,88,30,88,0,0,1,3,0,0
2020-05-14,91,31,91,0,0,1,3,0,0
2020-05-15,93,32,93,0,0,1,3,0,0
2020-05-16,96,32,96,0,0,1,3,0,0
2020-05-17,99,33,99,0,0,1,3,0,0
2020-05-18,101,34,101,0,0,1,3,0,0
2020-05-19,104,35,104,0,0,1,3,0,0
2020-05-20,107,36,107,0,0,1,3,0,0
2020-05-21,110,37,110,0,0,1,3,0,0
2020-05-22,113,38,113,0,0,1,3,0,0
2020-05-23,117,39,117,0,0,1,3,0,0
2020-05-24,120,40,120,0,0,1,3,0,0
2020-05-25,123,41,123,0,0,1,3,0,0
2020-05-26,127,42,127,0,0,1,4,0,0
2020-05-27,130,43,130,0,0,1,4,0,0
2020-05-28,134,45,134,0,0,1,4,0,0
2020-05-29,138,46,138,0,0,1,4,0,0
2020-05-30,141,47,141,0,0,1,4,0,0
2020-05-31,145,48,145,0,0,1,4,0,0
2020-06-01,149,50,149,0,0,1,4,0,0
2020-06-02,154,51,154,0,0,1,4,0,0
2020-06-03,158,53,158,0,0,1,4,0,0
2020-06-04,162,54,162,0,0,1,5,0,0
2020-06-05,167,56,167,0,0,2,5,0,0
2020-06-06,171,57,171,0,0,2,5,0,0
2020-06-07,176,59,176,0,0,2,5,0,0
2020-06-08,181,60,181,0,0,2,5,0,0
2020-06-09,186,62,186,0,0,2,5,0,0
2020-06-10,191,64,191,0,0,2,5,0,0
2020-06-11,197,65,197,0,0,2,5,0,0
2020-06-12,202,67,202,0,0,2,6,0,0
2020-06-13,208,69,208,0,0,2,6,0,0
2020-06-14,213,71,213,0,0,2,6,0,0
2020-06-15,219,73,219,0,0,2,6,0,0
2020-06-16,226,75,226,0,0,2,6,0,0
2020-06-17,232,77,232,0,0,2,6,0,0
2020-06-18,238,79,238,0,0,2,7,0,0
2020-06-19,245,81,245,0,0,2,7,0,0
2020-06-20,252,84,252,0,0,2,7,0,0
2020-06-21,259,86,259,0,0,2,7,0,0
2020-06-22,266,88,266,0,0,2,7,0,0
2020-06-23,273,91,273,0,0,2,8,0,0
2020-06-24,281,93,281,0,0,3,8,0,0
2020-06-25,288,96,288,0,0,3,8,0,0
2020-06-26,296,98,296,0,0,3,8,0,0
2020-06-27,305,101,305,0,0,3,8,0,0
2020-06-28,313,104,313,0,0,3,9,0,0
2020-06-29,322,107,322,0,0,3,9,0,0
2020-06-30,330,109,330,0,0,3,9,0,0
2020-07-01,340,112,340,0,0,3,9,0,0
2020-07-02,349,116,349,0,0,3,10,0,0
2020-07-03,358,119,358,0,0,3,10,0,0
2020-07-04,368,122,368,0,0,3,10,0,0
2020-07-05,378,125,378,0,0,3,10,0,0
2020-07-06,389,129,389,0,0,3,11,0,0
2020-07-07,400,132,400,0,0,4,11,0,0
2020-07-08,411,136,411,0,0,4,11,0,0
2020-07-09,422,139,422,0,0,4,12,0,0
2020-07-10,433,143,433,0,0,4,12,0,0
2020-07-11,445,147,445,0,0,4,12,0,0
2020-07-12,457,151,457,0,0,4,13,0,0
2020-07-13,470,155,470,0,0,4,13,0,0
2020-07-14,483,159,483,0,0,4,13,0,0
2020-07-15,496,164,496,0,0,4,14,0,0
2020-07-16,509,168,509,0,0,5,14,0,0
