Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-07,35,4,17,17,1,2,0,1,0
2020-05-08,36,6,17,18,1,2,1,1,0
2020-05-09,38,8,18,19,1,1,1,1,0
2020-05-10,41,9,20,20,1,1,2,1,0
2020-05-11,43,11,21,21,1,1,2,1,0
2020-05-12,46,12,23,22,1,1,2,1,0
2020-05-13,49,13,25,23,1,1,3,1,0
2020-05-14,54,15,28,25,1,1,3,1,0
2020-05-15,58,16,31,26,1,2,3,2,0
2020-05-16,63,18,34,28,1,2,3,2,0
2020-05-17,67,20,37,29,1,2,4,2,0
2020-05-18,73,22,41,31,1,2,4,2,0
2020-05-19,80,24,45,34,1,2,4,2,0
2020-05-20,86,26,49,36,1,3,5,3,0
2020-05-21,93,29,54,38,1,3,5,3,0
2020-05-22,102,32,60,41,1,3,6,3,0
2020-05-23,112,35,66,44,2,3,7,3,0
2020-05-24,122,38,72,48,2,4,7,4,0
2020-05-25,133,42,80,51,2,4,8,4,0
2020-05-26,144,46,87,55,2,5,9,5,0
2020-05-27,158,51,96,60,2,5,10,5,0
2020-05-28,173,56,106,65,2,6,11,5,0
2020-05-29,188,61,116,70,2,6,12,6,0
2020-05-30,207,68,128,76,3,7,13,7,0
2020-05-31,227,74,141,83,3,7,14,7,0
2020-06-01,248,82,155,90,3,8,15,8,0
2020-06-02,271,90,170,98,3,9,17,9,0
2020-06-03,298,99,187,107,4,10,19,10,0
2020-06-04,327,109,206,117,4,11,21,11,0
2020-06-05,358,120,227,127,4,12,23,12,0
2020-06-06,393,131,249,139,5,13,25,13,0
2020-06-07,431,145,274,152,5,14,27,14,0
2020-06-08,473,159,301,166,6,16,30,16,1
2020-06-09,519,175,331,182,6,17,33,17,1
2020-06-10,570,192,364,199,7,19,36,19,1
2020-06-11,626,211,401,217,8,21,40,21,1
2020-06-12,687,232,441,238,8,23,44,23,1
2020-06-13,754,255,484,261,9,25,48,25,1
2020-06-14,829,281,533,286,10,28,53,27,1
2020-06-15,910,309,586,313,11,31,58,30,1
2020-06-16,1000,339,644,344,12,34,64,33,1
2020-06-17,1098,373,708,377,13,37,70,37,1
2020-06-18,1206,410,778,413,15,41,77,40,1
2020-06-19,1324,450,855,453,16,44,85,44,2
2020-06-20,1456,495,940,498,18,49,93,49,2
2020-06-21,1599,543,1034,546,19,54,102,53,2
2020-06-22,1756,597,1136,599,21,59,113,59,2
2020-06-23,1930,656,1249,658,23,64,124,64,2
2020-06-24,2119,720,1372,722,25,71,136,71,2
2020-06-25,2329,791,1508,793,28,77,149,78,3
2020-06-26,2559,868,1657,871,31,85,163,85,3
2020-06-27,2811,953,1820,957,34,93,179,94,3
