Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-05,767,33,432,319,16,24,15,17,1
2020-05-06,800,57,447,336,17,2,38,18,1
2020-05-07,857,59,485,354,18,5,39,19,1
2020-05-08,917,64,524,374,19,5,42,21,1
2020-05-09,980,69,565,395,20,6,45,23,1
2020-05-10,1050,75,611,418,21,6,49,25,1
2020-05-11,1124,81,660,442,22,6,53,26,1
2020-05-12,1203,87,712,468,23,7,57,29,1
2020-05-13,1291,94,769,497,25,8,62,31,2
2020-05-14,1385,101,831,528,26,8,66,33,2
2020-05-15,1486,110,897,561,28,9,72,36,2
2020-05-16,1596,118,969,597,30,9,77,39,2
2020-05-17,1714,128,1046,636,32,10,84,42,2
2020-05-18,1842,138,1130,678,34,11,90,45,2
2020-05-19,1980,149,1220,724,36,12,98,49,2
2020-05-20,2128,161,1318,772,38,13,105,53,3
2020-05-21,2289,174,1423,825,41,14,114,57,3
2020-05-22,2463,187,1537,882,44,15,123,62,3
2020-05-23,2651,202,1660,944,47,16,132,67,3
2020-05-24,2853,218,1792,1011,50,17,143,72,4
2020-05-25,3072,236,1935,1083,54,19,154,78,4
2020-05-26,3307,255,2089,1160,58,20,167,84,4
2020-05-27,3562,275,2256,1244,62,22,180,91,5
2020-05-28,3837,297,2436,1335,66,24,194,98,5
2020-05-29,4133,320,2630,1432,71,25,209,106,5
2020-05-30,4454,346,2839,1538,77,27,226,114,6
2020-05-31,4799,373,3065,1652,82,30,244,123,6
2020-06-01,5172,402,3309,1775,88,32,263,133,7
2020-06-02,5575,434,3572,1908,95,34,284,143,7
2020-06-03,6009,469,3856,2051,102,37,306,155,8
2020-06-04,6478,505,4162,2206,110,40,330,167,8
2020-06-05,6983,545,4492,2373,118,43,356,180,9
2020-06-06,7528,588,4848,2553,127,46,384,195,10
2020-06-07,8116,634,5232,2747,137,50,414,210,10
2020-06-08,8750,684,5646,2957,147,54,446,227,11
2020-06-09,9436,738,6093,3184,159,58,481,244,12
2020-06-10,10173,795,6574,3428,171,62,518,264,13
2020-06-11,10968,857,7092,3692,184,67,559,285,14
2020-06-12,11826,924,7651,3977,198,72,602,307,15
2020-06-13,12750,996,8253,4284,213,77,648,331,16
2020-06-14,13746,1073,8901,4615,230,83,698,357,18
2020-06-15,14819,1156,9599,4972,248,89,751,385,19
2020-06-16,15974,1245,10350,5357,267,96,809,415,21
2020-06-17,17218,1340,11159,5772,287,103,870,448,22
2020-06-18,18559,1443,12029,6220,310,110,936,483,24
2020-06-19,20003,1553,12966,6703,334,118,1007,520,26
2020-06-20,21555,1671,13972,7223,360,126,1082,561,28
2020-06-21,23226,1797,15054,7784,388,135,1163,604,30
2020-06-22,25023,1932,16217,8388,418,145,1249,651,32
2020-06-23,26955,2076,17466,9039,450,154,1341,701,35
2020-06-24,29031,2231,18807,9739,485,165,1439,755,38
2020-06-25,31261,2396,20245,10494,522,176,1543,812,40
2020-06-26,33657,2572,21788,11306,563,188,1654,874,44
2020-06-27,36230,2760,23443,12181,606,200,1772,941,47
2020-06-28,38989,2960,25215,13121,653,213,1897,1012,50
2020-06-29,41949,3172,27112,14133,704,226,2030,1088,54
2020-06-30,45121,3398,29142,15221,758,240,2170,1169,58
2020-07-01,48519,3638,31313,16390,816,254,2319,1256,63
2020-07-02,52157,3892,33631,17647,879,269,2475,1349,67
2020-07-03,56048,4160,36106,18996,946,284,2639,1449,72
2020-07-04,60209,4444,38746,20445,1018,299,2812,1555,77
2020-07-05,64652,4743,41557,22000,1095,315,2992,1668,83
2020-07-06,69395,5058,44550,23667,1178,331,3181,1788,89
2020-07-07,74453,5388,47731,25455,1267,346,3378,1915,95
2020-07-08,79842,5735,51109,27370,1363,362,3582,2051,102
2020-07-09,85577,6097,54691,29421,1465,377,3793,2194,109
2020-07-10,91673,6474,58484,31615,1574,392,4011,2347,117
2020-07-11,98147,6867,62494,33962,1691,407,4234,2508,125
2020-07-12,105014,7274,66729,36469,1816,420,4463,2678,133
2020-07-13,112287,7694,71191,39147,1949,433,4695,2857,142
2020-07-14,119982,8127,75887,42004,2091,444,4930,3045,152
2020-07-15,128109,8571,80817,45049,2243,453,5166,3243,161
2020-07-16,136678,9024,85983,48291,2404,461,5402,3450,172
2020-07-17,145702,9485,91385,51741,2576,466,5636,3667,183
2020-07-18,155187,9951,97021,55408,2758,470,5865,3893,194
2020-07-19,165138,10421,102885,59301,2952,470,6087,4128,206
2020-07-20,175560,10891,108972,63430,3158,467,6301,4373,218
2020-07-21,186450,11358,115273,67802,3375,461,6502,4625,230
2020-07-22,197808,11819,121775,72427,3606,452,6690,4886,243
2020-07-23,209628,12271,128465,77314,3849,439,6860,5155,257
2020-07-24,221898,12710,135324,82468,4106,422,7009,5430,270
2020-07-25,234608,13131,142334,87898,4376,401,7136,5711,284
2020-07-26,247739,13533,149470,93609,4660,376,7236,5998,299
2020-07-27,261272,13909,156706,99607,4959,348,7308,6288,313
2020-07-28,275181,14257,164014,105895,5272,316,7348,6581,328
2020-07-29,289438,14573,171362,112476,5600,280,7354,6876,342
2020-07-30,304011,14853,178717,119352,5942,241,7325,7171,357
2020-07-31,318863,15094,186041,126523,6299,199,7257,7465,372
2020-08-01,333957,15293,193298,133988,6671,155,7151,7756,386
2020-08-02,349250,15448,200449,141744,7057,109,7005,8043,400
2020-08-03,364698,15557,207454,149787,7457,62,6819,8324,414
2020-08-04,380256,15619,214273,158111,7872,14,6593,8598,428
2020-08-05,395875,15633,220866,166709,8300,-35,6329,8862,441
2020-08-06,411507,15598,227195,175571,8741,-82,6028,9116,454
2020-08-07,427107,15516,233224,184688,9195,-129,5692,9358,466
2020-08-08,442622,15387,238916,194046,9660,-173,5324,9587,477
2020-08-09,458009,15214,244239,203632,10138,-216,4926,9800,488
2020-08-10,473224,14998,249165,213433,10626,-255,4503,9998,498
2020-08-11,488221,14743,253668,223430,11123,-292,4058,10178,507
2020-08-12,502965,14451,257726,233609,11630,-325,3595,10341,515
2020-08-13,517415,14126,261320,243950,12145,-354,3118,10486,522
2020-08-14,531541,13772,264438,254436,12667,-379,2633,10611,528
2020-08-15,545312,13392,267071,265046,13195,-401,2142,10716,534
2020-08-16,558706,12992,269214,275763,13729,-418,1651,10802,538
2020-08-17,571697,12574,270865,286565,14267,-431,1164,10869,541
2020-08-18,584270,12142,272029,297433,14808,-441,683,10915,543
2020-08-19,596412,11701,272712,308349,15351,-447,214,10943,545
2020-08-20,608113,11254,272926,319291,15896,-450,-242,10951,545
2020-08-21,619368,10804,272684,330243,16441,-449,-682,10942,545
2020-08-22,630172,10355,272002,341184,16986,-446,-1103,10914,543
2020-08-23,640526,9908,270899,352098,17529,-441,-1503,10870,541
2020-08-24,650434,9467,269396,362968,18070,-433,-1880,10810,538
2020-08-25,659902,9034,267516,373778,18608,-424,-2235,10734,534
2020-08-26,668936,8610,265281,384512,19143,-413,-2564,10644,530
2020-08-27,677546,8197,262717,395156,19673,-401,-2869,10542,525
2020-08-28,685744,7796,259848,405698,20198,-388,-3149,10426,519
2020-08-29,693540,7409,256699,416124,20717,-374,-3404,10300,513
2020-08-30,700948,7035,253294,426425,21229,-359,-3635,10164,506
2020-08-31,707983,6676,249660,436588,21735,-345,-3841,10018,499
2020-09-01,714659,6331,245819,446606,22234,-330,-4024,9864,491
2020-09-02,720989,6001,241795,456469,22725,-315,-4184,9702,483
2020-09-03,726990,5686,237611,466171,23208,-300,-4323,9534,475
2020-09-04,732678,5386,233289,475706,23683,-286,-4441,9361,466
2020-09-05,738063,5101,228848,485066,24149,-271,-4539,9183,457
2020-09-06,743164,4829,224309,494249,24606,-258,-4619,9000,448
2020-09-07,747993,4572,219690,503249,25054,-244,-4682,8815,439
2020-09-08,752565,4328,215007,512065,25493,-231,-4729,8627,430
2020-09-09,756892,4096,210278,520692,25922,-219,-4761,8437,420
2020-09-10,760988,3878,205517,529129,26342,-207,-4779,8246,411
2020-09-11,764867,3671,200738,537376,26753,-195,-4785,8055,401
2020-09-12,768537,3475,195953,545430,27154,-185,-4779,7863,391
2020-09-13,772012,3291,191174,553293,27545,-174,-4762,7671,382
2020-09-14,775303,3117,186412,560964,27927,-164,-4735,7480,372
2020-09-15,778421,2952,181677,568444,28300,-155,-4700,7290,363
2020-09-16,781373,2797,176976,575734,28663,-146,-4657,7101,354
2020-09-17,784170,2651,172319,582835,29016,-138,-4608,6914,344
2020-09-18,786820,2513,167711,589749,29360,-130,-4551,6729,335
2020-09-19,789334,2383,163160,596479,29695,-123,-4490,6547,326
2020-09-20,791716,2260,158670,603025,30021,-116,-4423,6367,317
2020-09-21,793976,2144,154246,609392,30338,-109,-4353,6189,308
2020-09-22,796121,2035,149894,615581,30646,-103,-4279,6015,299
2020-09-23,798157,1932,145615,621596,30946,-97,-4201,5843,291
2020-09-24,800089,1835,141413,627439,31237,-92,-4122,5674,282
2020-09-25,801924,1743,137292,633113,31519,-87,-4040,5509,274
2020-09-26,803668,1657,133252,638622,31794,-82,-3956,5347,266
2020-09-27,805324,1575,129296,643968,32060,-77,-3871,5188,258
2020-09-28,806900,1498,125425,649157,32318,-73,-3785,5033,251
2020-09-29,808397,1425,121639,654189,32569,-69,-3699,4881,243
2020-09-30,809823,1356,117941,659070,32812,-65,-3612,4732,236
2020-10-01,811178,1291,114329,663802,33047,-62,-3525,4587,228
2020-10-02,812470,1229,110804,668390,33276,-58,-3438,4446,221
2020-10-03,813699,1171,107366,672836,33497,-55,-3351,4308,214
2020-10-04,814870,1116,104015,677144,33711,-52,-3265,4174,208
2020-10-05,815986,1064,100749,681318,33919,-49,-3180,4043,201
2020-10-06,817049,1015,97569,685360,34120,-47,-3095,3915,195
2020-10-07,818064,968,94474,689275,34315,-44,-3012,3791,189
2020-10-08,819032,923,91462,693066,34504,-42,-2929,3670,183
2020-10-09,819956,881,88533,696736,34687,-40,-2848,3552,177
2020-10-10,820837,841,85685,700288,34864,-38,-2768,3438,171
2020-10-11,821679,804,82917,703727,35035,-36,-2689,3327,166
2020-10-12,822482,768,80228,707054,35200,-34,-2612,3219,160
2020-10-13,823250,734,77616,710273,35361,-32,-2536,3114,155
2020-10-14,823984,701,75081,713387,35516,-31,-2461,3013,150
2020-10-15,824685,670,72619,716400,35666,-29,-2388,2914,145
2020-10-16,825356,641,70231,719314,35811,-28,-2317,2818,140
2020-10-17,825997,613,67914,722132,35951,-26,-2247,2725,136
2020-10-18,826610,587,65666,724857,36087,-25,-2179,2635,131
2020-10-19,827197,562,63487,727492,36218,-24,-2113,2547,127
2020-10-20,827759,538,61375,730039,36345,-23,-2047,2463,123
2020-10-21,828296,515,59327,732502,36467,-22,-1984,2381,119
2020-10-22,828811,493,57343,734882,36586,-21,-1922,2301,115
2020-10-23,829304,473,55421,737183,36700,-20,-1862,2224,111
2020-10-24,829777,453,53559,739407,36811,-19,-1803,2149,107
2020-10-25,830230,434,51756,741556,36918,-18,-1746,2077,103
2020-10-26,830663,416,50009,743633,37021,-17,-1691,2007,100
2020-10-27,831079,399,48319,745639,37121,-16,-1637,1939,97
2020-10-28,831478,382,46682,747578,37218,-16,-1584,1873,93
2020-10-29,831860,367,45098,749451,37311,-15,-1533,1810,90
2020-10-30,832228,352,43566,751261,37401,-14,-1483,1748,87
2020-10-31,832579,338,42082,753009,37488,-14,-1435,1689,84
2020-11-01,832916,324,40647,754697,37572,-13,-1388,1631,81
2020-11-02,833241,311,39259,756328,37654,-12,-1343,1575,78
2020-11-03,833553,299,37917,757904,37732,-12,-1299,1521,76
2020-11-04,833851,287,36618,759425,37808,-11,-1256,1469,73
2020-11-05,834137,275,35362,760894,37881,-11,-1214,1419,71
2020-11-06,834412,264,34148,762313,37951,-10,-1174,1370,68
2020-11-07,834678,254,32974,763684,38020,-10,-1135,1323,66
