Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-09,287,32,161,114,12,1,10,8,1
2020-05-10,306,33,171,122,13,2,10,8,1
2020-05-11,326,34,182,130,14,2,11,9,1
2020-05-12,346,36,192,139,15,2,11,9,1
2020-05-13,368,38,204,148,16,2,12,10,1
2020-05-14,390,40,215,158,17,2,13,10,1
2020-05-15,415,43,228,169,18,2,13,11,1
2020-05-16,440,45,241,180,19,3,14,12,1
2020-05-17,466,48,255,191,20,3,15,12,1
2020-05-18,496,51,270,204,22,3,16,13,1
2020-05-19,526,54,286,217,23,3,17,14,1
2020-05-20,558,57,302,231,25,3,18,15,2
2020-05-21,592,60,320,246,26,3,19,16,2
2020-05-22,628,64,339,261,28,4,20,16,2
2020-05-23,666,67,358,278,30,4,21,17,2
2020-05-24,706,71,379,295,32,4,22,18,2
2020-05-25,748,75,401,313,34,4,23,20,2
2020-05-26,793,80,424,333,36,5,25,21,2
2020-05-27,841,84,449,354,38,5,26,22,2
2020-05-28,890,89,475,375,40,5,28,23,2
2020-05-29,945,94,503,399,43,5,29,24,3
2020-05-30,1000,100,532,423,45,6,31,26,3
2020-05-31,1060,106,563,449,48,6,33,27,3
2020-06-01,1123,112,596,476,51,6,35,29,3
2020-06-02,1189,118,630,505,54,7,37,31,3
2020-06-03,1260,125,667,536,57,7,39,32,3
2020-06-04,1334,132,705,568,61,8,41,34,4
2020-06-05,1413,140,746,603,64,8,43,36,4
2020-06-06,1497,148,790,639,68,9,46,38,4
2020-06-07,1584,157,835,677,72,9,48,41,4
2020-06-08,1679,166,884,718,77,10,51,43,5
2020-06-09,1777,175,935,761,81,10,54,45,5
2020-06-10,1881,186,989,806,86,11,57,48,5
2020-06-11,1992,196,1047,854,91,11,61,51,5
2020-06-12,2109,208,1107,905,97,12,64,54,6
2020-06-13,2233,220,1171,959,103,13,68,57,6
2020-06-14,2364,232,1239,1016,109,13,72,60,6
2020-06-15,2502,246,1311,1076,115,14,76,64,7
2020-06-16,2649,260,1387,1140,122,15,80,67,7
2020-06-17,2804,275,1467,1208,129,16,85,71,8
2020-06-18,2967,290,1551,1279,137,17,90,75,8
2020-06-19,3140,307,1641,1354,145,18,95,80,9
2020-06-20,3323,325,1736,1434,153,19,100,84,9
2020-06-21,3517,343,1836,1519,162,20,106,89,10
2020-06-22,3722,363,1942,1608,172,21,112,94,10
2020-06-23,3937,384,2053,1702,182,22,118,100,11
2020-06-24,4167,406,2172,1802,193,23,125,106,11
2020-06-25,4409,429,2297,1908,204,24,132,112,12
2020-06-26,4664,454,2429,2019,216,26,140,118,13
2020-06-27,4935,479,2568,2138,229,27,147,125,13
2020-06-28,5220,507,2716,2262,242,29,156,132,14
2020-06-29,5522,536,2871,2395,256,30,165,140,15
2020-06-30,5841,566,3036,2534,271,32,174,148,16
2020-07-01,6179,598,3210,2682,287,34,184,156,17
2020-07-02,6534,632,3393,2838,303,36,194,165,18
2020-07-03,6911,668,3587,3003,321,38,205,174,19
2020-07-04,7309,705,3792,3177,340,40,216,184,20
2020-07-05,7730,745,4008,3362,360,42,228,195,21
2020-07-06,8173,787,4236,3557,380,44,241,206,22
2020-07-07,8642,831,4477,3763,402,46,254,218,23
2020-07-08,9137,877,4731,3980,426,49,268,230,25
2020-07-09,9659,926,4999,4210,450,52,283,243,26
2020-07-10,10212,978,5282,4454,476,54,298,257,27
2020-07-11,10794,1032,5580,4710,504,57,315,271,29
2020-07-12,11410,1090,5895,4982,533,60,332,287,31
2020-07-13,12058,1150,6227,5268,563,63,350,303,32
2020-07-14,12744,1213,6577,5571,596,67,369,320,34
2020-07-15,13466,1280,6945,5891,630,70,389,338,36
2020-07-16,14229,1349,7334,6229,666,74,409,357,38
2020-07-17,15033,1423,7743,6586,704,77,431,377,40
2020-07-18,15881,1500,8174,6962,745,81,454,398,43
2020-07-19,16775,1581,8628,7360,787,85,478,420,45
2020-07-20,17717,1666,9106,7779,832,89,503,443,47
2020-07-21,18710,1756,9609,8222,879,94,529,467,50
2020-07-22,19756,1849,10138,8689,929,98,556,493,53
2020-07-23,20858,1947,10694,9182,982,103,585,520,56
2020-07-24,22018,2050,11278,9702,1038,107,614,548,59
2020-07-25,23240,2157,11893,10251,1096,112,645,578,62
2020-07-26,24525,2270,12538,10829,1158,117,678,610,65
2020-07-27,25877,2387,13215,11439,1223,123,711,643,69
2020-07-28,27300,2510,13926,12082,1292,128,746,677,72
2020-07-29,28796,2638,14672,12759,1365,134,782,714,76
2020-07-30,30368,2772,15454,13473,1441,139,820,752,80
2020-07-31,32019,2911,16274,14224,1521,145,858,791,85
2020-08-01,33753,3056,17132,15015,1606,151,898,833,89
2020-08-02,35575,3206,18031,15849,1695,157,940,877,94
2020-08-03,37486,3363,18971,16726,1789,163,983,923,99
2020-08-04,39488,3526,19953,17648,1887,169,1027,970,104
2020-08-05,41589,3694,20980,18618,1991,175,1072,1020,109
2020-08-06,43791,3869,22052,19639,2100,181,1118,1072,115
2020-08-07,46096,4049,23170,20711,2215,187,1166,1127,121
2020-08-08,48508,4236,24335,21838,2335,192,1214,1183,127
2020-08-09,51032,4429,25549,23021,2462,198,1263,1243,133
2020-08-10,53672,4627,26813,24264,2595,204,1314,1304,139
2020-08-11,56428,4831,28126,25568,2734,209,1364,1368,146
