Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-09,27,20,27,0,0,1,1,0,0
2020-05-10,28,21,28,0,0,1,1,0,0
2020-05-11,29,22,29,0,0,1,1,0,0
2020-05-12,31,24,31,0,0,1,1,0,0
2020-05-13,32,25,32,0,0,1,1,0,0
2020-05-14,33,26,33,0,0,1,2,0,0
2020-05-15,35,27,35,0,0,1,2,0,0
2020-05-16,37,29,37,0,0,1,2,0,0
2020-05-17,38,30,38,0,0,1,2,0,0
2020-05-18,40,31,40,0,0,2,2,0,0
2020-05-19,42,33,42,0,0,2,2,0,0
2020-05-20,44,35,44,0,0,2,2,0,0
2020-05-21,46,36,46,0,0,2,2,0,0
2020-05-22,48,38,48,0,0,2,2,0,0
2020-05-23,51,40,51,0,0,2,2,0,0
2020-05-24,53,42,53,0,0,2,3,0,0
2020-05-25,56,44,56,0,0,2,3,0,0
2020-05-26,58,46,58,0,0,2,3,0,0
2020-05-27,61,48,61,0,0,2,3,0,0
2020-05-28,64,50,64,0,0,2,3,0,0
2020-05-29,67,52,67,0,0,2,3,0,0
2020-05-30,70,55,70,0,0,3,3,0,0
2020-05-31,74,58,74,0,0,3,3,0,0
2020-06-01,77,60,77,0,0,3,4,0,0
2020-06-02,81,63,81,0,0,3,4,0,0
2020-06-03,85,66,85,0,0,3,4,0,0
2020-06-04,89,69,89,0,0,3,4,0,0
2020-06-05,93,73,93,0,0,3,4,0,0
2020-06-06,97,76,97,0,0,4,5,0,0
2020-06-07,102,80,102,0,0,4,5,0,0
2020-06-08,107,83,107,0,0,4,5,0,0
2020-06-09,112,87,112,0,0,4,5,0,0
2020-06-10,117,91,117,0,0,4,6,0,0
2020-06-11,122,96,122,0,0,5,6,0,0
2020-06-12,128,100,128,0,0,5,6,0,0
2020-06-13,134,105,134,0,0,5,6,0,0
2020-06-14,141,110,141,0,0,5,7,0,0
2020-06-15,147,115,147,0,0,5,7,0,0
2020-06-16,154,120,154,0,0,6,7,0,0
2020-06-17,162,126,162,0,0,6,8,0,0
2020-06-18,169,132,169,0,0,6,8,0,0
2020-06-19,177,138,177,0,0,6,8,0,0
2020-06-20,186,145,186,0,0,7,9,0,0
2020-06-21,194,152,194,0,0,7,9,0,0
2020-06-22,203,159,203,0,0,7,10,0,0
2020-06-23,213,166,213,0,0,8,10,0,0
2020-06-24,223,174,223,0,0,8,10,0,0
2020-06-25,234,182,234,0,0,9,11,0,0
