Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-09,276,37,157,109,10,0,5,7,1
2020-05-10,288,37,162,116,10,1,5,7,1
2020-05-11,301,38,167,123,11,1,5,7,1
2020-05-12,314,38,172,130,12,1,5,8,1
2020-05-13,327,39,177,138,12,1,5,8,1
2020-05-14,342,40,183,146,13,1,5,8,1
2020-05-15,356,41,188,154,14,1,5,8,1
2020-05-16,370,42,193,162,15,1,5,8,1
2020-05-17,383,43,198,170,15,1,6,9,1
2020-05-18,399,44,204,179,16,1,6,9,1
2020-05-19,415,46,210,188,17,1,6,9,1
2020-05-20,430,47,215,197,18,1,6,9,1
2020-05-21,446,48,221,206,19,1,6,10,1
2020-05-22,462,49,227,216,19,1,6,10,1
2020-05-23,479,50,233,226,20,1,6,10,1
2020-05-24,497,51,240,236,21,1,6,10,1
2020-05-25,515,53,246,247,22,1,6,11,1
2020-05-26,532,54,252,257,23,1,7,11,1
2020-05-27,551,55,259,268,24,1,7,11,1
2020-05-28,571,57,266,280,25,1,7,12,1
2020-05-29,590,58,273,291,26,1,7,12,1
2020-05-30,610,59,280,303,27,1,7,12,1
2020-05-31,630,60,287,315,28,1,7,13,1
2020-06-01,652,62,294,328,30,1,7,13,1
2020-06-02,673,63,301,341,31,1,7,13,1
2020-06-03,695,65,309,354,32,1,8,13,1
2020-06-04,716,66,316,367,33,1,8,14,1
2020-06-05,739,67,324,381,34,1,8,14,1
2020-06-06,763,69,332,395,36,1,8,14,1
2020-06-07,787,70,340,410,37,1,8,15,1
2020-06-08,810,71,348,424,38,1,8,15,1
2020-06-09,836,73,356,440,40,1,8,16,1
2020-06-10,860,74,364,455,41,1,8,16,1
2020-06-11,886,76,372,471,43,1,8,16,1
2020-06-12,912,77,381,487,44,1,8,17,1
2020-06-13,938,78,389,504,45,1,9,17,2
2020-06-14,966,80,398,521,47,1,9,17,2
2020-06-15,993,81,406,538,49,1,9,18,2
2020-06-16,1021,83,415,556,50,1,9,18,2
2020-06-17,1050,84,424,574,52,1,9,18,2
2020-06-18,1078,85,433,592,53,1,9,19,2
2020-06-19,1107,87,441,611,55,1,9,19,2
2020-06-20,1138,88,450,631,57,1,9,20,2
2020-06-21,1168,89,459,650,59,1,9,20,2
2020-06-22,1199,91,468,670,61,1,9,20,2
2020-06-23,1230,92,477,691,62,1,9,21,2
2020-06-24,1262,93,486,712,64,1,9,21,2
2020-06-25,1294,94,495,733,66,1,9,22,2
2020-06-26,1326,96,504,754,68,1,9,22,2
2020-06-27,1359,97,513,776,70,1,9,22,2
2020-06-28,1393,98,522,799,72,1,9,23,2
2020-06-29,1427,99,531,822,74,1,9,23,2
2020-06-30,1461,100,540,845,76,1,9,24,2
2020-07-01,1495,101,549,868,78,1,9,24,2
2020-07-02,1531,102,558,892,81,1,9,24,2
2020-07-03,1567,103,567,917,83,1,9,25,2
2020-07-04,1601,104,575,941,85,1,9,25,2
2020-07-05,1637,105,584,966,87,1,8,25,2
2020-07-06,1675,106,593,992,90,1,8,26,2
2020-07-07,1711,107,601,1018,92,1,8,26,2
2020-07-08,1747,108,609,1044,94,1,8,27,2
2020-07-09,1785,108,617,1071,97,1,8,27,2
2020-07-10,1821,109,625,1097,99,1,8,27,2
2020-07-11,1860,110,633,1125,102,1,8,28,2
2020-07-12,1897,110,641,1152,104,1,8,28,3
2020-07-13,1935,111,648,1180,107,0,7,28,3
2020-07-14,1974,111,656,1209,109,0,7,29,3
2020-07-15,2012,112,663,1237,112,0,7,29,3
2020-07-16,2050,112,670,1266,114,0,7,29,3
2020-07-17,2089,112,677,1295,117,0,7,30,3
2020-07-18,2128,112,683,1325,120,0,6,30,3
2020-07-19,2166,113,689,1355,122,0,6,30,3
2020-07-20,2206,113,696,1385,125,0,6,30,3
2020-07-21,2244,113,701,1415,128,0,6,31,3
2020-07-22,2284,113,707,1446,131,0,5,31,3
2020-07-23,2322,113,712,1477,133,0,5,31,3
2020-07-24,2361,113,717,1508,136,0,5,31,3
2020-07-25,2400,113,722,1539,139,0,4,31,3
2020-07-26,2438,112,726,1570,142,0,4,32,3
2020-07-27,2478,112,731,1602,145,0,4,32,3
2020-07-28,2517,112,735,1634,148,0,4,32,3
2020-07-29,2554,111,738,1666,150,0,3,32,3
2020-07-30,2592,111,741,1698,153,0,3,32,3
2020-07-31,2631,110,744,1731,156,-1,3,32,3
2020-08-01,2669,110,747,1763,159,-1,2,33,3
2020-08-02,2708,109,750,1796,162,-1,2,33,3
2020-08-03,2745,109,752,1828,165,-1,2,33,3
2020-08-04,2782,108,753,1861,168,-1,1,33,3
2020-08-05,2820,107,755,1894,171,-1,1,33,3
2020-08-06,2857,107,756,1927,174,-1,1,33,3
2020-08-07,2894,106,757,1960,177,-1,0,33,3
2020-08-08,2930,105,757,1993,180,-1,0,33,3
2020-08-09,2966,104,757,2026,183,-1,0,33,3
2020-08-10,3002,103,757,2059,186,-1,0,33,3
2020-08-11,3038,102,757,2092,189,-1,-1,33,3
2020-08-12,3073,101,756,2125,192,-1,-1,33,3
2020-08-13,3108,100,755,2158,195,-1,-1,33,3
2020-08-14,3142,99,753,2191,198,-1,-2,33,3
2020-08-15,3177,98,752,2224,201,-1,-2,33,3
2020-08-16,3211,97,750,2257,204,-1,-2,33,3
2020-08-17,3244,96,748,2289,207,-1,-3,33,3
2020-08-18,3277,95,745,2322,210,-1,-3,32,3
2020-08-19,3309,93,742,2354,213,-1,-3,32,3
2020-08-20,3341,92,739,2387,215,-1,-3,32,3
2020-08-21,3373,91,736,2419,218,-1,-4,32,3
2020-08-22,3404,90,732,2451,221,-1,-4,32,3
2020-08-23,3435,88,728,2483,224,-1,-4,32,3
2020-08-24,3466,87,724,2515,227,-1,-4,32,3
2020-08-25,3496,86,720,2546,230,-1,-5,31,3
2020-08-26,3526,85,715,2578,233,-1,-5,31,3
2020-08-27,3555,83,710,2609,236,-1,-5,31,3
2020-08-28,3583,82,705,2640,238,-1,-5,31,3
2020-08-29,3612,81,700,2671,241,-1,-5,31,3
2020-08-30,3640,80,695,2701,244,-1,-6,30,3
2020-08-31,3668,78,689,2732,247,-1,-6,30,3
2020-09-01,3694,77,683,2762,249,-1,-6,30,3
2020-09-02,3720,76,677,2791,252,-1,-6,30,3
2020-09-03,3747,74,671,2821,255,-1,-6,29,3
2020-09-04,3772,73,665,2850,257,-1,-6,29,3
2020-09-05,3797,72,658,2879,260,-1,-7,29,3
2020-09-06,3823,70,652,2908,263,-1,-7,28,3
2020-09-07,3846,69,645,2936,265,-1,-7,28,3
2020-09-08,3870,68,638,2964,268,-1,-7,28,3
2020-09-09,3893,67,631,2992,270,-1,-7,28,2
2020-09-10,3917,65,624,3020,273,-1,-7,27,2
2020-09-11,3939,64,617,3047,275,-1,-7,27,2
2020-09-12,3962,63,610,3074,278,-1,-7,27,2
2020-09-13,3984,62,603,3101,280,-1,-7,26,2
2020-09-14,4004,61,595,3127,282,-1,-7,26,2
2020-09-15,4026,59,588,3153,285,-1,-7,26,2
2020-09-16,4046,58,580,3179,287,-1,-8,25,2
2020-09-17,4066,57,573,3204,289,-1,-8,25,2
2020-09-18,4085,56,565,3229,291,-1,-8,25,2
2020-09-19,4105,55,558,3253,294,-1,-8,24,2
2020-09-20,4124,54,550,3278,296,-1,-8,24,2
2020-09-21,4142,52,542,3302,298,-1,-8,24,2
2020-09-22,4160,51,535,3325,300,-1,-8,23,2
2020-09-23,4178,50,527,3349,302,-1,-8,23,2
2020-09-24,4195,49,519,3372,304,-1,-8,23,2
2020-09-25,4211,48,511,3394,306,-1,-8,22,2
2020-09-26,4229,47,504,3417,308,-1,-8,22,2
2020-09-27,4245,46,496,3439,310,-1,-8,22,2
2020-09-28,4260,45,488,3460,312,-1,-8,21,2
2020-09-29,4277,44,481,3482,314,-1,-8,21,2
2020-09-30,4292,43,473,3503,316,-1,-8,21,2
2020-10-01,4306,42,465,3523,318,-1,-8,20,2
2020-10-02,4322,41,458,3544,320,-1,-8,20,2
2020-10-03,4336,40,450,3564,322,-1,-7,20,2
2020-10-04,4349,40,443,3583,323,-1,-7,19,2
2020-10-05,4362,39,435,3602,325,-1,-7,19,2
2020-10-06,4376,38,428,3621,327,-1,-7,19,2
2020-10-07,4390,37,421,3640,329,-1,-7,18,2
2020-10-08,4402,36,413,3659,330,-1,-7,18,2
2020-10-09,4415,35,406,3677,332,-1,-7,18,2
2020-10-10,4427,35,399,3694,334,-1,-7,17,2
2020-10-11,4439,34,392,3712,335,-1,-7,17,2
2020-10-12,4451,33,385,3729,337,-1,-7,17,2
2020-10-13,4462,32,378,3746,338,-1,-7,16,1
2020-10-14,4473,31,371,3762,340,-1,-7,16,1
2020-10-15,4483,31,364,3778,341,-1,-7,16,1
2020-10-16,4495,30,358,3794,343,-1,-7,16,1
2020-10-17,4505,29,351,3810,344,-1,-7,15,1
2020-10-18,4514,29,344,3825,345,-1,-6,15,1
2020-10-19,4525,28,338,3840,347,-1,-6,15,1
2020-10-20,4535,27,332,3855,348,-1,-6,14,1
2020-10-21,4543,27,325,3869,349,-1,-6,14,1
2020-10-22,4553,26,319,3883,351,-1,-6,14,1
2020-10-23,4562,25,313,3897,352,-1,-6,14,1
2020-10-24,4571,25,307,3911,353,-1,-6,13,1
2020-10-25,4579,24,301,3924,354,-1,-6,13,1
2020-10-26,4588,24,295,3938,355,-1,-6,13,1
2020-10-27,4596,23,289,3950,357,-1,-6,13,1
