Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-08,34,21,34,0,0,0,1,0,0
2020-05-09,35,21,35,0,0,0,1,0,0
2020-05-10,37,20,37,0,0,0,1,0,0
2020-05-11,38,20,38,0,0,0,1,0,0
2020-05-12,39,20,39,0,0,0,1,0,0
2020-05-13,40,20,40,0,0,0,1,0,0
2020-05-14,41,20,41,0,0,0,1,0,0
2020-05-15,42,20,42,0,0,0,1,0,0
2020-05-16,43,20,43,0,0,0,1,0,0
2020-05-17,44,20,44,0,0,0,1,0,0
2020-05-18,45,20,45,0,0,0,1,0,0
2020-05-19,46,21,46,0,0,0,1,0,0
2020-05-20,47,21,47,0,0,0,1,0,0
2020-05-21,48,21,48,0,0,0,1,0,0
2020-05-22,49,21,49,0,0,0,1,0,0
2020-05-23,50,22,50,0,0,0,1,0,0
2020-05-24,51,22,51,0,0,0,1,0,0
2020-05-25,52,22,52,0,0,0,1,0,0
2020-05-26,53,23,53,0,0,0,1,0,0
2020-05-27,55,23,55,0,0,0,1,0,0
2020-05-28,56,24,56,0,0,0,1,0,0
2020-05-29,57,24,57,0,0,0,1,0,0
2020-05-30,58,24,58,0,0,0,1,0,0
2020-05-31,59,25,59,0,0,0,1,0,0
2020-06-01,60,25,60,0,0,0,1,0,0
2020-06-02,61,26,61,0,0,0,1,0,0
2020-06-03,62,26,62,0,0,0,1,0,0
2020-06-04,64,27,64,0,0,1,1,0,0
2020-06-05,65,27,65,0,0,1,1,0,0
2020-06-06,66,28,66,0,0,1,1,0,0
2020-06-07,67,28,67,0,0,1,1,0,0
2020-06-08,69,29,69,0,0,1,1,0,0
2020-06-09,70,29,70,0,0,1,1,0,0
2020-06-10,71,30,71,0,0,1,1,0,0
2020-06-11,73,31,73,0,0,1,1,0,0
2020-06-12,74,31,74,0,0,1,1,0,0
2020-06-13,75,32,75,0,0,1,1,0,0
2020-06-14,77,32,77,0,0,1,1,0,0
2020-06-15,78,33,78,0,0,1,1,0,0
2020-06-16,80,34,80,0,0,1,2,0,0
2020-06-17,81,34,81,0,0,1,2,0,0
2020-06-18,83,35,83,0,0,1,2,0,0
2020-06-19,85,35,85,0,0,1,2,0,0
2020-06-20,86,36,86,0,0,1,2,0,0
2020-06-21,88,37,88,0,0,1,2,0,0
2020-06-22,89,38,89,0,0,1,2,0,0
2020-06-23,91,38,91,0,0,1,2,0,0
2020-06-24,93,39,93,0,0,1,2,0,0
2020-06-25,95,40,95,0,0,1,2,0,0
2020-06-26,97,40,97,0,0,1,2,0,0
2020-06-27,98,41,98,0,0,1,2,0,0
2020-06-28,100,42,100,0,0,1,2,0,0
2020-06-29,102,43,102,0,0,1,2,0,0
2020-06-30,104,44,104,0,0,1,2,0,0
2020-07-01,106,44,106,0,0,1,2,0,0
2020-07-02,108,45,108,0,0,1,2,0,0
2020-07-03,110,46,110,0,0,1,2,0,0
2020-07-04,112,47,112,0,0,1,2,0,0
2020-07-05,114,48,114,0,0,1,2,0,0
2020-07-06,117,49,117,0,0,1,2,0,0
2020-07-07,119,50,119,0,0,1,2,0,0
2020-07-08,121,51,121,0,0,1,2,0,0
2020-07-09,123,52,123,0,0,1,2,0,0
2020-07-10,126,53,126,0,0,1,2,0,0
2020-07-11,128,54,128,0,0,1,2,0,0
2020-07-12,131,55,131,0,0,1,2,0,0
2020-07-13,133,56,133,0,0,1,3,0,0
2020-07-14,136,57,136,0,0,1,3,0,0
2020-07-15,138,58,138,0,0,1,3,0,0
2020-07-16,141,59,141,0,0,1,3,0,0
2020-07-17,144,60,144,0,0,1,3,0,0
2020-07-18,146,61,146,0,0,1,3,0,0
2020-07-19,149,62,149,0,0,1,3,0,0
2020-07-20,152,64,152,0,0,1,3,0,0
2020-07-21,155,65,155,0,0,1,3,0,0
2020-07-22,158,66,158,0,0,1,3,0,0
2020-07-23,161,67,161,0,0,1,3,0,0
2020-07-24,164,69,164,0,0,1,3,0,0
2020-07-25,167,70,167,0,0,1,3,0,0
2020-07-26,170,71,170,0,0,1,3,0,0
2020-07-27,173,73,173,0,0,1,3,0,0
2020-07-28,177,74,177,0,0,1,3,0,0
2020-07-29,180,75,180,0,0,1,3,0,0
2020-07-30,183,77,183,0,0,1,3,0,0
2020-07-31,187,78,187,0,0,1,4,0,0
2020-08-01,191,80,191,0,0,2,4,0,0
2020-08-02,194,81,194,0,0,2,4,0,0
2020-08-03,198,83,198,0,0,2,4,0,0
2020-08-04,202,85,202,0,0,2,4,0,0
2020-08-05,205,86,205,0,0,2,4,0,0
2020-08-06,209,88,209,0,0,2,4,0,0
2020-08-07,213,89,213,0,0,2,4,0,0
2020-08-08,217,91,217,0,0,2,4,0,0
2020-08-09,222,93,222,0,0,2,4,0,0
2020-08-10,226,95,226,0,0,2,4,0,0
2020-08-11,230,96,230,0,0,2,4,0,0
2020-08-12,235,98,235,0,0,2,4,0,0
2020-08-13,239,100,239,0,0,2,5,0,0
2020-08-14,244,102,244,0,0,2,5,0,0
2020-08-15,248,104,248,0,0,2,5,0,0
2020-08-16,253,106,253,0,0,2,5,0,0
2020-08-17,258,108,258,0,0,2,5,0,0
2020-08-18,263,110,263,0,0,2,5,0,0
2020-08-19,268,112,268,0,0,2,5,0,0
2020-08-20,273,114,273,0,0,2,5,0,0
2020-08-21,278,116,278,0,0,2,5,0,0
2020-08-22,283,119,283,0,0,2,5,0,0
2020-08-23,289,121,289,0,0,2,5,0,0
2020-08-24,294,123,294,0,0,2,6,0,0
2020-08-25,300,125,300,0,0,2,6,0,0
