Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-06,16310,3845,5434,10611,265,28,-293,324,8
2020-05-07,16349,3873,5141,10935,273,24,-275,306,8
2020-05-08,16387,3896,4865,11241,281,20,-258,290,7
2020-05-09,16426,3916,4607,11531,288,17,-242,275,7
2020-05-10,16466,3933,4365,11806,295,14,-227,260,6
2020-05-11,16505,3947,4138,12066,301,11,-213,247,6
2020-05-12,16543,3958,3924,12312,307,8,-200,234,6
2020-05-13,16583,3966,3724,12546,313,6,-188,222,6
2020-05-14,16623,3971,3536,12768,319,3,-176,211,5
2020-05-15,16663,3975,3360,12979,324,1,-165,200,5
2020-05-16,16703,3976,3195,13179,329,-1,-155,190,5
2020-05-17,16742,3975,3039,13369,334,-3,-146,181,5
2020-05-18,16782,3972,2893,13551,338,-5,-137,172,4
2020-05-19,16822,3967,2756,13723,343,-6,-129,164,4
2020-05-20,16862,3961,2628,13887,347,-8,-121,157,4
2020-05-21,16902,3953,2507,14044,351,-9,-114,149,4
2020-05-22,16940,3944,2393,14193,354,-10,-107,143,4
2020-05-23,16981,3934,2287,14336,358,-12,-100,136,3
2020-05-24,17019,3922,2186,14472,361,-13,-94,130,3
2020-05-25,17059,3910,2092,14602,365,-14,-89,125,3
2020-05-26,17098,3896,2003,14727,368,-15,-83,119,3
2020-05-27,17137,3881,1920,14846,371,-15,-78,114,3
2020-05-28,17176,3866,1841,14961,374,-16,-74,110,3
2020-05-29,17214,3850,1768,15070,376,-17,-69,105,3
2020-05-30,17253,3833,1698,15176,379,-18,-65,101,3
2020-05-31,17291,3815,1633,15277,381,-18,-62,97,2
2020-06-01,17329,3797,1571,15374,384,-19,-58,94,2
2020-06-02,17367,3778,1513,15468,386,-19,-55,90,2
2020-06-03,17406,3758,1459,15558,389,-20,-51,87,2
2020-06-04,17443,3738,1407,15645,391,-20,-49,84,2
2020-06-05,17480,3718,1358,15729,393,-21,-46,81,2
2020-06-06,17518,3697,1313,15810,395,-21,-43,78,2
2020-06-07,17554,3676,1269,15888,397,-21,-41,76,2
2020-06-08,17592,3655,1229,15964,399,-22,-38,73,2
2020-06-09,17627,3633,1190,16037,400,-22,-36,71,2
2020-06-10,17664,3612,1154,16108,402,-22,-34,69,2
2020-06-11,17700,3590,1119,16177,404,-22,-32,67,2
2020-06-12,17736,3567,1087,16243,406,-22,-31,65,2
2020-06-13,17771,3545,1056,16308,407,-23,-29,63,2
2020-06-14,17807,3522,1027,16371,409,-23,-28,61,2
2020-06-15,17842,3499,1000,16432,410,-23,-26,60,1
2020-06-16,17878,3477,974,16492,412,-23,-25,58,1
2020-06-17,17912,3454,949,16550,413,-23,-23,57,1
2020-06-18,17947,3431,926,16606,415,-23,-22,55,1
2020-06-19,17980,3408,903,16661,416,-23,-21,54,1
2020-06-20,18014,3384,882,16715,417,-23,-20,53,1
2020-06-21,18049,3361,862,16768,419,-23,-19,51,1
2020-06-22,18082,3338,843,16819,420,-23,-18,50,1
2020-06-23,18115,3315,825,16869,421,-23,-17,49,1
2020-06-24,18149,3292,808,16919,422,-23,-16,48,1
2020-06-25,18182,3269,791,16967,424,-23,-16,47,1
2020-06-26,18215,3246,776,17014,425,-23,-15,46,1
2020-06-27,18247,3223,761,17060,426,-23,-14,45,1
2020-06-28,18280,3200,747,17106,427,-23,-14,44,1
2020-06-29,18311,3177,733,17150,428,-23,-13,44,1
