Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-08,20201,5003,17819,2366,16,-162,939,150,1
2020-05-09,21291,4841,18758,2516,17,-78,896,158,1
2020-05-10,22345,4764,19654,2673,18,-14,872,165,1
2020-05-11,23384,4749,20526,2839,19,34,861,172,1
2020-05-12,24418,4783,21387,3011,20,71,861,180,1
2020-05-13,25461,4854,22248,3191,22,100,869,187,1
2020-05-14,26518,4954,23117,3378,23,123,884,194,1
2020-05-15,27597,5076,24001,3572,24,142,903,202,1
2020-05-16,28702,5218,24903,3774,25,157,926,209,1
2020-05-17,29840,5375,25830,3983,27,171,953,217,1
2020-05-18,31010,5546,26782,4200,28,182,982,225,2
2020-05-19,32219,5728,27764,4425,30,193,1013,233,2
2020-05-20,33466,5921,28777,4658,31,203,1046,242,2
2020-05-21,34756,6124,29823,4900,33,212,1082,251,2
2020-05-22,36091,6336,30905,5151,35,221,1119,260,2
2020-05-23,37472,6557,32024,5411,37,230,1158,269,2
2020-05-24,38899,6788,33181,5680,38,239,1198,279,2
2020-05-25,40378,7027,34379,5959,40,248,1240,289,2
2020-05-26,41908,7275,35619,6247,42,257,1284,299,2
2020-05-27,43494,7532,36903,6547,44,267,1329,310,2
2020-05-28,45135,7799,38232,6857,46,276,1376,321,2
2020-05-29,46833,8075,39607,7178,48,286,1424,333,2
2020-05-30,48593,8360,41031,7511,51,296,1474,345,2
2020-05-31,50414,8656,42505,7856,53,306,1526,357,2
2020-06-01,52299,8962,44031,8213,55,316,1580,370,2
2020-06-02,54252,9278,45611,8583,58,327,1635,383,3
2020-06-03,56273,9605,47247,8966,60,338,1693,397,3
2020-06-04,58366,9944,48940,9363,63,350,1752,411,3
2020-06-05,60533,10294,50692,9775,66,362,1814,426,3
2020-06-06,62775,10655,52505,10201,69,374,1877,441,3
2020-06-07,65097,11029,54383,10642,72,386,1943,457,3
2020-06-08,67499,11416,56325,11099,75,399,2010,473,3
2020-06-09,69986,11815,58336,11572,78,413,2080,490,3
2020-06-10,72559,12228,60416,12062,81,427,2153,508,3
2020-06-11,75224,12654,62569,12570,85,441,2227,526,4
2020-06-12,77980,13095,64796,13096,88,455,2305,545,4
2020-06-13,80833,13550,67101,13640,92,470,2384,564,4
2020-06-14,83785,14020,69485,14204,96,486,2467,584,4
2020-06-15,86840,14506,71952,14788,100,501,2551,605,4
2020-06-16,90000,15007,74503,15393,104,518,2639,626,4
2020-06-17,93270,15525,77143,16019,108,534,2730,648,4
2020-06-18,96651,16060,79872,16667,112,552,2823,671,5
2020-06-19,100150,16611,82695,17338,117,569,2919,695,5
2020-06-20,103769,17181,85614,18033,122,587,3019,719,5
2020-06-21,107513,17768,88633,18753,127,606,3121,745,5
2020-06-22,111384,18374,91754,19498,132,625,3227,771,5
