date,state,city,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-05-01,PB,Pilar,1,0,4,12036,2511509,8.3,8,4,4,,,,,,,,,,,,,,0.0,0.0,664.673,0.0,332.336,332.336,332.336
2020-05-02,PB,Pilar,1,0,4,12036,2511509,8.3,8,4,4,,,,,,,,,,,,,,0.0,0.0,664.673,0.0,332.336,332.336,332.336
2020-05-03,PB,Pilar,1,0,4,12036,2511509,8.3,8,4,4,,,,,,,,,,,,,,0.0,0.0,664.673,0.0,332.336,332.336,332.336
2020-05-04,PB,Pilar,2,0,9,12036,2511509,8.3,17,9,8,4.167,2.333,,,,,,,,,,,,0.0,0.0,1412.429,0.0,747.757,747.757,664.673
2020-05-05,PB,Pilar,2,0,9,12036,2511509,8.3,17,9,8,5.667,3.333,,,,,,,,,,,,0.0,0.0,1412.429,0.0,747.757,747.757,664.673
2020-05-06,PB,Pilar,4,0,18,12036,2511509,8.3,33,18,15,8.333,4.833,,,,,,,,,,,,0.0,0.0,2741.775,0.0,1495.513,1495.513,1246.261
2020-05-07,PB,Pilar,4,0,18,12036,2511509,8.3,33,18,15,6.833,4.0,,,,1.167,0.7222,,,,,,,0.0,0.0,2741.775,0.0,1495.513,1495.513,1246.261
2020-05-08,PB,Pilar,5,0,24,12036,2511509,8.3,42,24,18,6.833,4.167,,,,1.111,0.6667,,,,,,,0.0,0.0,3489.531,0.0,1994.018,1994.018,1495.513
2020-05-09,PB,Pilar,7,0,33,12036,2511509,8.3,58,33,25,4.167,2.667,,,,0.4722,0.3056,,,,-0.11111,,,0.0,0.0,4818.877,0.0,2741.775,2741.775,2077.102
2020-05-10,PB,Pilar,7,0,33,12036,2511509,8.3,58,33,25,11.167,6.667,,,,0.7222,0.5,,,,0.1806,,,0.0,0.0,4818.877,0.0,2741.775,2741.775,2077.102
