date,state,city,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-03-12,SC,Florianópolis,2,0,12,505983,4205407,25.0,50,12,38,,,,,,,,,,,,,,0.0,0.0,98.818,0.0,23.716,23.716,75.101
2020-03-13,SC,Florianópolis,2,0,6,505983,4205407,25.0,50,6,44,,,,,,,,,,,,,,0.0,0.0,98.818,0.0,11.858,11.858,86.959
2020-03-14,SC,Florianópolis,2,0,10,505983,4205407,25.0,50,10,40,,,,,,,,,,,,,,0.0,0.0,98.818,0.0,19.764,19.764,79.054
2020-03-15,SC,Florianópolis,2,0,14,505983,4205407,25.0,50,14,36,12.5,3.5,,,,,,,,,,,,0.0,0.0,98.818,0.0,27.669,27.669,71.149
2020-03-16,SC,Florianópolis,3,0,21,505983,4205407,25.0,75,21,54,16.667,4.0,,,,,,,,,,,,0.0,0.0,148.226,0.0,41.503,41.503,106.723
2020-03-17,SC,Florianópolis,3,0,17,505983,4205407,25.0,75,17,58,33.333,7.667,,,,,,,,,,,,0.0,0.0,148.226,0.0,33.598,33.598,114.628
2020-03-18,SC,Florianópolis,5,0,33,505983,4205407,25.0,125,33,92,33.333,7.5,,,,8.333,2.222,,,,,,,0.0,0.0,247.044,0.0,65.22,65.22,181.824
2020-03-19,SC,Florianópolis,6,0,30,505983,4205407,25.0,150,30,120,29.167,5.167,,,,4.167,1.861,,,,,,,0.0,0.0,296.453,0.0,59.291,59.291,237.162
2020-03-20,SC,Florianópolis,10,0,56,505983,4205407,25.0,250,56,194,50.0,11.833,,,,1.389,1.639,,,,0.1736,,,0.0,0.0,494.088,0.0,110.676,110.676,383.412
2020-03-21,SC,Florianópolis,10,0,59,505983,4205407,25.0,250,59,191,62.5,16.833,,,,6.25,3.528,,,,1.215,,,0.0,0.0,494.088,0.0,116.605,116.605,377.483
2020-03-22,SC,Florianópolis,10,0,52,505983,4205407,25.0,250,52,198,41.667,15.167,,,,9.028,5.167,,,,2.257,0.6944,,0.0,0.0,494.088,0.0,102.77,102.77,391.317
2020-03-23,SC,Florianópolis,15,0,88,505983,4205407,25.0,375,88,287,41.667,17.5,,,,9.028,6.417,,,,3.993,0.3038,,0.0,0.0,741.132,0.0,173.919,173.919,567.213
2020-03-24,SC,Florianópolis,20,0,134,505983,4205407,25.0,500,134,366,70.833,28.667,,,,10.417,8.111,,,,2.951,0.0,-0.53168,0.0,0.0,988.175,0.0,264.831,264.831,723.344
2020-03-25,SC,Florianópolis,16,0,121,505983,4205407,25.0,400,121,279,83.333,36.167,,,,22.222,9.611,,,,2.431,-1.25868,-0.53168,0.0,0.0,790.54,0.0,239.138,239.138,551.402
2020-03-26,SC,Florianópolis,20,0,161,505983,4205407,25.0,500,161,339,104.167,50.333,,,,20.833,8.25,,,,2.257,-1.43229,-0.29297,0.0,0.0,988.175,0.0,318.193,318.193,669.983
2020-03-27,SC,Florianópolis,27,0,231,505983,4205407,25.0,675,231,444,125.0,65.5,,,,18.75,7.194,,,,-1.04167,-1.82292,,0.0,0.0,1334.037,0.0,456.537,456.537,877.5
2020-03-28,SC,Florianópolis,30,0,269,505983,4205407,25.0,750,269,481,175.0,72.833,,,,19.444,7.583,,,,-2.77778,-1.17188,,0.0,0.0,1482.263,0.0,531.638,531.638,950.625
2020-03-29,SC,Florianópolis,40,0,390,505983,4205407,25.0,1000,390,610,166.667,67.0,,,,18.056,5.722,,,,-4.86111,,,0.0,0.0,1976.351,0.0,770.777,770.777,1205.574
2020-03-30,SC,Florianópolis,50,0,527,505983,4205407,25.0,1250,527,723,183.333,71.833,,,,9.722,2.25,,,,-2.43056,,,0.0,0.0,2470.439,0.0,1041.537,1041.537,1428.902
2020-03-31,SC,Florianópolis,58,0,558,505983,4205407,25.0,1450,558,892,200.0,81.667,,,,-0.69444,2.861,,,,-3.125,,,0.0,0.0,2865.709,0.0,1102.804,1102.804,1762.905
2020-04-01,SC,Florianópolis,60,0,563,505983,4205407,25.0,1500,563,937,212.5,84.667,,,,9.722,7.528,,,,4.514,,,0.0,0.0,2964.526,0.0,1112.686,1112.686,1851.841
2020-04-02,SC,Florianópolis,71,1,662,505983,4205407,25.0,1775,663,1112,183.333,79.0,,,,5.556,6.083,,,,,,,0.00151,0.00056,3508.023,1.976,1308.344,1310.321,2197.702
2020-04-03,SC,Florianópolis,78,1,759,505983,4205407,25.0,1950,760,1190,170.833,90.0,,,,27.778,15.306,,,,3.646,-1.5191,,0.00132,0.00051,3853.884,1.976,1500.05,1502.027,2351.858
2020-04-04,SC,Florianópolis,91,2,898,505983,4205407,25.0,2275,900,1375,225.0,112.167,,,,17.361,13.528,,,,5.035,,,0.00222,0.00088,4496.198,3.953,1774.763,1778.716,2717.483
2020-04-05,SC,Florianópolis,94,2,1001,505983,4205407,25.0,2350,1003,1347,216.667,108.333,0.3333,108.667,108.0,24.306,17.056,,,,-1.5625,-4.16667,,0.00199,0.00085,4644.425,3.953,1978.327,1982.28,2662.145
2020-04-06,SC,Florianópolis,99,2,1098,505983,4205407,25.0,2475,1100,1375,366.667,173.5,0.3333,173.833,192.833,25.694,16.056,,,,1.215,-3.90625,,0.00182,0.00081,4891.469,3.953,2170.033,2173.986,2717.483
2020-04-07,SC,Florianópolis,114,3,1236,505983,4205407,25.0,2850,1239,1611,316.667,165.833,0.1667,166.0,150.667,21.528,19.222,,,,-13.02083,,,0.00242,0.00105,5632.6,5.929,2442.77,2448.699,3183.901
2020-04-08,SC,Florianópolis,123,3,1312,505983,4205407,25.0,3075,1315,1760,329.167,181.333,0.1667,181.5,147.667,22.222,21.667,-0.05556,21.611,0.6111,-10.59028,-3.03819,,0.00228,0.00098,6077.279,5.929,2592.972,2598.902,3478.378
2020-04-09,SC,Florianópolis,166,3,1800,505983,4205407,25.0,4150,1803,2347,325.0,186.333,0.1667,186.5,138.5,-27.77778,-2.33333,-0.05556,-2.38889,-25.38889,-10.76389,,,0.00166,0.00072,8201.857,5.929,3557.432,3563.361,4638.496
