date,state,city,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-05-12,RN,Serra Caiada,1,0,5,10499,2410306,8.3,8,5,3,,,,,,,,,,,,,,0.0,0.0,761.977,0.0,476.236,476.236,285.741
2020-05-13,RN,Serra Caiada,1,0,5,10499,2410306,8.3,8,5,3,,,,,,,,,,,,,,0.0,0.0,761.977,0.0,476.236,476.236,285.741
2020-05-14,RN,Serra Caiada,1,0,5,10499,2410306,8.3,8,5,3,,,,,,,,,,,,,,0.0,0.0,761.977,0.0,476.236,476.236,285.741
2020-05-16,RN,Serra Caiada,2,0,10,10499,2410306,8.3,17,10,7,,,,,,,,,,,,,,0.0,0.0,1619.202,0.0,952.472,952.472,666.73
2020-05-17,RN,Serra Caiada,2,0,11,10499,2410306,8.3,17,11,6,,,,,,,,,,,,,,0.0,0.0,1619.202,0.0,1047.719,1047.719,571.483
2020-05-18,RN,Serra Caiada,2,0,11,10499,2410306,8.3,17,11,6,,,,,,,,,,,,,,0.0,0.0,1619.202,0.0,1047.719,1047.719,571.483
2020-05-19,RN,Serra Caiada,2,0,11,10499,2410306,8.3,17,11,6,0.0,0.0,,,,,,,,,,,,0.0,0.0,1619.202,0.0,1047.719,1047.719,571.483
2020-05-20,RN,Serra Caiada,2,0,11,10499,2410306,8.3,17,11,6,,,,,,,,,,,,,,0.0,0.0,1619.202,0.0,1047.719,1047.719,571.483
2020-05-21,RN,Serra Caiada,2,0,11,10499,2410306,8.3,17,11,6,,,,,,,,,,,,,,0.0,0.0,1619.202,0.0,1047.719,1047.719,571.483
2020-05-22,RN,Serra Caiada,2,0,10,10499,2410306,8.3,17,10,7,,,,,,,,,,,,,,0.0,0.0,1619.202,0.0,952.472,952.472,666.73
2020-05-24,RN,Serra Caiada,4,0,21,10499,2410306,8.3,33,21,12,,,,,,,,,,,,,,0.0,0.0,3143.156,0.0,2000.19,2000.19,1142.966
2020-05-25,RN,Serra Caiada,7,2,38,10499,2410306,8.3,58,40,18,,,,,,,,,,,,,,0.05,0.03448,5524.336,190.494,3619.392,3809.887,1714.449
2020-05-26,RN,Serra Caiada,7,2,38,10499,2410306,8.3,58,40,18,,,,,,,,,,,,,,0.05,0.03448,5524.336,190.494,3619.392,3809.887,1714.449
2020-05-28,RN,Serra Caiada,6,2,33,10499,2410306,8.3,50,35,15,,,,,,,,,,,,,,0.05714,0.04,4762.358,190.494,3143.156,3333.651,1428.707
2020-05-29,RN,Serra Caiada,12,2,65,10499,2410306,8.3,100,67,33,,,,,,,,,,,,,,0.02985,0.02,9524.717,190.494,6191.066,6381.56,3143.156
2020-05-31,RN,Serra Caiada,12,2,65,10499,2410306,8.3,100,67,33,,,,,,,,,,,,,,0.02985,0.02,9524.717,190.494,6191.066,6381.56,3143.156
2020-06-01,RN,Serra Caiada,13,2,73,10499,2410306,8.3,108,75,33,,,,,,,,,,,,,,0.02667,0.01852,10286.694,190.494,6953.043,7143.537,3143.156
2020-06-02,RN,Serra Caiada,13,2,72,10499,2410306,8.3,108,74,34,,,,,,,,,,,,,,0.02703,0.01852,10286.694,190.494,6857.796,7048.29,3238.404
2020-06-03,RN,Serra Caiada,14,2,78,10499,2410306,8.3,116,80,36,,,,,,,,,,,,,,0.025,0.01724,11048.671,190.494,7429.279,7619.773,3428.898
2020-06-04,RN,Serra Caiada,14,2,77,10499,2410306,8.3,116,79,37,,,,,,,,,,,,,,0.02532,0.01724,11048.671,190.494,7334.032,7524.526,3524.145
2020-06-05,RN,Serra Caiada,14,2,78,10499,2410306,8.3,116,80,36,,,,,,,,,,,,,,0.025,0.01724,11048.671,190.494,7429.279,7619.773,3428.898
2020-06-07,RN,Serra Caiada,18,2,103,10499,2410306,8.3,149,105,44,,,,,,,,,,,,,,0.01905,0.01342,14191.828,190.494,9810.458,10000.952,4190.875
2020-06-08,RN,Serra Caiada,18,2,105,10499,2410306,8.3,149,107,42,,,,,,,,,,,,,,0.01869,0.01342,14191.828,190.494,10000.952,10191.447,4000.381
2020-06-09,RN,Serra Caiada,18,2,105,10499,2410306,8.3,149,107,42,,,,,,,,,,,,,,0.01869,0.01342,14191.828,190.494,10000.952,10191.447,4000.381
2020-06-10,RN,Serra Caiada,18,2,105,10499,2410306,8.3,149,107,42,,,,,,,,,,,,,,0.01869,0.01342,14191.828,190.494,10000.952,10191.447,4000.381
2020-06-11,RN,Serra Caiada,18,2,105,10499,2410306,8.3,149,107,42,,,,,,,,,,,,,,0.01869,0.01342,14191.828,190.494,10000.952,10191.447,4000.381
