date,state,city,confirmed,deaths,recovered,estimated_population,city_ibge_code,infected_per_confirmed,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi
2020-04-01,CE,Eusébio,1,1,2,54154,2304285,8.3,8,3,5,,,,,,,,,,,,,,0.3333,0.125,147.727,18.466,36.932,55.398,92.329
2020-04-02,CE,Eusébio,1,0,2,54154,2304285,8.3,8,2,6,,,,,,,,,,,,,,0.0,0.0,147.727,0.0,36.932,36.932,110.795
2020-04-03,CE,Eusébio,1,1,2,54154,2304285,8.3,8,3,5,,,,,,,,,,,,,,0.3333,0.125,147.727,18.466,36.932,55.398,92.329
2020-04-04,CE,Eusébio,1,1,2,54154,2304285,8.3,8,3,5,1.5,0.5,0.0,0.5,1.0,,,,,,,,,0.3333,0.125,147.727,18.466,36.932,55.398,92.329
2020-04-05,CE,Eusébio,1,1,3,54154,2304285,8.3,8,4,4,2.833,1.0,,,,,,,,,,,,0.25,0.125,147.727,18.466,55.398,73.863,73.863
2020-04-06,CE,Eusébio,2,1,6,54154,2304285,8.3,17,7,10,2.833,1.167,0.1667,1.333,1.5,,,,,,,,,0.1429,0.05882,313.92,18.466,110.795,129.261,184.659
2020-04-07,CE,Eusébio,2,1,5,54154,2304285,8.3,17,6,11,2.833,1.167,0.1667,1.333,1.5,0.8889,0.5,,,,,,,0.1667,0.05882,313.92,18.466,92.329,110.795,203.124
2020-04-08,CE,Eusébio,3,2,8,54154,2304285,8.3,25,10,15,4.167,1.667,0.1667,1.833,2.333,0.6667,0.4444,,,,,,,0.2,0.08,461.646,36.932,147.727,184.659,276.988
2020-04-09,CE,Eusébio,3,2,9,54154,2304285,8.3,25,11,14,4.167,2.0,0.1667,2.167,2.0,1.139,0.6111,0.02778,0.6389,0.5,0.5278,,,0.1818,0.08,461.646,36.932,166.193,203.124,258.522
2020-04-10,CE,Eusébio,3,2,9,54154,2304285,8.3,25,11,14,6.833,3.5,0.1667,3.667,3.167,2.306,1.25,-0.02778,1.222,1.083,0.9236,,,0.1818,0.08,461.646,36.932,166.193,203.124,258.522
2020-04-11,CE,Eusébio,4,2,13,54154,2304285,8.3,33,15,18,6.833,3.667,0.1667,3.833,3.0,3.0,1.667,0.02778,1.694,1.306,0.7014,-0.00174,,0.1333,0.06061,609.373,36.932,240.056,276.988,332.385
2020-04-12,CE,Eusébio,5,2,18,54154,2304285,8.3,42,20,22,9.667,4.833,0.3333,5.167,4.5,4.361,2.333,0.02778,2.361,2.0,0.4097,-0.30382,,0.1,0.04762,775.566,36.932,332.385,369.317,406.249
2020-04-13,CE,Eusébio,7,2,26,54154,2304285,8.3,58,28,30,16.667,8.667,0.0,8.667,8.0,3.944,2.139,0.02778,2.167,1.778,0.5208,-0.30729,,0.07143,0.03448,1071.02,36.932,480.112,517.044,553.976
2020-04-14,CE,Eusébio,8,3,30,54154,2304285,8.3,66,33,33,22.167,11.667,0.3333,12.0,10.167,3.944,2.139,0.0,2.139,1.806,-0.29167,-0.50694,,0.09091,0.04545,1218.747,55.398,553.976,609.373,609.373
2020-04-15,CE,Eusébio,10,4,38,54154,2304285,8.3,83,42,41,30.333,16.0,0.3333,16.333,14.0,5.083,2.833,0.0,2.833,2.25,-0.52778,-0.62153,,0.09524,0.04819,1532.666,73.863,701.703,775.566,757.1
