Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-11,44,23,44,0,0,-1,4,0,0
2020-05-12,48,22,48,0,0,0,3,0,0
2020-05-13,51,22,51,0,0,1,3,0,0
2020-05-14,54,23,54,0,0,1,3,0,0
2020-05-15,57,24,57,0,0,1,3,0,0
2020-05-16,60,25,60,0,0,1,3,0,0
2020-05-17,63,26,63,0,0,1,3,0,0
2020-05-18,66,27,66,0,0,1,3,0,0
2020-05-19,69,28,69,0,0,1,3,0,0
2020-05-20,72,30,72,0,0,1,4,0,0
2020-05-21,76,31,76,0,0,2,4,0,0
2020-05-22,80,33,80,0,0,2,4,0,0
2020-05-23,84,34,84,0,0,2,4,0,0
2020-05-24,88,36,88,0,0,2,4,0,0
2020-05-25,92,38,92,0,0,2,4,0,0
2020-05-26,96,40,96,0,0,2,5,0,0
2020-05-27,101,42,101,0,0,2,5,0,0
2020-05-28,106,44,106,0,0,2,5,0,0
2020-05-29,111,46,111,0,0,2,5,0,0
2020-05-30,117,48,117,0,0,2,6,0,0
2020-05-31,122,50,122,0,0,2,6,0,0
2020-06-01,128,53,128,0,0,3,6,0,0
2020-06-02,135,55,135,0,0,3,7,0,0
2020-06-03,141,58,141,0,0,3,7,0,0
2020-06-04,148,61,148,0,0,3,7,0,0
2020-06-05,155,64,155,0,0,3,8,0,0
2020-06-06,163,67,163,0,0,3,8,0,0
2020-06-07,171,70,171,0,0,3,8,0,0
2020-06-08,179,73,179,0,0,4,9,0,0
2020-06-09,188,77,188,0,0,4,9,0,0
2020-06-10,197,81,197,0,0,4,10,0,0
2020-06-11,206,85,206,0,0,4,10,0,0
2020-06-12,216,89,216,0,0,4,10,0,0
2020-06-13,227,93,227,0,0,4,11,0,0
2020-06-14,238,97,238,0,0,5,11,0,0
2020-06-15,249,102,249,0,0,5,12,0,0
2020-06-16,261,107,261,0,0,5,13,0,0
2020-06-17,274,112,274,0,0,5,13,0,0
2020-06-18,287,117,287,0,0,6,14,0,0
2020-06-19,301,123,301,0,0,6,14,0,0
2020-06-20,315,129,315,0,0,6,15,0,0
2020-06-21,330,135,330,0,0,6,16,0,0
2020-06-22,346,141,346,0,0,7,17,0,0
2020-06-23,362,148,362,0,0,7,17,0,0
2020-06-24,380,155,380,0,0,7,18,0,0
2020-06-25,398,162,398,0,0,8,19,0,0
2020-06-26,417,170,417,0,0,8,20,0,0
2020-06-27,436,178,436,0,0,8,21,0,0
2020-06-28,457,186,457,0,0,9,22,0,0
2020-06-29,479,195,479,0,0,9,23,0,0
2020-06-30,501,204,501,0,0,9,24,0,0
2020-07-01,525,213,525,0,0,10,25,0,0
2020-07-02,550,223,550,0,0,10,26,0,0
2020-07-03,576,233,576,0,0,11,27,0,0
2020-07-04,603,244,603,0,0,11,28,0,0
2020-07-05,631,255,631,0,0,12,29,0,0
2020-07-06,660,267,660,0,0,12,31,0,0
2020-07-07,691,279,691,0,0,13,32,0,0
2020-07-08,723,292,723,0,0,13,33,0,0
2020-07-09,756,305,756,0,0,14,35,0,0
2020-07-10,791,319,791,0,0,14,36,0,0
2020-07-11,828,333,828,0,0,15,38,0,0
2020-07-12,866,348,866,0,0,15,40,0,0
2020-07-13,905,363,905,0,0,16,41,0,0
2020-07-14,946,379,946,0,0,17,43,0,0
2020-07-15,989,396,989,0,0,17,45,0,0
2020-07-16,1034,413,1034,0,0,18,46,0,0
2020-07-17,1080,431,1080,0,0,19,48,0,0
2020-07-18,1128,450,1128,0,0,19,50,0,0
2020-07-19,1179,469,1179,0,0,20,52,0,0
2020-07-20,1231,489,1231,0,0,21,54,0,0
2020-07-21,1285,509,1285,0,0,21,56,0,0
2020-07-22,1342,531,1342,0,0,22,58,0,0
2020-07-23,1400,553,1400,0,0,23,61,0,0
2020-07-24,1461,575,1461,0,0,23,63,0,0
2020-07-25,1524,599,1524,0,0,24,65,0,0
2020-07-26,1589,623,1589,0,0,25,68,0,0
2020-07-27,1656,648,1656,0,0,26,70,0,0
2020-07-28,1726,674,1726,0,0,26,72,0,0
2020-07-29,1799,700,1799,0,0,27,75,0,0
2020-07-30,1873,727,1873,0,0,28,77,0,0
2020-07-31,1951,755,1951,0,0,29,80,0,0
2020-08-01,2030,783,2030,0,0,29,82,0,0
2020-08-02,2112,813,2112,0,0,30,85,0,0
2020-08-03,2197,843,2197,0,0,31,87,0,0
2020-08-04,2284,873,2284,0,0,31,90,0,0
2020-08-05,2374,904,2374,0,0,32,92,0,0
2020-08-06,2467,936,2467,0,0,32,95,0,0
2020-08-07,2561,969,2561,0,0,33,97,0,0
2020-08-08,2659,1001,2659,0,0,33,100,0,0
2020-08-09,2758,1035,2758,0,0,34,102,0,0
2020-08-10,2861,1069,2861,0,0,34,104,0,0
2020-08-11,2965,1103,2965,0,0,35,107,0,0
2020-08-12,3072,1137,3072,0,0,35,109,0,0
2020-08-13,3180,1172,3180,0,0,35,111,0,0
2020-08-14,3291,1207,3291,0,0,35,113,0,0
2020-08-15,3404,1242,3404,0,0,35,115,0,0
2020-08-16,3519,1277,3519,0,0,35,116,0,0
2020-08-17,3635,1312,3635,0,0,35,118,0,0
2020-08-18,3753,1347,3753,0,0,35,119,0,0
2020-08-19,3873,1382,3873,0,0,34,120,0,0
2020-08-20,3993,1417,3993,0,0,34,121,0,0
2020-08-21,4114,1451,4114,0,0,34,122,0,0
2020-08-22,4237,1484,4237,0,0,33,123,0,0
2020-08-23,4359,1517,4359,0,0,32,123,0,0
2020-08-24,4483,1549,4483,0,0,31,123,0,0
2020-08-25,4606,1581,4606,0,0,30,123,0,0
2020-08-26,4729,1611,4729,0,0,29,122,0,0
2020-08-27,4851,1641,4851,0,0,28,122,0,0
2020-08-28,4973,1669,4973,0,0,27,120,0,0
2020-08-29,5093,1696,5093,0,0,26,119,0,0
2020-08-30,5212,1722,5212,0,0,24,117,0,0
2020-08-31,5329,1746,5329,0,0,23,115,0,0
2020-09-01,5445,1768,5445,0,0,21,113,0,0
2020-09-02,5557,1789,5557,0,0,19,110,0,0
2020-09-03,5667,1808,5667,0,0,17,107,0,0
2020-09-04,5774,1826,5774,0,0,15,104,0,0
2020-09-05,5878,1841,5878,0,0,13,100,0,0
2020-09-06,5978,1855,5978,0,0,11,96,0,0
2020-09-07,6074,1866,6074,0,0,9,91,0,0
2020-09-08,6165,1875,6165,0,0,7,87,0,0
2020-09-09,6252,1883,6252,0,0,5,82,0,0
2020-09-10,6333,1888,6333,0,0,3,76,0,0
2020-09-11,6410,1891,6410,0,0,1,71,0,0
2020-09-12,6481,1891,6481,0,0,-2,65,0,0
2020-09-13,6546,1890,6546,0,0,-4,59,0,0
2020-09-14,6605,1886,6605,0,0,-6,53,0,0
2020-09-15,6658,1880,6658,0,0,-8,47,0,0
2020-09-16,6705,1872,6705,0,0,-10,40,0,0
2020-09-17,6745,1862,6745,0,0,-12,33,0,0
2020-09-18,6778,1850,6778,0,0,-14,27,0,0
2020-09-19,6805,1836,6805,0,0,-16,20,0,0
2020-09-20,6825,1820,6825,0,0,-18,13,0,0
2020-09-21,6838,1802,6838,0,0,-20,6,0,0
2020-09-22,6844,1783,6844,0,0,-21,-1,0,0
2020-09-23,6844,1761,6844,0,0,-23,-7,0,0
2020-09-24,6836,1739,6836,0,0,-24,-14,0,0
2020-09-25,6822,1714,6822,0,0,-26,-21,0,0
2020-09-26,6801,1689,6801,0,0,-27,-27,0,0
2020-09-27,6774,1662,6774,0,0,-28,-34,0,0
2020-09-28,6740,1634,6740,0,0,-29,-40,0,0
2020-09-29,6700,1605,6700,0,0,-30,-46,0,0
2020-09-30,6654,1575,6654,0,0,-31,-52,0,0
2020-10-01,6602,1544,6602,0,0,-32,-57,0,0
2020-10-02,6544,1512,6544,0,0,-32,-63,0,0
2020-10-03,6482,1480,6482,0,0,-33,-68,0,0
2020-10-04,6414,1448,6414,0,0,-33,-73,0,0
2020-10-05,6341,1414,6341,0,0,-33,-77,0,0
2020-10-06,6264,1381,6264,0,0,-34,-82,0,0
2020-10-07,6182,1347,6182,0,0,-34,-86,0,0
2020-10-08,6096,1314,6096,0,0,-34,-89,0,0
2020-10-09,6007,1280,6007,0,0,-34,-93,0,0
2020-10-10,5914,1246,5914,0,0,-34,-96,0,0
2020-10-11,5818,1212,5818,0,0,-34,-99,0,0
2020-10-12,5720,1179,5720,0,0,-33,-101,0,0
2020-10-13,5619,1146,5619,0,0,-33,-103,0,0
2020-10-14,5515,1113,5515,0,0,-33,-105,0,0
2020-10-15,5410,1080,5410,0,0,-32,-107,0,0
2020-10-16,5303,1048,5303,0,0,-32,-108,0,0
2020-10-17,5194,1016,5194,0,0,-31,-110,0,0
2020-10-18,5085,985,5085,0,0,-31,-110,0,0
2020-10-19,4974,954,4974,0,0,-30,-111,0,0
2020-10-20,4863,924,4863,0,0,-30,-111,0,0
2020-10-21,4752,894,4752,0,0,-29,-112,0,0
2020-10-22,4640,865,4640,0,0,-28,-112,0,0
2020-10-23,4529,837,4529,0,0,-28,-111,0,0
2020-10-24,4417,809,4417,0,0,-27,-111,0,0
2020-10-25,4306,782,4306,0,0,-26,-110,0,0
2020-10-26,4196,755,4196,0,0,-26,-110,0,0
2020-10-27,4086,729,4086,0,0,-25,-109,0,0
2020-10-28,3977,704,3977,0,0,-24,-108,0,0
2020-10-29,3869,680,3869,0,0,-24,-107,0,0
2020-10-30,3763,656,3763,0,0,-23,-105,0,0
2020-10-31,3658,633,3658,0,0,-22,-104,0,0
2020-11-01,3554,610,3554,0,0,-22,-102,0,0
2020-11-02,3451,589,3451,0,0,-21,-101,0,0
2020-11-03,3351,567,3351,0,0,-20,-99,0,0
2020-11-04,3251,547,3251,0,0,-20,-97,0,0
2020-11-05,3154,527,3154,0,0,-19,-96,0,0
2020-11-06,3059,508,3059,0,0,-19,-94,0,0
2020-11-07,2965,489,2965,0,0,-18,-92,0,0
2020-11-08,2873,471,2873,0,0,-17,-90,0,0
2020-11-09,2783,454,2783,0,0,-17,-88,0,0
2020-11-10,2695,437,2695,0,0,-16,-86,0,0
2020-11-11,2609,421,2609,0,0,-16,-84,0,0
2020-11-12,2525,405,2525,0,0,-15,-82,0,0
2020-11-13,2443,390,2443,0,0,-15,-80,0,0
2020-11-14,2363,375,2363,0,0,-14,-78,0,0
2020-11-15,2285,361,2285,0,0,-14,-76,0,0
2020-11-16,2209,347,2209,0,0,-13,-74,0,0
2020-11-17,2135,334,2135,0,0,-13,-72,0,0
2020-11-18,2063,321,2063,0,0,-12,-70,0,0
2020-11-19,1993,309,1993,0,0,-12,-68,0,0
2020-11-20,1925,297,1925,0,0,-11,-66,0,0
2020-11-21,1859,286,1859,0,0,-11,-64,0,0
2020-11-22,1794,275,1794,0,0,-11,-62,0,0
2020-11-23,1732,265,1732,0,0,-10,-61,0,0
2020-11-24,1671,254,1671,0,0,-10,-59,0,0
2020-11-25,1613,245,1613,0,0,-9,-57,0,0
2020-11-26,1556,235,1556,0,0,-9,-55,0,0
2020-11-27,1501,226,1501,0,0,-9,-53,0,0
2020-11-28,1447,217,1447,0,0,-8,-52,0,0
2020-11-29,1395,209,1395,0,0,-8,-50,0,0
2020-11-30,1345,201,1345,0,0,-8,-49,0,0
2020-12-01,1297,193,1297,0,0,-7,-47,0,0
2020-12-02,1250,186,1250,0,0,-7,-45,0,0
2020-12-03,1204,178,1204,0,0,-7,-44,0,0
2020-12-04,1160,171,1160,0,0,-7,-42,0,0
2020-12-05,1118,165,1118,0,0,-6,-41,0,0
2020-12-06,1077,158,1077,0,0,-6,-40,0,0
2020-12-07,1037,152,1037,0,0,-6,-38,0,0
2020-12-08,999,146,999,0,0,-6,-37,0,0
2020-12-09,962,140,962,0,0,-5,-36,0,0
2020-12-10,926,135,926,0,0,-5,-34,0,0
2020-12-11,892,130,892,0,0,-5,-33,0,0
2020-12-12,859,125,859,0,0,-5,-32,0,0
2020-12-13,826,120,826,0,0,-5,-31,0,0
2020-12-14,795,115,795,0,0,-5,-30,0,0
2020-12-15,766,111,766,0,0,-4,-29,0,0
2020-12-16,737,106,737,0,0,-4,-28,0,0
2020-12-17,709,102,709,0,0,-4,-27,0,0
2020-12-18,682,98,682,0,0,-4,-26,0,0
2020-12-19,656,94,656,0,0,-4,-25,0,0
2020-12-20,631,90,631,0,0,-4,-24,0,0
2020-12-21,607,87,607,0,0,-3,-23,0,0
2020-12-22,584,84,584,0,0,-3,-22,0,0
2020-12-23,562,80,562,0,0,-3,-21,0,0
2020-12-24,541,77,541,0,0,-3,-21,0,0
2020-12-25,520,74,520,0,0,-3,-20,0,0
2020-12-26,500,71,500,0,0,-3,-19,0,0
2020-12-27,481,68,481,0,0,-3,-18,0,0
2020-12-28,462,66,462,0,0,-3,-18,0,0
2020-12-29,445,63,445,0,0,-2,-17,0,0
2020-12-30,427,61,427,0,0,-2,-16,0,0
2020-12-31,411,58,411,0,0,-2,-16,0,0
2021-01-01,395,56,395,0,0,-2,-15,0,0
2021-01-02,380,54,380,0,0,-2,-15,0,0
2021-01-03,365,52,365,0,0,-2,-14,0,0
2021-01-04,351,50,351,0,0,-2,-14,0,0
2021-01-05,337,48,337,0,0,-2,-13,0,0
2021-01-06,324,46,324,0,0,-2,-13,0,0
2021-01-07,312,44,312,0,0,-2,-12,0,0
2021-01-08,300,42,300,0,0,-2,-12,0,0
2021-01-09,288,41,288,0,0,-2,-11,0,0
2021-01-10,277,39,277,0,0,-2,-11,0,0
2021-01-11,266,37,266,0,0,-1,-10,0,0
2021-01-12,256,36,256,0,0,-1,-10,0,0
2021-01-13,246,34,246,0,0,-1,-10,0,0
2021-01-14,236,33,236,0,0,-1,-9,0,0
2021-01-15,227,32,227,0,0,-1,-9,0,0
2021-01-16,218,31,218,0,0,-1,-9,0,0
2021-01-17,210,29,210,0,0,-1,-8,0,0
2021-01-18,201,28,201,0,0,-1,-8,0,0
2021-01-19,194,27,194,0,0,-1,-8,0,0
2021-01-20,186,26,186,0,0,-1,-7,0,0
2021-01-21,179,25,179,0,0,-1,-7,0,0
2021-01-22,172,24,172,0,0,-1,-7,0,0
2021-01-23,165,23,165,0,0,-1,-6,0,0
2021-01-24,159,22,159,0,0,-1,-6,0,0
2021-01-25,152,21,152,0,0,-1,-6,0,0
2021-01-26,146,20,146,0,0,-1,-6,0,0
2021-01-27,141,20,141,0,0,-1,-6,0,0
2021-01-28,135,19,135,0,0,-1,-5,0,0
2021-01-29,130,18,130,0,0,-1,-5,0,0
2021-01-30,125,17,125,0,0,-1,-5,0,0
2021-01-31,120,17,120,0,0,-1,-5,0,0
2021-02-01,115,16,115,0,0,-1,-5,0,0
2021-02-02,111,15,111,0,0,-1,-4,0,0
2021-02-03,106,15,106,0,0,-1,-4,0,0
2021-02-04,102,14,102,0,0,-1,-4,0,0
2021-02-05,98,14,98,0,0,-1,-4,0,0
2021-02-06,94,13,94,0,0,-1,-4,0,0
2021-02-07,90,13,90,0,0,0,-4,0,0
2021-02-08,87,12,87,0,0,0,-3,0,0
2021-02-09,83,12,83,0,0,0,-3,0,0
2021-02-10,80,11,80,0,0,0,-3,0,0
2021-02-11,77,11,77,0,0,0,-3,0,0
2021-02-12,74,10,74,0,0,0,-3,0,0
2021-02-13,71,10,71,0,0,0,-3,0,0
2021-02-14,68,9,68,0,0,0,-3,0,0
2021-02-15,66,9,66,0,0,0,-3,0,0
2021-02-16,63,9,63,0,0,0,-2,0,0
2021-02-17,60,8,60,0,0,0,-2,0,0
2021-02-18,58,8,58,0,0,0,-2,0,0
2021-02-19,56,8,56,0,0,0,-2,0,0
2021-02-20,54,7,54,0,0,0,-2,0,0
2021-02-21,52,7,52,0,0,0,-2,0,0
2021-02-22,49,7,49,0,0,0,-2,0,0
2021-02-23,48,7,48,0,0,0,-2,0,0
2021-02-24,46,6,46,0,0,0,-2,0,0
2021-02-25,44,6,44,0,0,0,-2,0,0
2021-02-26,42,6,42,0,0,0,-2,0,0
2021-02-27,40,6,40,0,0,0,-2,0,0
2021-02-28,39,5,39,0,0,0,-2,0,0
2021-03-01,37,5,37,0,0,0,-1,0,0
2021-03-02,36,5,36,0,0,0,-1,0,0
2021-03-03,34,5,34,0,0,0,-1,0,0
2021-03-04,33,5,33,0,0,0,-1,0,0
2021-03-05,32,4,32,0,0,0,-1,0,0
2021-03-06,31,4,31,0,0,0,-1,0,0
2021-03-07,29,4,29,0,0,0,-1,0,0
