Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-14,8,0,8,0,0,1,0,0,0
2020-05-15,8,1,8,0,0,0,0,0,0
2020-05-16,8,1,8,0,0,0,0,0,0
2020-05-17,9,1,9,0,0,0,0,0,0
2020-05-18,9,1,9,0,0,0,1,0,0
2020-05-19,10,2,10,0,0,0,1,0,0
2020-05-20,10,2,10,0,0,0,1,0,0
2020-05-21,11,2,11,0,0,0,1,0,0
2020-05-22,12,2,12,0,0,0,1,0,0
2020-05-23,12,2,12,0,0,0,1,0,0
2020-05-24,13,2,13,0,0,0,1,0,0
2020-05-25,14,2,14,0,0,0,1,0,0
2020-05-26,15,2,15,0,0,0,1,0,0
2020-05-27,16,2,16,0,0,0,1,0,0
2020-05-28,17,3,17,0,0,0,1,0,0
2020-05-29,18,3,18,0,0,0,1,0,0
2020-05-30,19,3,19,0,0,0,1,0,0
2020-05-31,20,3,20,0,0,0,1,0,0
2020-06-01,21,3,21,0,0,0,1,0,0
2020-06-02,23,4,23,0,0,0,1,0,0
2020-06-03,24,4,24,0,0,0,2,0,0
2020-06-04,26,4,26,0,0,0,2,0,0
2020-06-05,27,4,27,0,0,0,2,0,0
2020-06-06,29,5,29,0,0,0,2,0,0
2020-06-07,31,5,31,0,0,0,2,0,0
2020-06-08,33,5,33,0,0,0,2,0,0
2020-06-09,35,6,35,0,0,0,2,0,0
2020-06-10,37,6,37,0,0,0,2,0,0
2020-06-11,40,6,40,0,0,0,3,0,0
2020-06-12,42,7,42,0,0,0,3,0,0
2020-06-13,45,7,45,0,0,0,3,0,0
2020-06-14,48,8,48,0,0,0,3,0,0
2020-06-15,51,8,51,0,0,1,3,0,0
2020-06-16,54,9,54,0,0,1,3,0,0
2020-06-17,57,9,57,0,0,1,4,0,0
2020-06-18,61,10,61,0,0,1,4,0,0
2020-06-19,65,10,65,0,0,1,4,0,0
2020-06-20,69,11,69,0,0,1,4,0,0
2020-06-21,73,12,73,0,0,1,5,0,0
2020-06-22,78,12,78,0,0,1,5,0,0
2020-06-23,83,13,83,0,0,1,5,0,0
2020-06-24,88,14,88,0,0,1,6,0,0
2020-06-25,94,15,94,0,0,1,6,0,0
2020-06-26,100,16,100,0,0,1,6,0,0
2020-06-27,106,17,106,0,0,1,7,0,0
2020-06-28,113,18,113,0,0,1,7,0,0
2020-06-29,120,19,120,0,0,1,8,0,0
2020-06-30,127,20,127,0,0,1,8,0,0
2020-07-01,135,21,135,0,0,1,9,0,0
2020-07-02,144,23,144,0,0,1,9,0,0
2020-07-03,153,24,153,0,0,1,10,0,0
2020-07-04,163,26,163,0,0,2,10,0,0
2020-07-05,173,27,173,0,0,2,11,0,0
2020-07-06,184,29,184,0,0,2,11,0,0
2020-07-07,195,31,195,0,0,2,12,0,0
2020-07-08,207,32,207,0,0,2,13,0,0
2020-07-09,220,34,220,0,0,2,14,0,0
2020-07-10,234,36,234,0,0,2,15,0,0
2020-07-11,248,39,248,0,0,2,15,0,0
2020-07-12,264,41,264,0,0,2,16,0,0
2020-07-13,280,44,280,0,0,3,17,0,0
2020-07-14,297,46,297,0,0,3,18,0,0
2020-07-15,316,49,316,0,0,3,19,0,0
2020-07-16,335,52,335,0,0,3,21,0,0
2020-07-17,356,55,356,0,0,3,22,0,0
2020-07-18,377,58,377,0,0,3,23,0,0
2020-07-19,401,61,401,0,0,4,24,0,0
2020-07-20,425,65,425,0,0,4,26,0,0
2020-07-21,451,69,451,0,0,4,27,0,0
2020-07-22,478,73,478,0,0,4,29,0,0
2020-07-23,507,77,507,0,0,4,30,0,0
2020-07-24,537,81,537,0,0,5,32,0,0
2020-07-25,569,86,569,0,0,5,34,0,0
2020-07-26,603,91,603,0,0,5,36,0,0
2020-07-27,639,96,639,0,0,5,38,0,0
2020-07-28,676,101,676,0,0,5,40,0,0
2020-07-29,716,106,716,0,0,6,42,0,0
2020-07-30,758,112,758,0,0,6,44,0,0
2020-07-31,802,118,802,0,0,6,46,0,0
2020-08-01,848,124,848,0,0,6,49,0,0
2020-08-02,897,130,897,0,0,7,51,0,0
2020-08-03,948,137,948,0,0,7,54,0,0
2020-08-04,1001,144,1001,0,0,7,56,0,0
2020-08-05,1057,151,1057,0,0,7,59,0,0
2020-08-06,1116,158,1116,0,0,8,62,0,0
2020-08-07,1177,166,1177,0,0,8,64,0,0
2020-08-08,1242,174,1242,0,0,8,67,0,0
2020-08-09,1309,182,1309,0,0,8,70,0,0
2020-08-10,1379,190,1379,0,0,8,73,0,0
2020-08-11,1452,198,1452,0,0,8,76,0,0
2020-08-12,1528,207,1528,0,0,9,79,0,0
2020-08-13,1607,215,1607,0,0,9,82,0,0
2020-08-14,1689,224,1689,0,0,9,85,0,0
2020-08-15,1774,233,1774,0,0,9,88,0,0
2020-08-16,1862,241,1862,0,0,9,91,0,0
2020-08-17,1953,250,1953,0,0,9,94,0,0
2020-08-18,2047,259,2047,0,0,9,97,0,0
2020-08-19,2144,267,2144,0,0,9,100,0,0
2020-08-20,2244,276,2244,0,0,8,102,0,0
2020-08-21,2346,284,2346,0,0,8,105,0,0
2020-08-22,2451,293,2451,0,0,8,107,0,0
2020-08-23,2559,301,2559,0,0,8,110,0,0
2020-08-24,2668,308,2668,0,0,7,112,0,0
2020-08-25,2780,315,2780,0,0,7,114,0,0
