Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-14,13,0,13,0,0,2,0,0,0
2020-05-15,13,2,13,0,0,1,1,0,0
2020-05-16,14,3,14,0,0,1,2,0,0
2020-05-17,16,4,16,0,0,1,2,0,0
2020-05-18,18,5,18,0,0,1,2,0,0
2020-05-19,20,5,20,0,0,1,3,0,0
2020-05-20,23,6,23,0,0,1,3,0,0
2020-05-21,26,7,26,0,0,1,3,0,0
2020-05-22,29,8,29,0,0,1,4,0,0
2020-05-23,33,9,33,0,0,1,4,0,0
2020-05-24,37,10,37,0,0,1,5,0,0
2020-05-25,42,11,42,0,0,1,6,0,0
2020-05-26,48,13,48,0,0,2,6,0,0
2020-05-27,54,14,54,0,0,2,7,0,0
2020-05-28,61,16,61,0,0,2,8,0,0
2020-05-29,69,18,69,0,0,2,9,0,0
2020-05-30,78,21,78,0,0,3,10,0,0
2020-05-31,88,23,88,0,0,3,12,0,0
2020-06-01,100,26,100,0,0,3,13,0,0
2020-06-02,113,30,113,0,0,4,15,0,0
2020-06-03,128,34,128,0,0,4,17,0,0
2020-06-04,145,38,145,0,0,5,19,0,0
2020-06-05,164,43,164,0,0,6,22,0,0
2020-06-06,185,49,185,0,0,6,24,0,0
2020-06-07,210,55,210,0,0,7,28,0,0
2020-06-08,237,62,237,0,0,8,31,0,0
2020-06-09,269,71,269,0,0,9,35,0,0
2020-06-10,304,80,304,0,0,10,40,0,0
2020-06-11,344,90,344,0,0,12,45,0,0
2020-06-12,389,102,389,0,0,13,51,0,0
2020-06-13,440,115,440,0,0,15,58,0,0
2020-06-14,497,130,497,0,0,17,65,0,0
2020-06-15,563,147,563,0,0,19,74,0,0
2020-06-16,636,166,636,0,0,21,83,0,0
2020-06-17,719,188,719,0,0,24,94,0,0
2020-06-18,813,212,813,0,0,27,106,0,0
2020-06-19,919,239,919,0,0,31,119,0,0
2020-06-20,1038,269,1038,0,0,34,135,0,0
2020-06-21,1173,304,1173,0,0,39,152,0,0
2020-06-22,1325,342,1325,0,0,43,171,0,0
2020-06-23,1496,386,1496,0,0,48,193,0,0
2020-06-24,1689,434,1689,0,0,54,217,0,0
2020-06-25,1906,488,1906,0,0,60,244,0,0
2020-06-26,2150,548,2150,0,0,67,274,0,0
2020-06-27,2424,615,2424,0,0,75,308,0,0
2020-06-28,2732,690,2732,0,0,83,345,0,0
2020-06-29,3077,773,3077,0,0,92,387,0,0
2020-06-30,3463,865,3463,0,0,101,432,0,0
2020-07-01,3896,966,3896,0,0,111,483,0,0
2020-07-02,4378,1077,4378,0,0,121,538,0,0
2020-07-03,4917,1198,4917,0,0,132,599,0,0
2020-07-04,5516,1331,5516,0,0,143,665,0,0
2020-07-05,6181,1474,6181,0,0,155,737,0,0
2020-07-06,6918,1629,6918,0,0,166,814,0,0
2020-07-07,7732,1794,7732,0,0,176,897,0,0
2020-07-08,8629,1970,8629,0,0,185,985,0,0
2020-07-09,9614,2155,9614,0,0,193,1078,0,0
2020-07-10,10692,2349,10692,0,0,199,1174,0,0
2020-07-11,11866,2548,11866,0,0,203,1274,0,0
2020-07-12,13140,2751,13140,0,0,203,1375,0,0
2020-07-13,14516,2954,14516,0,0,200,1477,0,0
2020-07-14,15993,3153,15993,0,0,192,1577,0,0
2020-07-15,17569,3345,17569,0,0,179,1672,0,0
2020-07-16,19242,3524,19242,0,0,161,1762,0,0
2020-07-17,21004,3685,21004,0,0,138,1843,0,0
2020-07-18,22846,3824,22846,0,0,110,1912,0,0
2020-07-19,24758,3934,24758,0,0,78,1967,0,0
2020-07-20,26725,4012,26725,0,0,41,2006,0,0
2020-07-21,28731,4053,28731,0,0,2,2027,0,0
2020-07-22,30758,4055,30758,0,0,-39,2028,0,0
2020-07-23,32786,4016,32786,0,0,-79,2008,0,0
2020-07-24,34794,3937,34794,0,0,-118,1968,0,0
2020-07-25,36762,3819,36762,0,0,-154,1909,0,0
2020-07-26,38671,3665,38671,0,0,-185,1832,0,0
2020-07-27,40504,3480,40504,0,0,-210,1740,0,0
2020-07-28,42244,3270,42244,0,0,-229,1635,0,0
2020-07-29,43879,3042,43879,0,0,-241,1521,0,0
2020-07-30,45400,2801,45400,0,0,-246,1400,0,0
2020-07-31,46800,2554,46800,0,0,-246,1277,0,0
2020-08-01,48077,2309,48077,0,0,-240,1154,0,0
2020-08-02,49232,2069,49232,0,0,-230,1034,0,0
2020-08-03,50266,1839,50266,0,0,-217,919,0,0
2020-08-04,51185,1622,51185,0,0,-201,811,0,0
2020-08-05,51996,1421,51996,0,0,-184,711,0,0
2020-08-06,52707,1237,52707,0,0,-166,619,0,0
2020-08-07,53325,1071,53325,0,0,-148,536,0,0
2020-08-08,53861,923,53861,0,0,-131,461,0,0
2020-08-09,54322,791,54322,0,0,-115,396,0,0
2020-08-10,54718,676,54718,0,0,-101,338,0,0
2020-08-11,55056,575,55056,0,0,-87,288,0,0
2020-08-12,55344,488,55344,0,0,-75,244,0,0
2020-08-13,55588,413,55588,0,0,-64,207,0,0
2020-08-14,55794,349,55794,0,0,-55,174,0,0
2020-08-15,55969,294,55969,0,0,-47,147,0,0
2020-08-16,56116,247,56116,0,0,-40,124,0,0
2020-08-17,56239,208,56239,0,0,-33,104,0,0
2020-08-18,56343,174,56343,0,0,-28,87,0,0
2020-08-19,56430,146,56430,0,0,-24,73,0,0
2020-08-20,56503,122,56503,0,0,-20,61,0,0
2020-08-21,56564,102,56564,0,0,-17,51,0,0
2020-08-22,56615,86,56615,0,0,-14,43,0,0
2020-08-23,56658,71,56658,0,0,-12,36,0,0
2020-08-24,56694,60,56694,0,0,-10,30,0,0
2020-08-25,56724,50,56724,0,0,-8,25,0,0
2020-08-26,56749,42,56749,0,0,-7,21,0,0
2020-08-27,56770,35,56770,0,0,-6,17,0,0
2020-08-28,56787,29,56787,0,0,-5,14,0,0
2020-08-29,56801,24,56801,0,0,-4,12,0,0
2020-08-30,56813,20,56813,0,0,-3,10,0,0
2020-08-31,56824,17,56824,0,0,-3,8,0,0
2020-09-01,56832,14,56832,0,0,-2,7,0,0
2020-09-02,56839,12,56839,0,0,-2,6,0,0
2020-09-03,56845,10,56845,0,0,-2,5,0,0
2020-09-04,56850,8,56850,0,0,-1,4,0,0
2020-09-05,56854,7,56854,0,0,-1,3,0,0
2020-09-06,56857,6,56857,0,0,-1,3,0,0
2020-09-07,56860,5,56860,0,0,-1,2,0,0
2020-09-08,56862,4,56862,0,0,-1,2,0,0
2020-09-09,56864,3,56864,0,0,-1,2,0,0
2020-09-10,56866,3,56866,0,0,0,1,0,0
2020-09-11,56867,2,56867,0,0,0,1,0,0
2020-09-12,56868,2,56868,0,0,0,1,0,0
2020-09-13,56869,2,56869,0,0,0,1,0,0
2020-09-14,56870,1,56870,0,0,0,1,0,0
