Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-14,11,5,11,0,0,0,1,0,0
2020-05-15,12,5,12,0,0,0,1,0,0
2020-05-16,12,5,12,0,0,0,1,0,0
2020-05-17,13,5,13,0,0,0,1,0,0
2020-05-18,14,5,14,0,0,0,1,0,0
2020-05-19,15,5,15,0,0,0,1,0,0
2020-05-20,15,5,15,0,0,0,1,0,0
2020-05-21,16,5,16,0,0,0,1,0,0
2020-05-22,17,5,17,0,0,0,1,0,0
2020-05-23,18,6,18,0,0,0,1,0,0
2020-05-24,18,6,18,0,0,0,1,0,0
2020-05-25,19,6,19,0,0,0,1,0,0
2020-05-26,20,6,20,0,0,0,1,0,0
2020-05-27,21,7,21,0,0,0,1,0,0
2020-05-28,22,7,22,0,0,0,1,0,0
2020-05-29,23,7,23,0,0,0,1,0,0
2020-05-30,24,8,24,0,0,0,1,0,0
2020-05-31,25,8,25,0,0,0,1,0,0
2020-06-01,26,8,26,0,0,0,1,0,0
2020-06-02,27,9,27,0,0,0,1,0,0
2020-06-03,28,9,28,0,0,0,1,0,0
2020-06-04,29,9,29,0,0,0,1,0,0
2020-06-05,31,10,31,0,0,0,1,0,0
2020-06-06,32,10,32,0,0,0,1,0,0
2020-06-07,33,11,33,0,0,0,1,0,0
2020-06-08,35,11,35,0,0,0,2,0,0
2020-06-09,36,12,36,0,0,1,2,0,0
2020-06-10,38,12,38,0,0,1,2,0,0
2020-06-11,40,13,40,0,0,1,2,0,0
2020-06-12,41,13,41,0,0,1,2,0,0
2020-06-13,43,14,43,0,0,1,2,0,0
2020-06-14,45,14,45,0,0,1,2,0,0
2020-06-15,47,15,47,0,0,1,2,0,0
2020-06-16,49,16,49,0,0,1,2,0,0
2020-06-17,51,16,51,0,0,1,2,0,0
2020-06-18,54,17,54,0,0,1,2,0,0
2020-06-19,56,18,56,0,0,1,2,0,0
2020-06-20,58,19,58,0,0,1,3,0,0
2020-06-21,61,19,61,0,0,1,3,0,0
2020-06-22,64,20,64,0,0,1,3,0,0
2020-06-23,66,21,66,0,0,1,3,0,0
2020-06-24,69,22,69,0,0,1,3,0,0
2020-06-25,72,23,72,0,0,1,3,0,0
2020-06-26,75,24,75,0,0,1,3,0,0
2020-06-27,79,25,79,0,0,1,3,0,0
2020-06-28,82,26,82,0,0,1,4,0,0
2020-06-29,86,27,86,0,0,1,4,0,0
2020-06-30,90,28,90,0,0,1,4,0,0
2020-07-01,93,30,93,0,0,1,4,0,0
2020-07-02,97,31,97,0,0,1,4,0,0
2020-07-03,102,32,102,0,0,1,4,0,0
2020-07-04,106,34,106,0,0,1,5,0,0
2020-07-05,111,35,111,0,0,2,5,0,0
2020-07-06,116,37,116,0,0,2,5,0,0
2020-07-07,121,38,121,0,0,2,5,0,0
2020-07-08,126,40,126,0,0,2,5,0,0
2020-07-09,131,41,131,0,0,2,6,0,0
2020-07-10,137,43,137,0,0,2,6,0,0
2020-07-11,143,45,143,0,0,2,6,0,0
2020-07-12,149,47,149,0,0,2,6,0,0
2020-07-13,156,49,156,0,0,2,7,0,0
2020-07-14,162,51,162,0,0,2,7,0,0
