Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-17,AC,3,0,0,881935,12,0,3,,,,,,,,,,,,,,,0.0,0.0529,3.4,0.0,0.0,0.0,3.4
2020-03-18,AC,3,0,0,881935,12,0,3,,,,,,,,,,,,,,,0.0,0.0529,3.4,0.0,0.0,0.0,3.4
2020-03-19,AC,4,0,0,881935,12,0,4,,,,,,,,,,,,,,,0.0,0.0529,4.54,0.0,0.0,0.0,4.54
2020-03-20,AC,7,0,0,881935,12,0,7,,,,,,,,,,,,,,,0.0,0.0529,7.94,0.0,0.0,0.0,7.94
2020-03-21,AC,11,0,0,881935,12,0,11,3.53,,,,,,,,,,,,,,0.0,0.0529,12.47,0.0,0.0,0.0,12.47
2020-03-22,AC,11,0,0,881935,12,0,11,3.72,,,,,,,,,,,,,,0.0,0.0529,12.47,0.0,0.0,0.0,12.47
2020-03-23,AC,17,0,0,881935,12,0,17,4.83,,,,,,,,,,,,,,0.0,0.0529,19.28,0.0,0.0,0.0,19.28
2020-03-24,AC,21,0,0,881935,12,0,21,4.19,,,,,0.112,,,,,,,,,0.0,0.0529,23.81,0.0,0.0,0.0,23.81
2020-03-25,AC,23,0,0,881935,12,0,23,2.86,,,,,-0.0585,,,,,,,,,0.0,0.0529,26.08,0.0,0.0,0.0,26.08
2020-03-26,AC,23,0,0,881935,12,0,23,4.02,,,,,-0.4675,,,,,-0.0795,,,,0.0,0.0529,26.08,0.0,0.0,0.0,26.08
2020-03-27,AC,25,0,0,881935,12,0,25,3.35,,,,,-0.1797,,,,,,,,,0.0,0.0529,28.35,0.0,0.0,0.0,28.35
2020-03-28,AC,25,0,0,881935,12,0,25,2.6,,,,,0.197,,,,,,,,,0.0,0.0529,28.35,0.0,0.0,0.0,28.35
2020-03-29,AC,34,0,0,881935,12,0,34,3.18,,,,,-0.0324,,,,,,,,,0.0,0.0529,38.55,0.0,0.0,0.0,38.55
2020-03-30,AC,41,0,1,881935,12,1,40,4.13,,,,,0.13,,,,,-0.0257,,,0.0,0.0,0.0529,46.49,0.0,1.13,1.13,45.35
2020-03-31,AC,42,0,1,881935,12,1,41,3.82,,,,,-0.1022,,,,,,,,0.0,0.0,0.0529,47.62,0.0,1.13,1.13,46.49
2020-04-01,AC,43,0,1,881935,12,1,42,3.91,,,,,-0.6295,,,,,-0.3623,,,0.0,0.0,0.0529,48.76,0.0,1.13,1.13,47.62
2020-04-02,AC,45,0,1,881935,12,1,44,2.27,,,,,-0.5093,,,,,,,,0.0,0.0,0.0529,51.02,0.0,1.13,1.13,49.89
2020-04-03,AC,46,0,1,881935,12,1,45,1.32,0.0,,,,-0.1497,,,,,,,,0.0,0.0,0.0529,52.16,0.0,1.13,1.13,51.02
2020-04-04,AC,46,0,1,881935,12,1,45,1.16,-1.0,,,,-0.1132,,,,,,,,0.0,0.0,0.0529,52.16,0.0,1.13,1.13,51.02
2020-04-05,AC,48,0,1,881935,12,1,47,2.1,-1.0,,,,0.133,,,,,,,,0.0,0.0,0.0529,54.43,0.0,1.13,1.13,53.29
2020-04-06,AC,50,1,1,881935,12,2,48,2.34,0.0,,,,0.555,,,,,,,,0.5,0.02,0.0529,56.69,1.13,1.13,2.27,54.43
2020-04-07,AC,50,2,0,881935,12,2,48,3.09,0.0,,,,0.931,,,,,0.842,,,1.0,0.04,0.0529,56.69,2.27,0.0,2.27,54.43
2020-04-08,AC,58,2,0,881935,12,2,56,3.83,0.0,,,,0.918,,,,,0.241,,,1.0,0.0345,0.0529,65.76,2.27,0.0,2.27,63.5
2020-04-09,AC,62,2,1,881935,12,3,59,4.33,0.0,,,,1.12,,,,,0.0072,-0.0037,,0.667,0.0323,0.0529,70.3,2.27,1.13,3.4,66.9
2020-04-10,AC,70,2,1,881935,12,3,67,6.13,0.0,0.34,0.34,5.79,0.95,,,,,0.0984,-0.0936,,0.667,0.0286,0.0529,79.37,2.27,1.13,3.4,75.97
2020-04-11,AC,72,2,1,881935,12,3,69,7.38,,0.119,,,1.23,,,,,-0.0,-0.0,,0.667,0.0278,0.0529,81.64,2.27,1.13,3.4,78.24
