Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-31,AC,42,0,1,881935,12,1,41,3.5,,,,,-0.3056,,,,,,,,0.0,0.0,0.0461,47.62,0.0,1.13,1.13,46.49
2020-04-01,AC,43,0,1,881935,12,1,42,2.0,,,,,-0.3611,,,,,,,,0.0,0.0,0.0461,48.76,0.0,1.13,1.13,47.62
2020-04-02,AC,45,0,1,881935,12,1,44,1.17,0.0,,,,-0.1944,,,,,,,,0.0,0.0,0.0461,51.02,0.0,1.13,1.13,49.89
2020-04-03,AC,46,0,1,881935,12,1,45,1.33,0.0,,,,-0.1389,,,,,,,,0.0,0.0,0.0461,52.16,0.0,1.13,1.13,51.02
2020-04-04,AC,46,0,1,881935,12,1,45,1.17,-0.1667,,,,0.333,,,,,,,,0.0,0.0,0.0461,52.16,0.0,1.13,1.13,51.02
2020-04-05,AC,48,0,1,881935,12,1,47,2.17,-0.1667,,,,0.472,,,,,,,,0.0,0.0,0.0461,54.43,0.0,1.13,1.13,53.29
2020-04-06,AC,50,1,1,881935,12,2,48,2.67,0.0,,,,0.528,,,,,0.111,,,0.5,0.02,0.0461,56.69,1.13,1.13,2.27,54.43
2020-04-07,AC,50,2,0,881935,12,2,48,4.0,0.0,,,,0.917,,,,,0.0417,,,1.0,0.04,0.0461,56.69,2.27,0.0,2.27,54.43
2020-04-08,AC,58,2,0,881935,12,2,56,4.0,0.0,,,,0.778,,,,,0.0139,-0.0104,,1.0,0.0345,0.0461,65.76,2.27,0.0,2.27,63.5
2020-04-09,AC,62,2,1,881935,12,3,59,4.5,0.0,0.167,0.167,4.33,0.639,,,,,0.0417,0.0069,,0.667,0.0323,0.0461,70.3,2.27,1.13,3.4,66.9
2020-04-10,AC,70,2,1,881935,12,3,67,6.67,,0.167,,,0.583,,,,,0.0694,0.0226,,0.667,0.0286,0.0461,79.37,2.27,1.13,3.4,75.97
2020-04-11,AC,72,2,1,881935,12,3,69,6.83,,0.167,,,1.08,,,,,0.0694,0.0174,-0.0078,0.667,0.0278,0.0461,81.64,2.27,1.13,3.4,78.24
2020-04-12,AC,77,2,1,881935,12,3,74,6.5,8.17,0.333,8.5,-2.0,1.06,,0.0833,,,0.104,0.0104,-0.0161,0.667,0.026,0.0461,87.31,2.27,1.13,3.4,83.91
2020-04-13,AC,90,3,1,881935,12,4,86,7.5,8.67,0.5,9.17,-1.6667,0.917,,0.0556,,,0.111,-0.0243,-0.0256,0.75,0.0333,0.0461,102.05,3.4,1.13,4.54,97.51
2020-04-14,AC,99,3,12,881935,12,15,84,10.5,9.17,0.5,9.67,0.833,1.0,,0.111,,,0.111,-0.0417,-0.0217,0.2,0.0303,0.0461,112.25,3.4,13.61,17.01,95.25
2020-04-15,AC,101,4,50,881935,12,54,47,10.83,8.83,0.667,9.5,1.33,1.53,0.139,0.0556,0.194,1.33,-0.0278,-0.0851,,0.0741,0.0396,0.0461,114.52,4.54,56.69,61.23,53.29
2020-04-16,AC,115,5,53,881935,12,58,57,12.17,15.33,0.5,15.83,-3.6667,1.5,0.361,0.0,0.361,1.14,-0.0625,-0.0764,,0.0862,0.0435,0.0461,130.4,5.67,60.1,65.76,64.63
2020-04-17,AC,135,5,56,881935,12,61,74,12.83,14.0,0.833,14.83,-2.0,0.806,0.278,0.0556,0.333,0.472,-0.2292,,,0.082,0.037,0.0461,153.07,5.67,63.5,69.17,83.91
2020-04-18,AC,142,6,54,881935,12,60,82,15.67,9.0,0.667,9.67,6.0,0.75,0.361,0.0278,0.389,0.361,-0.1944,,,0.1,0.0423,0.0461,161.01,6.8,61.23,68.03,92.98
2020-04-19,AC,163,6,93,881935,12,99,64,16.5,10.83,0.5,11.33,5.17,0.611,-1.6111,0.0556,-1.5556,2.17,-0.1181,,,0.0606,0.0368,0.0461,184.82,6.8,105.45,112.25,72.57
2020-04-20,AC,176,8,96,881935,12,104,72,15.33,10.83,0.833,11.67,3.67,0.722,-1.3056,-0.0556,-1.3611,2.08,-0.1597,,,0.0769,0.0455,0.0461,199.56,9.07,108.85,117.92,81.64
2020-04-21,AC,195,8,104,881935,12,112,83,15.33,11.0,0.833,11.83,3.5,0.333,-0.5278,0.0556,-0.4722,0.806,0.0903,,,0.0714,0.041,0.0461,221.1,9.07,117.92,126.99,94.11
2020-04-22,AC,214,8,118,881935,12,126,88,15.83,5.67,0.833,6.5,9.33,0.111,-1.1667,0.139,-1.0278,1.14,0.361,,,0.0635,0.0374,0.0461,242.65,9.07,133.8,142.87,99.78
2020-04-23,AC,227,10,121,881935,12,131,96,17.17,6.17,0.5,6.67,10.5,0.972,-0.9444,0.0833,-0.8611,1.83,0.847,0.352,,0.0763,0.0441,0.0461,257.39,11.34,137.2,148.54,108.85
2020-04-24,AC,234,11,120,881935,12,131,103,17.67,5.83,1.0,6.83,10.83,2.17,-0.5278,0.0833,-0.4444,2.61,1.16,0.318,,0.084,0.047,0.0461,265.33,12.47,136.06,148.54,116.79
2020-04-25,AC,258,11,127,881935,12,138,120,17.17,3.83,1.33,5.17,12.0,3.72,1.11,0.0833,1.19,2.53,1.5,0.139,-0.1615,0.0797,0.0426,0.0461,292.54,12.47,144.0,156.47,136.06
2020-04-26,AC,279,11,133,881935,12,144,135,21.17,5.17,1.33,6.5,14.67,4.75,1.75,0.222,1.97,2.78,1.63,0.0538,-0.1654,0.0764,0.0394,0.0461,316.35,12.47,150.8,163.28,153.07
2020-04-27,AC,301,14,139,881935,12,153,148,28.33,7.83,1.33,9.17,19.17,6.97,2.89,0.139,3.03,3.94,1.4,-0.2934,-0.1293,0.0915,0.0465,0.0461,341.29,15.87,157.61,173.48,167.81
2020-04-28,AC,317,16,141,881935,12,157,160,38.17,12.33,1.33,13.67,24.5,8.69,4.03,0.111,4.14,4.56,1.38,-0.3437,-0.1302,0.102,0.0505,0.0461,359.44,18.14,159.88,178.02,181.42
2020-04-29,AC,354,18,152,881935,12,170,184,45.67,16.67,1.83,18.5,27.17,9.33,4.39,0.0833,4.47,4.86,0.326,-0.3785,,0.106,0.0508,0.0461,401.39,20.41,172.35,192.76,208.63
2020-04-30,AC,404,19,167,881935,12,186,218,59.5,23.17,1.83,25.0,34.5,10.25,4.69,0.222,4.92,5.33,0.257,-0.467,,0.102,0.047,0.0461,458.08,21.54,189.36,210.9,247.18
2020-05-01,AC,487,19,201,881935,12,220,267,69.33,28.0,2.0,30.0,39.33,8.28,3.83,0.25,4.08,4.19,-0.1111,-0.2865,,0.0864,0.039,0.0461,552.19,21.54,227.91,249.45,302.74
2020-05-02,AC,553,22,233,881935,12,255,298,77.17,31.5,1.83,33.33,43.83,9.72,3.94,0.139,4.08,5.64,-0.4931,,,0.0863,0.0398,0.0461,627.03,24.95,264.19,289.14,337.89
2020-05-03,AC,658,25,278,881935,12,303,355,89.83,36.0,2.67,38.67,51.17,8.89,3.08,0.111,3.19,5.69,-0.8194,,,0.0825,0.038,0.0461,746.09,28.35,315.22,343.56,402.52
2020-05-04,AC,733,28,309,881935,12,337,396,87.83,35.33,2.83,38.17,49.67,8.28,2.81,0.0278,2.83,5.44,,,,0.0831,0.0382,0.0461,831.13,31.75,350.37,382.11,449.01
2020-05-05,AC,817,29,341,881935,12,370,447,104.0,40.33,2.67,43.0,61.0,5.0,1.39,0.111,1.5,3.5,,,,0.0784,0.0355,0.0461,926.37,32.88,386.65,419.53,506.84
2020-05-06,AC,943,35,383,881935,12,418,525,112.83,41.67,2.5,44.17,68.67,,,,,,,,,0.0837,0.0371,0.0461,1069.24,39.69,434.27,473.96,595.28
2020-05-07,AC,1014,36,413,881935,12,449,565,119.0,44.83,2.17,47.0,72.0,,,,,,,,,0.0802,0.0355,0.0461,1149.74,40.82,468.29,509.11,640.64
2020-05-08,AC,1177,38,475,881935,12,513,664,107.17,39.83,2.5,42.33,64.83,,,,,,,,,0.0741,0.0323,0.0461,1334.57,43.09,538.59,581.68,752.89
2020-05-09,AC,1335,40,528,881935,12,568,767,,,,,,,,,,,,,,0.0704,0.03,0.0461,1513.72,45.35,598.68,644.04,869.68
2020-05-10,AC,1447,41,578,881935,12,619,828,,,,,,,,,,,,,,0.0662,0.0283,0.0461,1640.71,46.49,655.38,701.87,938.84
2020-05-11,AC,1460,44,580,881935,12,624,836,,,,,,,,,,,,,,0.0705,0.0301,0.0461,1655.45,49.89,657.64,707.54,947.92
2020-03-08,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-09,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-10,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-12,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-13,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-16,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-17,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-18,AL,1,0,0,3337357,27,0,1,,,,,,,,,,,,,,,0.0,0.0461,0.3,0.0,0.0,0.0,0.3
2020-03-19,AL,4,0,0,3337357,27,0,4,1.0,,,,,,,,,,,,,,0.0,0.0461,1.2,0.0,0.0,0.0,1.2
2020-03-20,AL,6,0,0,3337357,27,0,6,1.17,,,,,,,,,,,,,,0.0,0.0461,1.8,0.0,0.0,0.0,1.8
2020-03-21,AL,7,0,0,3337357,27,0,7,1.5,,,,,,,,,,,,,,0.0,0.0461,2.1,0.0,0.0,0.0,2.1
2020-03-22,AL,7,0,0,3337357,27,0,7,1.17,,,,,0.0278,,,,,,,,,0.0,0.0461,2.1,0.0,0.0,0.0,2.1
2020-03-23,AL,8,0,0,3337357,27,0,8,0.833,,,,,0.0556,,,,,,,,,0.0,0.0461,2.4,0.0,0.0,0.0,2.4
2020-03-24,AL,10,0,0,3337357,27,0,10,0.833,,,,,-0.0556,,,,,0.0069,,,,0.0,0.0461,3.0,0.0,0.0,0.0,3.0
2020-03-25,AL,11,0,0,3337357,27,0,11,1.17,,,,,0.0,,,,,-0.0069,,,,0.0,0.0461,3.3,0.0,0.0,0.0,3.3
2020-03-26,AL,11,0,0,3337357,27,0,11,1.5,,,,,0.0556,,,,,,0.0017,,,0.0,0.0461,3.3,0.0,0.0,0.0,3.3
2020-03-27,AL,12,0,0,3337357,27,0,12,1.17,,,,,0.0278,,,,,,,,,0.0,0.0461,3.6,0.0,0.0,0.0,3.6
2020-03-28,AL,14,0,0,3337357,27,0,14,1.17,,,,,0.0556,,,,,0.0139,,-0.0009,,0.0,0.0461,4.19,0.0,0.0,0.0,4.19
2020-03-29,AL,17,0,0,3337357,27,0,17,1.17,,,,,-0.0833,,,,,0.0347,,,,0.0,0.0461,5.09,0.0,0.0,0.0,5.09
2020-03-30,AL,17,0,0,3337357,27,0,17,1.0,,,,,0.111,,,,,0.0486,-0.0017,,,0.0,0.0461,5.09,0.0,0.0,0.0,5.09
2020-03-31,AL,18,1,0,3337357,27,1,17,1.5,,,,,0.167,,,,,,0.0087,,1.0,0.0556,0.0461,5.39,0.3,0.0,0.3,5.09
2020-04-01,AL,18,1,0,3337357,27,1,17,1.0,,,,,0.25,,,,,0.0069,-0.0122,,1.0,0.0556,0.0461,5.39,0.3,0.0,0.3,5.09
2020-04-02,AL,18,1,0,3337357,27,1,17,1.83,,,,,0.361,,,,,0.0694,,-0.0065,1.0,0.0556,0.0461,5.39,0.3,0.0,0.3,5.09
2020-04-03,AL,23,2,0,3337357,27,2,21,2.17,,0.167,,,0.139,,,,,0.0,0.0035,,1.0,0.087,0.0461,6.89,0.599,0.0,0.599,6.29
2020-04-04,AL,23,2,0,3337357,27,2,21,2.67,,0.167,,,0.444,,,,,-0.0625,-0.0174,,1.0,0.087,0.0461,6.89,0.599,0.0,0.599,6.29
2020-04-05,AL,28,2,0,3337357,27,2,26,3.17,,0.333,,,0.25,,,,,0.0208,0.0399,0.0126,1.0,0.0714,0.0461,8.39,0.599,0.0,0.599,7.79
2020-04-06,AL,31,2,0,3337357,27,2,29,2.33,,0.167,,,0.111,,0.0,,,0.0,,,1.0,0.0645,0.0461,9.29,0.599,0.0,0.599,8.69
2020-04-07,AL,34,2,0,3337357,27,2,32,3.67,,0.167,,,0.222,,0.0278,,,0.16,0.0538,-0.0004,1.0,0.0588,0.0461,10.19,0.599,0.0,0.599,9.59
2020-04-08,AL,37,3,0,3337357,27,3,34,3.33,,0.167,,,0.444,,-0.0278,,,0.125,,,1.0,0.0811,0.0461,11.09,0.899,0.0,0.899,10.19
2020-04-09,AL,37,3,0,3337357,27,3,34,2.83,,0.167,,,0.889,,0.0278,,,0.236,0.0382,-0.0113,1.0,0.0811,0.0461,11.09,0.899,0.0,0.899,10.19
2020-04-10,AL,45,3,0,3337357,27,3,42,4.0,,0.333,,,0.611,,0.0278,,,0.354,0.0417,,1.0,0.0667,0.0461,13.48,0.899,0.0,0.899,12.58
2020-04-11,AL,48,3,0,3337357,27,3,45,5.83,,0.167,,,1.17,,0.0833,,,0.312,0.0087,0.0035,1.0,0.0625,0.0461,14.38,0.899,0.0,0.899,13.48
2020-04-12,AL,48,3,0,3337357,27,3,45,7.67,,0.333,,,1.86,,0.167,,,0.292,-0.0139,0.0291,1.0,0.0625,0.0461,14.38,0.899,0.0,0.899,13.48
2020-04-13,AL,58,4,0,3337357,27,4,54,7.33,,0.333,,,2.14,,0.25,,,0.271,0.0521,0.0503,1.0,0.069,0.0461,17.38,1.2,0.0,1.2,16.18
2020-04-14,AL,72,4,9,3337357,27,13,59,10.33,,0.667,,,1.78,,0.361,,,0.299,0.158,,0.308,0.0556,0.0461,21.57,1.2,2.7,3.9,17.68
2020-04-15,AL,83,5,41,3337357,27,46,37,14.0,,1.17,,,2.25,,0.333,,,0.521,0.21,0.0213,0.109,0.0602,0.0461,24.87,1.5,12.29,13.78,11.09
2020-04-16,AL,89,5,41,3337357,27,46,43,16.83,,1.83,,,3.06,,0.361,,,0.924,0.238,-0.0178,0.109,0.0562,0.0461,26.67,1.5,12.29,13.78,12.88
2020-04-17,AL,110,7,46,3337357,27,53,57,16.5,14.0,2.33,16.33,0.167,4.22,,0.306,,,1.11,0.137,-0.0447,0.132,0.0636,0.0461,32.96,2.1,13.78,15.88,17.08
2020-04-18,AL,132,10,51,3337357,27,61,71,21.17,11.83,2.33,14.17,7.0,5.47,,0.278,,,1.25,0.0868,-0.1111,0.164,0.0758,0.0461,39.55,3.0,15.28,18.28,21.27
2020-04-19,AL,159,15,91,3337357,27,106,53,25.67,15.5,2.5,18.0,7.67,6.69,,0.0833,,,1.07,0.0312,-0.0677,0.142,0.0943,0.0461,47.64,4.49,27.27,31.76,15.88
2020-04-20,AL,171,18,93,3337357,27,111,60,35.67,21.0,2.5,23.5,12.17,8.06,2.53,0.0,2.53,5.53,1.27,-0.2066,-0.0829,0.162,0.105,0.0461,51.24,5.39,27.87,33.26,17.98
2020-04-21,AL,210,19,112,3337357,27,131,79,46.83,26.67,2.83,29.5,17.33,8.5,3.17,0.0278,3.19,5.31,1.24,-0.1337,-0.1085,0.145,0.0905,0.0461,62.92,5.69,33.56,39.25,23.67
2020-04-22,AL,243,20,134,3337357,27,154,89,57.0,25.83,2.33,28.17,28.83,10.56,3.28,0.0278,3.31,7.25,0.424,-0.2448,,0.13,0.0823,0.0461,72.81,5.99,40.15,46.14,26.67
2020-04-23,AL,324,22,172,3337357,27,194,130,64.83,29.17,2.33,31.5,33.33,11.64,3.11,0.111,3.22,8.42,0.535,-0.4028,,0.113,0.0679,0.0461,97.08,6.59,51.54,58.13,38.95
2020-04-24,AL,413,27,211,3337357,27,238,175,72.17,30.83,2.5,33.33,38.83,9.75,1.67,0.0833,1.75,8.0,0.292,-0.3212,,0.113,0.0654,0.0461,123.75,8.09,63.22,71.31,52.44
2020-04-25,AL,501,29,246,3337357,27,275,226,89.0,35.17,2.67,37.83,51.17,10.64,2.92,0.278,3.19,7.44,-0.375,-0.7726,,0.105,0.0579,0.0461,150.12,8.69,73.71,82.4,67.72
2020-04-26,AL,560,32,268,3337357,27,300,260,105.5,39.67,3.17,42.83,62.67,11.72,3.75,0.333,4.08,7.64,-0.8611,-0.7604,,0.107,0.0571,0.0461,167.8,9.59,80.3,89.89,77.91
2020-04-27,AL,643,34,297,3337357,27,331,312,105.33,36.67,3.33,40.0,65.33,10.14,3.5,0.417,3.92,6.22,-2.5556,,,0.103,0.0529,0.0461,192.67,10.19,88.99,99.18,93.49
2020-04-28,AL,777,36,345,3337357,27,381,396,120.83,43.33,4.0,47.33,73.5,6.31,2.58,0.556,3.14,3.17,-2.75,,,0.0945,0.0463,0.0461,232.82,10.79,103.38,114.16,118.66
2020-04-29,AL,957,41,410,3337357,27,451,506,135.17,51.67,4.33,56.0,79.17,0.417,0.611,0.556,1.17,-0.75,-3.1181,,,0.0909,0.0428,0.0461,286.75,12.29,122.85,135.14,151.62
2020-04-30,AL,1045,47,431,3337357,27,478,567,133.0,51.83,5.0,56.83,76.17,0.722,1.11,0.611,1.72,-1.0,-2.6111,,,0.0983,0.045,0.0461,313.12,14.08,129.14,143.23,169.89
2020-05-01,AL,1226,53,506,3337357,27,559,667,126.83,50.67,6.0,56.67,70.17,-2.3333,-0.1389,0.583,0.444,-2.7778,-0.5833,,,0.0948,0.0432,0.0461,367.36,15.88,151.62,167.5,199.86
2020-05-02,AL,1371,58,578,3337357,27,636,735,108.0,43.33,6.5,49.83,58.17,-4.1389,-1.8611,0.667,-1.1944,-2.9444,-0.4653,,,0.0912,0.0423,0.0461,410.8,17.38,173.19,190.57,220.23
2020-05-03,AL,1441,64,608,3337357,27,672,769,109.67,43.33,7.0,50.33,59.33,-1.9167,-1.6944,0.556,-1.1389,-0.7778,,,,0.0952,0.0444,0.0461,431.78,19.18,182.18,201.36,230.42
2020-05-04,AL,1538,72,649,3337357,27,721,817,106.83,42.5,7.5,50.0,56.83,-1.1389,-1.4444,0.5,-0.9444,-0.1944,,,,0.0999,0.0468,0.0461,460.84,21.57,194.47,216.04,244.8
2020-05-05,AL,1605,80,670,3337357,27,750,855,110.33,40.5,8.33,48.83,61.5,2.5,0.0278,0.528,0.556,1.94,,,,0.107,0.0498,0.0461,480.92,23.97,200.76,224.73,256.19
2020-05-06,AL,1703,89,691,3337357,27,780,923,121.5,41.67,8.33,50.0,71.5,6.08,,0.528,,,,,,0.114,0.0523,0.0461,510.28,26.67,207.05,233.72,276.57
2020-05-07,AL,1867,98,761,3337357,27,859,1008,120.0,42.0,9.0,51.0,69.0,,,,,,,,,0.114,0.0525,0.0461,559.42,29.36,228.02,257.39,302.04
2020-05-08,AL,2033,108,821,3337357,27,929,1104,123.0,43.5,9.67,53.17,69.83,,,,,,,,,0.116,0.0531,0.0461,609.16,32.36,246.0,278.36,330.8
2020-05-09,AL,2170,114,858,3337357,27,972,1198,146.17,,10.17,,,,,,,,,,,0.117,0.0525,0.0461,650.22,34.16,257.09,291.25,358.97
2020-05-10,AL,2258,126,901,3337357,27,1027,1231,,,,,,,,,,,,,,0.123,0.0558,0.0461,676.58,37.75,269.97,307.73,368.85
2020-05-11,AL,2343,138,931,3337357,27,1069,1274,,,,,,,,,,,,,,0.129,0.0589,0.0461,702.05,41.35,278.96,320.31,381.74
2020-05-12,AL,2580,150,,3337357,27,,,,,,,,,,,,,,,,,0.0581,0.0461,773.07,44.95,,,
2020-03-13,AM,2,0,0,4144597,13,0,2,,,,,,,,,,,,,,,0.0,0.0461,0.483,0.0,0.0,0.0,0.483
2020-03-18,AM,2,0,0,4144597,13,0,2,,,,,,,,,,,,,,,0.0,0.0461,0.483,0.0,0.0,0.0,0.483
2020-03-19,AM,3,0,0,4144597,13,0,3,,,,,,,,,,,,,,,0.0,0.0461,0.724,0.0,0.0,0.0,0.724
2020-03-20,AM,7,0,0,4144597,13,0,7,,,,,,,,,,,,,,,0.0,0.0461,1.69,0.0,0.0,0.0,1.69
2020-03-21,AM,11,0,0,4144597,13,0,11,7.5,,,,,,,,,,,,,,0.0,0.0461,2.65,0.0,0.0,0.0,2.65
2020-03-22,AM,26,0,0,4144597,13,0,26,8.5,,,,,,,,,,,,,,0.0,0.0461,6.27,0.0,0.0,0.0,6.27
2020-03-23,AM,32,0,0,4144597,13,0,32,10.0,,,,,,,,,,,,,,0.0,0.0461,7.72,0.0,0.0,0.0,7.72
2020-03-24,AM,47,1,0,4144597,13,1,46,11.67,,,,,1.64,,,,,,,,1.0,0.0213,0.0461,11.34,0.241,0.0,0.241,11.1
2020-03-25,AM,54,1,0,4144597,13,1,53,14.17,,,,,1.94,,,,,,,,1.0,0.0185,0.0461,13.03,0.241,0.0,0.241,12.79
2020-03-26,AM,67,1,0,4144597,13,1,66,18.0,,,,,2.03,,,,,0.0347,,,1.0,0.0149,0.0461,16.17,0.241,0.0,0.241,15.92
2020-03-27,AM,81,1,0,4144597,13,1,80,17.33,,0.167,,,2.17,,,,,-0.0486,,,1.0,0.0123,0.0461,19.54,0.241,0.0,0.241,19.3
2020-03-28,AM,111,1,0,4144597,13,1,110,20.17,,0.333,,,1.78,,,,,0.618,0.406,,1.0,0.009,0.0461,26.78,0.241,0.0,0.241,26.54
2020-03-29,AM,140,1,0,4144597,13,1,139,22.17,,0.333,,,1.75,,,,,1.1,,,1.0,0.0071,0.0461,33.78,0.241,0.0,0.241,33.54
2020-03-30,AM,151,2,4,4144597,13,6,145,24.67,,0.333,,,4.5,,0.333,,,1.66,0.415,-0.178,0.333,0.0132,0.0461,36.43,0.483,0.965,1.45,34.99
2020-03-31,AM,175,3,4,4144597,13,7,168,24.83,,1.0,,,6.56,,0.389,,,2.53,0.182,,0.429,0.0171,0.0461,42.22,0.724,0.965,1.69,40.53
2020-04-01,AM,200,3,4,4144597,13,7,193,28.5,,1.83,,,8.42,,0.5,,,2.28,-0.3056,-0.3707,0.429,0.015,0.0461,48.26,0.724,0.965,1.69,46.57
2020-04-02,AM,229,3,4,4144597,13,7,222,44.33,0.167,2.17,2.33,42.0,11.86,,0.694,,,1.83,-0.8229,-0.3307,0.429,0.0131,0.0461,55.25,0.724,0.965,1.69,53.56
2020-04-03,AM,260,7,4,4144597,13,11,249,59.5,0.333,2.67,3.0,56.5,13.61,,0.75,,,0.438,-1.0677,,0.636,0.0269,0.0461,62.73,1.69,0.965,2.65,60.08
2020-04-04,AM,311,12,4,4144597,13,16,295,72.67,0.333,3.33,3.67,69.0,13.86,,0.75,,,-0.7639,-1.1406,,0.75,0.0386,0.0461,75.04,2.9,0.965,3.86,71.18
2020-04-05,AM,417,15,5,4144597,13,20,397,95.83,0.333,4.5,4.83,91.0,10.17,0.0833,0.694,0.778,9.39,-1.9931,-0.717,,0.75,0.036,0.0461,100.61,3.62,1.21,4.83,95.79
2020-04-06,AM,532,19,6,4144597,13,25,507,106.5,0.833,5.5,6.33,100.17,8.81,0.0278,0.75,0.778,8.03,-2.7361,,,0.76,0.0357,0.0461,128.36,4.58,1.45,6.03,122.33
2020-04-07,AM,636,23,6,4144597,13,29,607,111.67,0.833,6.33,7.17,104.5,5.64,0.0278,0.778,0.806,4.83,-2.4306,,,0.793,0.0362,0.0461,153.45,5.55,1.45,7.0,146.46
2020-04-08,AM,804,30,6,4144597,13,36,768,105.33,0.667,6.33,7.0,98.33,2.92,4.75,0.917,5.67,-2.75,-1.7292,,,0.833,0.0373,0.0461,193.99,7.24,1.45,8.69,185.3
2020-04-09,AM,899,40,9,4144597,13,49,850,112.33,0.5,7.17,7.67,104.67,0.444,21.0,0.917,21.92,-21.4722,-0.5208,,,0.816,0.0445,0.0461,216.91,9.65,2.17,11.82,205.09
2020-04-10,AM,981,50,9,4144597,13,59,922,106.5,0.5,8.0,8.5,98.0,1.89,21.61,1.0,22.61,-20.7222,-0.6111,,,0.847,0.051,0.0461,236.69,12.06,2.17,14.24,222.46
2020-04-11,AM,1049,53,9,4144597,13,62,987,113.33,28.83,10.0,38.83,74.5,3.56,20.56,1.5,22.06,-18.5,0.792,,,0.855,0.0505,0.0461,253.1,12.79,2.17,14.96,238.14
2020-04-12,AM,1206,62,9,4144597,13,71,1135,109.17,126.83,11.0,137.83,-28.6667,0.472,19.83,1.56,21.39,-20.9167,-0.5,,,0.873,0.0514,0.0461,290.98,14.96,2.17,17.13,273.85
