income_group,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Low income,2020-02-04,603059507,14,1,1,0,1,1,0,0.0,,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,14.0,0.023214956132015675
Low income,2020-02-05,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-06,603059507,18,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,18.0,0.02984780074116301
Low income,2020-02-07,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-08,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-09,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-10,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-11,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-12,603059507,20,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,20.0,0.03316422304573668
Low income,2020-02-13,603059507,24,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,24.0,0.039797067654884014
Low income,2020-02-14,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-15,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-16,603059507,34,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,34.0,0.056379179177752356
Low income,2020-02-17,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-18,603059507,35,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,35.0,0.058037390330039185
Low income,2020-02-19,603059507,210,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,210.0,0.3482243419802351
Low income,2020-02-20,603059507,212,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,212.0,0.3515407642848088
Low income,2020-02-21,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-22,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-23,603059507,216,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,216.0,0.3581736088939561
Low income,2020-02-24,603059507,217,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,217.0,0.359831820046243
Low income,2020-02-25,603059507,221,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,221.0,0.3664646646553903
Low income,2020-02-26,603059507,222,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,222.0,0.3681228758076771
Low income,2020-02-27,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-02-28,603059507,224,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,224.0,0.3714392981122508
Low income,2020-02-29,603059507,,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-03-01,603059507,243,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,243.0,0.40294531000570066
Low income,2020-03-02,603059507,425,1,1,0,1,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,425.0,0.7047397397219044
Low income,2020-03-03,603059507,433,1,1,0,1,1,0,0.16666666666666666,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,433.0,0.7180054289401991
Low income,2020-03-04,603059507,,1,1,0,1,1,0,0.16666666666666666,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-03-05,603059507,,1,1,0,1,1,0,0.16666666666666666,0.0,,,,,,,,,,,,0.0,0.0,0.001658211152286834,0.0,0.001658211152286834,0.001658211152286834,0.0,,
Low income,2020-03-06,603059507,437,2,1,0,2,1,1,0.16666666666666666,0.0,,,,0.05555555555555556,,,,,,,,0.0,0.0,0.003316422304573668,0.0,0.001658211152286834,0.001658211152286834,0.001658211152286834,218.5,0.7246382735493464
Low income,2020-03-07,603059507,,2,1,0,2,1,1,0.3333333333333333,0.0,,,,0.1388888888888889,,,,,,,,0.0,0.0,0.003316422304573668,0.0,0.001658211152286834,0.001658211152286834,0.001658211152286834,,
Low income,2020-03-08,603059507,,2,1,0,2,1,1,0.6666666666666666,0.0,,,,0.16666666666666666,,,,,0.18750000000000003,,,0.0,0.0,0.003316422304573668,0.0,0.001658211152286834,0.001658211152286834,0.001658211152286834,,
Low income,2020-03-09,603059507,,2,1,0,2,1,1,0.5,0.0,,,,0.2222222222222222,,,,,0.16666666666666663,,,0.0,0.0,0.003316422304573668,0.0,0.001658211152286834,0.001658211152286834,0.001658211152286834,,
Low income,2020-03-10,603059507,445,3,1,0,3,1,2,1.0,0.0,,,,0.8055555555555557,,,,,0.25,0.07638888888888884,,0.0,0.0,0.004974633456860502,0.0,0.001658211152286834,0.001658211152286834,0.003316422304573668,148.33333333333334,0.7379039627676411
Low income,2020-03-11,603059507,447,5,1,0,5,1,4,1.1666666666666667,0.3333333333333333,,,,0.8055555555555555,,,,,0.3819444444444444,0.14409722222222227,,0.0,0.0,0.00829105576143417,0.0,0.001658211152286834,0.001658211152286834,0.006632844609147336,89.4,0.7412203850722148
Low income,2020-03-12,603059507,450,5,1,0,5,1,4,1.5,0.3333333333333333,,,,1.1666666666666667,,,,,0.49305555555555536,0.07291666666666669,-0.0026041666666666227,0.0,0.0,0.00829105576143417,0.0,0.001658211152286834,0.001658211152286834,0.006632844609147336,90.0,0.7461950185290753
Low income,2020-03-13,603059507,456,8,1,0,8,1,7,5.166666666666667,0.5,,,,1.75,,,,,0.7430555555555557,0.1284722222222222,-0.047309027777777804,0.0,0.0,0.013265689218294671,0.0,0.001658211152286834,0.001658211152286834,0.011607478066007837,57.0,0.7561442854427963
Low income,2020-03-14,603059507,,9,3,0,9,3,6,5.5,1.0,,,,2.7777777777777772,0.2777777777777778,,,,0.5416666666666667,0.06597222222222235,-0.030381944444444454,0.0,0.0,0.014923900370581505,0.0,0.004974633456860502,0.004974633456860502,0.009949266913721003,,
Low income,2020-03-15,603059507,467,11,3,0,11,3,8,7.5,1.0,,,,3.777777777777778,0.5555555555555555,,,,0.8958333333333333,-0.04513888888888895,-0.10460069444444443,0.0,0.0,0.018240322675155175,0.0,0.004974633456860502,0.004974633456860502,0.013265689218294671,42.45454545454545,0.7743846081179514
Low income,2020-03-16,603059507,478,34,4,0,34,4,30,11.5,1.6666666666666667,,,,3.3333333333333335,0.7777777777777778,,,,0.7569444444444448,-0.04861111111111113,-0.0755208333333334,0.0,0.0,0.056379179177752356,0.0,0.006632844609147336,0.006632844609147336,0.04974633456860502,14.058823529411764,0.7926249307931066
Low income,2020-03-17,603059507,575,38,7,0,38,7,31,17.833333333333332,2.0,,,,5.333333333333333,0.9166666666666666,,,,0.5624999999999999,-0.2899305555555555,,0.0,0.0,0.06301202378689968,0.0,0.011607478066007837,0.011607478066007837,0.05140454572089185,15.131578947368421,0.9534714125649295
Low income,2020-03-18,603059507,512,50,7,1,50,8,42,24.166666666666668,3.6666666666666665,,,,5.805555555555556,1.4444444444444444,,,,0.3472222222222222,-0.23611111111111124,,0.125,0.02,0.0829105576143417,0.001658211152286834,0.011607478066007837,0.013265689218294671,0.06964486839604703,10.24,0.849004109970859
Low income,2020-03-19,603059507,529,77,11,1,77,12,65,25.166666666666668,5.166666666666667,,,,6.027777777777778,1.777777777777778,,,,-0.26388888888888884,-0.3333333333333333,,0.08333333333333333,0.012987012987012988,0.1276822587260862,0.001658211152286834,0.018240322675155175,0.019898533827442007,0.10778372489864421,6.87012987012987,0.8771936995597351
Low income,2020-03-20,603059507,546,116,15,1,116,16,100,37.5,6.5,,,,4.722222222222222,2.2222222222222223,,,,-0.18750000000000022,-0.17013888888888895,,0.0625,0.008620689655172414,0.19235249366527274,0.001658211152286834,0.02487316728430251,0.026531378436589342,0.1658211152286834,4.706896551724138,0.9053832891486113
Low income,2020-03-21,603059507,,156,25,3,156,28,128,42.333333333333336,9.666666666666666,1.0,10.666666666666666,31.66666666666667,4.277777777777778,2.2222222222222223,,,,-0.7708333333333334,,,0.10714285714285714,0.019230769230769232,0.2586809397567461,0.004974633456860502,0.04145527880717085,0.04642991226403135,0.21225102749271474,,
Low income,2020-03-22,603059507,964,185,35,5,185,40,145,47.666666666666664,12.333333333333334,1.1666666666666667,13.5,34.166666666666664,5.055555555555555,2.3611111111111107,,,,-0.3333333333333336,,,0.125,0.02702702702702703,0.3067690631730643,0.00829105576143417,0.058037390330039185,0.06632844609147336,0.24044061708159092,5.210810810810811,1.598515550804508
Low income,2020-03-23,603059507,609,263,46,6,263,52,211,46.166666666666664,15.333333333333334,1.8333333333333333,17.166666666666668,28.999999999999996,2.944444444444444,2.638888888888889,,,,-0.27777777777777746,,,0.11538461538461539,0.022813688212927757,0.43610953305143735,0.009949266913721003,0.07627771300519436,0.08622697991891537,0.349882553132522,2.3155893536121672,1.0098505917426819
Low income,2020-03-24,603059507,610,304,65,7,304,72,232,49.833333333333336,17.0,2.0,19.0,30.833333333333336,3.388888888888888,2.444444444444444,0.3888888888888889,2.833333333333333,0.5555555555555549,0.16666666666666674,,,0.09722222222222222,0.023026315789473683,0.5040961902951975,0.011607478066007837,0.10778372489864421,0.11939120296465204,0.3847049873305455,2.0065789473684212,1.0115088028949688
Low income,2020-03-25,603059507,1263,363,85,8,363,93,270,55.5,19.333333333333332,2.5,21.833333333333332,33.66666666666667,3.166666666666668,2.4999999999999996,0.4166666666666667,2.916666666666666,0.2500000000000018,0.8263888888888887,,,0.08602150537634409,0.02203856749311295,0.6019306482801208,0.013265689218294671,0.1409479479443809,0.15421363716267555,0.44771701111744516,3.479338842975207,2.094320685338271
Low income,2020-03-26,603059507,758,393,107,12,393,119,274,55.166666666666664,22.333333333333332,2.6666666666666665,25.0,30.166666666666664,5.722222222222222,2.361111111111111,0.388888888888889,2.75,2.9722222222222223,0.7569444444444448,0.07986111111111116,,0.10084033613445378,0.030534351145038167,0.6516769828487258,0.019898533827442007,0.17742859329469124,0.19732712712213324,0.4543498557265925,1.9287531806615776,1.25692405343342
Low income,2020-03-27,603059507,1520,455,127,15,455,142,313,62.666666666666664,24.333333333333332,3.3333333333333335,27.666666666666664,35.0,6.249999999999999,2.8333333333333335,0.38888888888888884,3.2222222222222223,3.027777777777777,1.2638888888888888,-0.0555555555555555,,0.1056338028169014,0.03296703296703297,0.7544860742905094,0.02487316728430251,0.21059281634042792,0.23546598362473042,0.519020090665779,3.340659340659341,2.5204809514759874
Low income,2020-03-28,603059507,875,518,151,20,518,171,347,66.66666666666667,27.333333333333332,3.6666666666666665,31.0,35.66666666666667,6.416666666666667,3.2500000000000004,0.19444444444444442,3.4444444444444446,2.9722222222222223,0.4861111111111114,-0.16319444444444456,-0.05251736111111119,0.11695906432748537,0.03861003861003861,0.85895337688458,0.03316422304573668,0.2503898839953119,0.2835541070410486,0.5753992698435314,1.6891891891891893,1.4509347582509797
Low income,2020-03-29,603059507,917,594,180,22,594,202,392,80.5,29.5,4.166666666666667,33.666666666666664,46.833333333333336,8.222222222222223,3.472222222222222,0.3611111111111111,3.833333333333333,4.38888888888889,0.6041666666666667,-0.376736111111111,,0.10891089108910891,0.037037037037037035,0.9849774244583793,0.03648064535031035,0.2984780074116301,0.3349586527619405,0.650018771696439,1.5437710437710437,1.5205796266470266
Low income,2020-03-30,603059507,993,680,211,27,680,238,442,87.33333333333333,34.0,4.333333333333333,38.333333333333336,48.99999999999999,7.666666666666668,3.7500000000000004,0.3888888888888889,4.138888888888889,3.5277777777777786,0.10416666666666652,-0.1302083333333336,,0.1134453781512605,0.039705882352941174,1.1275835835550472,0.044771701111744514,0.349882553132522,0.3946542542442665,0.7329293293107806,1.4602941176470587,1.646603674220826
Low income,2020-03-31,603059507,2073,763,249,30,763,279,484,94.0,38.833333333333336,3.6666666666666665,42.5,51.5,8.666666666666666,4.166666666666667,0.3055555555555556,4.472222222222222,4.194444444444444,-0.24305555555555514,-0.328125,,0.10752688172043011,0.039318479685452164,1.2652151091948542,0.04974633456860502,0.41289457691942166,0.46264091148802666,0.8025741977068276,2.7169069462647446,3.437471718690607
Low income,2020-04-01,603059507,2228,876,284,37,876,321,555,104.5,43.166666666666664,4.833333333333333,48.0,56.5,6.833333333333333,4.861111111111111,0.11111111111111101,4.972222222222221,1.8611111111111116,-0.03472222222222299,-0.01215277777777779,,0.11526479750778816,0.04223744292237443,1.4525929694032664,0.061353812634612856,0.47093196724946085,0.5322857798840737,0.9203071895191929,2.5433789954337898,3.694494447295066
Low income,2020-04-02,603059507,1185,979,331,41,979,372,607,108.66666666666667,46.833333333333336,5.666666666666667,52.5,56.16666666666667,7.250000000000003,4.861111111111111,0.16666666666666666,5.027777777777778,2.222222222222225,-0.7083333333333333,,,0.11021505376344086,0.04187946884576098,1.6233887180888105,0.0679866572437602,0.548867891406942,0.6168545486507022,1.0065341694381083,1.2104187946884577,1.9649802154598983
Low income,2020-04-03,603059507,2530,1082,384,42,1082,426,656,118.66666666666667,52.333333333333336,5.5,57.833333333333336,60.833333333333336,7.527777777777776,5.083333333333332,0.3055555555555556,5.3888888888888875,2.1388888888888884,0.05555555555555536,,,0.09859154929577464,0.038817005545286505,1.7941844667743543,0.06964486839604703,0.6367530824781442,0.7063979508741912,1.0877865159001632,2.3382624768946396,4.19527421528569
Low income,2020-04-04,603059507,1521,1221,439,51,1221,490,731,121.5,58.666666666666664,4.833333333333333,63.5,58.0,5.833333333333333,5.277777777777778,0.02777777777777783,5.305555555555555,0.5277777777777777,-0.7083333333333346,,,0.10408163265306122,0.04176904176904177,2.0246758169422243,0.08456876876662853,0.7279546958539201,0.8125234646205486,1.2121523523216755,1.2457002457002457,2.5221391626282745
Low income,2020-04-05,603059507,3485,1332,492,61,1332,553,779,130.83333333333334,63.166666666666664,5.333333333333333,68.5,62.33333333333334,7.0555555555555545,5.805555555555556,-0.27777777777777785,5.527777777777779,1.527777777777776,-0.8333333333333333,-0.38020833333333304,,0.11030741410488246,0.0457957957957958,2.2087372548460626,0.10115088028949687,0.8158398869251223,0.9169907672146191,1.2917464876314437,2.6163663663663663,5.778865865719617
Low income,2020-04-06,603059507,12758,1475,563,63,1475,626,849,139.16666666666666,69.33333333333333,5.5,74.83333333333333,64.33333333333333,4.416666666666664,5.722222222222222,-0.1944444444444445,5.527777777777778,-1.1111111111111134,-0.7361111111111118,,,0.10063897763578275,0.04271186440677966,2.44586144962308,0.10446730259407054,0.9335728787374875,1.038040181331558,1.407821268291522,8.649491525423729,21.155457880875428
Low income,2020-04-07,603059507,14210,1605,636,66,1605,702,903,139.5,74.83333333333333,5.0,79.83333333333333,59.66666666666667,4.194444444444443,5.500000000000001,-0.08333333333333333,5.416666666666668,-1.222222222222225,-1.4652777777777768,,,0.09401709401709402,0.041121495327102804,2.6614288994203683,0.10944193605093104,1.0546222928544264,1.1640642289053573,1.497364670515011,8.853582554517134,23.56318047399591
Low income,2020-04-08,603059507,15665,1764,710,73,1764,783,981,151.0,81.66666666666667,4.0,85.66666666666667,65.33333333333333,2.8888888888888857,5.583333333333335,-0.13888888888888884,5.444444444444446,-2.5555555555555607,-1.1319444444444435,,,0.09323116219667944,0.041383219954648526,2.925084472633975,0.12104941411693888,1.177329918123652,1.298379332240591,1.626705140393384,8.880385487528345,25.975877700573253
Low income,2020-04-09,603059507,17546,1917,800,75,1917,875,1042,145.16666666666666,86.66666666666667,4.333333333333333,91.0,54.16666666666666,1.1944444444444475,5.055555555555557,-0.08333333333333333,4.972222222222224,-3.777777777777777,-1.2152777777777775,,,0.08571428571428572,0.03912363067292645,3.1787907789338608,0.12436583642151254,1.3265689218294672,1.4509347582509797,1.727856020682881,9.152842983828899,29.094972878024787
Low income,2020-04-10,603059507,16447,2058,888,81,2058,969,1089,146.66666666666666,91.66666666666667,4.333333333333333,96.0,50.66666666666666,-0.11111111111110954,4.88888888888889,-0.08333333333333333,4.805555555555557,-4.916666666666667,-0.29861111111110955,,,0.08359133126934984,0.03935860058309038,3.412598551406304,0.13431510333523355,1.4724915032307084,1.606806606565942,1.805791944840362,7.9917395529640425,27.272598821661557
Low income,2020-04-11,603059507,14303,2238,982,85,2238,1067,1171,148.16666666666666,96.66666666666667,4.5,101.16666666666667,46.999999999999986,-0.6666666666666666,4.0555555555555545,0.3055555555555555,4.36111111111111,-5.027777777777777,0.25694444444444403,,,0.07966260543580131,0.03798033958891868,3.7110765588179344,0.1409479479443809,1.628363351545671,1.7693112994900517,1.9417652593278825,6.390974084003575,23.717394111158587
Low income,2020-04-12,603059507,25109,2346,1083,89,2346,1172,1174,146.33333333333334,99.66666666666667,5.0,104.66666666666667,41.66666666666667,1.6944444444444475,3.7777777777777763,0.25,4.027777777777777,-2.3333333333333295,,,,0.07593856655290103,0.03793691389599318,3.8901633632649126,0.1475807925535282,1.7958426779266412,1.9434234704801694,1.946739892784743,10.702898550724637,41.63602382277011
Low income,2020-04-13,603059507,27403,2485,1186,92,2485,1278,1207,138.83333333333334,104.16666666666667,4.5,108.66666666666667,30.16666666666667,2.2222222222222237,3.444444444444443,0.36111111111111116,3.805555555555554,-1.5833333333333304,,0.14756944444444436,,0.07198748043818466,0.03702213279678068,4.120654713432782,0.1525554260103887,1.966638426612185,2.119193852622574,2.0014608608102087,11.027364185110663,45.43996020611611
Low income,2020-04-14,603059507,30438,2653,1290,100,2653,1390,1263,147.0,106.0,5.833333333333333,111.83333333333333,35.16666666666667,3.0833333333333335,3.305555555555555,0.27777777777777785,3.5833333333333326,-0.4999999999999991,1.5833333333333324,,,0.07194244604316546,0.03769317753486619,4.399234187016971,0.1658211152286834,2.1390923864500158,2.304913501678699,2.094320685338271,11.473049378062571,50.47263105330665
Low income,2020-04-15,603059507,33396,2795,1398,105,2795,1503,1292,155.33333333333334,109.33333333333333,5.833333333333333,115.16666666666666,40.166666666666686,3.9166666666666665,3.5277777777777763,0.08333333333333333,3.61111111111111,0.3055555555555567,0.8472222222222215,,-0.12890624999999994,0.06986027944111776,0.03756708407871199,4.634700170641701,0.17411217099011755,2.318179190896994,2.492291361887111,2.1424088087545896,11.948479427549195,55.377619641771105
Low income,2020-04-16,603059507,35992,2891,1513,108,2891,1621,1270,160.0,112.33333333333333,6.5,118.83333333333333,41.16666666666667,8.027777777777777,3.305555555555555,0.3055555555555555,3.6111111111111103,4.416666666666666,0.8124999999999999,-0.8350694444444442,,0.06662553979025293,0.037357315807679,4.793888441261237,0.17908680444697805,2.5088734734099796,2.687960277856958,2.105928163404279,12.44967139398132,59.682335793107725
Low income,2020-04-17,603059507,32701,3120,1618,120,3120,1738,1382,166.66666666666666,116.5,6.166666666666667,122.66666666666667,43.999999999999986,5.61111111111111,3.8888888888888906,0.02777777777777783,3.9166666666666683,1.6944444444444415,0.22222222222222265,-0.3680555555555554,,0.06904487917146145,0.038461538461538464,5.173618795134922,0.19898533827442008,2.6829856444000972,2.8819709826745172,2.2916478124604045,10.481089743589743,54.225162890931756
Low income,2020-04-18,603059507,35094,3278,1739,124,3278,1863,1415,169.83333333333334,120.83333333333333,5.5,126.33333333333333,43.500000000000014,6.333333333333333,4.083333333333336,-0.055555555555555504,4.02777777777778,2.3055555555555527,-1.7569444444444442,-0.5972222222222223,,0.06655931293612453,0.037827943868212324,5.435616157196241,0.2056181828835674,2.8836291938268044,3.0892473767103716,2.34636878048587,10.705918242830995,58.19326217835415
Low income,2020-04-19,603059507,37348,3445,1860,131,3445,1991,1454,187.0,124.0,6.333333333333333,130.33333333333334,56.66666666666666,4.805555555555557,4.361111111111112,-0.055555555555555504,4.305555555555556,0.5000000000000009,-0.6250000000000001,0.328125,,0.065796082370668,0.03802612481857765,5.712537419628143,0.21722566094957524,3.084272743253511,3.3014984042030866,2.4110390154250565,10.84121915820029,61.93087011560868
Low income,2020-04-20,603059507,40157,3653,1989,137,3653,2126,1527,180.66666666666666,129.33333333333334,6.0,135.33333333333334,45.333333333333314,1.0,4.11111111111111,0.08333333333333333,4.194444444444443,-3.194444444444443,-1.5763888888888893,,,0.06444026340545625,0.03750342184505886,6.057445339303804,0.22717492786329624,3.2981819818985127,3.525356909761809,2.5320884295419956,10.99288256227758,66.58878524238239
Low income,2020-04-21,603059507,51672,3814,2123,138,3814,2261,1553,193.33333333333334,133.83333333333334,5.5,139.33333333333334,54.0,3.1111111111111094,3.916666666666669,0.16666666666666666,4.083333333333336,-0.9722222222222263,1.5347222222222228,,-0.059895833333333426,0.06103494029190624,0.03618248557944415,6.324417334821985,0.22883313901558308,3.5203822763049484,3.7492154153205317,2.575201919501453,13.547981122181437,85.68308666096529
Low income,2020-04-22,603059507,45559,4013,2257,146,4013,2403,1610,188.83333333333334,138.5,6.166666666666667,144.66666666666666,44.166666666666686,0.027777777777776198,3.805555555555557,0.11111111111111116,3.9166666666666683,-3.888888888888892,2.6527777777777772,,,0.06075738660008323,0.03638175928233242,6.654401354127065,0.24209882823387777,3.742582570711384,3.984681398945262,2.6697199551818027,11.35285322701221,75.54644188703587
Low income,2020-04-23,603059507,59155,4204,2394,156,4204,2550,1654,172.66666666666666,141.16666666666666,6.666666666666667,147.83333333333331,24.833333333333343,10.944444444444448,3.472222222222219,0.16666666666666666,3.6388888888888857,7.3055555555555625,3.125,0.0885416666666663,,0.0611764705882353,0.037107516650808754,6.97111968421385,0.2586809397567461,3.9697574985746806,4.228438438331427,2.7426812458824235,14.071122740247384,98.09148071352766
Low income,2020-04-24,603059507,62869,4438,2542,157,4438,2699,1739,188.5,144.33333333333334,6.5,150.83333333333334,37.66666666666666,11.611111111111109,3.694444444444443,0.611111111111111,4.305555555555554,7.305555555555555,6.0,0.30729166666666696,,0.058169692478695814,0.03537629562866156,7.359141093848969,0.2603391509090329,4.2151727491131314,4.475511900022164,2.8836291938268044,14.166065795403334,104.25007693312097
Low income,2020-04-25,603059507,66835,4578,2691,168,4578,2859,1719,187.16666666666666,146.83333333333334,7.0,153.83333333333334,33.333333333333314,15.611111111111109,4.527777777777776,0.36111111111111116,4.8888888888888875,10.722222222222221,1.888888888888888,-1.0190972222222219,-0.14192708333333323,0.05876180482686254,0.03669724770642202,7.591290655169126,0.2785794735841881,4.46224621080387,4.740825684388058,2.8504649707810676,14.59916994320664,110.82654236309055
