date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-29,1056.0,136.0,371.0,682.363,2.637,2.333,-7.49988,37.577,0.1452
2020-05-30,1086.4,137.912,363.956,719.662,2.782,1.282,-6.3589,36.863,0.1425
2020-05-31,1117.143,138.892,357.929,756.29,2.923,0.5283,-5.52834,36.253,0.1401
2020-06-01,1148.043,139.203,352.643,792.337,3.063,-0.01169,-4.9216,35.718,0.1381
2020-06-02,1178.97,139.037,347.899,827.871,3.2,-0.39758,-4.47626,35.237,0.1362
2020-06-03,1209.83,138.529,343.554,862.941,3.335,-0.67238,-4.14733,34.797,0.1345
2020-06-04,1240.555,137.778,339.504,897.582,3.469,-0.86711,-3.90236,34.387,0.1329
2020-06-05,1271.098,136.856,335.675,931.822,3.602,-1.00413,-3.71797,33.999,0.1314
2020-06-06,1301.425,135.813,332.013,965.68,3.733,-1.09957,-3.5773,33.628,0.13
2020-06-07,1331.513,134.687,328.478,999.173,3.862,-1.16505,-3.46819,33.27,0.1286
2020-06-08,1361.346,133.504,325.044,1032.312,3.99,-1.20894,-3.38187,32.922,0.1273
2020-06-09,1390.913,132.283,321.689,1065.106,4.117,-1.2373,-3.31203,32.582,0.1259
2020-06-10,1420.205,131.039,318.4,1097.563,4.242,-1.25447,-3.25411,32.249,0.1246
2020-06-11,1449.221,129.781,315.165,1129.689,4.366,-1.2636,-3.20483,31.922,0.1234
2020-06-12,1477.955,128.515,311.977,1161.489,4.489,-1.26695,-3.16182,31.599,0.1221
2020-06-13,1506.409,127.248,308.829,1192.968,4.611,-1.26615,-3.12337,31.28,0.1209
2020-06-14,1534.581,125.983,305.72,1224.13,4.731,-1.26238,-3.08825,30.965,0.1197
2020-06-15,1562.472,124.723,302.644,1254.977,4.851,-1.25649,-3.05558,30.653,0.1185
2020-06-16,1590.084,123.469,299.6,1285.515,4.969,-1.2491,-3.02471,30.345,0.1173
2020-06-17,1617.417,122.223,296.586,1315.745,5.086,-1.24063,-2.99519,30.04,0.1161
2020-06-18,1644.475,120.986,293.602,1345.672,5.201,-1.23142,-2.96668,29.738,0.1149
2020-06-19,1671.258,119.758,290.646,1375.297,5.316,-1.22169,-2.93895,29.438,0.1138
2020-06-20,1697.769,118.54,287.717,1404.623,5.429,-1.2116,-2.91181,29.141,0.1126
2020-06-21,1724.011,117.333,284.815,1433.654,5.541,-1.20128,-2.88516,28.848,0.1115
2020-06-22,1749.985,116.135,281.94,1462.393,5.652,-1.19081,-2.85889,28.556,0.1104
2020-06-23,1775.694,114.948,279.091,1490.841,5.762,-1.18026,-2.83294,28.268,0.1093
2020-06-24,1801.139,113.772,276.267,1519.001,5.871,-1.16966,-2.80728,27.982,0.1082
2020-06-25,1826.325,112.606,273.47,1546.876,5.979,-1.15906,-2.78185,27.698,0.1071
2020-06-26,1851.252,111.451,270.697,1574.469,6.086,-1.14847,-2.75665,27.418,0.106
2020-06-27,1875.923,110.307,267.95,1601.782,6.191,-1.13791,-2.73165,27.139,0.1049
2020-06-28,1900.341,109.173,265.228,1628.818,6.296,-1.12739,-2.70685,26.864,0.1038
2020-06-29,1924.508,108.049,262.53,1655.579,6.399,-1.11693,-2.68222,26.59,0.1028
2020-06-30,1948.426,106.936,259.857,1682.068,6.501,-1.10653,-2.65777,26.32,0.1017
2020-07-01,1972.098,105.834,257.208,1708.287,6.603,-1.09619,-2.6335,26.051,0.1007
2020-07-02,1995.525,104.741,254.584,1734.238,6.703,-1.08591,-2.60939,25.786,0.09967
2020-07-03,2018.711,103.659,251.983,1759.925,6.802,-1.07571,-2.58546,25.522,0.09865
2020-07-04,2041.657,102.587,249.407,1785.349,6.901,-1.06557,-2.56168,25.261,0.09764
2020-07-05,2064.365,101.526,246.854,1810.513,6.998,-1.05551,-2.53807,25.003,0.09664
2020-07-06,2086.839,100.474,244.325,1835.42,7.094,-1.04552,-2.51463,24.747,0.09565
2020-07-07,2109.079,99.432,241.819,1860.071,7.19,-1.0356,-2.49135,24.493,0.09467
2020-07-08,2131.089,98.4,239.336,1884.469,7.284,-1.02575,-2.46823,24.241,0.0937
2020-07-09,2152.871,97.378,236.877,1908.617,7.377,-1.01598,-2.44527,23.992,0.09273
2020-07-10,2174.426,96.366,234.44,1932.516,7.47,-1.00628,-2.42248,23.745,0.09178
2020-07-11,2195.757,95.363,232.026,1956.17,7.561,-0.99666,-2.39985,23.501,0.09084
2020-07-12,2216.865,94.37,229.635,1979.579,7.651,-0.98711,-2.37738,23.259,0.0899
2020-07-13,2237.754,93.387,227.266,2002.748,7.741,-0.97763,-2.35507,23.019,0.08897
2020-07-14,2258.426,92.412,224.919,2025.677,7.83,-0.96822,-2.33293,22.781,0.08805
2020-07-15,2278.881,91.448,222.594,2048.37,7.917,-0.95889,-2.31095,22.546,0.08714
2020-07-16,2299.123,90.492,220.291,2070.828,8.004,-0.94964,-2.28912,22.312,0.08624
2020-07-17,2319.154,89.546,218.01,2093.053,8.09,-0.94045,-2.26746,22.081,0.08535
2020-07-18,2338.974,88.609,215.751,2115.048,8.175,-0.93134,-2.24596,21.852,0.08446
2020-07-19,2358.588,87.681,213.513,2136.816,8.259,-0.9223,-2.22463,21.626,0.08359
2020-07-20,2377.996,86.762,211.296,2158.357,8.342,-0.91333,-2.20345,21.401,0.08272
2020-07-21,2397.2,85.852,209.101,2179.675,8.425,-0.90443,-2.18243,21.179,0.08186
2020-07-22,2416.203,84.951,206.926,2200.771,8.506,-0.89561,-2.16157,20.959,0.08101
2020-07-23,2435.007,84.059,204.772,2221.647,8.587,-0.88686,-2.14088,20.74,0.08017
2020-07-24,2453.613,83.175,202.639,2242.307,8.667,-0.87818,-2.12034,20.524,0.07933
2020-07-25,2472.023,82.3,200.527,2262.751,8.746,-0.86957,-2.09996,20.31,0.0785
2020-07-26,2490.24,81.434,198.434,2282.981,8.824,-0.86103,-2.07974,20.098,0.07768
2020-07-27,2508.265,80.576,196.362,2303.001,8.902,-0.85256,-2.05968,19.889,0.07687
2020-07-28,2526.099,79.727,194.31,2322.812,8.978,-0.84416,-2.03977,19.681,0.07607
2020-07-29,2543.746,78.886,192.277,2342.415,9.054,-0.83584,-2.02003,19.475,0.07527
2020-07-30,2561.207,78.053,190.265,2361.813,9.129,-0.82758,-2.00044,19.271,0.07449
2020-07-31,2578.483,77.228,188.272,2381.008,9.203,-0.81939,-1.981,19.069,0.07371
2020-08-01,2595.577,76.412,186.298,2400.002,9.276,-0.81127,-1.96173,18.869,0.07293
2020-08-02,2612.49,75.604,184.343,2418.797,9.349,-0.80322,-1.9426,18.671,0.07217
2020-08-03,2629.224,74.804,182.408,2437.395,9.421,-0.79523,-1.92364,18.475,0.07141
2020-08-04,2645.781,74.011,180.491,2455.797,9.492,-0.78732,-1.90482,18.281,0.07066
2020-08-05,2662.162,73.227,178.594,2474.006,9.562,-0.77947,-1.88616,18.089,0.06992
2020-08-06,2678.37,72.45,176.714,2492.023,9.632,-0.77169,-1.86766,17.899,0.06918
2020-08-07,2694.406,71.682,174.854,2509.851,9.701,-0.76398,-1.84931,17.71,0.06845
2020-08-08,2710.271,70.92,173.011,2527.491,9.769,-0.75633,-1.8311,17.523,0.06773
2020-08-09,2725.969,70.167,171.187,2544.945,9.837,-0.74875,-1.81305,17.339,0.06702
2020-08-10,2741.499,69.421,169.38,2562.215,9.903,-0.74124,-1.79515,17.156,0.06631
2020-08-11,2756.864,68.683,167.592,2579.303,9.969,-0.73379,-1.77741,16.975,0.06561
2020-08-12,2772.066,67.952,165.821,2596.21,10.035,-0.72641,-1.75981,16.795,0.06492
2020-08-13,2787.106,67.228,164.068,2612.939,10.099,-0.71909,-1.74235,16.618,0.06423
2020-08-14,2801.986,66.512,162.332,2629.49,10.163,-0.71184,-1.72505,16.442,0.06355
2020-08-15,2816.707,65.802,160.613,2645.867,10.227,-0.70465,-1.7079,16.268,0.06288
2020-08-16,2831.271,65.1,158.912,2662.07,10.289,-0.69753,-1.69089,16.095,0.06221
2020-08-17,2845.68,64.406,157.227,2678.101,10.351,-0.69047,-1.67402,15.925,0.06155
2020-08-18,2859.935,63.718,155.56,2693.962,10.413,-0.68347,-1.6573,15.756,0.0609
2020-08-19,2874.037,63.037,153.909,2709.655,10.473,-0.67653,-1.64073,15.589,0.06025
2020-08-20,2887.989,62.363,152.274,2725.182,10.533,-0.66966,-1.6243,15.423,0.05961
2020-08-21,2901.792,61.696,150.656,2740.543,10.593,-0.66285,-1.60801,15.259,0.05898
2020-08-22,2915.447,61.036,149.054,2755.742,10.651,-0.6561,-1.59187,15.097,0.05835
2020-08-23,2928.956,60.382,147.468,2770.778,10.71,-0.64941,-1.57587,14.936,0.05773
2020-08-24,2942.32,59.735,145.898,2785.655,10.767,-0.64278,-1.56,14.777,0.05712
