date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-31,10844.0,850.0,4123.0,6704.951,16.049,-0.21614,-185.92929,373.923,0.895
2020-06-01,11032.749,846.604,3943.175,7072.645,16.929,-8.14766,-170.33618,357.614,0.856
2020-06-02,11220.117,836.184,3777.803,7424.543,17.772,-13.79871,-157.61786,342.617,0.8201
2020-06-03,11404.725,820.79,3624.284,7761.862,18.579,-17.75162,-147.08267,328.694,0.7868
2020-06-04,11585.601,801.944,3480.641,8085.606,19.354,-20.44208,-138.21202,315.666,0.7556
2020-06-05,11762.08,780.782,3345.364,8396.617,20.098,-22.19604,-130.61689,303.398,0.7262
2020-06-06,11933.72,758.142,3217.294,8695.612,20.814,-23.25734,-124.00532,291.783,0.6984
2020-06-07,12100.248,734.644,3095.534,8983.211,21.503,-23.80838,-118.15799,280.74,0.672
2020-06-08,12261.514,710.744,2979.385,9259.964,22.165,-23.98554,-112.91006,270.206,0.6468
2020-06-09,12417.459,686.776,2868.298,9526.358,22.803,-23.89076,-108.13743,260.132,0.6227
2020-06-10,12568.088,662.982,2761.834,9782.838,23.417,-23.60016,-103.74657,250.476,0.5995
2020-06-11,12713.456,639.534,2659.639,10029.809,24.008,-23.17058,-99.66684,241.208,0.5774
2020-06-12,12853.651,616.554,2561.424,10267.65,24.577,-22.64435,-95.84473,232.301,0.556
2020-06-13,12988.784,594.127,2466.947,10496.712,25.125,-22.05297,-92.23959,223.732,0.5355
2020-06-14,13118.983,572.309,2376.003,10717.327,25.653,-21.41982,-88.82042,215.484,0.5158
2020-06-15,13244.387,551.135,2288.416,10929.809,26.162,-20.76221,-85.56341,207.541,0.4968
2020-06-16,13365.141,530.623,2204.031,11134.458,26.652,-20.09288,-82.45018,199.888,0.4785
2020-06-17,13481.392,510.782,2122.709,11331.559,27.124,-19.42117,-79.46639,192.513,0.4608
2020-06-18,13593.29,491.612,2044.326,11521.386,27.578,-18.75387,-76.60075,185.404,0.4438
2020-06-19,13700.983,473.106,1968.767,11704.2,28.016,-18.09586,-73.84426,178.551,0.4274
2020-06-20,13804.619,455.253,1895.926,11880.256,28.437,-17.45059,-71.18963,171.945,0.4116
2020-06-21,13904.341,438.04,1825.703,12049.794,28.843,-16.82046,-68.63086,165.577,0.3963
2020-06-22,14000.29,421.451,1758.005,12213.051,29.234,-16.20707,-66.16292,159.437,0.3816
2020-06-23,14092.603,405.468,1692.742,12370.252,29.61,-15.61143,-63.78151,153.518,0.3675
2020-06-24,14181.415,390.075,1629.828,12521.614,29.972,-15.03413,-61.4829,147.812,0.3538
2020-06-25,14266.853,375.252,1569.184,12667.348,30.321,-14.47541,-59.26379,142.312,0.3406
2020-06-26,14349.043,360.98,1510.729,12807.657,30.657,-13.93531,-57.12118,137.011,0.328
2020-06-27,14428.107,347.242,1454.39,12942.737,30.98,-13.41367,-55.05233,131.902,0.3157
2020-06-28,14504.161,334.019,1400.092,13072.778,31.292,-12.91021,-53.05472,126.977,0.3039
2020-06-29,14577.319,321.292,1347.766,13197.962,31.591,-12.42459,-51.12596,122.232,0.2926
2020-06-30,14647.688,309.044,1297.343,13318.465,31.88,-11.95637,-49.2638,117.659,0.2816
2020-07-01,14715.375,297.258,1248.759,13434.459,32.157,-11.50509,-47.46608,113.252,0.2711
2020-07-02,14780.479,285.918,1201.948,13546.107,32.424,-11.07027,-45.73075,109.007,0.2609
2020-07-03,14843.1,275.006,1156.85,13653.568,32.682,-10.65141,-44.05581,104.917,0.2511
2020-07-04,14903.331,264.507,1113.405,13756.996,32.929,-10.24799,-42.43935,100.977,0.2417
2020-07-05,14961.261,254.406,1071.555,13856.539,33.168,-9.85951,-40.8795,97.181,0.2326
2020-07-06,15016.979,244.687,1031.244,13952.339,33.397,-9.48547,-39.37446,93.526,0.2239
2020-07-07,15070.569,235.338,992.418,14044.533,33.618,-9.12537,-37.92247,90.004,0.2154
2020-07-08,15122.111,226.344,955.025,14133.256,33.83,-8.77872,-36.52182,86.613,0.2073
2020-07-09,15171.683,217.691,919.013,14218.635,34.034,-8.44504,-35.17086,83.347,0.1995
2020-07-10,15219.359,209.367,884.335,14300.793,34.231,-8.12388,-33.86796,80.202,0.192
2020-07-11,15265.213,201.36,850.942,14379.851,34.42,-7.81478,-32.61155,77.174,0.1847
2020-07-12,15309.312,193.658,818.788,14455.922,34.602,-7.51731,-31.40011,74.258,0.1777
2020-07-13,15351.725,186.249,787.829,14529.119,34.777,-7.23104,-30.23214,71.45,0.171
