date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-23,3000.0,206.0,1191.0,1807.064,1.936,38.925,-51.08688,109.238,0.1171
2020-05-24,3062.134,239.541,1145.449,1914.633,2.052,25.634,-37.41705,105.06,0.1126
2020-05-25,3132.429,261.514,1111.8,2018.466,2.163,16.594,-28.11238,101.974,0.1093
2020-05-26,3208.039,275.618,1086.253,2119.514,2.271,10.447,-21.77716,99.631,0.1068
2020-05-27,3287.024,284.372,1066.223,2218.424,2.377,6.267,-17.46196,97.794,0.1048
2020-05-28,3368.069,289.488,1049.952,2315.636,2.481,3.425,-14.52088,96.301,0.1032
2020-05-29,3450.278,292.131,1036.243,2411.451,2.584,1.495,-12.5145,95.044,0.1018
2020-05-30,3533.042,293.095,1024.283,2506.074,2.686,0.1836,-11.14385,93.947,0.1007
2020-05-31,3615.948,292.918,1013.519,2599.643,2.786,-0.70565,-10.2055,92.96,0.09962
2020-06-01,3698.715,291.968,1003.574,2692.256,2.885,-1.30778,-9.56102,92.048,0.09864
2020-06-02,3781.154,290.495,994.192,2783.978,2.983,-1.71443,-9.11621,91.187,0.09772
2020-06-03,3863.135,288.67,985.201,2874.854,3.081,-1.98795,-8.80698,90.363,0.09683
2020-06-04,3944.573,286.608,976.481,2964.915,3.177,-2.17078,-8.5897,89.563,0.09598
2020-06-05,4025.409,284.388,967.954,3054.183,3.273,-2.2918,-8.43468,88.781,0.09514
2020-06-06,4105.606,282.063,959.564,3142.674,3.368,-2.37067,-8.32174,88.011,0.09431
2020-06-07,4185.137,279.672,951.276,3230.4,3.462,-2.42077,-8.23713,87.251,0.0935
2020-06-08,4263.987,277.239,943.064,3317.368,3.555,-2.4512,-8.1715,86.498,0.09269
2020-06-09,4342.145,274.78,934.913,3403.585,3.647,-2.46818,-8.11849,85.75,0.09189
2020-06-10,4419.607,272.309,926.812,3489.056,3.739,-2.47593,-8.07378,85.007,0.09109
2020-06-11,4496.369,269.832,918.754,3573.785,3.83,-2.47733,-8.03445,84.268,0.0903
2020-06-12,4572.43,267.355,910.733,3657.777,3.92,-2.47434,-7.99849,83.532,0.08951
2020-06-13,4647.791,264.883,902.747,3741.035,4.009,-2.4683,-7.96456,82.8,0.08873
2020-06-14,4722.453,262.418,894.795,3823.561,4.097,-2.46013,-7.93175,82.071,0.08795
2020-06-15,4796.419,259.961,886.875,3905.359,4.185,-2.45044,-7.89945,81.344,0.08717
2020-06-16,4869.691,257.515,878.988,3986.431,4.272,-2.43966,-7.86725,80.621,0.08639
2020-06-17,4942.272,255.079,871.133,4066.782,4.358,-2.4281,-7.83487,79.9,0.08562
2020-06-18,5014.166,252.656,863.31,4146.412,4.443,-2.41594,-7.80214,79.183,0.08485
2020-06-19,5085.375,250.244,855.52,4225.327,4.528,-2.40333,-7.76894,78.468,0.08409
2020-06-20,5155.904,247.846,847.764,4303.528,4.612,-2.39037,-7.7352,77.757,0.08332
2020-06-21,5225.756,245.46,840.042,4381.019,4.695,-2.37713,-7.70088,77.049,0.08257
2020-06-22,5294.934,243.088,832.354,4457.803,4.777,-2.36365,-7.66596,76.343,0.08181
2020-06-23,5363.443,240.73,824.701,4533.883,4.859,-2.34996,-7.63043,75.642,0.08106
2020-06-24,5431.286,238.385,817.084,4609.262,4.939,-2.3361,-7.59429,74.943,0.08031
2020-06-25,5498.467,236.054,809.504,4683.944,5.019,-2.32208,-7.55756,74.248,0.07956
2020-06-26,5564.991,233.737,801.96,4757.932,5.099,-2.30792,-7.52024,73.556,0.07882
2020-06-27,5630.861,231.435,794.454,4831.229,5.177,-2.29363,-7.48234,72.867,0.07808
2020-06-28,5696.081,229.147,786.986,4903.839,5.255,-2.27922,-7.44389,72.182,0.07735
2020-06-29,5760.655,226.873,779.557,4975.766,5.332,-2.2647,-7.4049,71.501,0.07662
2020-06-30,5824.587,224.614,772.167,5047.012,5.408,-2.25008,-7.36539,70.823,0.07589
2020-07-01,5887.883,222.369,764.816,5117.582,5.484,-2.23536,-7.32538,70.149,0.07517
2020-07-02,5950.544,220.139,757.506,5187.479,5.559,-2.22055,-7.28489,69.478,0.07445
2020-07-03,6012.577,217.924,750.236,5256.707,5.633,-2.20566,-7.24393,68.812,0.07374
2020-07-04,6073.985,215.724,743.008,5325.27,5.707,-2.19069,-7.20253,68.149,0.07303
2020-07-05,6134.772,213.539,735.821,5393.171,5.779,-2.17565,-7.1607,67.489,0.07232
