date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-06-02,3725.0,1669.0,1356.0,2365.521,3.479,-217.44238,235.187,135.502,0.1993
2020-06-03,4078.773,1477.735,1565.686,2509.397,3.691,-152.43078,171.699,156.456,0.2301
2020-06-04,4395.16,1343.653,1719.256,2671.975,3.93,-106.87921,126.535,171.802,0.2527
2020-06-05,4685.336,1249.607,1832.851,2848.295,4.189,-75.03703,94.268,183.153,0.2694
2020-06-06,4957.117,1183.519,1917.832,3034.821,4.464,-52.84645,71.077,191.645,0.2819
2020-06-07,5215.956,1136.889,1982.192,3229.015,4.749,-37.44853,54.274,198.077,0.2913
2020-06-08,5465.642,1103.733,2031.558,3429.041,5.043,-26.83061,41.966,203.01,0.2986
2020-06-09,5708.794,1079.841,2069.889,3633.561,5.344,-19.57618,32.821,206.84,0.3042
2020-06-10,5947.204,1062.252,2099.97,3841.584,5.65,-14.68822,25.901,209.846,0.3086
2020-06-11,6182.087,1048.881,2123.762,4052.364,5.96,-11.46462,20.549,212.223,0.3121
2020-06-12,6414.249,1038.263,2142.646,4265.329,6.273,-9.41063,16.3,214.11,0.3149
2020-06-13,6644.21,1029.368,2157.593,4480.028,6.589,-8.17728,12.827,215.604,0.3171
2020-06-14,6872.288,1021.475,2169.288,4696.093,6.907,-7.51813,9.903,216.773,0.3188
2020-06-15,7098.661,1014.08,2178.214,4913.221,7.226,-7.25886,7.366,217.665,0.3201
2020-06-16,7323.408,1006.832,2184.714,5131.147,7.547,-7.27601,5.105,218.314,0.3211
2020-06-17,7546.54,999.491,2189.032,5349.639,7.868,-7.48188,3.042,218.746,0.3217
2020-06-18,7768.021,991.892,2191.344,5568.487,8.19,-7.81408,1.122,218.977,0.3221
2020-06-19,7987.785,983.928,2191.779,5787.494,8.512,-8.22808,-0.69168,219.02,0.3221
2020-06-20,8205.744,975.529,2190.432,6006.478,8.834,-8.692,-2.42339,218.886,0.3219
2020-06-21,8421.797,966.654,2187.379,6225.262,9.156,-9.18294,-4.09002,218.581,0.3215
2020-06-22,8635.837,957.284,2182.681,6443.679,9.477,-9.68439,-5.70219,218.111,0.3208
2020-06-23,8847.753,947.411,2176.388,6661.567,9.798,-10.18443,-7.26635,217.482,0.3199
2020-06-24,9057.433,937.042,2168.549,6878.767,10.117,-10.67439,-8.78607,216.699,0.3187
2020-06-25,9264.768,926.189,2159.205,7095.127,10.435,-11.14801,-10.26293,215.765,0.3173
2020-06-26,9469.652,914.869,2148.401,7310.499,10.752,-11.60073,-11.69716,214.686,0.3158
2020-06-27,9671.984,903.106,2136.179,7524.738,11.067,-12.02929,-13.08812,213.464,0.314
