date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-29,1635.0,102.0,576.0,1046.264,12.736,-1.56901,1.784,42.619,0.5188
2020-05-30,1679.684,100.709,577.5,1088.929,13.256,-0.90288,1.103,42.73,0.5202
2020-05-31,1723.901,99.967,578.438,1131.687,13.776,-0.52033,0.706,42.799,0.521
2020-06-01,1767.849,99.538,579.047,1174.505,14.297,-0.30104,0.4717,42.845,0.5216
2020-06-02,1811.641,99.289,579.46,1217.362,14.819,-0.17573,0.3312,42.875,0.5219
2020-06-03,1855.343,99.144,579.756,1260.246,15.341,-0.10453,0.2448,42.897,0.5222
2020-06-04,1898.991,99.056,579.978,1303.149,15.864,-0.06448,0.1896,42.913,0.5224
2020-06-05,1942.606,99.001,580.153,1346.068,16.386,-0.04237,0.1522,42.926,0.5226
2020-06-06,1986.201,98.963,580.294,1388.998,16.909,-0.03059,0.1252,42.937,0.5227
2020-06-07,2029.781,98.935,580.411,1431.938,17.431,-0.02475,0.1041,42.945,0.5228
2020-06-08,2073.349,98.912,580.508,1474.886,17.954,-0.02233,0.08636,42.953,0.5229
2020-06-09,2116.907,98.89,580.589,1517.841,18.477,-0.02188,0.07063,42.959,0.5229
2020-06-10,2160.456,98.867,580.654,1560.802,19.0,-0.02257,0.05604,42.963,0.523
2020-06-11,2203.994,98.844,580.705,1603.767,19.523,-0.0239,0.04209,42.967,0.523
2020-06-12,2247.523,98.82,580.742,1646.735,20.046,-0.02561,0.02852,42.97,0.5231
2020-06-13,2291.04,98.794,580.765,1689.706,20.569,-0.02753,0.01517,42.972,0.5231
2020-06-14,2334.545,98.765,580.775,1732.678,21.092,-0.02958,0.00194,42.972,0.5231
2020-06-15,2378.038,98.735,580.772,1775.65,21.615,-0.0317,-0.01121,42.972,0.5231
2020-06-16,2421.517,98.702,580.756,1818.622,22.138,-0.03385,-0.02431,42.971,0.5231
2020-06-17,2464.981,98.668,580.727,1861.592,22.662,-0.03602,-0.03739,42.969,0.5231
2020-06-18,2508.429,98.631,580.685,1904.56,23.185,-0.0382,-0.05045,42.966,0.523
2020-06-19,2551.861,98.592,580.629,1947.524,23.708,-0.04039,-0.06349,42.962,0.523
2020-06-20,2595.275,98.551,580.561,1990.484,24.231,-0.04258,-0.07652,42.957,0.5229
