date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-29,14589.0,1717.0,5107.0,9447.494,34.506,2.845,-82.71717,462.583,1.69
2020-05-30,14970.676,1716.791,5027.178,9907.313,36.186,-4.79465,-75.50696,455.353,1.663
2020-05-31,15351.7,1709.772,4953.728,10360.133,37.839,-10.35956,-70.38952,448.7,1.639
2020-06-01,15730.725,1697.793,4884.79,10806.465,39.47,-14.40936,-66.78441,442.456,1.616
2020-06-02,16106.766,1682.207,4819.021,11246.668,41.077,-17.35113,-64.26896,436.499,1.594
2020-06-03,16479.111,1664.003,4755.453,11680.995,42.664,-19.48125,-62.53541,430.741,1.573
2020-06-04,16847.243,1643.907,4693.395,12109.619,44.229,-21.01565,-61.35962,425.12,1.553
2020-06-05,17210.787,1622.451,4632.354,12532.659,45.774,-22.11174,-60.57842,419.591,1.533
2020-06-06,17569.478,1600.028,4571.983,12950.195,47.299,-22.88434,-60.07304,414.122,1.513
2020-06-07,17923.124,1576.928,4512.04,13362.279,48.804,-23.4173,-59.75711,408.693,1.493
2020-06-08,18271.595,1553.365,4452.362,13768.943,50.29,-23.7719,-59.56788,403.287,1.473
2020-06-09,18614.803,1529.502,4392.84,14170.208,51.755,-23.99298,-59.45981,397.896,1.453
2020-06-10,18952.691,1505.457,4333.405,14566.085,53.201,-24.1134,-59.39999,392.512,1.434
2020-06-11,19285.226,1481.322,4274.019,14956.579,54.627,-24.15731,-59.36465,387.133,1.414
2020-06-12,19612.396,1457.166,4214.665,15341.696,56.034,-24.14249,-59.33677,381.757,1.394
2020-06-13,19934.199,1433.043,4155.34,15721.438,57.421,-24.08206,-59.30422,376.383,1.375
2020-06-14,20250.648,1408.994,4096.052,16095.808,58.788,-23.98576,-59.25846,371.013,1.355
2020-06-15,20561.76,1385.053,4036.816,16464.808,60.136,-23.86087,-59.19359,365.648,1.335
2020-06-16,20867.564,1361.247,3977.653,16828.446,61.464,-23.71284,-59.10563,360.289,1.316
2020-06-17,21168.089,1337.595,3918.588,17186.728,62.773,-23.5458,-58.99197,354.939,1.296
2020-06-18,21463.373,1314.117,3859.647,17539.664,64.062,-23.3629,-58.85108,349.6,1.277
2020-06-19,21753.454,1290.826,3800.857,17887.266,65.332,-23.16661,-58.68215,344.275,1.257
2020-06-20,22038.377,1267.737,3742.247,18229.549,66.582,-22.95883,-58.48494,338.966,1.238
2020-06-21,22318.186,1244.859,3683.844,18566.529,67.812,-22.74111,-58.25959,333.676,1.219
2020-06-22,22592.929,1222.202,3625.677,18898.228,69.024,-22.51471,-58.00655,328.408,1.199
2020-06-23,22862.657,1199.775,3567.774,19224.667,70.216,-22.28065,-57.72648,323.163,1.18
2020-06-24,23127.42,1177.584,3510.16,19545.871,71.389,-22.03982,-57.42017,317.944,1.161
2020-06-25,23387.272,1155.636,3452.862,19861.866,72.544,-21.79297,-57.08855,312.754,1.142
2020-06-26,23642.267,1133.937,3395.905,20172.683,73.679,-21.54077,-56.7326,307.595,1.123
2020-06-27,23892.462,1112.493,3339.313,20478.354,74.795,-21.28381,-56.35336,302.469,1.105
2020-06-28,24137.912,1091.306,3283.109,20778.911,75.893,-21.02263,-55.9519,297.378,1.086
2020-06-29,24378.677,1070.383,3227.314,21074.391,76.972,-20.75773,-55.5293,292.324,1.068
2020-06-30,24614.813,1049.725,3171.949,21364.832,78.033,-20.48955,-55.08667,287.31,1.049
2020-07-01,24846.382,1029.337,3117.034,21650.273,79.076,-20.21853,-54.62509,282.335,1.031
2020-07-02,25073.443,1009.221,3062.587,21930.755,80.1,-19.94506,-54.14565,277.404,1.013
2020-07-03,25296.056,989.379,3008.626,22206.323,81.106,-19.66952,-53.64943,272.516,0.9953
2020-07-04,25514.282,969.814,2955.168,22477.02,82.095,-19.39227,-53.13748,267.674,0.9777
2020-07-05,25728.184,950.526,2902.226,22742.892,83.066,-19.11363,-52.61084,262.879,0.9601
2020-07-06,25937.823,931.517,2849.817,23003.986,84.02,-18.83394,-52.07055,258.131,0.9428
2020-07-07,26143.261,912.788,2797.953,23260.352,84.956,-18.55349,-51.51759,253.434,0.9256
2020-07-08,26344.561,894.34,2746.646,23512.039,85.875,-18.27257,-50.95293,248.786,0.9087
2020-07-09,26541.784,876.173,2695.908,23759.098,86.778,-17.99146,-50.37754,244.191,0.8919
2020-07-10,26734.994,858.287,2645.75,24001.581,87.664,-17.71041,-49.79232,239.647,0.8753
2020-07-11,26924.252,840.682,2596.179,24239.54,88.533,-17.42966,-49.19819,235.157,0.8589
2020-07-12,27109.622,823.357,2547.206,24473.03,89.385,-17.14947,-48.596,230.722,0.8427
2020-07-13,27291.165,806.312,2498.838,24702.104,90.222,-16.87003,-47.9866,226.34,0.8267
2020-07-14,27468.944,789.547,2451.082,24926.818,91.043,-16.59157,-47.3708,222.015,0.8109
2020-07-15,27643.02,773.059,2403.944,25147.228,91.848,-16.31427,-46.7494,217.745,0.7953
2020-07-16,27813.455,756.849,2357.429,25363.388,92.637,-16.03832,-46.12314,213.532,0.7799
