date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-31,1577.0,554.0,600.0,974.966,2.034,-68.99693,54.375,68.593,0.1431
2020-06-01,1694.635,492.147,646.714,1045.739,2.182,-51.18278,35.278,73.934,0.1543
2020-06-02,1799.932,446.081,676.516,1121.077,2.339,-38.42453,21.627,77.341,0.1614
2020-06-03,1895.999,411.322,694.229,1199.267,2.502,-29.28088,11.874,79.366,0.1656
2020-06-04,1985.065,384.671,703.309,1279.087,2.669,-22.7211,4.911,80.404,0.1678
2020-06-05,2068.726,363.838,706.227,1359.662,2.837,-18.00834,-0.05271,80.737,0.1685
2020-06-06,2148.13,347.189,704.756,1440.369,3.005,-14.61592,-3.58408,80.569,0.1681
2020-06-07,2224.103,333.553,700.165,1520.764,3.173,-12.16735,-6.08834,80.044,0.167
2020-06-08,2297.239,322.095,693.366,1600.533,3.34,-10.39356,-7.85559,79.267,0.1654
2020-06-09,2367.969,312.217,685.011,1679.454,3.504,-9.10217,-9.09351,78.312,0.1634
2020-06-10,2436.607,303.493,675.571,1757.369,3.667,-8.15566,-9.95085,77.233,0.1611
2020-06-11,2503.38,295.616,665.383,1834.17,3.827,-7.45573,-10.53419,76.068,0.1587
2020-06-12,2568.459,288.368,654.692,1909.783,3.985,-6.93205,-10.91994,74.846,0.1562
2020-06-13,2631.97,281.593,643.671,1984.158,4.14,-6.53438,-11.16291,73.586,0.1535
2020-06-14,2694.006,275.18,632.449,2057.264,4.293,-6.22675,-11.30244,72.303,0.1509
2020-06-15,2754.642,269.049,621.117,2129.082,4.442,-5.98347,-11.3668,71.007,0.1482
2020-06-16,2813.935,263.142,609.743,2199.602,4.59,-5.78617,-11.37634,69.707,0.1454
2020-06-17,2871.931,257.42,598.376,2268.821,4.734,-5.62172,-11.3457,68.407,0.1427
2020-06-18,2928.669,251.853,587.051,2336.743,4.876,-5.48074,-11.28548,67.113,0.14
2020-06-19,2984.181,246.42,575.795,2403.372,5.015,-5.35655,-11.20332,65.826,0.1373
2020-06-20,3038.497,241.106,564.627,2468.718,5.151,-5.24436,-11.10479,64.549,0.1347
2020-06-21,3091.64,235.901,553.563,2532.792,5.285,-5.14078,-10.99394,63.284,0.132
2020-06-22,3143.636,230.797,542.614,2595.606,5.416,-5.0434,-10.87375,62.033,0.1294
2020-06-23,3194.505,225.789,531.787,2657.173,5.544,-4.95052,-10.74642,60.795,0.1269
2020-06-24,3244.269,220.872,521.09,2717.508,5.67,-4.86092,-10.61357,59.572,0.1243
2020-06-25,3292.948,216.044,510.528,2776.626,5.794,-4.77376,-10.47644,58.364,0.1218
2020-06-26,3340.561,211.302,500.104,2834.543,5.914,-4.68846,-10.33596,57.173,0.1193
2020-06-27,3387.127,206.646,489.821,2891.273,6.033,-4.6046,-10.19286,55.997,0.1168
2020-06-28,3432.666,202.072,479.683,2946.835,6.149,-4.5219,-10.04772,54.838,0.1144
2020-06-29,3477.195,197.581,469.69,3001.243,6.262,-4.4402,-9.90098,53.696,0.112
2020-06-30,3520.733,193.171,459.844,3054.516,6.373,-4.35937,-9.75303,52.57,0.1097
2020-07-01,3563.298,188.842,450.147,3106.669,6.482,-4.27934,-9.60417,51.462,0.1074
2020-07-02,3604.907,184.592,440.599,3157.72,6.589,-4.20006,-9.45468,50.37,0.1051
2020-07-03,3645.579,180.422,431.2,3207.686,6.693,-4.12153,-9.30477,49.296,0.1029
2020-07-04,3685.33,176.329,421.952,3256.583,6.795,-4.04374,-9.15466,48.238,0.1007
2020-07-05,3724.179,172.315,412.854,3304.43,6.895,-3.9667,-9.00453,47.198,0.09848
2020-07-06,3762.141,168.377,403.905,3351.244,6.992,-3.89042,-8.85453,46.175,0.09635
2020-07-07,3799.235,164.514,395.107,3397.04,7.088,-3.81492,-8.70482,45.169,0.09425
2020-07-08,3835.477,160.728,386.458,3441.837,7.181,-3.74023,-8.55553,44.181,0.09218
2020-07-09,3870.884,157.015,377.958,3485.652,7.273,-3.66636,-8.40679,43.209,0.09016
2020-07-10,3905.471,153.376,369.607,3528.502,7.362,-3.59334,-8.25872,42.254,0.08816
2020-07-11,3939.257,149.81,361.404,3570.403,7.45,-3.52118,-8.11143,41.316,0.08621
2020-07-12,3972.255,146.316,353.347,3611.373,7.535,-3.4499,-7.96501,40.395,0.08429
2020-07-13,4004.483,142.892,345.437,3651.428,7.619,-3.37953,-7.81956,39.491,0.0824
2020-07-14,4035.957,139.539,337.672,3690.584,7.7,-3.31008,-7.67516,38.603,0.08055
2020-07-15,4066.69,136.255,330.05,3728.86,7.78,-3.24157,-7.53191,37.732,0.07873
2020-07-16,4096.7,133.038,322.572,3766.27,7.858,-3.174,-7.38986,36.877,0.07694
2020-07-17,4126.0,129.889,315.235,3802.831,7.935,-3.1074,-7.2491,36.038,0.07519
2020-07-18,4154.607,126.807,308.038,3838.559,8.009,-3.04176,-7.10969,35.215,0.07348
2020-07-19,4182.533,123.789,300.98,3873.471,8.082,-2.97711,-6.97169,34.409,0.07179
2020-07-20,4209.795,120.836,294.06,3907.582,8.153,-2.91344,-6.83514,33.617,0.07014
2020-07-21,4236.405,117.946,287.276,3940.907,8.223,-2.85076,-6.70011,32.842,0.06853
2020-07-22,4262.379,115.119,280.626,3973.463,8.291,-2.78908,-6.56664,32.082,0.06694
2020-07-23,4287.729,112.352,274.109,4005.264,8.357,-2.7284,-6.43476,31.337,0.06538
2020-07-24,4312.47,109.647,267.723,4036.325,8.422,-2.66872,-6.30452,30.607,0.06386
2020-07-25,4336.614,107.0,261.467,4066.663,8.485,-2.61004,-6.17595,29.891,0.06237
2020-07-26,4360.175,104.412,255.338,4096.29,8.547,-2.55236,-6.04908,29.191,0.06091
2020-07-27,4383.166,101.881,249.336,4125.222,8.607,-2.49568,-5.92394,28.505,0.05948
2020-07-28,4405.599,99.406,243.459,4153.474,8.666,-2.44,-5.80055,27.833,0.05807
2020-07-29,4427.487,96.986,237.704,4181.059,8.724,-2.38531,-5.67892,27.175,0.0567
2020-07-30,4448.841,94.621,232.07,4207.991,8.78,-2.33161,-5.55909,26.531,0.05536
2020-07-31,4469.674,92.309,226.555,4234.284,8.835,-2.2789,-5.44105,25.9,0.05404
2020-08-01,4489.999,90.05,221.158,4259.952,8.888,-2.22716,-5.32482,25.283,0.05275
2020-08-02,4509.825,87.842,215.876,4285.008,8.941,-2.17639,-5.21042,24.679,0.05149
2020-08-03,4529.165,85.684,210.708,4309.464,8.992,-2.12658,-5.09784,24.089,0.05026
2020-08-04,4548.029,83.576,205.652,4333.335,9.042,-2.07773,-4.98709,23.511,0.04906
2020-08-05,4566.429,81.517,200.706,4356.633,9.09,-2.02983,-4.87817,22.945,0.04788
2020-08-06,4584.375,79.504,195.868,4379.37,9.138,-1.98286,-4.77109,22.392,0.04672
2020-08-07,4601.878,77.539,191.137,4401.558,9.184,-1.93682,-4.66583,21.851,0.04559
2020-08-08,4618.948,75.619,186.51,4423.21,9.229,-1.8917,-4.5624,21.322,0.04449
2020-08-09,4635.596,73.744,181.986,4444.337,9.273,-1.84749,-4.46079,20.805,0.04341
2020-08-10,4651.83,71.913,177.562,4464.951,9.316,-1.80417,-4.36099,20.299,0.04235
2020-08-11,4667.661,70.125,173.238,4485.064,9.358,-1.76174,-4.263,19.805,0.04132
2020-08-12,4683.098,68.379,169.012,4504.687,9.399,-1.72018,-4.16679,19.322,0.04032
2020-08-13,4698.15,66.674,164.88,4523.831,9.439,-1.67949,-4.07237,18.849,0.03933
2020-08-14,4712.827,65.009,160.843,4542.506,9.478,-1.63965,-3.97972,18.388,0.03837
2020-08-15,4727.138,63.384,156.897,4560.724,9.516,-1.60065,-3.88883,17.937,0.03743
2020-08-16,4741.09,61.798,153.042,4578.495,9.553,-1.56247,-3.79967,17.496,0.03651
2020-08-17,4754.693,60.25,149.275,4595.829,9.589,-1.52511,-3.71224,17.065,0.03561
2020-08-18,4767.955,58.738,145.595,4612.736,9.625,-1.48855,-3.62652,16.645,0.03473
2020-08-19,4780.885,57.263,142.0,4629.225,9.659,-1.45279,-3.54248,16.234,0.03387
2020-08-20,4793.489,55.824,138.489,4645.308,9.693,-1.4178,-3.46012,15.832,0.03303
2020-08-21,4805.777,54.419,135.059,4660.992,9.725,-1.38357,-3.37941,15.44,0.03222
2020-08-22,4817.755,53.048,131.71,4676.288,9.757,-1.3501,-3.30033,15.057,0.03142
2020-08-23,4829.431,51.71,128.438,4691.205,9.788,-1.31736,-3.22287,14.683,0.03064
2020-08-24,4840.813,50.405,125.244,4705.75,9.819,-1.28536,-3.147,14.318,0.02988
2020-08-25,4851.908,49.131,122.125,4719.934,9.848,-1.25407,-3.0727,13.962,0.02913
2020-08-26,4862.721,47.888,119.08,4733.765,9.877,-1.22347,-2.99995,13.613,0.0284
2020-08-27,4873.262,46.676,116.107,4747.25,9.905,-1.19357,-2.92872,13.274,0.0277
2020-08-28,4883.535,45.494,113.204,4760.398,9.933,-1.16435,-2.85901,12.942,0.027
2020-08-29,4893.548,44.34,110.371,4773.218,9.959,-1.13579,-2.79078,12.618,0.02633
2020-08-30,4903.307,43.215,107.605,4785.717,9.986,-1.10788,-2.724,12.302,0.02567
2020-08-31,4912.819,42.117,104.906,4797.902,10.011,-1.08061,-2.65867,11.993,0.02502
2020-09-01,4922.089,41.047,102.271,4809.781,10.036,-1.05396,-2.59476,11.692,0.0244
2020-09-02,4931.123,40.003,99.7,4821.363,10.06,-1.02793,-2.53223,11.398,0.02378
2020-09-03,4939.927,38.984,97.191,4832.652,10.083,-1.00251,-2.47108,11.111,0.02318
2020-09-04,4948.507,37.991,94.742,4843.658,10.106,-0.97767,-2.41127,10.831,0.0226
2020-09-05,4956.868,37.023,92.353,4854.386,10.129,-0.95342,-2.35279,10.558,0.02203
