Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Malaysia,2020-01-22,2.5,112.5,32622577,11373,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malaysia,2020-01-23,2.5,112.5,32622577,11373,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malaysia,2020-01-24,2.5,112.5,32622577,11373,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malaysia,2020-01-25,2.5,112.5,32622577,11373,,,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.09196,0.0,0.0,0.0,0.09196,,
Malaysia,2020-01-26,2.5,112.5,32622577,11373,,,4,0,0,0,4,,,,,,,,,,,,,,,0.0,0.1226,0.0,0.0,0.0,0.1226,,
Malaysia,2020-01-27,2.5,112.5,32622577,11373,,,4,0,0,0,4,,,,,,,,,,,,,,,0.0,0.1226,0.0,0.0,0.0,0.1226,,
Malaysia,2020-01-28,2.5,112.5,32622577,11373,,,4,0,0,0,4,0.8333,,,,,,,,,,,,,,0.0,0.1226,0.0,0.0,0.0,0.1226,,
Malaysia,2020-01-29,2.5,112.5,32622577,11373,,,7,0,0,0,7,0.6667,,,,,,,,,,,,,,0.0,0.2146,0.0,0.0,0.0,0.2146,,
Malaysia,2020-01-30,2.5,112.5,32622577,11373,,,8,0,0,0,8,0.6667,,,,,,,,,,,,,,0.0,0.2452,0.0,0.0,0.0,0.2452,,
Malaysia,2020-01-31,2.5,112.5,32622577,11373,,,8,0,0,0,8,0.6667,,,,,-0.02778,,,,,,,,,0.0,0.2452,0.0,0.0,0.0,0.2452,,
Malaysia,2020-02-01,2.5,112.5,32622577,11373,,,8,0,0,0,8,0.5,,,,,0.0,,,,,,,,,0.0,0.2452,0.0,0.0,0.0,0.2452,,
Malaysia,2020-02-02,2.5,112.5,32622577,11373,,,8,0,0,0,8,0.6667,,,,,0.1111,,,,,,,,,0.0,0.2452,0.0,0.0,0.0,0.2452,,
Malaysia,2020-02-03,2.5,112.5,32622577,11373,,,8,0,0,0,8,0.6667,,,,,0.1111,,,,,,,,,0.0,0.2452,0.0,0.0,0.0,0.2452,,
Malaysia,2020-02-04,2.5,112.5,32622577,11373,,,10,0,0,0,10,0.6667,,,,,0.1389,,,,,-0.01389,,,,0.0,0.3065,0.0,0.0,0.0,0.3065,,
Malaysia,2020-02-05,2.5,112.5,32622577,11373,,,12,0,0,0,12,1.333,,,,,0.05556,,,,,-0.00694,,,,0.0,0.3678,0.0,0.0,0.0,0.3678,,
Malaysia,2020-02-06,2.5,112.5,32622577,11373,,,12,0,0,0,12,1.333,,,,,0.05556,,,,,-0.06944,,,,0.0,0.3678,0.0,0.0,0.0,0.3678,,
Malaysia,2020-02-07,2.5,112.5,32622577,11373,,,12,1,0,1,11,1.333,,,,,0.08333,,,,,-0.02778,,,0.0,0.0,0.3678,0.0,0.03065,0.03065,0.3372,,
Malaysia,2020-02-08,2.5,112.5,32622577,11373,,,16,1,0,1,15,1.0,,,,,-0.13889,,,,,-0.04167,,,0.0,0.0,0.4905,0.0,0.03065,0.03065,0.4598,,
Malaysia,2020-02-09,2.5,112.5,32622577,11373,,,16,1,0,1,15,1.0,,,,,-0.05556,,,,,-0.03472,,,0.0,0.0,0.4905,0.0,0.03065,0.03065,0.4598,,
Malaysia,2020-02-10,2.5,112.5,32622577,11373,,,18,1,0,1,17,1.167,0.3333,,,,-0.11111,,,,,,,,0.0,0.0,0.5518,0.0,0.03065,0.03065,0.5211,,
Malaysia,2020-02-11,2.5,112.5,32622577,11373,,,18,3,0,3,15,0.5,0.3333,,,,-0.05556,,,,,,,,0.0,0.0,0.5518,0.0,0.09196,0.09196,0.4598,,
Malaysia,2020-02-12,2.5,112.5,32622577,11373,,,18,3,0,3,15,1.0,1.0,,,,-0.05556,,,,,,,,0.0,0.0,0.5518,0.0,0.09196,0.09196,0.4598,,
Malaysia,2020-02-13,2.5,112.5,32622577,11373,,,19,3,0,3,16,0.6667,1.0,,,,-0.11111,0.2778,,,,,,,0.0,0.0,0.5824,0.0,0.09196,0.09196,0.4905,,
Malaysia,2020-02-14,2.5,112.5,32622577,11373,653,people tested,19,3,0,3,16,0.6667,0.6667,,,,0.0,0.2778,,,,,,,0.0,0.0,0.5824,0.0,0.09196,0.09196,0.4905,34.368,20.017
