Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Andorra,2020-02-24,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-02-25,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-02-26,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-02-27,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-02-28,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-02-29,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-03-01,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Andorra,2020-03-02,42.506,1.522,78418,42030,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-03,42.506,1.522,78418,42030,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-04,42.506,1.522,78418,42030,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-05,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-06,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-07,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-08,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-09,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-10,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-11,42.506,1.522,78418,42030,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-12,42.506,1.522,78418,42030,,,1,1,0,1,0,0.0,,,,,,,,,,,,,0.0,0.0,12.752,0.0,12.752,12.752,0.0,,
Andorra,2020-03-13,42.506,1.522,78418,42030,,,1,0,0,0,1,0.1667,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Andorra,2020-03-14,42.506,1.522,78418,42030,,,1,1,0,1,0,6.333,,,,,,,,,,,,,0.0,0.0,12.752,0.0,12.752,12.752,0.0,,
Andorra,2020-03-15,42.506,1.522,78418,42030,,,1,1,0,1,0,6.333,0.0,,,,,,,,,,,,0.0,0.0,12.752,0.0,12.752,12.752,0.0,,
Andorra,2020-03-16,42.506,1.522,78418,42030,,,2,1,0,1,1,8.667,,,,,3.056,,,,,,,,0.0,0.0,25.504,0.0,12.752,12.752,12.752,,
Andorra,2020-03-17,42.506,1.522,78418,42030,,,39,1,0,1,38,12.333,0.0,,,,1.556,,,,,,,,0.0,0.0,497.335,0.0,12.752,12.752,484.583,,
Andorra,2020-03-18,42.506,1.522,78418,42030,,,39,1,0,1,38,14.5,0.0,,,,2.417,,,,,-0.24306,,,0.0,0.0,497.335,0.0,12.752,12.752,484.583,,
Andorra,2020-03-19,42.506,1.522,78418,42030,,,53,1,0,1,52,18.5,0.0,,,,2.306,,,,,0.25,,,0.0,0.0,675.865,0.0,12.752,12.752,663.113,,
Andorra,2020-03-20,42.506,1.522,78418,42030,,,75,1,0,1,74,15.667,0.0,,,,2.083,,,,,-0.02083,,,0.0,0.0,956.413,0.0,12.752,12.752,943.661,,
Andorra,2020-03-21,42.506,1.522,78418,42030,,,88,1,0,1,87,20.833,0.0,,,,2.556,,,,,0.1667,-0.13021,,0.0,0.0,1122.191,0.0,12.752,12.752,1109.439,,
Andorra,2020-03-22,42.506,1.522,78418,42030,,,113,1,1,2,111,22.5,0.0,,,,2.333,,,,,0.04167,,,0.5,0.00885,1440.996,12.752,12.752,25.504,1415.491,,
Andorra,2020-03-23,42.506,1.522,78418,42030,,,133,1,1,2,131,24.833,0.0,,,,2.972,,,,,-0.27083,-0.25868,,0.5,0.00752,1696.039,12.752,12.752,25.504,1670.535,,
Andorra,2020-03-24,42.506,1.522,78418,42030,,,164,1,1,2,162,29.833,0.0,,,,2.25,,,,,-0.46528,-0.26215,,0.5,0.0061,2091.357,12.752,12.752,25.504,2065.852,,
Andorra,2020-03-25,42.506,1.522,78418,42030,,,188,1,1,2,186,32.5,0.0,0.3333,0.3333,32.167,1.472,,,,,-0.86806,,,0.5,0.00532,2397.409,12.752,12.752,25.504,2371.904,,
Andorra,2020-03-26,42.506,1.522,78418,42030,,,224,1,3,4,220,33.5,0.0,0.8333,0.8333,32.667,0.4722,,,,,-1.00694,,,0.75,0.01339,2856.487,38.257,12.752,51.009,2805.478,,
Andorra,2020-03-27,42.506,1.522,78418,42030,,,267,1,3,4,263,34.333,1.5,1.167,2.667,31.667,-0.5,,,,,-0.84722,,,0.75,0.01124,3404.831,38.257,12.752,51.009,3353.822,,
Andorra,2020-03-28,42.506,1.522,78418,42030,,,308,1,3,4,304,31.333,1.5,1.833,3.333,28.0,-1.77778,,0.3056,,,-0.63889,,,0.75,0.00974,3927.67,38.257,12.752,51.009,3876.661,,
Andorra,2020-03-29,42.506,1.522,78418,42030,,,334,1,6,7,327,27.667,1.5,1.833,3.333,24.333,-1.91667,,0.1667,,,,,,0.8571,0.01796,4259.226,76.513,12.752,89.265,4169.961,,
Andorra,2020-03-30,42.506,1.522,78418,42030,,,370,10,8,18,352,26.833,1.5,2.0,3.5,23.333,-2.08333,0.1944,0.08333,0.2778,-2.36111,,,,0.4444,0.02162,4718.304,102.017,127.522,229.539,4488.765,,
Andorra,2020-03-31,42.506,1.522,78418,42030,,,376,10,12,22,354,21.833,2.5,2.167,4.667,17.167,-1.08333,0.3333,-0.05556,0.2778,-1.36111,,,,0.5455,0.03191,4794.818,153.026,127.522,280.548,4514.27,,
Andorra,2020-04-01,42.506,1.522,78418,42030,,,390,10,14,24,366,22.0,3.333,1.833,5.167,16.833,-0.30556,0.5556,-0.08333,0.4722,-0.77778,,,,0.5833,0.0359,4973.348,178.53,127.522,306.052,4667.296,,
Andorra,2020-04-02,42.506,1.522,78418,42030,,,428,10,15,25,403,21.833,2.667,1.667,4.333,17.5,-0.69444,0.9167,-0.11111,0.8056,-1.5,,,,0.6,0.03505,5457.931,191.283,127.522,318.804,5139.126,,
Andorra,2020-04-03,42.506,1.522,78418,42030,,,439,16,16,32,407,24.833,3.5,1.5,5.0,19.833,0.3611,0.75,-0.11111,0.6389,-0.27778,,,,0.5,0.03645,5598.204,204.035,204.035,408.07,5190.135,,
Andorra,2020-04-04,42.506,1.522,78418,42030,,,466,21,17,38,428,25.833,4.833,1.333,6.167,19.667,0.08333,0.8333,-0.05556,0.7778,-0.69444,,,,0.4474,0.03648,5942.513,216.787,267.796,484.583,5457.931,,
Andorra,2020-04-05,42.506,1.522,78418,42030,,,501,26,18,44,457,22.667,7.0,1.333,8.333,14.333,-0.86111,0.8056,-0.05556,0.75,-1.61111,-0.46528,,,0.4091,0.03593,6388.839,229.539,331.557,561.096,5827.744,,
Andorra,2020-04-06,42.506,1.522,78418,42030,,,525,31,21,52,473,24.0,7.0,1.5,8.5,15.5,-1.0,2.111,-0.02778,2.083,-3.08333,-0.30556,,,0.4038,0.04,6694.891,267.796,395.317,663.113,6031.778,,
Andorra,2020-04-07,42.506,1.522,78418,42030,,,545,39,22,61,484,22.5,8.333,1.5,9.833,12.667,-1.5,1.667,-0.02778,1.639,-3.13889,,,,0.3607,0.04037,6949.935,280.548,497.335,777.883,6172.052,,
Andorra,2020-04-08,42.506,1.522,78418,42030,,,564,52,23,75,489,16.667,7.5,1.333,8.833,7.833,-1.13889,0.9444,0.0,0.9444,-2.08333,,,,0.3067,0.04078,7192.226,293.3,663.113,956.413,6235.813,,
Andorra,2020-04-09,42.506,1.522,78418,42030,,,583,58,25,83,500,18.833,16.167,1.333,17.5,1.333,-1.5,1.917,-0.02778,1.889,-3.38889,,,,0.3012,0.04288,7434.518,318.804,739.626,1058.43,6376.087,,
Andorra,2020-04-10,42.506,1.522,78418,42030,,,601,71,26,97,504,16.833,14.833,1.167,16.0,0.8333,-1.75,1.333,-0.05556,1.278,-3.02778,,,,0.268,0.04326,7664.057,331.557,905.404,1236.961,6427.096,,
Andorra,2020-04-11,42.506,1.522,78418,42030,,,601,71,26,97,504,15.833,12.667,1.333,14.0,1.833,-0.13889,2.083,0.02778,2.111,-2.25,,,,0.268,0.04326,7664.057,331.557,905.404,1236.961,6427.096,,
Andorra,2020-04-12,42.506,1.522,78418,42030,,,638,128,29,157,481,15.0,18.5,1.333,19.833,-4.83333,-1.30556,-0.55556,-0.05556,-0.61111,-0.69444,,,,0.1847,0.04545,8135.887,369.813,1632.278,2002.091,6133.796,,
Andorra,2020-04-13,42.506,1.522,78418,42030,,,646,128,29,157,489,12.0,16.333,1.167,17.5,-5.5,-0.94444,0.5,0.0,0.5,-1.44444,,,,0.1847,0.04489,8237.905,369.813,1632.278,2002.091,6235.813,,
Andorra,2020-04-14,42.506,1.522,78418,42030,,,659,128,31,159,500,15.833,20.0,1.5,21.5,-5.66667,-1.02778,1.222,-0.05556,1.167,-2.19444,,,,0.195,0.04704,8403.683,395.317,1632.278,2027.596,6376.087,,
Andorra,2020-04-15,42.506,1.522,78418,42030,,,673,169,33,202,471,11.0,12.833,1.0,13.833,-2.83333,-1.27778,0.05556,-0.11111,-0.05556,-1.22222,,,,0.1634,0.04903,8582.213,420.822,2155.117,2575.939,6006.274,,
Andorra,2020-04-16,42.506,1.522,78418,42030,,,673,169,33,202,471,11.167,17.833,1.167,19.0,-7.83333,-0.61111,1.167,-0.08333,1.083,-1.69444,,,,0.1634,0.04903,8582.213,420.822,2155.117,2575.939,6006.274,,
Andorra,2020-04-17,42.506,1.522,78418,42030,,,696,191,35,226,470,9.667,20.0,1.0,21.0,-11.33333,-1.88889,0.6111,-0.19444,0.4167,-2.30556,,,,0.1549,0.05029,8875.513,446.326,2435.665,2881.991,5993.522,,
Andorra,2020-04-18,42.506,1.522,78418,42030,,,704,205,35,240,464,7.333,18.833,0.6667,19.5,-12.16667,-1.08333,1.722,-0.02778,1.694,-2.77778,,,,0.1458,0.04972,8977.531,446.326,2614.196,3060.522,5917.009,,
Andorra,2020-04-19,42.506,1.522,78418,42030,,,713,235,36,271,442,8.333,23.333,0.6667,24.0,-15.66667,-1.16667,0.05556,-0.08333,-0.02778,-1.13889,,,,0.1328,0.05049,9092.3,459.078,2996.761,3455.839,5636.461,,
Andorra,2020-04-20,42.506,1.522,78418,42030,,,717,248,37,285,432,4.5,23.667,0.3333,24.0,-19.5,-1.02778,-0.66667,-0.08333,-0.75,-0.27778,,,,0.1298,0.0516,9143.309,471.83,3162.539,3634.37,5508.939,,
Andorra,2020-04-21,42.506,1.522,78418,42030,,,717,282,37,319,398,4.5,23.167,0.8333,24.0,-19.5,-0.5,-0.27778,-0.02778,-0.30556,-0.19444,,,,0.116,0.0516,9143.309,471.83,3596.113,4067.944,5075.365,,
Andorra,2020-04-22,42.506,1.522,78418,42030,,,723,309,37,346,377,4.167,18.167,0.6667,18.833,-14.66667,-0.83333,-1.41667,0.0,-1.41667,0.5833,,,,0.1069,0.05118,9219.822,471.83,3940.422,4412.252,4807.57,,
Andorra,2020-04-23,42.506,1.522,78418,42030,,,723,333,37,370,353,3.5,16.0,0.5,16.5,-13.0,-0.19444,-1.44444,0.08333,-1.36111,1.167,,,,0.1,0.05118,9219.822,471.83,4246.474,4718.304,4501.518,,
Andorra,2020-04-24,42.506,1.522,78418,42030,,,731,344,40,384,347,4.333,17.167,0.5,17.667,-13.33333,-0.36111,-0.41667,-0.08333,-0.5,0.1389,,,,0.1042,0.05472,9321.839,510.087,4386.748,4896.835,4425.004,,
Andorra,2020-04-25,42.506,1.522,78418,42030,,,738,344,40,384,354,3.333,14.833,0.6667,15.5,-12.16667,-0.5,0.4167,-0.02778,0.3889,-0.88889,,,,0.1042,0.0542,9411.105,510.087,4386.748,4896.835,4514.27,,
Andorra,2020-04-26,42.506,1.522,78418,42030,,,738,344,40,384,354,3.333,15.0,0.8333,15.833,-12.5,-0.33333,0.8889,0.02778,0.9167,-1.25,,,,0.1042,0.0542,9411.105,510.087,4386.748,4896.835,4514.27,,
Andorra,2020-04-27,42.506,1.522,78418,42030,,,743,385,40,425,318,2.333,20.667,0.3333,21.0,-18.66667,-0.58333,0.1389,0.05556,0.1944,-0.77778,,,,0.09412,0.05384,9474.865,510.087,4909.587,5419.674,4055.191,,
Andorra,2020-04-28,42.506,1.522,78418,42030,,,743,398,41,439,304,1.167,20.667,0.5,21.167,-20.0,-0.36111,0.3333,0.0,0.3333,-0.69444,,,,0.09339,0.05518,9474.865,522.839,5075.365,5598.204,3876.661,,
Andorra,2020-04-29,42.506,1.522,78418,42030,,,743,423,42,465,278,1.5,21.333,0.6667,22.0,-20.5,-0.33333,0.02778,-0.02778,-0.0,-0.33333,,,,0.09032,0.05653,9474.865,535.591,5394.17,5929.761,3545.104,,
Andorra,2020-04-30,42.506,1.522,78418,42030,,,745,468,42,510,235,0.8333,18.0,0.8333,18.833,-18.0,-0.22222,-1.97222,0.05556,-1.91667,1.694,,,,0.08235,0.05638,9500.37,535.591,5968.018,6503.609,2996.761,,
Andorra,2020-05-01,42.506,1.522,78418,42030,,,745,468,43,511,234,1.167,16.833,0.6667,17.5,-16.33333,0.0,-1.83333,0.02778,-1.80556,1.806,,,,0.08415,0.05772,9500.37,548.343,5968.018,6516.361,2984.009,,
Andorra,2020-05-02,42.506,1.522,78418,42030,,,747,472,44,516,231,1.333,15.167,0.6667,15.833,-14.5,-0.11111,-1.75,-0.02778,-1.77778,1.667,,,,0.08527,0.0589,9525.874,561.096,6019.026,6580.122,2945.752,,
Andorra,2020-05-03,42.506,1.522,78418,42030,,,748,493,45,538,210,1.0,8.833,0.6667,9.5,-8.5,0.02778,-1.55556,-0.05556,-1.61111,1.639,,,,0.08364,0.06016,9538.626,573.848,6286.822,6860.67,2677.957,,
Andorra,2020-05-04,42.506,1.522,78418,42030,,,750,499,45,544,206,1.167,9.667,0.6667,10.333,-9.16667,-0.05556,-1.38889,-0.02778,-1.41667,1.361,,,,0.08272,0.06,9564.131,573.848,6363.335,6937.183,2626.948,,
Andorra,2020-05-05,42.506,1.522,78418,42030,,,751,514,46,560,191,0.8333,10.833,0.5,11.333,-10.5,-0.11111,-1.52778,-0.05556,-1.58333,1.472,-0.0,,,0.08214,0.06125,9576.883,586.6,6554.618,7141.218,2435.665,,
Andorra,2020-05-06,42.506,1.522,78418,42030,,,751,521,46,567,184,1.0,8.667,0.5,9.167,-8.16667,0.02778,-0.16667,-0.05556,-0.22222,0.25,,,,0.08113,0.06125,9576.883,586.6,6643.883,7230.483,2346.4,,
Andorra,2020-05-07,42.506,1.522,78418,42030,,,752,526,47,573,179,0.8333,8.5,0.5,9.0,-8.16667,0.02778,-0.22222,-0.05556,-0.27778,0.3056,,,,0.08202,0.0625,9589.635,599.352,6707.644,7306.996,2282.639,,
Andorra,2020-05-08,42.506,1.522,78418,42030,,,752,537,47,584,168,0.6667,6.0,0.3333,6.333,-5.66667,,,,,,,,,0.08048,0.0625,9589.635,599.352,6847.918,7447.27,2142.365,,
Andorra,2020-05-09,42.506,1.522,78418,42030,,,754,545,48,593,161,1.167,7.833,0.3333,8.167,-7.0,,,,,,,,,0.08094,0.06366,9615.139,612.104,6949.935,7562.039,2053.1,,
Andorra,2020-05-10,42.506,1.522,78418,42030,,,755,550,48,598,157,1.333,8.333,0.3333,8.667,-7.33333,,,,,,,,,0.08027,0.06358,9627.892,612.104,7013.696,7625.8,2002.091,,
Andorra,2020-05-11,42.506,1.522,78418,42030,,,755,550,48,598,157,,,,,,,,,,,,,,0.08027,0.06358,9627.892,612.104,7013.696,7625.8,2002.091,,
Andorra,2020-05-12,42.506,1.522,78418,42030,,,758,568,48,616,142,,,,,,,,,,,,,,0.07792,0.06332,9666.148,612.104,7243.235,7855.339,1810.809,,
Andorra,2020-05-13,42.506,1.522,78418,42030,,,760,576,49,625,135,,,,,,,,,,,,,,0.0784,0.06447,9691.652,624.857,7345.252,7970.109,1721.544,,
