Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Philippines,2020-01-22,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-23,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-24,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-25,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-26,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-27,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-28,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-29,13.0,122.0,110425890,3103,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Philippines,2020-01-30,13.0,122.0,110425890,3103,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.00906,0.0,0.0,0.0,0.00906,,
Philippines,2020-01-31,13.0,122.0,110425890,3103,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.00906,0.0,0.0,0.0,0.00906,,
Philippines,2020-02-01,13.0,122.0,110425890,3103,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.00906,0.0,0.0,0.0,0.00906,,
Philippines,2020-02-02,13.0,122.0,110425890,3103,,,2,0,1,1,1,0.1667,,,,,,,,,,,,,1.0,0.5,0.01811,0.00906,0.0,0.00906,0.00906,,
Philippines,2020-02-03,13.0,122.0,110425890,3103,,,2,0,1,1,1,0.1667,,,,,,,,,,,,,1.0,0.5,0.01811,0.00906,0.0,0.00906,0.00906,,
Philippines,2020-02-04,13.0,122.0,110425890,3103,,,2,0,1,1,1,0.3333,,,,,,,,,,,,,1.0,0.5,0.01811,0.00906,0.0,0.00906,0.00906,,
Philippines,2020-02-05,13.0,122.0,110425890,3103,,,2,0,1,1,1,0.1667,,0.0,,,0.0,,,,,,,,1.0,0.5,0.01811,0.00906,0.0,0.00906,0.00906,,
Philippines,2020-02-06,13.0,122.0,110425890,3103,,,2,0,1,1,1,0.1667,,0.0,,,0.0,,,,,,,,1.0,0.5,0.01811,0.00906,0.0,0.00906,0.00906,,
Philippines,2020-02-07,13.0,122.0,110425890,3103,,,3,0,1,1,2,0.1667,,0.0,,,-0.05556,,,,,,,,1.0,0.3333,0.02717,0.00906,0.0,0.00906,0.01811,,
