Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Jamaica,2020-01-22,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-23,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-24,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-25,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-26,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-27,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-28,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-29,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-30,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-01-31,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-01,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-02,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-03,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-04,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-05,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-06,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-07,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-08,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-09,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-10,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-11,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-12,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-13,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-14,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-15,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-16,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-17,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-18,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-19,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-20,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-21,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-22,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-23,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-24,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-25,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-26,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-27,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-28,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-02-29,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-01,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-02,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-03,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-04,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-05,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-06,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-07,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-08,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-09,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-10,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Jamaica,2020-03-11,18.11,-77.2975,2967754,5354,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.337,0.0,0.0,0.0,0.337,,
Jamaica,2020-03-12,18.11,-77.2975,2967754,5354,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.6739,0.0,0.0,0.0,0.6739,,
Jamaica,2020-03-13,18.11,-77.2975,2967754,5354,,,8,0,0,0,8,,,,,,,,,,,,,,,0.0,2.696,0.0,0.0,0.0,2.696,,
Jamaica,2020-03-14,18.11,-77.2975,2967754,5354,,,8,0,0,0,8,1.833,,,,,,,,,,,,,,0.0,2.696,0.0,0.0,0.0,2.696,,
Jamaica,2020-03-15,18.11,-77.2975,2967754,5354,,,10,0,0,0,10,1.833,,,,,,,,,,,,,,0.0,3.37,0.0,0.0,0.0,3.37,,
Jamaica,2020-03-16,18.11,-77.2975,2967754,5354,,,10,2,0,2,8,1.167,,,,,,,,,,,,,0.0,0.0,3.37,0.0,0.6739,0.6739,2.696,,
