Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Poland,2020-01-22,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-23,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-24,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-25,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-26,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-27,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-28,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-29,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-30,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-01-31,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-01,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-02,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-03,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-04,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-05,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-06,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-07,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-08,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-09,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-10,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-11,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-12,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-13,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-14,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-15,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-16,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-17,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-18,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-19,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-20,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-21,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-22,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-23,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-24,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-25,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-26,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-27,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-28,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-02-29,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-03-01,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-03-02,51.919,19.145,37943338,15422,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Poland,2020-03-03,51.919,19.145,37943338,15422,559,samples tested,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,14.732
Poland,2020-03-04,51.919,19.145,37943338,15422,584,samples tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.02636,0.0,0.0,0.0,0.02636,584.0,15.391
Poland,2020-03-05,51.919,19.145,37943338,15422,676,samples tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.02636,0.0,0.0,0.0,0.02636,676.0,17.816
Poland,2020-03-06,51.919,19.145,37943338,15422,855,samples tested,5,0,0,0,5,,,,,,,,,,,,,,,0.0,0.1318,0.0,0.0,0.0,0.1318,171.0,22.534
Poland,2020-03-07,51.919,19.145,37943338,15422,,samples tested,5,0,0,0,5,3.5,,,,,,,,,,,,,,0.0,0.1318,0.0,0.0,0.0,0.1318,,
Poland,2020-03-08,51.919,19.145,37943338,15422,1154,samples tested,11,0,0,0,11,5.0,,,,,,,,,,,,,,0.0,0.2899,0.0,0.0,0.0,0.2899,104.909,30.414
Poland,2020-03-09,51.919,19.145,37943338,15422,1384,samples tested,16,0,0,0,16,7.333,,,,,,,,,,,,,,0.0,0.4217,0.0,0.0,0.0,0.4217,86.5,36.475
Poland,2020-03-10,51.919,19.145,37943338,15422,1630,samples tested,22,0,0,0,22,10.5,,,,,3.722,,,,,,,,,0.0,0.5798,0.0,0.0,0.0,0.5798,74.091,42.959
Poland,2020-03-11,51.919,19.145,37943338,15422,2024,samples tested,31,0,0,0,31,15.333,,,,,4.917,,,,,,,,,0.0,0.817,0.0,0.0,0.0,0.817,65.29,53.343
