Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
United States,2020-01-22,37.09,-95.7129,332049547,62795,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.00301,0.0,0.0,0.0,0.00301,,
United States,2020-01-23,37.09,-95.7129,332049547,62795,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.00301,0.0,0.0,0.0,0.00301,,
United States,2020-01-24,37.09,-95.7129,332049547,62795,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.00602,0.0,0.0,0.0,0.00602,,
United States,2020-01-25,37.09,-95.7129,332049547,62795,,,2,0,0,0,2,0.6667,,,,,,,,,,,,,,0.0,0.00602,0.0,0.0,0.0,0.00602,,
United States,2020-01-26,37.09,-95.7129,332049547,62795,,,5,0,0,0,5,0.6667,,,,,,,,,,,,,,0.0,0.01506,0.0,0.0,0.0,0.01506,,
United States,2020-01-27,37.09,-95.7129,332049547,62795,,,5,0,0,0,5,0.5,,,,,,,,,,,,,,0.0,0.01506,0.0,0.0,0.0,0.01506,,
United States,2020-01-28,37.09,-95.7129,332049547,62795,,,5,0,0,0,5,0.8333,,,,,0.05556,,,,,,,,,0.0,0.01506,0.0,0.0,0.0,0.01506,,
United States,2020-01-29,37.09,-95.7129,332049547,62795,,,5,0,0,0,5,0.5,,,,,0.05556,,,,,,,,,0.0,0.01506,0.0,0.0,0.0,0.01506,,
United States,2020-01-30,37.09,-95.7129,332049547,62795,,,5,0,0,0,5,0.5,,,,,0.08333,,,,,-0.01389,,,,0.0,0.01506,0.0,0.0,0.0,0.01506,,
United States,2020-01-31,37.09,-95.7129,332049547,62795,,,7,0,0,0,7,1.0,,,,,-0.02778,,,,,-0.01389,,,,0.0,0.02108,0.0,0.0,0.0,0.02108,,
United States,2020-02-01,37.09,-95.7129,332049547,62795,,,8,0,0,0,8,1.0,,,,,0.0,,,,,-0.0625,,,,0.0,0.02409,0.0,0.0,0.0,0.02409,,
United States,2020-02-02,37.09,-95.7129,332049547,62795,,,8,0,0,0,8,1.0,,,,,0.0,,,,,,,,,0.0,0.02409,0.0,0.0,0.0,0.02409,,
United States,2020-02-03,37.09,-95.7129,332049547,62795,,,11,0,0,0,11,0.6667,,,,,-0.16667,,,,,,,,,0.0,0.03313,0.0,0.0,0.0,0.03313,,
United States,2020-02-04,37.09,-95.7129,332049547,62795,,,11,0,0,0,11,0.5,,,,,-0.16667,,,,,,,,,0.0,0.03313,0.0,0.0,0.0,0.03313,,
United States,2020-02-05,37.09,-95.7129,332049547,62795,,,11,0,0,0,11,0.5,,,,,-0.13889,,,,,,,,,0.0,0.03313,0.0,0.0,0.0,0.03313,,
United States,2020-02-06,37.09,-95.7129,332049547,62795,,,11,0,0,0,11,0.0,,,,,-0.08333,,,,,,,,,0.0,0.03313,0.0,0.0,0.0,0.03313,,
United States,2020-02-07,37.09,-95.7129,332049547,62795,,,11,0,0,0,11,0.0,,,,,-0.02778,,,,,,,,,0.0,0.03313,0.0,0.0,0.0,0.03313,,
United States,2020-02-08,37.09,-95.7129,332049547,62795,,,11,0,0,0,11,0.1667,,,,,-0.02778,,,,,,,,,0.0,0.03313,0.0,0.0,0.0,0.03313,,
United States,2020-02-09,37.09,-95.7129,332049547,62795,,,11,3,0,3,8,0.1667,,,,,,,,,,,,,0.0,0.0,0.03313,0.0,0.00903,0.00903,0.02409,,
United States,2020-02-10,37.09,-95.7129,332049547,62795,,,11,3,0,3,8,0.3333,,,,,,,,,,,,,0.0,0.0,0.03313,0.0,0.00903,0.00903,0.02409,,
United States,2020-02-11,37.09,-95.7129,332049547,62795,,,12,3,0,3,9,0.3333,,,,,0.0,,,,,,,,0.0,0.0,0.03614,0.0,0.00903,0.00903,0.0271,,
United States,2020-02-12,37.09,-95.7129,332049547,62795,,,12,3,0,3,9,0.3333,0.0,,,,0.0,,,,,,,,0.0,0.0,0.03614,0.0,0.00903,0.00903,0.0271,,
United States,2020-02-13,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.3333,0.0,,,,-0.05556,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-14,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.1667,0.0,,,,-0.05556,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-15,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.1667,0.0,,,,0.0,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-16,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-17,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.0,0.0,,,,0.02778,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-18,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.3333,0.3333,,,,1.028,,,,,,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-19,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.3333,0.3333,,,,,,,,,0.2778,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-20,37.09,-95.7129,332049547,62795,,,13,3,0,3,10,0.3333,0.3333,,,,,,,,,0.04167,,,0.0,0.0,0.03915,0.0,0.00903,0.00903,0.03012,,
United States,2020-02-21,37.09,-95.7129,332049547,62795,,,15,5,0,5,10,6.333,0.3333,,,,1.139,-0.02778,,,,,-0.125,,0.0,0.0,0.04517,0.0,0.01506,0.01506,0.03012,,
United States,2020-02-22,37.09,-95.7129,332049547,62795,,,15,5,0,5,10,6.333,0.5,,,,1.194,0.0,,,,,-0.05556,,0.0,0.0,0.04517,0.0,0.01506,0.01506,0.03012,,
United States,2020-02-23,37.09,-95.7129,332049547,62795,,,15,5,0,5,10,7.333,0.5,,,,1.417,0.0,,,,-0.22222,,,0.0,0.0,0.04517,0.0,0.01506,0.01506,0.03012,,
United States,2020-02-24,37.09,-95.7129,332049547,62795,,,51,5,0,5,46,7.167,0.1667,,,,-0.41667,0.0,,,,-0.18056,,,0.0,0.0,0.1536,0.0,0.01506,0.01506,0.1385,,
United States,2020-02-25,37.09,-95.7129,332049547,62795,,,51,6,0,6,45,7.5,0.3333,,,,0.25,-0.05556,,,,-0.02083,,,0.0,0.0,0.1536,0.0,0.01807,0.01807,0.1355,,
United States,2020-02-26,37.09,-95.7129,332049547,62795,,,57,6,0,6,51,8.833,0.3333,,,,0.4722,-0.05556,,,,,,,0.0,0.0,0.1717,0.0,0.01807,0.01807,0.1536,,
United States,2020-02-27,37.09,-95.7129,332049547,62795,,,58,6,0,6,52,3.833,0.3333,,,,1.333,0.0,,,,0.9167,,,0.0,0.0,0.1747,0.0,0.01807,0.01807,0.1566,,
United States,2020-02-28,37.09,-95.7129,332049547,62795,,,60,7,0,7,53,7.833,0.1667,,,,3.111,-0.05556,,,,,,,0.0,0.0,0.1807,0.0,0.02108,0.02108,0.1596,,
United States,2020-02-29,37.09,-95.7129,332049547,62795,,,68,7,1,8,60,10.167,0.1667,,,,3.917,-0.05556,,,,,,,0.125,0.01471,0.2048,0.00301,0.02108,0.02409,0.1807,,
United States,2020-03-01,37.09,-95.7129,332049547,62795,,,74,7,1,8,66,15.167,0.1667,,,,,,,,,,,,0.125,0.01351,0.2229,0.00301,0.02108,0.02409,0.1988,,
United States,2020-03-02,37.09,-95.7129,332049547,62795,,,98,7,6,13,85,26.167,0.0,,,,,,,,,,,,0.4615,0.06122,0.2951,0.01807,0.02108,0.03915,0.256,,
United States,2020-03-03,37.09,-95.7129,332049547,62795,,,118,7,7,14,104,32.333,0.0,2.167,2.167,30.167,,,,,,,,,0.5,0.05932,0.3554,0.02108,0.02108,0.04216,0.3132,,
United States,2020-03-04,37.09,-95.7129,332049547,62795,,,149,7,11,18,131,,,,,,,,,,,,,,0.6111,0.07383,0.4487,0.03313,0.02108,0.05421,0.3945,,
United States,2020-03-05,37.09,-95.7129,332049547,62795,,,217,7,12,19,198,,,,,,,,,,,,,,0.6316,0.0553,0.6535,0.03614,0.02108,0.05722,0.5963,,
United States,2020-03-06,37.09,-95.7129,332049547,62795,,,262,7,14,21,241,,,,,,,,,,,,,,0.6667,0.05344,0.789,0.04216,0.02108,0.06324,0.7258,,
United States,2020-05-12,37.09,-95.7129,332049547,62795,9724879,samples tested,1369376,230287,82356,312643,1056733,,,,,,,,,,,,,,0.2634,0.06014,4124.011,248.023,693.532,941.555,3182.456,7.102,29287.433
United States,2020-05-13,37.09,-95.7129,332049547,62795,10217573,samples tested,1390406,243430,84119,327549,1062857,,,,,,,,,,,,,,0.2568,0.0605,4187.345,253.333,733.113,986.446,3200.899,7.349,30771.23
United States,2020-05-14,37.09,-95.7129,332049547,62795,10217573,samples tested,1417774,246414,85898,332312,1085462,,,,,,,,,,,,,,0.2585,0.06059,4269.766,258.69,742.1,1000.79,3268.976,7.207,30771.23
