Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Singapore,2020-01-22,1.283,103.833,5853430,64582,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Singapore,2020-01-23,1.283,103.833,5853430,64582,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.1708,0.0,0.0,0.0,0.1708,,
Singapore,2020-01-24,1.283,103.833,5853430,64582,,,3,0,0,3,0,3,,,,,,,,,,,,,,,0.0,0.5125,0.0,0.0,0.0,0.5125,,
Singapore,2020-01-25,1.283,103.833,5853430,64582,,,3,0,0,3,0,3,,,,,,,,,,,,,,,0.0,0.5125,0.0,0.0,0.0,0.5125,,
Singapore,2020-01-26,1.283,103.833,5853430,64582,,,4,0,0,4,0,4,1.0,,,,,,,,,,,,,,0.0,0.6834,0.0,0.0,0.0,0.6834,,
Singapore,2020-01-27,1.283,103.833,5853430,64582,,,5,0,0,5,0,5,1.167,,,,,,,,,,,,,,0.0,0.8542,0.0,0.0,0.0,0.8542,,
Singapore,2020-01-28,1.283,103.833,5853430,64582,,,7,0,0,7,0,7,1.667,,,,,,,,,,,,,,0.0,1.196,0.0,0.0,0.0,1.196,,
Singapore,2020-01-29,1.283,103.833,5853430,64582,,,7,0,0,7,0,7,2.0,,,,,0.3056,,,,,,,,,0.0,1.196,0.0,0.0,0.0,1.196,,
Singapore,2020-01-30,1.283,103.833,5853430,64582,,,10,0,0,10,0,10,2.167,,,,,0.3056,,,,,,,,,0.0,1.708,0.0,0.0,0.0,1.708,,
Singapore,2020-01-31,1.283,103.833,5853430,64582,,,13,0,0,13,0,13,1.833,,,,,0.1389,,,,,-0.0625,,,,0.0,2.221,0.0,0.0,0.0,2.221,,
Singapore,2020-02-01,1.283,103.833,5853430,64582,,,16,0,0,16,0,16,2.833,,,,,0.05556,,,,,0.0,,,,0.0,2.733,0.0,0.0,0.0,2.733,,
Singapore,2020-02-02,1.283,103.833,5853430,64582,,,18,0,0,18,0,18,3.0,,,,,0.05556,,,,,-0.00694,,,,0.0,3.075,0.0,0.0,0.0,3.075,,
Singapore,2020-02-03,1.283,103.833,5853430,64582,,,18,0,0,18,0,18,2.5,,,,,0.3056,,,,,-0.00694,,,,0.0,3.075,0.0,0.0,0.0,3.075,,
Singapore,2020-02-04,1.283,103.833,5853430,64582,,,24,0,0,24,0,24,2.333,,,,,0.1111,,,,,0.03472,,,,0.0,4.1,0.0,0.0,0.0,4.1,,
Singapore,2020-02-05,1.283,103.833,5853430,64582,,,28,0,0,28,0,28,2.5,,,,,0.02778,,,,,0.02083,,,,0.0,4.784,0.0,0.0,0.0,4.784,,
Singapore,2020-02-06,1.283,103.833,5853430,64582,,,28,0,0,28,0,28,3.667,,,,,0.1944,,,,,0.1042,-0.00521,,,0.0,4.784,0.0,0.0,0.0,4.784,,
Singapore,2020-02-07,1.283,103.833,5853430,64582,,,30,0,0,30,0,30,3.5,,,,,0.3889,,,,,0.0625,-0.01042,,,0.0,5.125,0.0,0.0,0.0,5.125,,
Singapore,2020-02-08,1.283,103.833,5853430,64582,,,33,2,0,33,2,31,3.167,,,,,0.5278,,,,,0.01389,-0.0434,,0.0,0.0,5.638,0.0,0.3417,0.3417,5.296,,
Singapore,2020-02-09,1.283,103.833,5853430,64582,,,40,2,0,40,2,38,3.667,,,,,0.2778,,,,,-0.02083,-0.03646,,0.0,0.0,6.834,0.0,0.3417,0.3417,6.492,,
Singapore,2020-02-10,1.283,103.833,5853430,64582,,,45,2,0,45,2,43,4.667,,,,,0.25,,,,,-0.06944,-0.04861,,0.0,0.0,7.688,0.0,0.3417,0.3417,7.346,,
Singapore,2020-02-11,1.283,103.833,5853430,64582,,,47,9,0,47,9,38,5.667,2.5,,,,0.3056,,,,,-0.08333,,,0.0,0.0,8.029,0.0,1.538,1.538,6.492,,
Singapore,2020-02-12,1.283,103.833,5853430,64582,,,50,15,0,50,15,35,5.333,2.667,,,,0.25,,,,,-0.18056,,,0.0,0.0,8.542,0.0,2.563,2.563,5.979,,
Singapore,2020-02-13,1.283,103.833,5853430,64582,,,58,15,0,58,15,43,5.0,2.667,,,,-0.05556,,,,,-0.20833,,,0.0,0.0,9.909,0.0,2.563,2.563,7.346,,
Singapore,2020-02-14,1.283,103.833,5853430,64582,,,67,17,0,67,17,50,5.0,2.5,,,,-0.47222,0.05556,,,,-0.20139,,,0.0,0.0,11.446,0.0,2.904,2.904,8.542,,
Singapore,2020-02-15,1.283,103.833,5853430,64582,,,72,18,0,72,18,54,5.167,2.333,,,,-0.52778,0.08333,,,,,,,0.0,0.0,12.3,0.0,3.075,3.075,9.225,,
Singapore,2020-02-16,1.283,103.833,5853430,64582,,,75,18,0,75,18,57,4.333,3.167,,,,-0.55556,0.08333,,,,,,,0.0,0.0,12.813,0.0,3.075,3.075,9.738,,
Singapore,2020-02-17,1.283,103.833,5853430,64582,,,77,24,0,77,24,53,2.833,2.833,,,,-0.5,0.3333,,,,,,,0.0,0.0,13.155,0.0,4.1,4.1,9.055,,
Singapore,2020-02-18,1.283,103.833,5853430,64582,,,81,29,0,81,29,52,2.167,3.167,,,,-0.63889,0.2222,,,,,,,0.0,0.0,13.838,0.0,4.954,4.954,8.884,,
Singapore,2020-02-19,1.283,103.833,5853430,64582,,,84,34,0,84,34,50,1.667,3.167,,,,-0.52778,0.0,,,,,,,0.0,0.0,14.351,0.0,5.809,5.809,8.542,,
Singapore,2020-02-20,1.283,103.833,5853430,64582,,,84,34,0,84,34,50,2.0,4.5,,,,-0.22222,0.3056,,,,,,,0.0,0.0,14.351,0.0,5.809,5.809,8.542,,
Singapore,2020-02-21,1.283,103.833,5853430,64582,,,85,37,0,85,37,48,1.333,3.667,,,,-0.13889,0.1667,,,,,,,0.0,0.0,14.521,0.0,6.321,6.321,8.2,,
Singapore,2020-02-22,1.283,103.833,5853430,64582,,,85,37,0,85,37,48,1.167,3.167,,,,-0.05556,0.1667,,,,,,,0.0,0.0,14.521,0.0,6.321,6.321,8.2,,
Singapore,2020-02-23,1.283,103.833,5853430,64582,,,89,51,0,89,51,38,1.5,4.667,,,,0.02778,-0.16667,,,,,,,0.0,0.0,15.205,0.0,8.713,8.713,6.492,,
Singapore,2020-02-24,1.283,103.833,5853430,64582,,,89,51,0,89,51,38,1.333,4.167,,,,0.25,-0.02778,,,,,,,0.0,0.0,15.205,0.0,8.713,8.713,6.492,,
Singapore,2020-02-25,1.283,103.833,5853430,64582,,,91,53,0,91,53,38,1.333,4.167,,,,0.2778,0.1667,,,,0.05556,,,0.0,0.0,15.546,0.0,9.055,9.055,6.492,,
Singapore,2020-02-26,1.283,103.833,5853430,64582,,,93,62,0,93,62,31,2.167,3.5,,,,0.2222,-0.33333,,,,0.04861,,,0.0,0.0,15.888,0.0,10.592,10.592,5.296,,
Singapore,2020-02-27,1.283,103.833,5853430,64582,,,93,62,0,93,62,31,2.833,3.5,,,,0.25,-0.25,,,,0.03472,0.01389,,0.0,0.0,15.888,0.0,10.592,10.592,5.296,,
Singapore,2020-02-28,1.283,103.833,5853430,64582,,,93,62,0,93,62,31,2.833,4.167,,,,0.4444,-0.25,,,,0.04861,0.0,,0.0,0.0,15.888,0.0,10.592,10.592,5.296,,
Singapore,2020-02-29,1.283,103.833,5853430,64582,,,102,72,0,102,72,30,2.833,2.667,,,,0.4167,-0.41667,,,,0.1111,0.02257,-0.01259,0.0,0.0,17.426,0.0,12.3,12.3,5.125,,
Singapore,2020-03-01,1.283,103.833,5853430,64582,,,106,72,0,106,72,34,2.833,2.667,,,,0.4167,-0.41667,,,,0.04861,0.02604,0.0,0.0,0.0,18.109,0.0,12.3,12.3,5.809,,
Singapore,2020-03-02,1.283,103.833,5853430,64582,,,108,78,0,108,78,30,4.0,2.667,,,,0.6944,-0.69444,,,,0.125,-0.03646,-0.0191,0.0,0.0,18.451,0.0,13.326,13.326,5.125,,
Singapore,2020-03-03,1.283,103.833,5853430,64582,,,110,78,0,110,78,32,4.667,1.0,,,,0.6389,-0.44444,,,,0.1528,0.0,-0.01649,0.0,0.0,18.792,0.0,13.326,13.326,5.467,,
Singapore,2020-03-04,1.283,103.833,5853430,64582,,,110,78,0,110,78,32,5.333,1.0,,,,0.9167,-0.44444,,,,-0.03472,-0.05382,,0.0,0.0,18.792,0.0,13.326,13.326,5.467,,
Singapore,2020-03-05,1.283,103.833,5853430,64582,,,117,78,0,117,78,39,7.0,0.0,,,,1.028,0.05556,,,,0.04861,-0.03993,-0.00434,0.0,0.0,19.988,0.0,13.326,13.326,6.663,,
Singapore,2020-03-06,1.283,103.833,5853430,64582,,,130,78,0,130,78,52,6.667,0.0,,,,0.5556,0.3333,,,,-0.09028,,,0.0,0.0,22.209,0.0,13.326,13.326,8.884,,
Singapore,2020-03-07,1.283,103.833,5853430,64582,,,138,78,0,138,78,60,8.333,0.0,,,,0.8333,0.3611,,,,-0.00694,-0.01736,,0.0,0.0,23.576,0.0,13.326,13.326,10.25,,
Singapore,2020-03-08,1.283,103.833,5853430,64582,,,150,78,0,150,78,72,10.167,3.0,,,,0.5556,,,,,0.09028,,,0.0,0.0,25.626,0.0,13.326,13.326,12.3,,
Singapore,2020-03-09,1.283,103.833,5853430,64582,,,150,78,0,150,78,72,8.0,3.0,,,,1.0,,,,,-0.02083,,,0.0,0.0,25.626,0.0,13.326,13.326,12.3,,
Singapore,2020-03-10,1.283,103.833,5853430,64582,,,160,78,0,160,78,82,10.333,3.167,,,,0.9167,,,,,0.4653,0.1128,,0.0,0.0,27.334,0.0,13.326,13.326,14.009,,
Singapore,2020-03-11,1.283,103.833,5853430,64582,,,178,96,0,178,96,82,10.333,4.5,,,,0.75,0.0,,,,0.3264,,,0.0,0.0,30.41,0.0,16.401,16.401,14.009,,
Singapore,2020-03-12,1.283,103.833,5853430,64582,,,178,96,0,178,96,82,12.667,4.5,,,,2.417,0.0,,,,0.5417,-0.0434,-0.0625,0.0,0.0,30.41,0.0,16.401,16.401,14.009,,
Singapore,2020-03-13,1.283,103.833,5853430,64582,,,200,97,0,200,97,103,13.833,5.167,,,,2.306,-0.05556,,,,0.7153,0.0434,,0.0,0.0,34.168,0.0,16.571,16.571,17.597,,
Singapore,2020-03-14,1.283,103.833,5853430,64582,,,212,105,0,212,105,107,14.667,3.0,,,,3.083,-0.22222,,,,0.2917,-0.13715,,0.0,0.0,36.218,0.0,17.938,17.938,18.28,,
Singapore,2020-03-15,1.283,103.833,5853430,64582,,,226,105,0,226,105,121,22.5,3.0,,,,3.611,0.2222,,,,0.5,-0.15972,-0.06858,0.0,0.0,38.61,0.0,17.938,17.938,20.672,,
Singapore,2020-03-16,1.283,103.833,5853430,64582,,,243,109,0,243,109,134,24.167,2.833,,,,3.583,0.1111,,,,-0.00694,-0.07986,,0.0,0.0,41.514,0.0,18.622,18.622,22.893,,
Singapore,2020-03-17,1.283,103.833,5853430,64582,,,266,114,0,266,114,152,28.833,3.167,,,,4.306,0.3333,,,,0.07639,-0.2309,,0.0,0.0,45.443,0.0,19.476,19.476,25.968,,
Singapore,2020-03-18,1.283,103.833,5853430,64582,,,313,114,0,313,114,199,34.333,5.833,,,,3.056,0.6667,,,,-0.02778,,,0.0,0.0,53.473,0.0,19.476,19.476,33.997,,
Singapore,2020-03-19,1.283,103.833,5853430,64582,,,345,114,0,345,114,231,35.333,5.833,,,,3.917,0.8056,,,,-0.42361,-0.10417,,0.0,0.0,58.94,0.0,19.476,19.476,39.464,,
Singapore,2020-03-20,1.283,103.833,5853430,64582,,,385,124,0,385,124,261,40.5,5.0,,,,3.472,0.8056,,,,0.1736,,,0.0,0.0,65.773,0.0,21.184,21.184,44.589,,
Singapore,2020-03-21,1.283,103.833,5853430,64582,,,432,140,2,432,142,290,40.833,7.0,,,,2.611,0.2222,,,,-0.34028,,,0.01408,0.00463,73.803,0.3417,23.918,24.259,49.544,,
Singapore,2020-03-22,1.283,103.833,5853430,64582,,,455,144,2,455,146,309,47.667,7.667,,,,3.75,0.5278,,,,-0.34028,-0.24479,,0.0137,0.0044,77.732,0.3417,24.601,24.943,52.79,,
Singapore,2020-03-23,1.283,103.833,5853430,64582,,,509,144,2,509,146,363,49.667,8.0,,,,2.556,1.056,,,,-0.59028,,,0.0137,0.00393,86.958,0.3417,24.601,24.943,62.015,,
Singapore,2020-03-24,1.283,103.833,5853430,64582,,,558,156,2,558,158,400,50.0,7.167,0.0,7.167,42.833,2.111,0.8333,,,,-0.80556,,,0.01266,0.00358,95.329,0.3417,26.651,26.993,68.336,,
Singapore,2020-03-25,1.283,103.833,5853430,64582,,,631,160,2,631,162,469,57.833,9.0,0.0,9.0,48.833,0.25,0.9444,,,,-0.52083,,,0.01235,0.00317,107.8,0.3417,27.334,27.676,80.124,,
Singapore,2020-03-26,1.283,103.833,5853430,64582,,,683,172,2,683,174,509,55.833,11.333,0.1667,11.5,44.333,0.5278,0.6944,,,,-0.77083,,,0.01149,0.00293,116.684,0.3417,29.384,29.726,86.958,,
Singapore,2020-03-27,1.283,103.833,5853430,64582,,,732,183,2,732,185,547,53.5,12.0,0.1667,12.167,41.333,0.4722,1.111,,,,0.00694,,,0.01081,0.00273,125.055,0.3417,31.264,31.605,93.449,,
Singapore,2020-03-28,1.283,103.833,5853430,64582,,,802,198,2,802,200,602,49.167,13.333,0.1667,13.5,35.667,-0.97222,0.8333,,,,0.625,,,0.01,0.00249,137.014,0.3417,33.826,34.168,102.846,,
Singapore,2020-03-29,1.283,103.833,5853430,64582,,,844,212,3,844,215,629,52.833,12.167,0.1667,12.333,40.5,0.2778,0.4722,0.05556,0.5278,-0.25,0.9514,0.4271,,0.01395,0.00355,144.189,0.5125,36.218,36.731,107.458,,
Singapore,2020-03-30,1.283,103.833,5853430,64582,,,879,228,3,879,231,648,52.833,13.833,0.3333,14.167,38.667,3.028,0.5556,0.05556,0.6111,2.417,,0.4948,,0.01299,0.00341,150.168,0.5125,38.952,39.464,110.704,,
Singapore,2020-03-31,1.283,103.833,5853430,64582,,,926,240,3,926,243,683,52.0,14.0,0.5,14.5,37.5,4.278,0.6667,0.05556,0.7222,3.556,1.715,0.4913,-0.01823,0.01235,0.00324,158.198,0.5125,41.002,41.514,116.684,,
Singapore,2020-04-01,1.283,103.833,5853430,64582,,,1000,245,3,1000,248,752,57.5,14.167,0.5,14.667,42.833,4.556,1.639,0.05556,1.694,2.861,2.604,,-0.0816,0.0121,0.003,170.84,0.5125,41.856,42.368,128.472,,
Singapore,2020-04-02,1.283,103.833,5853430,64582,,,1049,266,4,1049,270,779,71.667,15.333,0.5,15.833,55.833,7.139,1.583,0.0,1.583,5.556,2.917,0.3542,-0.09635,0.01481,0.00381,179.211,0.6834,45.443,46.127,133.084,,
Singapore,2020-04-03,1.283,103.833,5853430,64582,,,1114,282,5,1114,287,827,74.833,17.333,0.5,17.833,57.0,13.444,2.611,-0.05556,2.556,10.889,2.75,0.1684,,0.01742,0.00449,190.316,0.8542,48.177,49.031,141.285,,
Singapore,2020-04-04,1.283,103.833,5853430,64582,,,1189,297,6,1189,303,886,80.167,22.0,0.5,22.5,57.667,15.944,3.056,-0.05556,3.0,12.944,3.132,0.1059,0.01606,0.0198,0.00505,203.129,1.025,50.739,51.765,151.364,,
Singapore,2020-04-05,1.283,103.833,5853430,64582,,,1309,320,6,1309,326,983,95.667,23.333,0.3333,23.667,72.0,15.556,3.222,-0.02778,3.194,12.361,3.278,0.06424,0.1024,0.0184,0.00458,223.63,1.025,54.669,55.694,167.936,,
Singapore,2020-04-06,1.283,103.833,5853430,64582,,,1375,344,6,1375,350,1025,132.667,29.667,0.1667,29.833,102.833,19.667,3.111,-0.02778,3.083,16.583,3.34,0.4184,0.3064,0.01714,0.00436,234.905,1.025,58.769,59.794,175.111,,
Singapore,2020-04-07,1.283,103.833,5853430,64582,47486,people tested,1481,377,6,1481,383,1098,153.167,32.5,0.1667,32.667,120.5,26.556,2.139,0.0,2.139,24.417,3.007,0.5781,0.3342,0.01567,0.00405,253.014,1.025,64.407,65.432,187.582,32.063,8112.508
Singapore,2020-04-08,1.283,103.833,5853430,64582,,people tested,1623,406,6,1623,412,1211,165.0,34.667,0.3333,35.0,130.0,29.306,1.806,0.05556,1.861,27.444,4.806,1.332,0.3472,0.01456,0.0037,277.273,1.025,69.361,70.386,206.887,,
Singapore,2020-04-09,1.283,103.833,5853430,64582,,people tested,1910,460,6,1910,466,1444,192.833,36.0,0.3333,36.333,156.5,27.583,0.3889,0.08333,0.4722,27.111,5.59,1.401,0.3203,0.01288,0.00314,326.304,1.025,78.586,79.611,246.693,,
Singapore,2020-04-10,1.283,103.833,5853430,64582,,people tested,2108,492,7,2108,499,1609,239.5,34.833,0.5,35.333,204.167,38.889,-0.11111,0.05556,-0.05556,38.944,8.667,1.807,-0.40061,0.01403,0.00332,360.131,1.196,84.053,85.249,274.882,,
Singapore,2020-04-11,1.283,103.833,5853430,64582,,people tested,2299,528,8,2299,536,1763,271.5,34.167,0.6667,34.833,236.667,48.917,-0.77778,0.02778,-0.75,49.667,8.611,1.859,-0.39193,0.01493,0.00348,392.761,1.367,90.204,91.57,301.191,,
Singapore,2020-04-12,1.283,103.833,5853430,64582,,people tested,2532,560,8,2532,568,1964,298.167,32.0,0.6667,32.667,265.5,63.972,-1.0,0.02778,-0.97222,64.944,12.035,-0.27083,-1.42535,0.01408,0.00316,432.567,1.367,95.67,97.037,335.53,,
Singapore,2020-04-13,1.283,103.833,5853430,64582,,people tested,2918,586,9,2918,595,2323,386.5,31.833,0.5,32.333,354.167,62.028,-0.75,-0.02778,-0.77778,62.806,13.028,-0.16667,-1.80078,0.01513,0.00308,498.511,1.538,100.112,101.65,396.861,,
