Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Albania,2020-01-22,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-23,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-24,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-25,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-26,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-27,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-28,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-29,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-30,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-01-31,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-01,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-02,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-03,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-04,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-05,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-06,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-07,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-08,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-09,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-10,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-11,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-12,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-13,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-14,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-15,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-16,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-17,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-18,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-19,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-20,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-21,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-22,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-23,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-24,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-25,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-26,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-27,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-28,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-02-29,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-01,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-02,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-03,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-04,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-05,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-06,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-07,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-08,41.153,20.168,2842650,5269,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Albania,2020-03-09,41.153,20.168,2842650,5269,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.7036,0.0,0.0,0.0,0.7036,,
Albania,2020-03-10,41.153,20.168,2842650,5269,,,10,0,0,10,0,10,,,,,,,,,,,,,,,0.0,3.518,0.0,0.0,0.0,3.518,,
Albania,2020-03-11,41.153,20.168,2842650,5269,,,12,0,1,12,1,11,,,,,,,,,,,,,,1.0,0.08333,4.221,0.3518,0.0,0.3518,3.87,,
Albania,2020-03-12,41.153,20.168,2842650,5269,,,23,0,1,23,1,22,6.667,,,,,,,,,,,,,1.0,0.04348,8.091,0.3518,0.0,0.3518,7.739,,
Albania,2020-03-13,41.153,20.168,2842650,5269,,,33,0,1,33,1,32,6.833,,,,,,,,,,,,,1.0,0.0303,11.609,0.3518,0.0,0.3518,11.257,,
Albania,2020-03-14,41.153,20.168,2842650,5269,,,38,0,1,38,1,37,7.167,,0.0,,,,,,,,,,,1.0,0.02632,13.368,0.3518,0.0,0.3518,13.016,,
Albania,2020-03-15,41.153,20.168,2842650,5269,,,42,0,1,42,1,41,6.0,,0.1667,,,-0.16667,,,,,,,,1.0,0.02381,14.775,0.3518,0.0,0.3518,14.423,,
Albania,2020-03-16,41.153,20.168,2842650,5269,,,51,0,1,51,1,50,5.167,,0.1667,,,-0.08333,,,,,,,,1.0,0.01961,17.941,0.3518,0.0,0.3518,17.589,,
Albania,2020-03-17,41.153,20.168,2842650,5269,,,55,0,1,55,1,54,5.333,,0.1667,,,0.1667,,,,,,,,1.0,0.01818,19.348,0.3518,0.0,0.3518,18.996,,
Albania,2020-03-18,41.153,20.168,2842650,5269,,,59,0,2,59,2,57,5.667,,0.1667,,,0.7778,,0.05556,,,,,,1.0,0.0339,20.755,0.7036,0.0,0.7036,20.052,,
Albania,2020-03-19,41.153,20.168,2842650,5269,,,64,0,2,64,2,62,6.333,,0.1667,,,1.417,,0.05556,,,0.4861,,,1.0,0.03125,22.514,0.7036,0.0,0.7036,21.811,,
Albania,2020-03-20,41.153,20.168,2842650,5269,,,70,0,2,70,2,68,8.167,,0.5,,,2.0,,0.08333,,,0.2917,,,1.0,0.02857,24.625,0.7036,0.0,0.7036,23.921,,
Albania,2020-03-21,41.153,20.168,2842650,5269,,,76,2,2,76,4,72,10.667,,0.5,,,2.111,,0.1389,,,0.05556,-0.22743,,0.5,0.02632,26.736,0.7036,0.7036,1.407,25.328,,
Albania,2020-03-22,41.153,20.168,2842650,5269,,,89,2,2,89,4,85,13.667,,0.5,,,1.944,,0.1944,,,-0.25,-0.22743,,0.5,0.02247,31.309,0.7036,0.7036,1.407,29.902,,
