Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Uruguay,2020-01-22,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-23,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-24,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-25,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-26,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-27,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-28,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-29,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-30,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-01-31,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-02-01,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-02-02,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-02-03,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-02-04,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Uruguay,2020-02-05,-32.5228,-55.7658,3464003,17278,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
