region,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Sub-Saharan Africa,2020-03-07,1079079588,259,8,2,0,8,2,6,2.0,,,,,0.9166666666666666,,,,,0.5069444444444445,,,0.0,0.0,0.007413725631514772,0.0,0.001853431407878693,0.001853431407878693,0.005560294223636079,32.375,0.24001936732029075
Sub-Saharan Africa,2020-03-08,1079079588,20,11,2,0,11,2,9,3.3333333333333335,0.6666666666666666,,,,1.4722222222222223,,,,,0.7083333333333334,,,0.0,0.0,0.010193872743332812,0.0,0.001853431407878693,0.001853431407878693,0.008340441335454118,1.8181818181818181,0.01853431407878693
Sub-Saharan Africa,2020-03-09,1079079588,26,12,3,0,12,3,9,3.6666666666666665,0.8333333333333334,,,,2.4444444444444446,,,,,0.5972222222222223,0.1475694444444444,,0.0,0.0,0.011120588447272158,0.0,0.0027801471118180394,0.0027801471118180394,0.008340441335454118,2.1666666666666665,0.02409460830242301
Sub-Saharan Africa,2020-03-10,1079079588,27,17,4,0,17,4,13,6.666666666666667,0.8333333333333334,,,,3.25,,,,,1.013888888888889,0.18576388888888887,,0.0,0.0,0.01575416696696889,0.0,0.003706862815757386,0.003706862815757386,0.012047304151211505,1.588235294117647,0.025021324006362356
Sub-Saharan Africa,2020-03-11,1079079588,680,26,5,0,26,5,21,10.333333333333334,1.6666666666666667,,,,3.305555555555556,0.6944444444444443,,,,1.097222222222222,0.29513888888888884,0.08333333333333334,0.0,0.0,0.02409460830242301,0.0,0.004633578519696733,0.004633578519696733,0.019461029782726277,26.153846153846153,0.6301666786787556
Sub-Saharan Africa,2020-03-12,1079079588,889,30,6,0,30,6,24,16.166666666666668,2.0,,,,5.527777777777779,0.9444444444444445,,,,1.4513888888888888,0.16666666666666657,0.07725694444444442,0.0,0.0,0.027801471118180394,0.0,0.005560294223636079,0.005560294223636079,0.022241176894544315,29.633333333333333,0.823850260802079
Sub-Saharan Africa,2020-03-13,1079079588,976,48,7,1,48,8,40,21.5,3.1666666666666665,,,,6.833333333333333,1.4166666666666667,,,,1.7777777777777777,0.48090277777777773,0.07725694444444448,0.125,0.020833333333333332,0.04448235378908863,0.0009267157039393465,0.0064870099275754255,0.007413725631514772,0.03706862815757386,20.333333333333332,0.9044745270448021
Sub-Saharan Africa,2020-03-14,1079079588,1072,73,12,1,73,13,60,23.166666666666668,4.833333333333333,,,,9.055555555555555,1.8333333333333333,,,,1.6805555555555554,0.4947916666666665,0.14887152777777785,0.07692307692307693,0.0136986301369863,0.06765024638757229,0.0009267157039393465,0.011120588447272158,0.012047304151211505,0.05560294223636079,14.684931506849315,0.9934392346229795
Sub-Saharan Africa,2020-03-15,1079079588,1533,109,15,1,109,16,93,36.833333333333336,6.5,,,,10.416666666666666,2.527777777777778,,,,3.020833333333333,0.6041666666666667,-0.04383680555555554,0.0625,0.009174311926605505,0.10101201172938877,0.0009267157039393465,0.013900735559090197,0.014827451263029544,0.08618456046635922,14.064220183486238,1.420655174139018
Sub-Saharan Africa,2020-03-16,1079079588,2471,146,23,1,146,24,122,47.666666666666664,9.333333333333334,0.16666666666666666,9.5,38.166666666666664,12.25,3.25,,,,3.430555555555555,0.7621527777777779,-0.17274305555555539,0.041666666666666664,0.00684931506849315,0.13530049277514458,0.0009267157039393465,0.02131446119060497,0.022241176894544315,0.11305931588060027,16.924657534246574,2.289914504434125
Sub-Saharan Africa,2020-03-17,1079079588,3354,165,34,1,165,35,130,64.66666666666667,12.666666666666666,0.3333333333333333,13.0,51.66666666666667,18.916666666666664,3.8333333333333335,,,,4.194444444444445,0.3055555555555556,-0.38975694444444453,0.02857142857142857,0.006060606060606061,0.15290809114999218,0.0009267157039393465,0.03150833393393778,0.03243504963787713,0.12047304151211505,20.327272727272728,3.1082044710125682
Sub-Saharan Africa,2020-03-18,1079079588,3339,251,45,2,251,47,204,78.66666666666667,17.166666666666668,1.0,18.166666666666668,60.5,22.777777777777775,5.194444444444444,,,,4.729166666666667,-0.19618055555555503,-0.6614583333333334,0.0425531914893617,0.00796812749003984,0.23260564168877598,0.001853431407878693,0.04170220667727059,0.043555638085149284,0.1890500036036267,13.302788844621514,3.094303735453478
Sub-Saharan Africa,2020-03-19,1079079588,5164,334,63,2,334,65,269,95.0,22.666666666666668,1.5,24.166666666666668,70.83333333333333,27.194444444444446,6.611111111111111,0.47222222222222227,7.083333333333333,20.111111111111114,4.243055555555555,-0.9548611111111114,-0.7170138888888888,0.03076923076923077,0.005988023952095809,0.30952304511574175,0.001853431407878693,0.05838308934817883,0.060236520756057524,0.2492865243596842,15.461077844311378,4.785559895142785
Sub-Saharan Africa,2020-03-20,1079079588,6653,461,88,3,461,91,370,136.66666666666666,27.833333333333332,2.1666666666666665,30.0,106.66666666666666,31.166666666666668,8.361111111111112,0.5555555555555555,8.916666666666668,22.25,2.645833333333335,-1.8836805555555556,,0.03296703296703297,0.006507592190889371,0.42721593951603876,0.0027801471118180394,0.08155098194666249,0.08433112905848053,0.3428848104575582,14.431670281995661,6.165439578308472
Sub-Saharan Africa,2020-03-21,1079079588,7671,581,118,7,581,125,456,173.5,37.666666666666664,2.3333333333333335,40.0,133.5,35.888888888888886,10.333333333333334,0.47222222222222227,10.805555555555555,25.08333333333333,0.3749999999999991,-2.5625,,0.056,0.012048192771084338,0.5384218239887604,0.0064870099275754255,0.10935245306484288,0.11583946299241832,0.422582360996342,13.203098106712565,7.108836164918727
Sub-Saharan Africa,2020-03-22,1079079588,10353,716,159,10,716,169,547,210.83333333333334,49.0,3.0,52.0,158.83333333333334,33.361111111111114,12.472222222222221,0.47222222222222215,12.944444444444443,20.41666666666667,-2.8055555555555554,-2.5069444444444446,,0.05917159763313609,0.013966480446927373,0.6635284440205721,0.009267157039393466,0.1473477969263561,0.15661495396574956,0.5069134900548226,14.45949720670391,9.594287682884055
Sub-Saharan Africa,2020-03-23,1079079588,13727,985,201,14,985,215,770,251.66666666666666,62.833333333333336,3.6666666666666665,66.5,185.16666666666666,28.694444444444443,14.444444444444445,0.5555555555555556,15.0,13.694444444444443,-6.006944444444445,-2.1597222222222223,,0.06511627906976744,0.014213197969543147,0.9128149683802563,0.012974019855150851,0.18626985649180863,0.1992438763469595,0.7135710920332968,13.936040609137056,12.72102646797541
Sub-Saharan Africa,2020-03-24,1079079588,15979,1292,271,16,1292,287,1005,294.0,79.16666666666667,3.8333333333333335,83.0,211.0,19.944444444444446,15.444444444444448,0.7222222222222223,16.16666666666667,3.777777777777775,-7.381944444444444,,,0.05574912891986063,0.01238390092879257,1.1973166894896357,0.014827451263029544,0.25113995576756293,0.26596740703059246,0.9313492824590432,12.367647058823529,14.807990233246818
Sub-Saharan Africa,2020-03-25,1079079588,1168,1599,357,20,1599,377,1222,295.1666666666667,97.5,4.333333333333333,101.83333333333333,193.33333333333337,11.861111111111109,15.777777777777777,0.7222222222222222,16.5,-4.638888888888891,-8.26388888888889,,,0.05305039787798409,0.012507817385866166,1.481818410599015,0.01853431407878693,0.3308375063063467,0.34937182038513365,1.1324465902138814,0.7304565353345841,1.0824039422011567
Sub-Saharan Africa,2020-03-26,1079079588,21793,1971,465,25,1971,490,1481,308.8333333333333,114.5,5.5,120.0,188.83333333333331,3.833333333333338,15.333333333333334,0.7222222222222223,16.055555555555557,-12.22222222222222,-4.041666666666669,,,0.05102040816326531,0.012683916793505834,1.8265566524644519,0.02316789259848366,0.43092280233179614,0.45409069493027976,1.3724659575341722,11.056823947234907,20.19591533595018
Sub-Saharan Africa,2020-03-27,1079079588,30121,2345,593,30,2345,623,1722,293.1666666666667,130.33333333333334,6.666666666666667,137.0,156.16666666666669,-4.361111111111114,14.166666666666664,0.861111111111111,15.027777777777775,-19.38888888888889,-2.8055555555555536,,,0.048154093097913325,0.01279317697228145,2.1731483257377677,0.027801471118180394,0.5495424124360325,0.5773438835542128,1.5958044421835547,12.844776119402985,27.913603718357056
Sub-Saharan Africa,2020-03-28,1079079588,36279,2487,744,36,2487,780,1707,282.0,143.66666666666666,7.333333333333333,151.0,131.0,3.7777777777777715,12.444444444444443,0.8611111111111112,13.305555555555554,-9.527777777777782,1.1597222222222205,,,0.046153846153846156,0.014475271411338963,2.3047419556971547,0.03336176534181647,0.6894764837308738,0.7228382490726902,1.5819037066244646,14.58745476477684,33.62031902321555
Sub-Saharan Africa,2020-03-29,1079079588,37610,2838,888,47,2838,935,1903,274.6666666666667,154.83333333333334,8.0,162.83333333333334,111.83333333333334,0.6388888888888952,11.777777777777777,0.6666666666666666,12.444444444444443,-11.805555555555548,,,,0.05026737967914439,0.01656095842142354,2.6300191677798654,0.043555638085149284,0.8229235450981397,0.866479183183289,1.7635399845965765,13.2522903453136,34.85377762515882
Sub-Saharan Africa,2020-03-30,1079079588,40685,3051,1053,56,3051,1109,1942,267.8333333333333,164.16666666666666,9.0,173.16666666666666,94.66666666666666,8.47222222222222,10.583333333333334,0.6944444444444445,11.277777777777779,-2.805555555555559,2.569444444444445,-0.1753472222222212,,0.05049594229035167,0.018354637823664373,2.827409612718946,0.051896079420603404,0.9758316362481319,1.0277277156687352,1.7996818970502109,13.334972140281875,37.70342841477231
Sub-Saharan Africa,2020-03-31,1079079588,44692,3291,1219,64,3291,1283,2008,317.8333333333333,172.16666666666666,9.5,181.66666666666666,136.16666666666666,11.77777777777778,10.722222222222223,0.5000000000000001,11.222222222222223,0.5555555555555571,4.361111111111109,,,0.04988308651597818,0.019446976602856273,3.0498213816643895,0.05930980505211818,1.1296664431020633,1.1889762481541815,1.8608451335102079,13.580066848982073,41.416778240457276
Sub-Saharan Africa,2020-04-01,1079079588,48557,3619,1394,73,3619,1467,2152,312.6666666666667,185.16666666666666,9.5,194.66666666666666,118.00000000000003,14.055555555555552,10.916666666666666,0.30555555555555564,11.222222222222221,2.8333333333333304,0.4583333333333357,-1.184027777777778,,0.04976141785957737,0.02017131804365847,3.3537841325564948,0.06765024638757229,1.291841691291449,1.3594919376790213,1.9942921948774737,13.417242332135949,44.99853443618285
Sub-Saharan Africa,2020-04-02,1079079588,51936,3952,1578,84,3952,1662,2290,344.0,193.83333333333334,10.833333333333334,204.66666666666669,139.33333333333331,18.083333333333332,11.222222222222223,0.25,11.472222222222223,6.611111111111109,0.013888888888888395,-1.6510416666666665,,0.05054151624548736,0.02125506072874494,3.6623804619682976,0.07784411913090511,1.4623573808162889,1.5402014999471938,2.1221789620211036,13.1417004048583,48.1299067997939
Sub-Saharan Africa,2020-04-03,1079079588,56069,4394,1777,93,4394,1870,2524,352.6666666666667,208.0,10.333333333333334,218.33333333333334,134.33333333333334,10.305555555555562,12.083333333333334,0.0,12.083333333333334,-1.7777777777777715,-2.1666666666666665,-0.28472222222222326,,0.04973262032085562,0.02116522530723714,4.071988803109488,0.08618456046635922,1.6467738059002188,1.732958366366578,2.3390304367429104,12.7603550295858,51.96002280417522
Sub-Saharan Africa,2020-04-04,1079079588,58972,4714,1999,104,4714,2103,2611,359.0,220.33333333333334,9.833333333333334,230.16666666666669,128.83333333333331,11.833333333333334,11.583333333333334,0.16666666666666666,11.75,0.08333333333333393,-2.2430555555555567,-0.3593749999999995,,0.04945316214931051,0.02206194314806958,4.368537828370079,0.09637843320969204,1.8525046921747537,1.9488831253844456,2.4196547029856337,12.509970301230378,54.650278492711145
Sub-Saharan Africa,2020-04-05,1079079588,64373,5115,2216,121,5115,2337,2778,376.3333333333333,231.5,10.5,242.0,134.33333333333331,5.388888888888886,12.194444444444443,-0.22222222222222232,11.972222222222221,-6.583333333333336,-0.6805555555555574,,,0.051775780915703895,0.023655913978494623,4.740150825649757,0.11213260017666092,2.053601999929592,2.1657346001062527,2.5744162255435046,12.58514173998045,59.655470009687555
Sub-Saharan Africa,2020-04-06,1079079588,75381,5407,2467,126,5407,2593,2814,379.6666666666667,244.66666666666666,9.5,254.16666666666666,125.50000000000003,9.111111111111105,11.166666666666666,-0.13888888888888898,11.027777777777777,-1.9166666666666714,-1.4236111111111096,,,0.048592364057076745,0.023303125577954505,5.010751811200047,0.11676617869635766,2.286207641618368,2.4029738203147253,2.607777990885321,13.941372295172924,69.85675647865187
Sub-Saharan Africa,2020-04-07,1079079588,19309,5773,2716,132,5773,2848,2925,383.6666666666667,254.66666666666666,10.5,265.16666666666663,118.50000000000006,7.583333333333333,10.861111111111109,0.02777777777777768,10.888888888888886,-3.3055555555555527,-0.14583333333333326,,,0.046348314606741575,0.022865061493157805,5.3499297588418475,0.12232647291999374,2.5169598518992653,2.639286324819259,2.7106434340225887,3.3447081240256367,17.893953527364843
Sub-Saharan Africa,2020-04-08,1079079588,89709,6210,2967,147,6210,3114,3096,376.3333333333333,267.0,9.5,276.5,99.83333333333331,6.1388888888888955,10.833333333333334,-0.16666666666666666,10.666666666666668,-4.527777777777772,-0.6319444444444431,,,0.04720616570327553,0.023671497584541065,5.754904521463342,0.13622720847908393,2.749565493588041,2.885792702067125,2.869111819396217,14.445893719806763,83.13473908469483
Sub-Saharan Africa,2020-04-09,1079079588,91666,6672,3245,150,6672,3395,3277,407.3333333333333,275.0,9.5,284.5,122.83333333333331,4.805555555555553,9.833333333333337,0.388888888888889,10.222222222222227,-5.416666666666674,1.6250000000000002,,,0.044182621502209134,0.022482014388489208,6.18304717668332,0.13900735559090197,3.0071924592831794,3.1461998148740813,3.0368473618092384,13.738908872901678,84.94832171730414
Sub-Saharan Africa,2020-04-10,1079079588,122652,7016,3527,167,7016,3694,3322,404.5,285.5,10.0,295.5,109.0,6.583333333333333,9.361111111111109,0.44444444444444436,9.805555555555554,-3.2222222222222205,3.3472222222222214,,,0.045208446128857604,0.02380273660205245,6.501837378838455,0.15476152255787087,3.2685262877940753,3.423287810351946,3.078549568486509,17.48175598631699,113.66353451956873
Sub-Saharan Africa,2020-04-11,1079079588,132490,7373,3818,178,7373,3996,3377,413.1666666666667,296.5,9.5,306.0,107.16666666666669,14.083333333333334,8.52777777777778,0.861111111111111,9.388888888888891,4.694444444444443,6.0138888888888875,0.817708333333333,,0.04454454454454455,0.024142140241421403,6.832674885144802,0.16495539530120368,3.5382005576404247,3.7031559529416285,3.1295189322031733,17.96961887969619,122.78056361492402
Sub-Saharan Africa,2020-04-12,1079079588,110486,7851,4117,183,7851,4300,3551,408.5,303.6666666666667,11.833333333333334,315.5,93.0,19.527777777777782,8.944444444444448,1.1944444444444446,10.138888888888893,9.38888888888889,6.159722222222221,0.5902777777777779,,0.04255813953488372,0.02330913259457394,7.275644991627809,0.1695889738209004,3.8152885531182896,3.98487752693919,3.2907674646886194,14.0728569608967,102.38911126544264
Sub-Saharan Africa,2020-04-13,1079079588,116669,8200,4429,192,8200,4621,3579,423.1666666666667,310.8333333333333,13.166666666666666,324.0,99.16666666666669,28.861111111111104,9.138888888888886,1.8333333333333333,10.97222222222222,17.888888888888886,4.895833333333332,-0.45138888888888773,-0.5078124999999998,0.04154944817139147,0.023414634146341463,7.599068772302641,0.17792941515635452,4.104423852747366,4.28235326790372,3.316715504398921,14.227926829268293,108.11899446289962
Sub-Saharan Africa,2020-04-14,1079079588,174140,8689,4746,204,8689,4950,3739,460.8333333333333,318.1666666666667,14.666666666666666,332.83333333333337,127.99999999999994,31.222222222222218,10.416666666666666,2.0,12.416666666666666,18.80555555555555,5.708333333333333,-0.7795138888888882,-0.5577256944444446,0.041212121212121214,0.023477960639889515,8.052232751528981,0.1890500036036267,4.398192730896138,4.587242734499765,3.4649900170292165,20.041431695246864,161.3782726839978
Sub-Saharan Africa,2020-04-15,1079079588,130330,9123,5067,221,9123,5288,3835,524.5,328.6666666666667,16.666666666666668,345.33333333333337,179.16666666666663,33.666666666666664,12.833333333333334,1.3055555555555556,14.13888888888889,19.527777777777775,4.208333333333337,-1.213541666666666,,0.04179273827534039,0.024224487558917023,8.454427367038658,0.20480417057059558,4.695668471860669,4.900472642431264,3.5539547246073937,14.285870875808396,120.77885769441502
Sub-Saharan Africa,2020-04-16,1079079588,144890,9555,5392,246,9555,5638,3917,577.6666666666666,340.3333333333333,21.0,361.3333333333333,216.33333333333331,42.361111111111114,14.833333333333334,1.0833333333333337,15.916666666666668,26.444444444444446,3.0416666666666687,-1.6406250000000007,,0.04363249379212487,0.025745682888540032,8.854768551140456,0.22797206316907925,4.996851075640956,5.224823138810035,3.6299454123304202,15.16378859236002,134.27183834377192
Sub-Saharan Africa,2020-04-17,1079079588,148399,10138,5727,266,10138,5993,4145,600.5,359.0,21.5,380.5,220.0,45.69444444444445,17.388888888888886,1.0000000000000002,18.388888888888886,27.305555555555564,0.04166666666666785,-1.0086805555555565,,0.04438511596863007,0.026237916748865654,9.395043806537094,0.24650637724786617,5.307300836460637,5.553807213708503,3.8412365928285914,14.6378970211087,137.52368374889508
Sub-Saharan Africa,2020-04-18,1079079588,151799,10998,6089,283,10998,6372,4626,610.5,380.6666666666667,19.666666666666668,400.33333333333337,210.16666666666663,43.38888888888889,20.166666666666668,0.44444444444444403,20.61111111111111,22.777777777777782,-0.8541666666666696,-1.0173611111111123,,0.04441305712492153,0.025731951263866158,10.192019311924932,0.2622605442148351,5.6427719212866805,5.905032465501516,4.286986846423417,13.802418621567558,140.67451714228886
Sub-Saharan Africa,2020-04-19,1079079588,162158,11666,6471,318,11666,6789,4877,677.3333333333334,399.8333333333333,19.666666666666668,419.5,257.83333333333337,33.833333333333336,23.25,-0.3888888888888887,22.86111111111111,10.972222222222225,0.17361111111111072,0.6423611111111103,,0.04684047724259832,0.027258700497171266,10.811065402156416,0.2946955938527122,5.996777320191511,6.291472914044223,4.519592488112193,13.900051431510372,150.27436511939655
Sub-Saharan Africa,2020-04-20,1079079588,172347,12292,6900,333,12292,7233,5059,735.0,422.5,20.666666666666668,443.1666666666667,291.8333333333333,38.944444444444436,24.055555555555554,-0.19444444444444464,23.861111111111107,15.083333333333329,-1.0277777777777803,,,0.04603898797179593,0.027090790758216726,11.391189432822447,0.3085963294118024,6.394338357181491,6.702934686593293,4.688254746229154,14.02107061503417,159.71667142683455
Sub-Saharan Africa,2020-04-21,1079079588,190238,12786,7351,339,12786,7690,5096,784.8333333333334,449.6666666666667,19.333333333333332,469.0,315.83333333333337,46.38888888888889,25.305555555555554,0.1388888888888887,25.444444444444443,20.94444444444445,2.611111111111109,0.5625000000000009,-0.16710069444444386,0.044083224967490245,0.02651337400281558,11.848986990568484,0.31415662363543845,6.812287139658136,7.126443763293574,4.72254322727491,14.87861723760363,176.2965420860134
Sub-Saharan Africa,2020-04-22,1079079588,191900,13619,7791,364,13619,8155,5464,780.6666666666666,479.8333333333333,18.666666666666668,498.5,282.16666666666663,39.27777777777777,26.972222222222218,0.22222222222222202,27.19444444444444,12.083333333333332,1.1527777777777821,,,0.04463519313304721,0.026727366179602027,12.62094117194996,0.3373245162339221,7.220042049391449,7.557366565625371,5.06357460632459,14.090608708422057,177.8367435859606
Sub-Saharan Africa,2020-04-23,1079079588,226222,14548,8262,390,14548,8652,5896,834.1666666666666,503.3333333333333,20.333333333333332,523.6666666666666,310.5,44.27777777777777,28.111111111111104,0.2777777777777774,28.388888888888882,15.88888888888889,2.4236111111111143,-0.026041666666665186,-0.3715277777777781,0.04507628294036061,0.02680780863348914,13.481860060909613,0.3614191245363451,7.656525145946881,8.017944270483225,5.463915790426387,15.550041242782513,209.64347997656685
Sub-Saharan Africa,2020-04-24,1079079588,229680,15707,8787,399,15707,9186,6521,888.8333333333334,532.5,20.5,553.0,335.83333333333337,43.555555555555564,29.055555555555554,0.9166666666666666,29.97222222222222,13.583333333333343,5.819444444444448,1.7951388888888862,,0.0434356629653821,0.025402686700197363,14.555923561775316,0.36975956587179926,8.143050890515038,8.512810456386838,6.043113105388478,14.622779652384287,212.84806288078912
