Region,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Sub-Saharan Africa,2020-02-05,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-06,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-07,1074122168,42,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Inf,0.0391
Sub-Saharan Africa,2020-02-08,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-09,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-10,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-11,1074122168,61,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Inf,0.0568
Sub-Saharan Africa,2020-02-12,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-13,1074122168,67,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Inf,0.0624
Sub-Saharan Africa,2020-02-14,1074122168,71,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Inf,0.0661
Sub-Saharan Africa,2020-02-15,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-16,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-17,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-18,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-19,1074122168,95,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0002,,0.0,0.0,0.0,0.0,0.0,Inf,0.0884
Sub-Saharan Africa,2020-02-20,1074122168,106,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0005,,0.0,0.0,0.0,0.0,0.0,Inf,0.0987
Sub-Saharan Africa,2020-02-21,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0011,0.0007,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-22,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0023,0.0002,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-23,1074122168,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0286,0.0057,0.0034,0.0005,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-24,1074122168,116,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0286,0.0114,0.0023,0.0007,,0.0,0.0,0.0,0.0,0.0,Inf,0.108
Sub-Saharan Africa,2020-02-25,1074122168,,0,0,0,0,0,0,0.143,0.143,0.0,0.0,0.0,0.143,0.0286,0.0,0.0,0.0,0.0286,0.0171,0.0034,-0.0002,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-26,1074122168,121,0,0,0,0,0,0,0.143,0.143,0.0,0.0,0.0,0.143,0.0571,0.0,0.0,0.0,0.0571,0.0171,0.0046,-0.0005,,0.0,0.0,0.0,0.0,0.0,Inf,0.113
Sub-Saharan Africa,2020-02-27,1074122168,,0,0,0,0,0,0,0.143,0.143,0.0,0.0,0.0,0.143,0.0857,0.0,0.0,0.0,0.0857,0.0229,0.0011,-0.0009,,0.0,0.0,0.0,0.0,0.0,,
Sub-Saharan Africa,2020-02-28,1074122168,,1,0,0,1,0,1,0.286,0.286,0.0,0.0,0.0,0.286,0.114,0.0,0.0,0.0,0.114,0.0286,0.0011,-0.0009,,0.0009,0.0,0.0,0.0,0.0009,,
Sub-Saharan Africa,2020-02-29,1074122168,,1,0,0,1,0,1,0.429,0.429,0.0,0.0,0.0,0.429,0.143,0.0286,0.0,0.0286,0.114,0.0171,-0.0023,-0.0002,,0.0009,0.0,0.0,0.0,0.0009,,
Sub-Saharan Africa,2020-03-01,1074122168,,1,0,0,1,0,1,0.714,0.714,0.0,0.0,0.0,0.714,0.171,0.0286,0.0,0.0286,0.143,0.0229,-0.0011,0.0018,,0.0009,0.0,0.0,0.0,0.0009,,
Sub-Saharan Africa,2020-03-02,1074122168,161,2,0,0,2,0,2,0.857,0.857,0.143,0.0,0.143,0.714,0.143,0.0571,0.0,0.0571,0.0857,0.0057,0.0034,0.0041,,0.0019,0.0,0.0,0.0,0.0019,80.5,0.15
Sub-Saharan Africa,2020-03-03,1074122168,167,3,0,0,3,0,3,1.0,1.0,0.143,0.0,0.143,0.857,0.2,0.0571,0.0,0.0571,0.143,0.0171,0.0103,0.0117,,0.0028,0.0,0.0,0.0,0.0028,55.67,0.155
Sub-Saharan Africa,2020-03-04,1074122168,16,5,0,0,5,0,5,1.0,1.0,0.286,0.0,0.286,0.714,0.143,0.0857,0.0,0.0857,0.0571,0.0457,0.0217,0.0169,,0.0047,0.0,0.0,0.0,0.0047,3.2,0.0149
Sub-Saharan Africa,2020-03-05,1074122168,4,6,1,0,6,1,5,1.43,1.43,0.286,0.0,0.286,1.14,0.229,0.0857,0.0,0.0857,0.143,0.0686,0.056,0.0203,0.0,0.0056,0.0,0.0009,0.0009,0.0047,0.667,0.0037
Sub-Saharan Africa,2020-03-06,1074122168,247,8,1,0,8,1,7,1.43,1.43,0.429,0.0,0.429,1.0,0.4,0.114,0.0,0.114,0.286,0.131,0.0834,0.0199,0.0,0.0074,0.0,0.0009,0.0009,0.0065,30.88,0.23
Sub-Saharan Africa,2020-03-07,1074122168,264,8,2,0,8,2,6,2.0,2.0,0.571,0.0,0.571,1.43,0.486,0.0857,0.0,0.0857,0.4,0.286,0.105,0.0261,0.0,0.0074,0.0,0.0019,0.0019,0.0056,33.0,0.246
Sub-Saharan Africa,2020-03-08,1074122168,20,11,2,0,11,2,9,3.0,3.0,0.714,0.0,0.714,2.29,0.857,0.114,0.0286,0.143,0.714,0.434,0.11,0.0197,0.0,0.0102,0.0,0.0019,0.0019,0.0084,1.82,0.0186
Sub-Saharan Africa,2020-03-09,1074122168,35,12,3,0,12,3,9,3.43,3.43,0.714,0.0,0.714,2.71,1.57,0.2,0.0286,0.229,1.34,0.571,0.152,0.019,0.0,0.0112,0.0,0.0028,0.0028,0.0084,2.92,0.0326
Sub-Saharan Africa,2020-03-10,1074122168,40,17,4,0,17,4,13,5.71,5.71,0.857,0.143,1.0,4.71,2.4,0.257,0.0286,0.286,2.11,0.617,0.154,0.0155,0.0,0.0158,0.0,0.0037,0.0037,0.0121,2.35,0.0372
Sub-Saharan Africa,2020-03-11,1074122168,680,26,5,0,26,5,21,9.29,9.29,1.43,0.143,1.57,7.71,3.26,0.429,0.0286,0.457,2.8,0.891,0.178,0.0297,0.0,0.0242,0.0,0.0047,0.0047,0.0196,26.15,0.633
Sub-Saharan Africa,2020-03-12,1074122168,906,30,6,0,30,6,24,14.0,14.0,1.86,0.143,2.0,12.0,3.57,0.714,0.0286,0.743,2.83,1.06,0.183,0.0315,0.0,0.0279,0.0,0.0056,0.0056,0.0223,30.2,0.843
Sub-Saharan Africa,2020-03-13,1074122168,976,48,7,1,48,8,40,19.29,19.29,2.86,0.143,3.0,16.29,5.31,0.971,0.0286,1.0,4.31,1.33,0.258,0.0599,0.125,0.0447,0.0009,0.0065,0.0074,0.0372,20.33,0.909
Sub-Saharan Africa,2020-03-14,1074122168,1091,73,12,1,73,13,60,21.29,21.29,4.29,0.143,4.43,16.86,6.86,1.34,0.0286,1.37,5.49,1.49,0.31,0.0521,0.0769,0.068,0.0009,0.0112,0.0121,0.0559,14.95,1.02
Sub-Saharan Africa,2020-03-15,1074122168,1533,109,15,1,109,16,93,32.29,32.29,5.71,0.286,6.0,26.29,9.03,1.94,0.0286,1.97,7.06,1.91,0.454,0.0757,0.0625,0.101,0.0009,0.014,0.0149,0.0866,14.06,1.43
Sub-Saharan Africa,2020-03-16,1074122168,2493,147,23,1,147,24,123,43.57,43.57,8.14,0.286,8.43,35.14,10.69,2.46,0.143,2.6,8.09,2.44,0.439,0.0567,0.0417,0.137,0.0009,0.0214,0.0223,0.115,16.96,2.32
Sub-Saharan Africa,2020-03-17,1074122168,3388,166,34,1,166,35,131,59.14,59.14,11.57,0.286,11.86,47.29,13.11,3.26,0.229,3.49,9.63,3.33,0.561,-0.0594,0.0286,0.155,0.0009,0.0317,0.0326,0.122,20.41,3.15
Sub-Saharan Africa,2020-03-18,1074122168,3393,252,45,2,252,47,205,72.71,72.71,15.14,0.857,16.0,56.71,17.51,3.94,0.314,4.26,13.26,3.52,0.542,-0.1879,0.0426,0.235,0.0019,0.0419,0.0438,0.191,13.46,3.16
Sub-Saharan Africa,2020-03-19,1074122168,5248,335,63,2,335,65,270,86.86,86.86,20.57,1.29,21.86,65.0,23.49,5.17,0.371,5.54,17.94,4.29,0.0126,-0.2823,0.0308,0.312,0.0019,0.0587,0.0605,0.251,15.67,4.89
Sub-Saharan Africa,2020-03-20,1074122168,6758,462,88,3,462,91,371,119.86,119.86,25.43,1.86,27.29,92.57,26.63,6.63,0.457,7.09,19.54,4.62,-0.4857,-0.4631,0.033,0.43,0.0028,0.0819,0.0847,0.345,14.63,6.29
Sub-Saharan Africa,2020-03-21,1074122168,7801,582,118,7,582,125,457,161.0,161.0,34.0,2.14,36.14,124.86,32.14,8.49,0.486,8.97,23.17,2.5,-0.9726,-0.5552,0.056,0.542,0.0065,0.11,0.116,0.425,13.4,7.26
Sub-Saharan Africa,2020-03-22,1074122168,10498,717,159,10,717,169,548,192.29,192.29,44.71,2.57,47.29,145.0,36.2,10.31,0.514,10.83,25.37,0.897,-1.7543,-0.3287,0.0592,0.668,0.0093,0.148,0.157,0.51,14.64,9.77
Sub-Saharan Africa,2020-03-23,1074122168,13902,986,201,14,986,215,771,233.43,233.43,57.57,3.29,60.86,172.57,30.03,12.8,0.457,13.26,16.77,-1.3429,-2.2343,-0.181,0.0651,0.918,0.013,0.187,0.2,0.718,14.1,12.94
Sub-Saharan Africa,2020-03-24,1074122168,16187,1293,272,16,1293,288,1005,267.86,267.86,72.14,3.86,76.0,191.86,27.97,14.0,0.6,14.6,13.37,-4.48,-1.6309,0.127,0.0556,1.2,0.0149,0.253,0.268,0.936,12.52,15.07
Sub-Saharan Africa,2020-03-25,1074122168,1416,1598,358,20,1598,378,1220,270.0,270.0,89.43,4.14,93.57,176.43,19.91,15.37,0.629,16.0,3.91,-6.5543,-1.3909,0.516,0.0529,1.49,0.0186,0.333,0.352,1.14,0.886,1.32
Sub-Saharan Africa,2020-03-26,1074122168,22083,1969,466,25,1969,491,1478,300.86,300.86,104.0,5.14,109.14,191.71,9.74,15.46,0.657,16.11,-6.3714,-5.6514,-0.3394,0.761,0.0509,1.83,0.0233,0.434,0.457,1.38,11.22,20.56
Sub-Saharan Africa,2020-03-27,1074122168,30440,2337,593,30,2337,623,1714,291.86,291.86,121.57,5.71,127.29,164.57,3.43,15.09,0.657,15.74,-12.3143,-6.0571,0.825,0.654,0.0482,2.18,0.0279,0.552,0.58,1.6,13.03,28.34
Sub-Saharan Africa,2020-03-28,1074122168,36641,2472,744,36,2472,780,1692,282.14,282.14,134.86,6.57,141.43,140.71,1.77,13.74,0.771,14.51,-12.7429,-3.04,1.57,0.664,0.0462,2.3,0.0335,0.693,0.726,1.58,14.82,34.11
Sub-Saharan Africa,2020-03-29,1074122168,38020,2823,887,46,2823,933,1890,285.0,285.0,147.57,7.14,154.71,130.29,-2.3143,12.8,0.686,13.49,-15.8,-0.3543,1.64,0.263,0.0493,2.63,0.0428,0.826,0.869,1.76,13.47,35.4
Sub-Saharan Africa,2020-03-30,1074122168,41167,3029,1052,54,3029,1106,1923,278.86,278.86,158.14,8.0,166.14,112.71,4.71,11.29,0.714,12.0,-7.2857,1.3,1.93,-0.1374,0.0488,2.82,0.0503,0.979,1.03,1.79,13.59,38.33
Sub-Saharan Africa,2020-03-31,1074122168,45265,3268,1216,62,3268,1278,1990,289.29,289.29,168.0,8.57,176.57,112.71,7.97,10.74,0.686,11.43,-3.4571,2.55,0.974,-0.3792,0.0485,3.04,0.0577,1.13,1.19,1.85,13.85,42.14
Sub-Saharan Africa,2020-04-01,1074122168,49187,3593,1391,70,3593,1461,2132,315.43,315.43,178.0,9.29,187.29,128.14,9.91,10.57,0.486,11.06,-1.1429,3.6,0.138,-0.4926,0.0479,3.35,0.0652,1.3,1.36,1.98,13.69,45.79
Sub-Saharan Africa,2020-04-02,1074122168,52660,3921,1573,81,3921,1654,2267,322.0,322.0,188.57,10.0,198.57,123.43,14.54,10.86,0.257,11.11,3.43,1.83,-0.3257,-0.611,0.049,3.65,0.0754,1.46,1.54,2.11,13.43,49.03
Sub-Saharan Africa,2020-04-03,1074122168,57087,4362,1769,90,4362,1859,2503,334.57,334.57,200.43,9.57,210.0,124.57,15.69,11.03,0.314,11.34,4.34,0.337,-0.8217,-0.336,0.0484,4.06,0.0838,1.65,1.73,2.33,13.09,53.15
Sub-Saharan Africa,2020-04-04,1074122168,60139,4680,1990,101,4680,2091,2589,351.57,351.57,212.43,9.29,221.71,129.86,13.86,11.71,-0.0571,11.66,2.2,-0.3314,-1.1234,-0.0498,0.0483,4.36,0.094,1.85,1.95,2.41,12.85,55.99
Sub-Saharan Africa,2020-04-05,1074122168,65707,5077,2207,116,5077,2323,2754,367.71,367.71,223.14,10.14,233.29,134.43,9.66,11.94,0.0286,11.97,-2.3143,-1.5543,-0.7063,0.0633,0.0499,4.73,0.108,2.05,2.16,2.56,12.94,61.17
Sub-Saharan Africa,2020-04-06,1074122168,73705,5371,2455,121,5371,2576,2795,384.71,384.71,236.57,9.0,245.57,139.14,8.26,11.49,0.114,11.6,-3.3429,-2.0171,-0.1109,0.272,0.047,5.0,0.113,2.29,2.4,2.6,13.72,68.62
Sub-Saharan Africa,2020-04-07,1074122168,17633,5729,2703,127,5729,2830,2899,370.29,370.29,248.29,10.14,258.43,111.86,6.77,11.4,-0.1714,11.23,-4.4571,-1.7029,-0.0091,0.453,0.0449,5.33,0.118,2.52,2.63,2.7,3.08,16.42
Sub-Saharan Africa,2020-04-08,1074122168,87949,6167,2953,141,6167,3094,3073,375.86,375.86,257.86,10.14,268.0,107.86,5.6,10.97,-0.2286,10.74,-5.1429,-0.2171,0.537,0.385,0.0456,5.74,0.131,2.75,2.88,2.86,14.26,81.88
Sub-Saharan Africa,2020-04-09,1074122168,104309,6614,3229,144,6614,3373,3241,385.43,385.43,269.43,8.43,277.86,107.57,5.34,10.26,0.0857,10.34,-5.0,-0.3771,1.14,0.249,0.0427,6.16,0.134,3.01,3.14,3.02,15.77,97.11
Sub-Saharan Africa,2020-04-10,1074122168,120437,6954,3507,161,6954,3668,3286,395.71,395.71,278.0,9.0,287.0,108.71,8.57,9.74,0.0286,9.77,-1.2,1.13,1.22,0.276,0.0439,6.47,0.15,3.26,3.41,3.06,17.32,112.13
Sub-Saharan Africa,2020-04-11,1074122168,134740,7311,3795,172,7311,3967,3344,411.43,411.43,287.86,9.43,297.29,114.14,6.37,9.2,0.657,9.86,-3.4857,3.68,1.13,0.0734,0.0434,6.81,0.16,3.53,3.69,3.11,18.43,125.44
Sub-Saharan Africa,2020-04-12,1074122168,108010,7775,4093,175,7775,4268,3507,413.14,413.14,297.0,10.29,307.29,105.86,12.43,8.37,1.11,9.49,2.94,4.39,1.37,-0.2258,0.041,7.24,0.163,3.81,3.97,3.26,13.89,100.56
Sub-Saharan Africa,2020-04-13,1074122168,113761,8141,4401,184,8141,4585,3556,407.71,407.71,303.86,13.43,317.29,90.43,24.0,8.74,1.2,9.94,14.06,5.45,0.904,-0.2279,0.0401,7.58,0.171,4.1,4.27,3.31,13.97,105.91
Sub-Saharan Africa,2020-04-14,1074122168,170302,8609,4718,193,8609,4911,3698,447.57,447.57,311.29,14.0,325.29,122.29,27.29,9.11,2.0,11.11,16.17,6.47,0.0103,-0.4327,0.0393,8.01,0.18,4.39,4.57,3.44,19.78,158.55
Sub-Saharan Africa,2020-04-15,1074122168,182690,9059,5032,213,9059,5245,3814,515.71,515.71,321.71,15.0,336.71,179.0,35.83,10.71,2.03,12.74,23.09,5.65,0.0789,-0.4928,0.0406,8.43,0.198,4.68,4.88,3.55,20.17,170.08
Sub-Saharan Africa,2020-04-16,1074122168,139670,9468,5356,238,9468,5594,3874,547.86,547.86,333.43,19.43,352.86,195.0,38.71,13.29,1.31,14.6,24.11,3.73,-1.0297,-0.4235,0.0425,8.81,0.222,4.99,5.21,3.61,14.75,130.03
Sub-Saharan Africa,2020-04-17,1074122168,142367,10087,5686,259,10087,5945,4142,592.29,592.29,350.57,20.43,371.0,221.29,40.69,15.69,1.26,16.94,23.74,4.78,-1.0949,-0.1982,0.0436,9.39,0.241,5.29,5.53,3.86,14.11,132.54
Sub-Saharan Africa,2020-04-18,1074122168,205822,10921,6047,277,10921,6324,4597,601.29,601.29,370.29,20.0,390.29,211.0,42.66,17.77,1.2,18.97,23.69,0.303,-1.2137,-0.2928,0.0438,10.17,0.258,5.63,5.89,4.28,18.85,191.62
Sub-Saharan Africa,2020-04-19,1074122168,222496,11610,6427,311,11610,6738,4872,651.0,651.0,389.71,20.29,410.0,241.0,51.2,21.17,-0.0286,21.14,30.06,0.994,-0.9806,0.372,0.0462,10.81,0.29,5.98,6.27,4.54,19.16,207.14
Sub-Saharan Africa,2020-04-20,1074122168,163003,12287,6855,327,12287,7182,5105,729.0,729.0,410.57,21.0,431.57,297.43,37.34,23.54,0.2,23.74,13.6,-0.4171,-1.3851,0.221,0.0455,11.44,0.304,6.38,6.69,4.75,13.27,151.75
Sub-Saharan Africa,2020-04-21,1074122168,180094,12818,7310,333,12818,7643,5175,803.86,803.86,439.29,19.29,458.57,345.29,43.69,25.09,0.114,25.2,18.49,-1.1714,0.829,0.503,0.0436,11.93,0.31,6.81,7.12,4.82,14.05,167.67
Sub-Saharan Africa,2020-04-22,1074122168,268781,13616,7760,355,13616,8115,5501,779.0,779.0,468.29,21.43,489.71,289.29,38.6,26.94,-0.1143,26.83,11.77,-2.1429,0.008,0.37,0.0437,12.68,0.331,7.22,7.56,5.12,19.74,250.23
Sub-Saharan Africa,2020-04-23,1074122168,213874,14571,8230,385,14571,8615,5956,819.71,819.71,495.71,20.57,516.29,303.43,36.8,27.6,0.4,28.0,8.8,4.45,1.3,0.565,0.0447,13.57,0.358,7.66,8.02,5.54,14.68,199.12
Sub-Saharan Africa,2020-04-24,1074122168,216021,15714,8761,394,15714,9155,6559,844.0,844.0,524.43,19.71,544.14,299.86,40.49,27.83,1.06,28.89,11.6,1.03,0.869,-0.3534,0.043,14.63,0.367,8.16,8.52,6.11,13.75,201.11
Sub-Saharan Africa,2020-04-25,1074122168,322773,16374,9325,427,16374,9752,6622,913.0,913.0,548.57,23.0,571.57,341.43,59.57,29.51,0.429,29.94,29.63,6.08,1.44,0.128,0.0438,15.24,0.398,8.68,9.08,6.17,19.71,300.5
Sub-Saharan Africa,2020-04-26,1074122168,208155,17348,9897,455,17348,10352,6996,1006.29,1006.29,578.43,24.57,603.0,403.29,48.86,31.2,1.49,32.69,16.17,3.17,-0.9383,-0.6295,0.044,16.15,0.424,9.21,9.64,6.51,12.0,193.79
Sub-Saharan Africa,2020-04-27,1074122168,340741,18195,10526,465,18195,10991,7204,1076.86,1076.86,615.86,23.57,639.43,437.43,69.0,31.91,2.11,34.03,34.97,5.06,0.649,0.144,0.0423,16.94,0.433,9.8,10.23,6.71,18.73,317.23
Sub-Saharan Africa,2020-04-28,1074122168,370730,19209,11150,494,19209,11644,7565,1064.0,1064.0,651.71,28.0,679.71,384.29,52.66,36.03,1.14,37.17,15.49,-0.2457,-1.848,-0.3543,0.0424,17.88,0.46,10.38,10.84,7.04,19.3,345.15
Sub-Saharan Africa,2020-04-29,1074122168,273399,20660,11809,527,20660,12336,8324,1189.0,1189.0,684.0,30.29,714.29,474.71,65.8,37.17,1.37,38.54,27.26,4.28,1.59,0.581,0.0427,19.23,0.491,10.99,11.48,7.75,13.23,254.53
Sub-Saharan Africa,2020-04-30,1074122168,295158,22109,12541,550,22109,13091,9018,1176.29,1176.29,728.71,28.71,757.43,418.86,58.34,39.2,1.89,41.09,17.26,-3.16,-0.3303,-0.0283,0.042,20.58,0.512,11.68,12.19,8.4,13.35,274.79
Sub-Saharan Africa,2020-05-01,1074122168,424034,23162,13323,590,23162,13913,9249,1335.29,1335.29,764.29,31.43,795.71,539.57,70.26,40.23,2.11,42.34,27.91,11.11,1.96,1.1,0.0424,21.56,0.549,12.4,12.95,8.61,18.31,394.77
Sub-Saharan Africa,2020-05-02,1074122168,430316,24697,14113,639,24697,14752,9945,1368.57,1368.57,811.86,33.0,844.86,523.71,53.2,42.8,2.31,45.11,8.09,3.41,0.507,-0.9024,0.0433,22.99,0.595,13.14,13.73,9.26,17.42,400.62
Sub-Saharan Africa,2020-05-03,1074122168,342686,25582,14998,656,25582,15654,9928,1415.29,1415.29,852.86,38.57,891.43,523.86,108.2,42.77,2.86,45.63,62.57,9.58,3.66,0.0553,0.0419,23.82,0.611,13.96,14.57,9.24,13.4,319.04
Sub-Saharan Africa,2020-05-04,1074122168,519449,27542,15876,685,27542,16561,10981,1455.0,1455.0,898.0,41.86,939.86,515.14,82.86,49.11,2.29,51.4,31.46,6.82,-2.9246,-1.2338,0.0414,25.64,0.638,14.78,15.42,10.22,18.86,483.6
Sub-Saharan Africa,2020-05-05,1074122168,374104,28789,16833,725,28789,17558,11231,1717.29,1717.29,942.57,43.0,985.57,731.71,106.23,51.66,2.83,54.49,51.74,15.16,-0.0537,-0.7095,0.0413,26.8,0.675,15.67,16.35,10.46,12.99,348.29
Sub-Saharan Africa,2020-05-06,1074122168,398549,30567,17779,797,30567,18576,11991,1749.57,1749.57,1009.86,42.86,1052.71,696.86,104.34,57.14,2.03,59.17,45.17,-3.5143,-4.2046,-2.1193,0.0429,28.46,0.742,16.55,17.29,11.16,13.04,371.05
