Region,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Middle East & North Africa,2020-02-09,419117216,71,7,3,0,7,3,4,0.429,0.429,0.286,0.0,0.286,0.143,0.0571,0.0,0.0,0.0,0.0571,-0.0114,-0.0034,0.0039,0.0,0.0167,0.0,0.0072,0.0072,0.0095,10.14,0.169
Middle East & North Africa,2020-02-10,419117216,99,8,4,0,8,4,4,0.429,0.429,0.429,0.0,0.429,0.0,-0.0286,0.0,0.0,0.0,-0.0286,-0.0171,-0.008,0.0062,0.0,0.0191,0.0,0.0095,0.0095,0.0095,12.38,0.236
Middle East & North Africa,2020-02-11,419117216,149,8,4,0,8,4,4,0.571,0.571,0.286,0.0,0.286,0.286,0.0,0.0286,0.0,0.0286,-0.0286,-0.0057,0.0103,0.0105,0.0,0.0191,0.0,0.0095,0.0095,0.0095,18.62,0.356
Middle East & North Africa,2020-02-12,419117216,184,8,4,0,8,4,4,0.286,0.286,0.286,0.0,0.286,0.0,-0.0286,0.0,0.0,0.0,-0.0286,-0.0114,0.0229,0.0119,0.0,0.0191,0.0,0.0095,0.0095,0.0095,23.0,0.439
Middle East & North Africa,2020-02-13,419117216,219,8,5,0,8,5,3,0.429,0.429,0.429,0.0,0.429,0.0,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0343,0.0423,0.0176,0.0,0.0191,0.0,0.0119,0.0119,0.0072,27.38,0.523
Middle East & North Africa,2020-02-14,419117216,249,9,5,0,9,5,4,0.286,0.286,0.286,0.0,0.286,0.0,0.0,-0.0571,0.0571,0.0,0.0,0.103,0.056,0.0256,0.0,0.0215,0.0,0.0119,0.0119,0.0095,27.67,0.594
Middle East & North Africa,2020-02-15,419117216,262,9,5,0,9,5,4,0.286,0.286,0.286,0.0,0.286,0.0,0.143,-0.0571,0.0571,0.0,0.143,0.194,0.08,0.0313,0.0,0.0215,0.0,0.0119,0.0119,0.0095,29.11,0.625
Middle East & North Africa,2020-02-16,419117216,275,10,6,0,10,6,4,0.571,0.571,0.0,0.286,0.286,0.286,0.514,-0.1143,0.114,0.0,0.514,0.274,0.138,0.0453,0.0,0.0239,0.0,0.0143,0.0143,0.0095,27.5,0.656
Middle East & North Africa,2020-02-17,419117216,316,10,6,0,10,6,4,1.0,1.0,0.0,0.286,0.286,0.714,0.943,-0.0571,0.143,0.0857,0.857,0.389,0.179,0.0649,0.0,0.0239,0.0,0.0143,0.0143,0.0095,31.6,0.754
Middle East & North Africa,2020-02-18,419117216,362,10,6,0,10,6,4,3.0,3.0,-0.1429,0.571,0.429,2.57,1.34,-0.0571,0.229,0.171,1.17,0.726,0.269,0.0939,0.0,0.0239,0.0,0.0143,0.0143,0.0095,36.2,0.864
Middle East & North Africa,2020-02-19,419117216,407,12,4,2,12,6,6,5.0,5.0,0.0,0.714,0.714,4.29,1.94,-0.0286,0.286,0.257,1.69,1.0,0.381,0.129,0.333,0.0286,0.0048,0.0095,0.0143,0.0143,33.92,0.971
Middle East & North Africa,2020-02-20,419117216,425,15,5,2,15,7,8,7.0,7.0,0.0,1.14,1.14,5.86,3.77,0.0286,0.4,0.429,3.34,1.54,0.55,0.199,0.286,0.0358,0.0048,0.0119,0.0167,0.0191,28.33,1.01
Middle East & North Africa,2020-02-21,419117216,462,30,4,4,30,8,22,10.29,10.29,-0.1429,1.71,1.57,8.71,5.51,0.314,0.371,0.686,4.83,2.18,0.783,0.288,0.5,0.0716,0.0095,0.0095,0.0191,0.0525,15.4,1.1
Middle East & North Africa,2020-02-22,419117216,489,44,5,5,44,10,34,19.86,19.86,0.143,2.29,2.43,17.43,8.63,0.629,0.543,1.17,7.46,3.14,1.17,0.301,0.5,0.105,0.0119,0.0119,0.0239,0.0811,11.11,1.17
Middle East & North Africa,2020-02-23,419117216,544,59,6,8,59,14,45,30.57,30.57,1.43,2.43,3.86,26.71,12.23,1.23,0.629,1.86,10.37,4.64,1.71,0.249,0.571,0.141,0.0191,0.0143,0.0334,0.107,9.22,1.3
Middle East & North Africa,2020-02-24,419117216,667,82,5,12,82,17,65,48.14,48.14,3.14,3.43,6.57,41.57,17.63,2.0,0.743,2.74,14.89,6.87,1.88,0.236,0.706,0.196,0.0286,0.0119,0.0406,0.155,8.13,1.59
Middle East & North Africa,2020-02-25,419117216,805,149,7,16,149,23,126,68.14,68.14,6.14,4.29,10.43,57.71,26.97,3.26,0.857,4.11,22.86,10.09,1.8,0.0565,0.696,0.356,0.0382,0.0167,0.0549,0.301,5.4,1.92
Middle East & North Africa,2020-02-26,419117216,965,226,14,19,226,33,193,98.43,98.43,9.86,5.43,15.29,83.14,39.89,5.11,1.06,6.17,33.71,11.6,1.96,-0.4185,0.576,0.539,0.0453,0.0334,0.0787,0.46,4.27,2.3
Middle East & North Africa,2020-02-27,419117216,1152,352,27,26,352,53,299,154.71,154.71,16.43,6.57,23.0,131.71,59.09,8.17,1.06,9.23,49.86,12.11,1.46,-0.7074,0.491,0.84,0.062,0.0644,0.126,0.713,3.27,2.75
Middle East & North Africa,2020-02-28,419117216,1262,507,47,34,507,81,426,230.0,230.0,27.0,7.71,34.71,195.29,70.23,12.49,1.29,13.77,56.46,14.46,-0.3817,-0.856,0.42,1.21,0.0811,0.112,0.193,1.02,2.49,3.01
Middle East & North Africa,2020-02-29,419117216,1453,733,74,43,733,117,616,343.57,343.57,44.0,8.71,52.71,290.86,78.2,17.63,1.29,18.91,59.29,14.16,-1.6526,-1.2485,0.368,1.75,0.103,0.177,0.279,1.47,1.98,3.47
Middle East & North Africa,2020-03-01,419117216,1624,1142,121,54,1142,175,967,419.29,419.29,68.57,10.71,79.29,340.0,99.29,22.86,1.34,24.2,75.09,8.18,-2.4846,-1.3157,0.309,2.72,0.129,0.289,0.418,2.31,1.42,3.87
Middle East & North Africa,2020-03-02,419117216,1830,1692,194,66,1692,260,1432,489.43,489.43,98.0,11.86,109.86,379.57,110.69,29.71,1.49,31.2,79.49,3.34,-4.2777,-0.6725,0.254,4.04,0.157,0.463,0.62,3.42,1.08,4.37
Middle East & North Africa,2020-03-03,419117216,2090,2554,315,77,2554,392,2162,651.14,651.14,130.71,13.29,144.0,507.14,100.0,35.8,2.46,38.26,61.74,-0.3086,-5.1211,-0.0443,0.196,6.09,0.184,0.752,0.935,5.16,0.818,4.99
Middle East & North Africa,2020-03-04,419117216,2263,3161,494,94,3161,588,2573,783.43,783.43,175.57,15.14,190.71,592.71,86.91,41.09,2.94,44.03,42.89,-6.9257,-3.744,0.454,0.16,7.54,0.224,1.18,1.4,6.14,0.716,5.4
Middle East & North Africa,2020-03-05,419117216,7809,3778,713,109,3778,822,2956,843.57,843.57,223.0,21.0,244.0,599.57,76.66,43.94,4.03,47.97,28.69,-11.4457,-1.8743,1.14,0.133,9.01,0.26,1.7,1.96,7.05,2.07,18.63
Middle East & North Africa,2020-03-06,419117216,2823,5065,962,127,5065,1089,3976,853.86,853.86,274.0,25.43,299.43,554.43,64.66,45.51,5.11,50.63,14.03,-10.5371,-0.2137,1.56,0.117,12.08,0.303,2.3,2.6,9.49,0.557,6.74
Middle East & North Africa,2020-03-07,419117216,9818,6217,1303,149,6217,1452,4765,872.71,872.71,317.71,32.0,349.71,523.0,53.46,45.2,6.51,51.71,1.74,-6.0343,1.43,1.27,0.103,14.83,0.356,3.11,3.46,11.37,1.58,23.43
Middle East & North Africa,2020-03-08,419117216,3881,7047,1682,201,7047,1883,5164,974.43,974.43,358.29,38.86,397.14,577.29,47.31,44.77,7.34,52.11,-4.8,-1.3771,2.66,0.63,0.107,16.81,0.48,4.01,4.49,12.32,0.551,9.26
Middle East & North Africa,2020-03-09,419117216,12382,7669,2112,244,7669,2356,5313,1050.71,1050.71,401.57,47.71,449.29,601.43,56.74,42.8,8.66,51.46,5.29,0.24,2.58,-0.1138,0.104,18.3,0.582,5.04,5.62,12.68,1.61,29.54
Middle East & North Africa,2020-03-10,419117216,13539,8663,2539,301,8663,2840,5823,1080.14,1080.14,446.86,57.71,504.57,575.57,69.77,42.94,9.11,52.06,17.71,1.85,1.28,-0.6466,0.106,20.67,0.718,6.06,6.78,13.89,1.56,32.3
Middle East & North Africa,2020-03-11,419117216,14605,9982,3002,366,9982,3368,6614,1137.57,1137.57,488.0,68.71,556.71,580.86,65.86,43.29,10.23,53.51,12.34,2.38,-0.7829,-0.9783,0.109,23.82,0.873,7.16,8.04,15.78,1.46,34.85
Middle East & North Africa,2020-03-12,419117216,15718,11133,3524,443,11133,3967,7166,1221.57,1221.57,532.43,77.57,610.0,611.57,62.69,43.91,10.8,54.71,7.97,0.349,-1.8,-0.8014,0.112,26.56,1.06,8.41,9.47,17.1,1.41,37.5
Middle East & North Africa,2020-03-13,419117216,7568,12626,4090,531,12626,4621,8005,1303.71,1303.71,574.71,90.0,664.71,639.0,59.2,44.09,11.31,55.4,3.8,-5.2914,-2.2331,-0.2923,0.115,30.13,1.27,9.76,11.03,19.1,0.599,18.06
Middle East & North Africa,2020-03-14,419117216,15223,14180,4719,630,14180,5349,8831,1364.14,1364.14,621.14,101.71,722.86,641.29,58.49,44.46,11.31,55.77,2.71,-8.76,-1.424,1.03,0.118,33.83,1.5,11.26,12.76,21.07,1.07,36.32
Middle East & North Africa,2020-03-15,419117216,17719,15598,5409,744,15598,6153,9445,1376.14,1376.14,667.29,114.29,781.57,594.57,43.31,44.26,11.6,55.86,-12.5429,-9.32,-0.1851,1.96,0.121,37.22,1.78,12.91,14.68,22.54,1.14,42.28
Middle East & North Africa,2020-03-16,419117216,23425,16795,6135,874,16795,7009,9786,1430.0,1430.0,710.29,125.29,835.57,594.43,22.06,44.91,10.0,54.91,-32.8571,-4.7429,4.35,2.59,0.125,40.07,2.09,14.64,16.72,23.35,1.39,55.89
Middle East & North Africa,2020-03-17,419117216,26692,18212,6887,1013,18212,7900,10312,1438.14,1438.14,753.71,135.57,889.29,548.86,16.09,43.34,8.46,51.8,-35.7143,-0.5771,8.02,2.55,0.128,43.45,2.42,16.43,18.85,24.6,1.47,63.69
Middle East & North Africa,2020-03-18,419117216,24512,19615,7673,1166,19615,8839,10776,1414.0,1414.0,799.29,140.0,939.29,474.71,35.49,42.51,6.09,48.6,-13.1143,16.45,10.71,2.3,0.132,46.8,2.78,18.31,21.09,25.71,1.25,58.48
Middle East & North Africa,2020-03-19,419117216,27502,21143,8496,1320,21143,9816,11327,1444.57,1444.57,837.86,144.0,981.86,462.71,55.6,43.6,3.77,47.37,8.23,31.32,11.34,0.103,0.134,50.45,3.15,20.27,23.42,27.03,1.3,65.62
Middle East & North Africa,2020-03-20,419117216,39814,22693,9366,1480,22693,10846,11847,1553.57,1553.57,879.86,144.71,1024.57,529.0,125.54,46.43,1.8,48.23,77.31,44.21,11.33,-1.5646,0.136,54.14,3.53,22.35,25.88,28.27,1.75,94.99
Middle East & North Africa,2020-03-21,419117216,33551,24078,10314,1610,24078,11924,12154,1708.0,1708.0,928.29,144.14,1072.43,635.57,178.66,53.51,1.71,55.23,123.43,51.97,4.86,-3.4711,0.135,57.45,3.84,24.61,28.45,29.0,1.39,80.05
Middle East & North Africa,2020-03-22,419117216,37799,25710,11274,1752,25710,13026,12684,2065.86,2065.86,985.86,144.57,1130.43,935.43,237.11,65.26,1.31,66.57,170.54,56.05,0.193,-4.6795,0.135,61.34,4.18,26.9,31.08,30.26,1.47,90.19
Middle East & North Africa,2020-03-23,419117216,67736,27670,12294,1887,27670,14181,13489,2307.29,2307.29,1066.86,148.57,1215.43,1091.86,295.31,80.0,1.91,81.91,213.4,40.75,-6.6503,-5.5824,0.133,66.02,4.5,29.33,33.84,32.18,2.45,161.62
Middle East & North Africa,2020-03-24,419117216,36382,30168,13385,2022,30168,15407,14761,2630.14,2630.14,1164.14,150.57,1314.71,1315.43,335.86,99.4,2.03,101.43,234.43,32.29,-12.056,-4.1438,0.131,71.98,4.82,31.94,36.76,35.22,1.21,86.81
Middle East & North Africa,2020-03-25,419117216,55120,34076,14574,2178,34076,16752,17324,3030.14,3030.14,1279.86,154.29,1434.14,1596.0,329.31,120.63,2.06,122.69,206.63,10.95,-16.5863,-3.3646,0.13,81.3,5.2,34.77,39.97,41.33,1.62,131.51
Middle East & North Africa,2020-03-26,419117216,93245,37294,15964,2360,37294,18324,18970,3387.29,3387.29,1425.29,154.29,1579.57,1807.71,340.09,139.11,2.37,141.49,198.6,-8.3143,-15.8571,-0.9013,0.129,88.98,5.63,38.09,43.72,45.26,2.5,222.48
Middle East & North Africa,2020-03-27,419117216,71708,41104,17515,2534,41104,20049,21055,3712.43,3712.43,1589.0,154.86,1743.86,1968.57,291.89,156.77,2.69,159.46,132.43,-26.88,-16.6297,0.73,0.126,98.07,6.05,41.79,47.84,50.24,1.74,171.09
Middle East & North Africa,2020-03-28,419117216,79991,45289,19273,2690,45289,21963,23326,4007.71,4007.71,1762.43,160.43,1922.86,2084.86,253.74,169.51,2.06,171.57,82.17,-38.5314,-11.1566,2.39,0.122,108.06,6.42,45.98,52.4,55.66,1.77,190.86
Middle East & North Africa,2020-03-29,419117216,122684,49421,21251,2832,49421,24083,25338,4089.57,4089.57,1948.0,164.0,2112.0,1977.57,201.46,176.74,2.2,178.94,22.51,-50.8629,-8.4057,2.99,0.118,117.92,6.76,50.7,57.46,60.46,2.48,292.72
Middle East & North Africa,2020-03-30,419117216,132708,53657,23417,2971,53657,26388,27269,4298.86,4298.86,2127.43,164.57,2292.0,2006.86,136.66,177.37,3.69,181.06,-44.4,-44.8286,-4.6114,3.83,0.113,128.02,7.09,55.87,62.96,65.06,2.47,316.64
Middle East & North Africa,2020-03-31,419117216,111211,58222,25722,3145,58222,28867,29355,4394.57,4394.57,2309.0,165.29,2474.29,1920.29,85.77,172.43,4.57,177.0,-91.2286,-50.3429,-0.8846,2.59,0.109,138.92,7.5,61.37,68.88,70.04,1.91,265.35
Middle East & North Africa,2020-04-01,419117216,123834,62703,28210,3326,62703,31536,31167,4395.71,4395.71,2475.86,173.29,2649.14,1746.57,67.74,163.37,5.37,168.74,-101.0,-49.9371,2.55,2.84,0.105,149.61,7.94,67.31,75.24,74.36,1.97,295.46
Middle East & North Africa,2020-04-02,419117216,136518,67386,30856,3512,67386,34368,33018,4436.57,4436.57,2624.57,183.29,2807.86,1628.71,2.03,153.86,5.69,159.54,-157.5143,-42.9543,1.81,2.68,0.102,160.78,8.38,73.62,82.0,78.78,2.03,325.73
Middle East & North Africa,2020-04-03,419117216,187959,71866,33678,3691,71866,37369,34497,4428.29,4428.29,2764.86,190.86,2955.71,1472.57,-48.2286,140.4,4.91,145.31,-193.5429,-38.1371,5.79,2.18,0.0988,171.47,8.81,80.35,89.16,82.31,2.62,448.46
Middle East & North Africa,2020-04-04,419117216,200157,76059,36604,3903,76059,40507,35552,4309.0,4309.0,2896.71,193.0,3089.71,1219.29,-78.1143,124.23,3.37,127.6,-205.7143,-35.76,8.81,1.8,0.0964,181.47,9.31,87.34,96.65,84.83,2.63,477.57
Middle East & North Africa,2020-04-05,419117216,409360,80477,39623,4115,80477,43738,36739,4153.43,4153.43,3011.0,189.86,3200.86,952.57,-104.9143,107.29,1.66,108.94,-213.8571,-21.3771,10.0,2.11,0.0941,192.02,9.82,94.54,104.36,87.66,5.09,976.72
Middle East & North Africa,2020-04-06,419117216,233785,84655,42771,4307,84655,47078,37577,4005.14,4005.14,3097.0,190.14,3287.14,718.0,-111.0571,90.2,-0.7429,89.46,-200.5143,-5.9086,11.56,1.01,0.0915,201.98,10.28,102.05,112.33,89.66,2.76,557.8
Middle East & North Africa,2020-04-07,419117216,248230,88385,45999,4496,88385,50495,37890,3912.0,3912.0,3161.0,191.57,3352.57,559.43,-104.8571,73.54,-2.2286,71.31,-176.1714,7.03,12.35,-0.4153,0.089,210.88,10.73,109.75,120.48,90.4,2.81,592.27
Middle East & North Africa,2020-04-08,419117216,437258,91777,49287,4655,91777,53942,37835,3873.0,3873.0,3215.86,187.14,3403.0,470.0,-77.7714,57.4,-2.1714,55.23,-133.0,19.66,10.83,-1.3351,0.0863,218.98,11.11,117.6,128.7,90.27,4.76,1043.28
Middle East & North Africa,2020-04-09,419117216,500481,95422,52535,4843,95422,57378,38044,3784.71,3784.71,3264.43,181.86,3446.29,338.43,-42.9714,46.6,-3.4571,43.14,-86.1143,25.99,6.73,-2.4862,0.0844,227.67,11.56,125.35,136.9,90.77,5.24,1194.13
Middle East & North Africa,2020-04-10,419117216,525838,99250,55805,5032,99250,60837,38413,3764.57,3764.57,3298.0,179.0,3477.0,287.57,-6.6,39.77,-4.5714,35.2,-41.8,32.77,3.32,-3.112,0.0827,236.81,12.01,133.15,145.16,91.65,5.3,1254.63
Middle East & North Africa,2020-04-11,419117216,548845,103170,59115,5213,103170,64328,38842,3790.29,3790.29,3330.0,172.86,3502.86,287.43,18.91,36.63,-5.0286,31.6,-12.6857,27.74,-0.8709,-3.3696,0.081,246.16,12.44,141.05,153.48,92.68,5.32,1309.53
Middle East & North Africa,2020-04-12,419117216,577352,106970,62474,5388,106970,67862,39108,3879.0,3879.0,3359.86,168.71,3528.57,350.43,58.97,35.71,-5.4,30.31,28.66,23.63,-3.2091,-2.2695,0.0794,255.23,12.86,149.06,161.92,93.31,5.4,1377.54
Middle East & North Africa,2020-04-13,419117216,331564,111007,65857,5560,111007,71417,39590,3967.57,3967.57,3399.0,162.0,3561.0,406.57,60.91,39.54,-6.6286,32.91,28.0,15.31,-6.0194,-1.5936,0.0779,264.86,13.27,157.13,170.4,94.46,2.99,791.1
Middle East & North Africa,2020-04-14,419117216,638737,114917,69309,5706,114917,75015,39902,4079.57,4079.57,3443.0,154.86,3597.86,481.71,75.2,42.06,-6.5714,35.49,39.71,9.95,-4.6183,-0.219,0.0761,274.19,13.61,165.37,178.98,95.2,5.56,1524.01
Middle East & North Africa,2020-04-15,419117216,666109,118930,72806,5836,118930,78642,40288,4069.14,4069.14,3495.71,145.86,3641.57,427.57,69.94,46.17,-6.9714,39.2,30.74,2.67,-4.6469,0.442,0.0742,283.76,13.92,173.71,187.64,96.13,5.6,1589.31
Middle East & North Africa,2020-04-16,419117216,698025,123195,76328,5977,123195,82305,40890,4166.29,4166.29,3540.29,140.0,3680.29,486.0,68.66,47.91,-6.0286,41.89,26.77,4.65,-1.9657,1.1,0.0726,293.94,14.26,182.12,196.38,97.56,5.67,1665.46
Middle East & North Africa,2020-04-17,419117216,740640,127807,79906,6116,127807,86022,41785,4228.71,4228.71,3590.71,133.86,3724.57,504.14,72.31,48.71,-4.3143,44.4,27.91,0.4,-0.9989,0.635,0.0711,304.94,14.59,190.65,205.25,99.7,5.79,1767.14
Middle East & North Africa,2020-04-18,419117216,768557,131654,83585,6234,131654,89819,41835,4310.86,4310.86,3638.57,131.86,3770.43,540.43,84.14,49.74,-2.8286,46.91,37.23,5.48,-0.4949,0.747,0.0694,314.12,14.87,199.43,214.31,99.82,5.84,1833.75
Middle East & North Africa,2020-04-19,419117216,801319,136134,87256,6368,136134,93624,42510,4441.14,4441.14,3686.57,133.29,3819.86,621.29,77.2,52.23,-1.8571,50.37,26.83,4.95,-1.4423,-0.3326,0.068,324.81,15.19,208.19,223.38,101.43,5.89,1911.92
Middle East & North Africa,2020-04-20,419117216,836538,140608,90992,6497,140608,97489,43119,4489.86,4489.86,3744.43,131.71,3876.14,613.71,97.34,53.29,-0.5143,52.77,44.57,0.194,-0.912,-0.5653,0.0666,335.49,15.5,217.1,232.61,102.88,5.95,1995.95
Middle East & North Africa,2020-04-21,419117216,872260,145093,94779,6629,145093,101408,43685,4552.29,4552.29,3801.43,130.71,3932.14,620.14,93.43,58.17,-1.3714,56.8,36.63,-2.5657,-3.6286,-0.4338,0.0654,346.19,15.82,226.14,241.96,104.23,6.01,2081.18
Middle East & North Africa,2020-04-22,419117216,529507,150018,98612,6769,150018,105381,44637,4715.43,4715.43,3857.14,131.29,3988.43,727.0,73.29,61.31,-1.2857,60.03,13.26,-4.16,-3.8251,-0.1474,0.0642,357.94,16.15,235.29,251.44,106.5,3.53,1263.39
Middle East & North Africa,2020-04-23,419117216,941986,154624,102539,6899,154624,109438,45186,4778.0,4778.0,3929.43,125.0,4054.43,723.57,71.31,62.4,-1.1143,61.29,10.03,-12.6629,-2.664,0.108,0.063,368.93,16.46,244.65,261.12,107.81,6.09,2247.55
Middle East & North Africa,2020-04-24,419117216,975896,159673,106516,7031,159673,113547,46126,4807.57,4807.57,3993.14,126.86,4120.0,687.57,56.4,63.26,-1.1143,62.14,-5.7429,-14.1714,-2.1794,1.38,0.0619,380.97,16.78,254.14,270.92,110.06,6.11,2328.46
Middle East & North Africa,2020-04-25,419117216,1006515,164662,110585,7153,164662,117738,46924,4846.43,4846.43,4056.43,126.14,4182.57,663.86,34.03,63.26,-1.6286,61.63,-27.6,-13.1257,-0.3714,1.93,0.0608,392.88,17.07,263.85,280.92,111.96,6.11,2401.51
Middle East & North Africa,2020-04-26,419117216,1035419,169580,114762,7243,169580,122005,47575,4834.29,4834.29,4117.71,125.14,4242.86,591.43,22.57,60.37,-1.1714,59.2,-36.6286,-13.4629,3.28,2.13,0.0594,404.61,17.28,273.82,291.1,113.51,6.11,2470.48
Middle East & North Africa,2020-04-27,419117216,1068266,174261,118944,7385,174261,126329,47932,4885.57,4885.57,4173.43,123.14,4296.57,589.0,7.66,57.83,-1.9143,55.91,-48.2571,-6.0171,5.83,2.52,0.0585,415.78,17.62,283.8,301.42,114.36,6.13,2548.85
Middle East & North Africa,2020-04-28,419117216,657172,179018,123174,7512,179018,130686,48332,4890.86,4890.86,4231.29,119.14,4350.43,540.43,4.0,53.2,-1.7429,51.46,-47.4571,3.74,8.0,2.03,0.0575,427.13,17.92,293.89,311.81,115.32,3.67,1567.99
Middle East & North Africa,2020-04-29,419117216,1131379,183858,127436,7645,183858,135081,48777,4845.86,4845.86,4282.29,117.29,4399.57,446.29,26.31,49.6,-2.3714,47.23,-20.9143,14.95,10.42,0.99,0.0566,438.68,18.24,304.06,322.3,116.38,6.15,2699.43
Middle East & North Africa,2020-04-30,419117216,1160752,188823,131753,7761,188823,139514,49309,4866.43,4866.43,4322.43,117.43,4439.86,426.57,52.71,47.71,-2.3714,45.34,7.37,26.89,9.78,-0.2345,0.0556,450.53,18.52,314.36,332.88,117.65,6.15,2769.52
Middle East & North Africa,2020-05-01,419117216,1194846,193909,136135,7865,193909,144000,49909,4965.86,4965.86,4365.71,113.29,4479.0,486.86,97.34,47.6,-1.7429,45.86,51.49,38.62,8.23,-1.3499,0.0546,462.66,18.77,324.81,343.58,119.08,6.16,2850.86
Middle East & North Africa,2020-05-02,419117216,1221912,198583,140561,7974,198583,148535,50048,5149.14,5149.14,4412.0,111.29,4523.29,625.86,142.09,52.09,-1.4857,50.6,91.49,42.89,4.65,-2.837,0.0537,473.81,19.03,335.37,354.4,119.41,6.15,2915.44
