region,date,estimated_population,total_tests,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Latin America & Caribbean,2020-02-13,652796593,1443,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.2104894778456665
Latin America & Caribbean,2020-02-14,652796593,1475,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.2595093415262357
Latin America & Caribbean,2020-02-15,652796593,1484,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.2732961781863956
Latin America & Caribbean,2020-02-16,652796593,1501,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.299337980766698
Latin America & Caribbean,2020-02-17,652796593,1529,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.342230361487196
Latin America & Caribbean,2020-02-18,652796593,1559,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.3881864836877296
Latin America & Caribbean,2020-02-19,652796593,1589,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.434142605888263
Latin America & Caribbean,2020-02-20,652796593,1612,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.4693756329086725
Latin America & Caribbean,2020-02-21,652796593,1638,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.5092042721491348
Latin America & Caribbean,2020-02-22,652796593,1650,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.527586721029348
Latin America & Caribbean,2020-02-23,652796593,1659,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.5413735576895085
Latin America & Caribbean,2020-02-24,652796593,1691,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.5903934213700777
Latin America & Caribbean,2020-02-25,652796593,1723,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,2.639413285050647
Latin America & Caribbean,2020-02-26,652796593,1762,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.001531870740017787,0.0,0.0,0.0,0.001531870740017787,1762.0,2.6991562439113403
Latin America & Caribbean,2020-02-27,652796593,1807,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.001531870740017787,0.0,0.0,0.0,0.001531870740017787,1807.0,2.7680904272121407
Latin America & Caribbean,2020-02-28,652796593,1872,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.003063741480035574,0.0,0.0,0.0,0.003063741480035574,936.0,2.867662025313297
Latin America & Caribbean,2020-02-29,652796593,1897,6,0,0,6,0,6,2.6666666666666665,,,,,,,,,,,,,,0.0,0.009191224440106721,0.0,0.0,0.0,0.009191224440106721,316.1666666666667,2.9059587938137414
Latin America & Caribbean,2020-03-01,652796593,1924,14,0,0,14,0,14,3.5,,,,,,,,,,,,,,0.0,0.021446190360249015,0.0,0.0,0.0,0.021446190360249015,137.42857142857142,2.947319303794222
Latin America & Caribbean,2020-03-02,652796593,2003,14,3,0,14,3,11,4.333333333333333,,,,,,,,,,,,,0.0,0.0,0.021446190360249015,0.0,0.004595612220053361,0.004595612220053361,0.016850578140195655,143.07142857142858,3.0683370922556272
Latin America & Caribbean,2020-03-03,652796593,2078,17,3,0,17,3,14,6.166666666666667,,,,,1.5833333333333333,,,,,,,,0.0,0.0,0.026041802580302375,0.0,0.004595612220053361,0.004595612220053361,0.021446190360249015,122.23529411764706,3.183227397756961
Latin America & Caribbean,2020-03-04,652796593,2254,22,5,0,22,5,17,5.833333333333333,,,,,1.9444444444444444,,,,,,,,0.0,0.0,0.03370115628039131,0.0,0.0076593537000889346,0.0076593537000889346,0.026041802580302375,102.45454545454545,3.4528366480000914
Latin America & Caribbean,2020-03-05,652796593,2849,28,5,0,28,5,23,10.833333333333334,1.6666666666666667,,,,2.9722222222222228,,,,,1.7500000000000002,,,0.0,0.0,0.04289238072049803,0.0,0.0076593537000889346,0.0076593537000889346,0.0352330270204091,101.75,4.364299738310675
Latin America & Caribbean,2020-03-06,652796593,3160,43,7,0,43,7,36,12.166666666666666,2.8333333333333335,,,,3.3333333333333335,,,,,1.9444444444444446,,,0.0,0.0,0.06587044182076483,0.0,0.010723095180124508,0.010723095180124508,0.055147346640640325,73.48837209302326,4.8407115384562065
Latin America & Caribbean,2020-03-07,652796593,3321,49,11,0,49,11,38,15.166666666666666,3.3333333333333335,,,,8.583333333333334,,,,,2.1736111111111107,0.6128472222222223,,0.0,0.0,0.07506166626087156,0.0,0.016850578140195655,0.016850578140195655,0.0582110881206759,67.77551020408163,5.08734272759907
Latin America & Caribbean,2020-03-08,652796593,3389,79,13,1,79,14,65,22.166666666666668,4.5,,,,9.722222222222223,1.7222222222222223,,,,3.805555555555555,0.9045138888888888,,0.07142857142857142,0.012658227848101266,0.12101778846140517,0.001531870740017787,0.019914319620231227,0.021446190360249015,0.09957159810115615,42.89873417721519,5.191509937920279
Latin America & Caribbean,2020-03-09,652796593,3681,90,20,1,90,21,69,26.166666666666668,6.0,,,,11.666666666666666,2.305555555555556,,,,4.201388888888889,1.1006944444444446,0.37717013888888884,0.047619047619047616,0.011111111111111112,0.13786836660160082,0.001531870740017787,0.030637414800355738,0.03216928554037352,0.10569908106122729,40.9,5.638816194005473
Latin America & Caribbean,2020-03-10,652796593,3932,113,25,1,113,26,87,57.333333333333336,7.333333333333333,,,,18.555555555555554,3.1666666666666665,,,,5.5625,1.2916666666666665,0.5060763888888887,0.038461538461538464,0.008849557522123894,0.1731013936220099,0.001531870740017787,0.038296768500444674,0.039828639240462455,0.13327275438154745,34.796460176991154,6.023315749749938
Latin America & Caribbean,2020-03-11,652796593,4700,161,32,2,161,34,127,69.16666666666667,12.0,0.8333333333333334,12.833333333333334,56.333333333333336,25.38888888888889,4.527777777777778,,,,6.576388888888889,2.1215277777777777,0.4565972222222221,0.058823529411764705,0.012422360248447204,0.24663118914286367,0.003063741480035574,0.04901986368056918,0.05208360516060475,0.19454758398225894,29.19254658385093,7.199792478083598
Latin America & Caribbean,2020-03-12,652796593,4797,200,43,3,200,46,154,82.16666666666667,16.666666666666668,0.8333333333333334,17.5,64.66666666666667,31.972222222222225,6.361111111111111,,,,8.972222222222221,2.9288194444444438,0.1844618055555557,0.06521739130434782,0.015,0.3063741480035574,0.004595612220053361,0.06587044182076483,0.0704660540408182,0.23590809396273918,23.985,7.3483839398653235
Latin America & Caribbean,2020-03-13,652796593,5783,393,55,4,393,59,334,126.5,22.333333333333332,1.0,23.333333333333332,103.16666666666667,37.97222222222222,8.5,,,,12.6875,2.927083333333333,-0.5355902777777779,0.06779661016949153,0.010178117048346057,0.6020252008269902,0.006127482960071148,0.08425289070097827,0.09038037366104942,0.5116448271659408,14.71501272264631,8.858808489522861
Latin America & Caribbean,2020-03-14,652796593,8135,494,85,6,494,91,403,174.5,31.666666666666668,1.1666666666666667,32.833333333333336,141.66666666666666,54.444444444444436,10.861111111111112,0.5833333333333333,11.444444444444446,42.999999999999986,17.277777777777775,2.0295138888888893,-1.375434027777777,0.06593406593406594,0.012145748987854251,0.7567441455687867,0.009191224440106721,0.13020901290151188,0.1394002373416186,0.6173439082271681,16.467611336032387,12.461768470044696
Latin America & Caribbean,2020-03-15,652796593,9919,583,120,6,583,126,457,218.0,44.166666666666664,1.5,45.666666666666664,172.33333333333334,76.13888888888889,14.611111111111109,0.888888888888889,15.499999999999998,60.638888888888886,18.28472222222222,-0.020833333333333925,-1.6861979166666663,0.047619047619047616,0.010291595197255575,0.8930806414303697,0.009191224440106721,0.18382448880213442,0.19301571324224115,0.7000649281881286,17.013722126929675,15.194625870236427
Latin America & Caribbean,2020-03-16,652796593,11401,872,159,7,872,166,706,285.1666666666667,58.333333333333336,2.8333333333333335,61.16666666666667,224.0,101.08333333333333,19.555555555555554,1.5,21.055555555555554,80.02777777777777,17.09027777777778,-2.5729166666666643,-1.9296875000000004,0.04216867469879518,0.008027522935779817,1.33579128529551,0.010723095180124508,0.24356744766282812,0.2542905428429526,1.0815007424525576,13.07454128440367,17.464858306942787
Latin America & Caribbean,2020-03-17,652796593,13048,1208,222,9,1208,231,977,395.8333333333333,77.16666666666667,4.333333333333333,81.5,314.3333333333333,111.1111111111111,26.333333333333332,1.9444444444444446,28.27777777777778,82.83333333333331,12.604166666666664,-3.817708333333332,,0.03896103896103896,0.0074503311258278145,1.8504998539414865,0.013786836660160081,0.34007530428394867,0.3538621409441088,1.4966377129973778,10.801324503311259,19.987849415752084
Latin America & Caribbean,2020-03-18,652796593,15459,1508,308,12,1508,320,1188,539.0,104.33333333333333,6.166666666666667,110.5,428.5,122.80555555555556,33.19444444444445,2.638888888888889,35.833333333333336,86.97222222222223,6.986111111111118,-5.6892361111111125,,0.0375,0.007957559681697613,2.3100610759468228,0.018382448880213443,0.47181618792547836,0.4901986368056918,1.8198624391411307,10.25132625994695,23.681189769934967
Latin America & Caribbean,2020-03-19,652796593,18172,2104,405,21,2104,426,1678,733.0,139.66666666666666,10.0,149.66666666666666,583.3333333333334,126.55555555555554,40.83333333333333,2.9722222222222228,43.80555555555555,82.75,3.013888888888893,-5.005208333333331,,0.04929577464788732,0.009980988593155894,3.2230560369974235,0.03216928554037352,0.6204076497072036,0.6525769352475772,2.5704791017498465,8.636882129277566,27.83715508760322
Latin America & Caribbean,2020-03-20,652796593,20481,2869,548,32,2869,580,2289,841.1666666666666,189.66666666666666,12.833333333333334,202.5,638.6666666666666,129.0277777777778,47.97222222222222,3.305555555555556,51.27777777777778,77.75000000000003,-5.666666666666671,-4.35243055555556,,0.05517241379310345,0.011153712094806553,4.39493715311103,0.04901986368056918,0.8394651655297471,0.8884850292103164,3.506452123900714,7.138724294179156,31.374244626304293
Latin America & Caribbean,2020-03-21,652796593,22832,3817,746,43,3817,789,3028,954.8333333333334,243.33333333333334,17.333333333333332,260.6666666666667,694.1666666666667,123.16666666666667,54.44444444444445,3.8611111111111107,58.30555555555556,64.86111111111111,-7.416666666666661,-1.0885416666666687,,0.05449936628643853,0.011265391668849881,5.847150614647893,0.06587044182076483,1.142775572053269,1.2086460138740338,4.638504600773858,5.981660990306524,34.97567273608611
Latin America & Caribbean,2020-03-22,652796593,26968,5270,997,67,5270,1064,4206,1044.5,303.3333333333333,20.666666666666668,324.0,720.5,100.13888888888887,59.88888888888889,4.305555555555556,64.19444444444444,35.94444444444443,-10.423611111111121,,,0.06296992481203008,0.012713472485768502,8.072958799893737,0.10263533958119171,1.5272751277977334,1.629910467378925,6.443048332514811,5.117267552182163,41.311490116799675
Latin America & Caribbean,2020-03-23,652796593,30103,6255,1360,86,6255,1446,4809,1170.0,365.0,24.166666666666668,389.1666666666667,780.8333333333333,96.8888888888889,62.36111111111112,5.083333333333333,67.44444444444446,29.444444444444443,-1.3402777777777821,,,0.059474412171507604,0.013749000799360511,9.581851478811256,0.13174088364152967,2.08334420642419,2.21508509006572,7.366766388745537,4.812629896083133,46.113904886755435
Latin America & Caribbean,2020-03-24,652796593,33384,7237,1768,116,7237,1884,5353,1278.0,431.0,29.333333333333332,460.3333333333333,817.6666666666667,87.33333333333331,64.88888888888887,5.305555555555555,70.19444444444443,17.138888888888886,8.229166666666668,,,0.06157112526539278,0.016028741191101287,11.086148545508724,0.17769700584206327,2.7083474683514472,2.8860444741935103,8.200104071315213,4.612961171756252,51.139972784753795
Latin America & Caribbean,2020-03-25,652796593,37059,8371,2225,145,8371,2370,6001,1333.8333333333333,499.0,35.833333333333336,534.8333333333334,798.9999999999999,117.80555555555554,65.00000000000001,6.638888888888888,71.6388888888889,46.16666666666664,12.88194444444444,,,0.06118143459915612,0.017321705889380003,12.823289964688893,0.2221212573025791,3.4084123965395756,3.630533653842155,9.19275631084674,4.427069645203679,56.769597754319165
Latin America & Caribbean,2020-03-26,652796593,42036,9889,2738,177,9889,2915,6974,1422.5,563.8333333333334,43.333333333333336,607.1666666666667,815.3333333333333,133.05555555555554,68.1111111111111,7.8055555555555545,75.91666666666666,57.138888888888886,18.25694444444445,2.7256944444444473,,0.06072041166380789,0.017898675295783192,15.148669748035895,0.27114112098314824,4.194262086168701,4.465403207151849,10.683266540884045,4.2507836990595615,64.39371842738768
Latin America & Caribbean,2020-03-27,652796593,46399,11485,3332,219,11485,3551,7934,1478.8333333333333,632.6666666666666,49.166666666666664,681.8333333333333,797.0,148.41666666666666,70.58333333333333,10.5,81.08333333333333,67.33333333333333,16.22916666666668,-2.3958333333333313,,0.0616727682343002,0.019068350021767523,17.59353544910428,0.33547969206389533,5.104193305739265,5.439672997803161,12.153862451301121,4.039965171963431,71.0772704660853
Latin America & Caribbean,2020-03-28,652796593,53753,13273,3991,282,13273,4273,9000,1751.3333333333333,693.3333333333334,60.5,753.8333333333334,997.4999999999999,160.36111111111111,76.44444444444444,10.666666666666666,87.11111111111111,73.25,19.131944444444457,-5.465277777777779,-1.2986111111111136,0.06599578750292534,0.021246138777970314,20.332520332256085,0.4319875486850159,6.113696123410987,6.545683672096003,13.786836660160082,4.0498003465682215,82.34264788817609
Latin America & Caribbean,2020-03-29,652796593,59212,14790,4743,346,14790,5089,9701,1968.3333333333333,773.6666666666666,71.0,844.6666666666666,1123.6666666666665,182.72222222222226,81.3888888888889,12.388888888888891,93.77777777777779,88.94444444444447,3.2986111111111143,-3.0572916666666696,,0.06798978188249165,0.02339418526031102,22.656368244863067,0.5300272760461543,7.265662919904363,7.795690195950518,14.86067804891255,4.003515889114267,90.70513025793319
Latin America & Caribbean,2020-03-30,652796593,64739,16110,5564,411,16110,5975,10135,2168.5,854.5,92.33333333333333,946.8333333333334,1221.6666666666665,209.58333333333337,88.8888888888889,12.861111111111109,101.75000000000001,107.83333333333336,-3.6041666666666643,-2.468750000000007,,0.06878661087866109,0.025512104283054005,24.678437621686545,0.6295988741473104,8.523328797458966,9.152927671606276,15.52550995008027,4.018559900682805,99.1717798380115
Latin America & Caribbean,2020-03-31,652796593,73420,18879,6385,508,18879,6893,11986,2296.0,957.6666666666666,99.83333333333333,1057.5,1238.5,161.61111111111111,98.77777777777777,12.972222222222223,111.75,49.861111111111114,4.0,8.376736111111105,,0.07369795444653997,0.026908204883733248,28.920187700795797,0.7781903359290357,9.780994675013568,10.559185010942604,18.361002689853194,3.888977170400975,112.4699497321059
Latin America & Caribbean,2020-04-01,652796593,119095,21699,7380,603,21699,7983,13716,2518.8333333333335,1052.1666666666667,117.66666666666667,1169.8333333333335,1349.0,145.94444444444446,102.16666666666669,13.972222222222223,116.13888888888891,29.805555555555543,9.256944444444429,,,0.07553551296505073,0.02778929904603899,33.24006318764596,0.9237180562307254,11.305206061331267,12.228924117561991,21.011139070083964,5.488501774275313,182.43814578241833
Latin America & Caribbean,2020-04-02,652796593,128431,24496,8459,773,24496,9232,15264,2736.3333333333335,1166.0,126.33333333333333,1292.3333333333333,1444.0000000000002,198.72222222222226,105.61111111111113,13.222222222222221,118.83333333333334,79.88888888888891,36.805555555555536,7.710069444444441,-5.965711805555552,0.08373050259965338,0.031556172436316136,37.524705647475706,1.1841360820337492,12.95809458981046,14.142230671844208,23.3824749756315,5.2429376224689745,196.73969101122438
Latin America & Caribbean,2020-04-03,652796593,138606,27049,9737,881,27049,10618,16431,2721.0,1286.0,138.33333333333334,1424.3333333333333,1296.6666666666667,246.6111111111111,110.19444444444444,16.055555555555554,126.25,120.36111111111109,38.97916666666666,4.456597222222232,,0.08297231116971181,0.03257052016710414,41.43557164674112,1.3495781219556702,14.91582539555319,16.26540351750886,25.170168129232255,5.124255979888351,212.32647579090536
Latin America & Caribbean,2020-04-04,652796593,148527,29903,11056,1052,29903,12108,17795,2844.0,1386.6666666666667,154.83333333333334,1541.5,1302.5,308.83333333333326,122.13888888888887,15.166666666666664,137.30555555555554,171.52777777777771,34.840277777777764,-15.486111111111104,-8.774305555555554,0.08688470432771721,0.03518041668060061,45.80753073875188,1.6115280184987117,16.936362901636652,18.547890920135362,27.259639818616517,4.966959836805672,227.52416540262183
Latin America & Caribbean,2020-04-05,652796593,158566,32528,12560,1169,32528,13729,18799,3360.8333333333335,1488.1666666666667,171.66666666666666,1659.8333333333335,1701.0,301.8611111111111,137.25,15.638888888888888,152.88888888888889,148.9722222222222,27.083333333333357,-17.87152777777777,-6.91883680555556,0.08514822638211086,0.03593826856861781,49.82869143129857,1.7907568950807928,19.240296494623404,21.031053389704194,28.797638041594375,4.874754058042302,242.9026157616604
Latin America & Caribbean,2020-04-06,652796593,169540,35205,14101,1338,35205,15439,19766,3775.6666666666665,1618.8333333333333,196.16666666666666,1815.0,1960.6666666666665,338.0833333333333,150.94444444444443,15.277777777777777,166.2222222222222,171.86111111111111,-25.13888888888888,-27.38715277777777,,0.08666364401839498,0.038005965061781,53.92950940232618,2.049643050143799,21.60090930499081,23.65055235513461,30.278957047191575,4.815793211191592,259.7133652626156
Latin America & Caribbean,2020-04-07,652796593,243438,38763,15700,1532,38763,17232,21531,4371.833333333333,1785.0,208.66666666666666,1993.6666666666667,2378.166666666666,354.9444444444445,168.91666666666663,13.166666666666666,182.0833333333333,172.86111111111123,-32.50694444444442,-23.218750000000007,,0.08890436397400185,0.03952222480200191,59.37990549530947,2.3468259737072494,24.050370618279253,26.397196591986503,32.982708903322965,6.2801640739880815,372.91554920845
Latin America & Caribbean,2020-04-08,652796593,208555,44661,17388,1803,44661,19191,25470,4547.5,1989.5,220.16666666666666,2209.6666666666665,2337.8333333333335,208.27777777777774,185.16666666666663,12.611111111111114,197.77777777777774,10.5,-74.70833333333333,,,0.09395028919806159,0.04037079330959898,68.41487911993438,2.7619629442520695,26.636168427429276,29.398131371681348,39.01674774825303,4.6697342200129865,319.4793021844095
Latin America & Caribbean,2020-04-09,652796593,226398,49703,19450,2058,49703,21508,28195,4749.5,2191.6666666666665,230.0,2421.6666666666665,2327.8333333333335,171.8333333333334,188.19444444444446,10.472222222222223,198.66666666666669,-26.833333333333286,-65.79166666666667,,,0.0956853263901804,0.04140595135102509,76.13857139110407,3.1525899829566053,29.794885893345953,32.94747587630256,43.191095514801496,4.555016799790757,346.8124717985469
Latin America & Caribbean,2020-04-10,652796593,251369,56134,21766,2304,56134,24070,32064,4973.666666666667,2400.1666666666665,233.83333333333334,2634.0,2339.666666666667,39.25,185.8611111111111,10.222222222222223,196.08333333333331,-156.83333333333331,-20.979166666666647,,,0.09572081429164936,0.0410446431752592,85.99003212015845,3.529430185000981,33.34269852722715,36.872128712228125,49.117903407930314,4.478016888160473,385.06481604753105
Latin America & Caribbean,2020-04-11,652796593,267573,59813,24497,2490,59813,26987,32826,4610.5,2599.1666666666665,247.33333333333334,2846.5,1764.0,91.77777777777783,168.25,13.555555555555557,181.80555555555554,-90.02777777777771,-14.95833333333335,,,0.09226664690406491,0.041629746041830375,91.62578457268388,3.814358142644289,37.52623751821572,41.34059566086001,50.28518891182387,4.473492384598666,409.8872495187793
Latin America & Caribbean,2020-04-12,652796593,266293,63702,27251,2718,63702,29969,33733,4806.666666666667,2748.0,259.0,3007.0,1799.666666666667,124.36111111111116,155.80555555555557,18.0,173.80555555555557,-49.444444444444414,44.770833333333336,,,0.09069371684073543,0.042667420175190734,97.58322988061306,4.1636246713683445,41.74500953622471,45.90863420759305,51.67459567302,4.180292612476845,407.9264549715565
Latin America & Caribbean,2020-04-13,652796593,298038,68605,30101,2935,68605,33036,35569,4607.333333333333,2900.1666666666665,270.0,3170.1666666666665,1437.1666666666665,112.0,150.3888888888889,18.805555555555557,169.19444444444446,-57.19444444444446,21.034722222222207,,,0.08884247487589296,0.04278113840099118,105.09399211892027,4.496040621952204,46.1108411452754,50.606881767227605,54.48711035169266,4.344260622403615,456.5556916134212
Latin America & Caribbean,2020-04-14,652796593,313985,72324,32983,3287,72324,36270,36054,5098.166666666667,2999.0,301.5,3300.5,1797.666666666667,218.33333333333334,149.77777777777783,14.222222222222223,164.00000000000006,54.333333333333286,33.08333333333334,9.062499999999988,,0.09062586159360353,0.04544826060505503,110.79101940104641,5.0352591224384655,50.525692618006666,55.56095174044513,55.230067660601286,4.341366627951994,480.9844343044848
Latin America & Caribbean,2020-04-15,652796593,331769,78543,35938,3612,78543,39550,38993,5495.666666666667,3126.5,338.0,3464.5,2031.166666666667,175.91666666666666,154.30555555555557,14.47222222222222,168.7777777777778,7.138888888888857,34.145833333333336,26.086805555555564,,0.09132743362831858,0.045987548221993045,120.31772353321703,5.533117112944246,55.05237065475922,60.58548776770347,59.732235765513565,4.22404288096966,508.22722354496113
Latin America & Caribbean,2020-04-16,652796593,353141,83778,39167,3924,83778,43091,40687,5645.666666666667,3302.5,346.6666666666667,3649.1666666666665,1996.5000000000005,256.6944444444445,154.72222222222226,15.0,169.72222222222226,86.97222222222226,81.02083333333329,20.255208333333318,-2.0611979166666576,0.09106309902299785,0.046838072047554254,128.33706685721015,6.011060783829795,59.99878127427666,66.00984205810646,62.32722479910369,4.215199694430519,540.9663650006213
Latin America & Caribbean,2020-04-17,652796593,336262,90402,42491,4299,90402,46790,43612,5920.5,3497.8333333333335,332.6666666666667,3830.5,2090.0,248.58333333333334,160.22222222222226,17.333333333333332,177.5555555555556,71.02777777777774,125.38194444444446,25.366319444444443,-10.986545138888893,0.09187860653985895,0.047554257649167056,138.48417863908796,6.5855123113364655,65.09071961409578,71.67623192543225,66.80794671365572,3.719630096679277,515.109918779861
Latin America & Caribbean,2020-04-18,652796593,392900,96676,46010,4746,96676,50756,45920,5862.166666666667,3673.8333333333335,345.8333333333333,4019.666666666667,1842.5,542.4166666666665,166.97222222222217,17.055555555555554,184.02777777777771,358.3888888888888,114.10416666666661,0.817708333333357,-17.039062499999986,0.093506186460714,0.04909181182506517,148.09513566195955,7.270258532124417,70.48137274821838,77.75163128034279,70.34350438161677,4.064090363689023,601.8720137529884
Latin America & Caribbean,2020-04-19,652796593,411661,102479,49916,5015,102479,54931,47548,6147.5,3828.5,360.0,4188.5,1959.0,677.4444444444445,193.08333333333334,23.44444444444444,216.52777777777777,460.9166666666667,135.61111111111111,-17.859375000000007,-22.405381944444446,0.09129635360725273,0.04893685535573142,156.98458156628277,7.682331761189201,76.46485985872785,84.14719161991705,72.83738994636573,4.0170278788825025,630.6114407064622
Latin America & Caribbean,2020-04-20,652796593,551480,107847,53970,5283,107847,59253,48594,6589.666666666667,3960.3333333333335,405.5,4365.833333333334,2223.833333333333,713.111111111111,230.3888888888889,28.083333333333332,258.47222222222223,454.63888888888874,84.29166666666671,-47.90104166666663,-13.832031250000009,0.08916004252949218,0.048986063590085956,165.20766369869827,8.092873119513968,82.67506383875995,90.76793695827392,74.43972674042433,5.1135404786410374,844.7960757050091
Latin America & Caribbean,2020-04-21,652796593,583546,113716,57981,5687,113716,63668,50048,8750.166666666666,4128.333333333333,440.3333333333333,4568.666666666666,4181.5,791.0277777777778,269.3888888888889,30.694444444444446,300.08333333333337,490.94444444444446,53.94444444444443,-64.25520833333334,,0.08932273669661368,0.0500105526047346,174.19821307186265,8.711748898481154,88.8193973769713,97.53114627545246,76.6670667964102,5.131608568715045,893.9170428544194
