Region,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
South Asia,2020-02-23,1863046558,216,5,5,0,5,5,0,0.429,0.429,0.143,0.0,0.143,0.286,0.143,-0.0286,0.0,-0.0286,0.171,-0.0057,-0.0046,0.0039,0.0,0.0027,0.0,0.0027,0.0027,0.0,43.2,0.116
South Asia,2020-02-24,1863046558,217,6,5,0,6,5,1,0.429,0.429,0.143,0.0,0.143,0.286,0.114,0.0,0.0,0.0,0.114,0.0057,0.0149,0.0066,0.0,0.0032,0.0,0.0027,0.0027,0.0005,36.17,0.116
South Asia,2020-02-25,1863046558,221,8,5,0,8,5,3,0.714,0.714,0.0,0.0,0.0,0.714,0.0571,0.0,0.0,0.0,0.0571,-0.0057,0.0217,0.0055,0.0,0.0043,0.0,0.0027,0.0027,0.0016,27.62,0.119
South Asia,2020-02-26,1863046558,222,8,5,0,8,5,3,0.714,0.714,0.143,0.0,0.143,0.571,0.114,0.0,0.0,0.0,0.114,0.103,0.0286,0.0107,0.0,0.0043,0.0,0.0027,0.0027,0.0016,27.75,0.119
South Asia,2020-02-27,1863046558,,8,5,0,8,5,3,0.714,0.714,0.143,0.0,0.143,0.571,0.0571,0.0571,0.0,0.0571,0.0,0.126,0.0251,-0.005,0.0,0.0043,0.0,0.0027,0.0027,0.0016,,
South Asia,2020-02-28,1863046558,224,10,5,0,10,5,5,1.0,1.0,0.143,0.0,0.143,0.857,0.657,0.0857,0.0,0.0857,0.571,0.137,0.0491,-0.0043,0.0,0.0054,0.0,0.0027,0.0027,0.0027,22.4,0.12
South Asia,2020-02-29,1863046558,,10,6,0,10,6,4,0.714,0.714,0.429,0.0,0.429,0.286,0.743,0.114,0.0,0.114,0.629,0.131,-0.0103,-0.0087,0.0,0.0054,0.0,0.0032,0.0032,0.0021,,
South Asia,2020-03-01,1863046558,243,10,6,0,10,6,4,4.0,4.0,0.429,0.0,0.429,3.57,0.743,0.229,0.0,0.229,0.514,0.24,0.0,-0.005,0.0,0.0054,0.0,0.0032,0.0032,0.0021,24.3,0.13
South Asia,2020-03-02,1863046558,425,13,6,0,13,6,7,4.43,4.43,0.714,0.0,0.714,3.71,0.771,0.257,0.0,0.257,0.514,0.0514,-0.0149,-0.0181,0.0,0.007,0.0,0.0032,0.0032,0.0038,32.69,0.228
South Asia,2020-03-03,1863046558,433,13,8,0,13,8,5,4.43,4.43,1.29,0.0,1.29,3.14,1.26,0.257,0.0,0.257,1.0,0.126,0.0,0.0126,0.0,0.007,0.0,0.0043,0.0043,0.0027,33.31,0.232
South Asia,2020-03-04,1863046558,108,36,8,0,36,8,28,4.86,4.86,1.43,0.0,1.43,3.43,0.914,0.314,0.0,0.314,0.6,0.0629,-0.0411,0.0217,0.0,0.0193,0.0,0.0043,0.0043,0.015,3.0,0.058
South Asia,2020-03-05,1863046558,111,39,10,0,39,10,29,7.0,7.0,1.71,0.0,1.71,5.29,1.37,0.4,0.0,0.4,0.971,0.131,0.0526,0.0574,0.0,0.0209,0.0,0.0054,0.0054,0.0156,2.85,0.0596
South Asia,2020-03-06,1863046558,437,41,14,0,41,14,27,8.57,8.57,2.0,0.0,2.0,6.57,1.06,0.429,0.0286,0.457,0.6,0.0343,0.109,0.0647,0.0,0.022,0.0,0.0075,0.0075,0.0145,10.66,0.235
South Asia,2020-03-07,1863046558,120,44,16,0,44,16,28,11.29,11.29,2.71,0.0,2.71,8.57,1.43,0.486,0.0286,0.514,0.914,0.314,0.272,0.112,0.0,0.0236,0.0,0.0086,0.0086,0.015,2.73,0.0644
South Asia,2020-03-08,1863046558,127,59,18,0,59,18,41,9.71,9.71,3.43,0.143,3.57,6.14,1.43,0.514,0.0571,0.571,0.857,0.669,0.323,0.0802,0.0,0.0317,0.0,0.0097,0.0097,0.022,2.15,0.0682
South Asia,2020-03-09,1863046558,137,73,20,0,73,20,53,12.0,12.0,3.86,0.143,4.0,8.0,2.49,0.686,0.0571,0.743,1.74,1.42,0.518,0.0791,0.0,0.0392,0.0,0.0107,0.0107,0.0284,1.88,0.0735
South Asia,2020-03-10,1863046558,592,92,27,0,92,27,65,14.14,14.14,4.29,0.286,4.57,9.57,4.71,0.829,0.0571,0.886,3.83,1.75,0.454,-0.016,0.0,0.0494,0.0,0.0145,0.0145,0.0349,6.43,0.318
South Asia,2020-03-11,1863046558,1081,104,32,1,104,33,71,21.0,21.0,5.43,0.286,5.71,15.29,8.17,1.23,0.0286,1.26,6.91,2.62,0.504,-0.0576,0.0303,0.0558,0.0005,0.0172,0.0177,0.0381,10.39,0.58
South Asia,2020-03-12,1863046558,1168,123,37,1,123,38,85,34.86,34.86,6.86,0.286,7.14,27.71,10.17,1.77,0.0571,1.83,8.34,2.58,0.192,-0.1824,0.0263,0.066,0.0005,0.0199,0.0204,0.0456,9.5,0.627
South Asia,2020-03-13,1863046558,7176,140,44,2,140,46,94,50.57,50.57,9.57,0.286,9.86,40.71,14.54,2.54,0.0857,2.63,11.91,3.19,0.0354,-0.1771,0.0435,0.0751,0.0011,0.0236,0.0247,0.0505,51.26,3.85
South Asia,2020-03-14,1863046558,925,191,54,2,191,56,135,62.86,62.86,12.71,0.429,13.14,49.71,15.4,3.57,0.143,3.71,11.69,2.38,-0.3943,-0.2971,0.0357,0.103,0.0011,0.029,0.0301,0.0725,4.84,0.496
South Asia,2020-03-15,1863046558,1568,303,66,2,303,68,235,86.86,86.86,17.0,0.714,17.71,69.14,20.66,4.57,0.143,4.71,15.94,1.93,-0.432,-0.181,0.0294,0.163,0.0011,0.0354,0.0365,0.126,5.17,0.842
South Asia,2020-03-16,1863046558,2117,427,87,2,427,89,338,98.0,98.0,23.29,1.0,24.29,73.71,20.09,5.94,0.2,6.14,13.94,0.651,-0.9817,-0.1445,0.0225,0.229,0.0011,0.0467,0.0478,0.181,4.96,1.14
South Asia,2020-03-17,1863046558,2233,532,116,3,532,119,413,138.14,138.14,29.71,1.0,30.71,107.43,19.8,7.14,0.314,7.46,12.34,0.423,-0.7131,0.0018,0.0252,0.286,0.0016,0.0623,0.0639,0.222,4.2,1.2
South Asia,2020-03-18,1863046558,15754,712,151,6,712,157,555,151.0,151.0,39.29,1.29,40.57,110.43,17.8,8.2,0.4,8.6,9.2,-1.72,-0.6869,0.0018,0.0382,0.382,0.0032,0.0811,0.0843,0.298,22.13,8.46
South Asia,2020-03-19,1863046558,17311,809,200,8,809,208,601,161.86,161.86,48.43,2.0,50.43,111.43,17.51,9.0,0.371,9.37,8.14,-1.1829,-0.3851,0.285,0.0385,0.434,0.0043,0.107,0.112,0.323,21.4,9.29
South Asia,2020-03-20,1863046558,19059,1107,252,9,1107,261,846,175.86,175.86,58.0,2.71,60.71,115.14,12.06,9.71,0.429,10.14,1.91,-1.5086,-0.4229,0.197,0.0345,0.594,0.0048,0.135,0.14,0.454,17.22,10.23
South Asia,2020-03-21,1863046558,21128,1248,329,11,1248,340,908,185.57,185.57,68.29,2.86,71.14,114.43,14.17,9.66,0.657,10.31,3.86,-1.2743,0.443,0.379,0.0324,0.67,0.0059,0.177,0.182,0.487,16.93,11.34
South Asia,2020-03-22,1863046558,23332,1436,405,16,1436,421,1015,198.43,198.43,78.29,3.14,81.43,117.0,12.26,10.2,0.514,10.71,1.54,-1.6914,0.271,0.436,0.038,0.771,0.0086,0.217,0.226,0.545,16.25,12.52
South Asia,2020-03-23,1863046558,27576,1658,493,21,1658,514,1144,221.86,221.86,87.57,4.57,92.14,129.71,11.43,10.31,0.514,10.83,0.6,0.497,1.21,0.453,0.0409,0.89,0.0113,0.265,0.276,0.614,16.63,14.8
South Asia,2020-03-24,1863046558,27419,1831,594,23,1831,617,1214,223.14,223.14,99.43,4.57,104.0,119.14,9.06,10.26,0.629,10.89,-1.8286,0.171,1.79,0.239,0.0373,0.983,0.0123,0.319,0.331,0.652,14.97,14.72
South Asia,2020-03-25,1863046558,32960,2101,699,28,2101,727,1374,233.0,233.0,109.57,5.29,114.86,118.14,14.54,10.0,0.743,10.74,3.8,4.53,1.84,0.475,0.0385,1.13,0.015,0.375,0.39,0.738,15.69,17.69
South Asia,2020-03-26,1863046558,10312,2362,813,40,2362,853,1509,230.86,230.86,119.57,6.0,125.57,105.29,15.03,10.6,0.514,11.11,3.91,7.69,1.64,0.0242,0.0469,1.27,0.0215,0.436,0.458,0.81,4.37,5.54
South Asia,2020-03-27,1863046558,42680,2669,948,41,2669,989,1680,271.14,271.14,128.29,6.86,135.14,136.0,34.89,10.14,1.29,11.43,23.46,7.51,2.64,-0.3586,0.0415,1.43,0.022,0.509,0.531,0.902,15.99,22.91
South Asia,2020-03-28,1863046558,17167,2879,1096,48,2879,1144,1735,297.0,297.0,140.57,7.14,147.71,149.29,49.89,12.09,1.46,13.54,36.34,8.69,1.33,-0.3193,0.042,1.55,0.0258,0.588,0.614,0.931,5.96,9.21
South Asia,2020-03-29,1863046558,17766,3052,1242,58,3052,1300,1752,397.57,397.57,150.14,11.0,161.14,236.43,46.6,15.6,1.31,16.91,29.69,13.39,-0.0,-0.5017,0.0446,1.64,0.0311,0.667,0.698,0.94,5.82,9.54
South Asia,2020-03-30,1863046558,18014,3556,1391,69,3556,1460,2096,482.43,482.43,170.0,12.57,182.57,299.86,58.0,17.89,1.63,19.51,38.49,11.17,0.243,-1.0542,0.0473,1.91,0.037,0.747,0.784,1.13,5.07,9.67
South Asia,2020-03-31,1863046558,19761,3910,1578,73,3910,1651,2259,463.86,463.86,197.57,12.57,210.14,253.71,81.97,21.17,1.86,23.03,58.94,7.69,-0.8697,-0.9399,0.0442,2.1,0.0392,0.847,0.886,1.21,5.05,10.61
South Asia,2020-04-01,1863046558,21427,4884,1750,105,4884,1855,3029,561.14,561.14,217.71,15.0,232.71,328.43,90.71,26.23,2.14,28.37,62.34,8.73,-2.6274,-0.6242,0.0566,2.62,0.0564,0.939,0.996,1.63,4.39,11.5
South Asia,2020-04-02,1863046558,34690,5739,2003,128,5739,2131,3608,706.86,706.86,246.43,16.43,262.86,444.0,88.34,31.54,2.49,34.03,54.31,4.34,-3.3714,-0.6407,0.0601,3.08,0.0687,1.08,1.14,1.94,6.04,18.62
South Asia,2020-04-03,1863046558,37734,5916,2331,129,5916,2460,3456,851.14,851.14,281.29,21.71,303.0,548.14,90.23,36.4,2.6,39.0,51.23,0.251,-3.1211,-0.0037,0.0524,3.18,0.0692,1.25,1.32,1.86,6.38,20.25
South Asia,2020-04-04,1863046558,40439,6807,2620,153,6807,2773,4034,924.14,924.14,327.71,25.0,352.71,571.43,79.71,40.83,2.91,43.74,35.97,-5.6914,-2.96,0.395,0.0552,3.65,0.0821,1.41,1.49,2.17,5.94,21.71
South Asia,2020-04-05,1863046558,41939,8000,2967,173,8000,3140,4860,915.0,915.0,379.57,25.57,405.14,509.86,83.23,43.0,3.91,46.91,36.31,-7.9143,-0.888,0.988,0.0551,4.29,0.0929,1.59,1.69,2.61,5.24,22.51
South Asia,2020-04-06,1863046558,46476,9514,3360,221,9514,3581,5933,959.71,959.71,421.86,29.57,451.43,508.29,62.26,46.63,3.69,50.31,11.94,-6.0743,-0.6514,1.26,0.0617,5.11,0.119,1.8,1.92,3.18,4.89,24.95
South Asia,2020-04-07,1863046558,48683,10379,3872,248,10379,4120,6259,1123.0,1123.0,461.43,36.0,497.43,625.57,48.77,47.54,3.86,51.4,-2.6286,-0.0971,1.57,1.28,0.0602,5.57,0.133,2.08,2.21,3.36,4.69,26.13
South Asia,2020-04-08,1863046558,52645,11289,4407,284,11289,4691,6598,1162.43,1162.43,514.43,40.14,554.57,607.86,59.86,47.63,3.46,51.09,8.77,-3.0057,3.16,0.502,0.0605,6.06,0.152,2.37,2.52,3.54,4.66,28.26
South Asia,2020-04-09,1863046558,197307,12457,4956,335,12457,5291,7166,1168.0,1168.0,565.43,44.29,609.71,558.29,79.23,48.31,3.57,51.89,27.34,2.16,3.42,0.671,0.0633,6.69,0.18,2.66,2.84,3.85,15.84,105.91
South Asia,2020-04-10,1863046558,215645,13777,5561,381,13777,5942,7835,1214.29,1214.29,617.71,42.86,660.57,553.71,68.2,52.11,2.26,54.37,13.83,7.89,1.62,0.0455,0.0641,7.39,0.205,2.98,3.19,4.21,15.65,115.75
South Asia,2020-04-11,1863046558,239313,14944,6221,434,14944,6655,8289,1355.86,1355.86,663.43,47.43,710.86,645.0,73.06,53.74,1.83,55.57,17.49,11.05,2.7,-0.4791,0.0652,8.02,0.233,3.34,3.57,4.45,16.01,128.45
South Asia,2020-04-12,1863046558,263611,16176,6925,483,16176,7408,8768,1464.0,1464.0,722.0,47.29,769.29,694.71,88.23,55.8,1.43,57.23,31.0,8.02,1.8,-0.8281,0.0652,8.68,0.259,3.72,3.98,4.71,16.3,141.49
South Asia,2020-04-13,1863046558,292085,18014,7684,521,18014,8205,9809,1527.71,1527.71,783.14,49.29,832.43,695.29,115.09,57.8,2.17,59.97,55.11,10.5,0.766,-0.4144,0.0635,9.67,0.28,4.12,4.4,5.27,16.21,156.78
South Asia,2020-04-14,1863046558,325008,19870,8516,580,19870,9096,10774,1609.14,1609.14,844.43,51.43,895.86,713.29,119.34,63.51,1.46,64.97,54.37,11.15,-0.7166,-0.8245,0.0638,10.67,0.311,4.57,4.88,5.78,16.36,174.45
South Asia,2020-04-15,1863046558,362538,21537,9461,615,21537,10076,11461,1789.71,1789.71,906.71,53.71,960.43,829.29,120.71,67.63,2.43,70.06,50.66,11.72,-0.448,-0.8069,0.061,11.56,0.33,5.08,5.41,6.15,16.83,194.59
South Asia,2020-04-16,1863046558,398839,23151,10438,680,23151,11118,12033,1952.57,1952.57,981.0,54.71,1035.71,916.86,128.8,72.2,2.43,74.63,54.17,7.46,-1.4206,-0.9595,0.0612,12.43,0.365,5.6,5.97,6.46,17.23,214.08
South Asia,2020-04-17,1863046558,437648,25041,11472,741,25041,12213,12828,2067.57,2067.57,1060.14,59.43,1119.57,948.0,146.83,76.37,3.14,79.51,67.31,5.78,-2.2366,-0.6578,0.0607,13.44,0.398,6.16,6.56,6.89,17.48,234.91
South Asia,2020-04-18,1863046558,482811,27472,12568,810,27472,13378,14094,2171.71,2171.71,1144.14,61.43,1205.57,966.14,152.4,82.97,2.69,85.66,66.74,3.4,-4.032,-0.6158,0.0605,14.75,0.435,6.75,7.18,7.57,17.57,259.15
South Asia,2020-04-19,1863046558,520309,29844,13792,866,29844,14658,15186,2343.29,2343.29,1226.29,67.14,1293.43,1049.86,148.26,88.69,3.03,91.71,56.54,-0.0343,-4.0057,-0.107,0.0591,16.02,0.465,7.4,7.87,8.15,17.43,279.28
South Asia,2020-04-20,1863046558,35018,32487,15105,937,32487,16042,16445,2551.71,2551.71,1321.57,67.14,1388.71,1163.0,137.71,94.71,2.11,96.83,40.89,-8.44,-3.5269,0.466,0.0584,17.44,0.503,8.11,8.61,8.83,1.08,18.8
South Asia,2020-04-21,1863046558,597959,35072,16525,1010,35072,17535,17537,2693.86,2693.86,1424.43,69.86,1494.29,1199.57,128.63,98.31,2.26,100.57,28.06,-12.5657,-1.9554,1.56,0.0576,18.83,0.542,8.87,9.41,9.41,17.05,320.96
South Asia,2020-04-22,1863046558,159708,37940,18045,1085,37940,19130,18810,2756.14,2756.14,1533.71,70.0,1603.71,1152.43,104.63,101.34,1.71,103.06,1.57,-11.8514,0.0937,2.05,0.0567,20.36,0.582,9.69,10.27,10.1,4.21,85.72
South Asia,2020-04-23,1863046558,659661,41013,19689,1150,41013,20839,20174,2814.86,2814.86,1635.71,72.71,1708.43,1106.43,89.57,100.63,2.6,103.23,-13.6571,-6.3771,3.79,2.38,0.0552,22.01,0.617,10.57,11.19,10.83,16.08,354.08
South Asia,2020-04-24,1863046558,711409,43898,21443,1230,43898,22673,21225,2866.43,2866.43,1733.0,75.71,1808.71,1057.71,89.0,98.57,3.46,102.03,-13.0286,0.434,6.23,2.08,0.0542,23.56,0.66,11.51,12.17,11.39,16.21,381.85
South Asia,2020-04-25,1863046558,776244,46765,23304,1300,46765,24604,22161,2999.57,2999.57,1824.71,80.14,1904.86,1094.71,105.83,95.91,4.89,100.8,5.03,10.51,8.38,1.22,0.0528,25.1,0.698,12.51,13.21,11.9,16.6,416.65
South Asia,2020-04-26,1863046558,831980,49548,25242,1375,49548,26617,22931,3138.86,3138.86,1917.29,87.14,2004.43,1134.43,130.8,96.4,4.86,101.26,29.54,18.58,8.46,0.027,0.0517,26.6,0.738,13.55,14.29,12.31,16.79,446.57
South Asia,2020-04-27,1863046558,883559,52552,27236,1467,52552,28703,23849,3285.29,3285.29,2013.29,94.43,2107.71,1177.57,157.2,98.11,5.86,103.97,53.23,30.05,6.19,-0.8281,0.0511,28.21,0.787,14.62,15.41,12.8,16.81,474.25
South Asia,2020-04-28,1863046558,946132,56069,29298,1571,56069,30869,25200,3468.86,3468.86,2117.71,97.0,2214.71,1254.14,182.49,103.14,5.74,108.89,73.6,35.94,3.93,-2.5008,0.0509,30.1,0.843,15.73,16.57,13.53,16.87,507.84
South Asia,2020-04-29,1863046558,1007900,59912,31466,1695,59912,33161,26751,3652.43,3652.43,2223.57,105.0,2328.57,1323.86,239.23,107.34,8.11,115.46,123.77,31.37,2.09,-3.0841,0.0511,32.16,0.91,16.89,17.8,14.36,16.82,541.0
South Asia,2020-04-30,1863046558,1088349,64010,33782,1811,64010,35593,28417,3912.0,3912.0,2340.43,108.86,2449.29,1462.71,285.51,117.77,8.97,126.74,158.77,30.14,-4.1246,-2.475,0.0509,34.36,0.972,18.13,19.1,15.25,17.0,584.18
South Asia,2020-05-01,1863046558,1175355,68180,36267,1909,68180,38176,30004,4335.0,4335.0,2454.0,127.71,2581.71,1753.29,287.66,132.71,8.49,141.2,146.46,29.03,-6.9577,-2.6642,0.05,36.6,1.02,19.47,20.49,16.1,17.24,630.88
South Asia,2020-05-02,1863046558,1267605,72332,38869,2035,72332,40904,31428,4712.86,4712.86,2602.14,139.29,2741.43,1971.43,307.91,147.11,7.4,154.51,153.4,9.42,-6.1874,-2.8485,0.0498,38.82,1.09,20.86,21.96,16.87,17.52,680.39
South Asia,2020-05-03,1863046558,1352954,76932,41625,2137,76932,43762,33170,4907.14,4907.14,2781.29,139.43,2920.71,1986.43,327.63,160.51,7.91,168.43,159.2,1.15,-9.3954,-0.2992,0.0488,41.29,1.15,22.34,23.49,17.8,17.59,726.21
South Asia,2020-05-04,1863046558,1429971,82897,44414,2361,82897,46775,36122,5192.0,5192.0,2959.14,142.0,3101.14,2090.86,286.34,178.09,4.91,183.0,103.34,0.434,-12.1531,-0.3582,0.0505,44.5,1.27,23.84,25.11,19.39,17.25,767.54
South Asia,2020-05-05,1863046558,1530989,89059,47513,2546,89059,50059,39000,5550.14,5550.14,3143.0,148.43,3291.43,2258.71,291.26,187.57,4.74,192.31,98.94,-16.8343,-5.6206,-0.3321,0.0509,47.8,1.37,25.5,26.87,20.93,17.19,821.77
South Asia,2020-05-06,1863046558,1632971,94262,50935,2671,94262,53606,40656,5766.71,5766.71,3344.43,152.29,3496.71,2270.0,289.83,199.43,1.91,201.34,88.49,-31.7371,-8.7486,1.87,0.0498,50.6,1.43,27.34,28.77,21.82,17.32,876.51
South Asia,2020-05-07,1863046558,1732488,100354,54496,2805,100354,57301,43053,6169.14,6169.14,3540.0,163.0,3703.0,2466.14,223.74,208.71,0.714,209.43,14.31,-18.68,-7.848,3.62,0.049,53.87,1.51,29.25,30.76,23.11,17.26,929.92
