Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
France,French Guiana,3.93,-53.1258,2020-03-26,28,6,0,6,22,,,,,,,,,,,,,,0.0,0.0,0.255
France,French Polynesia,-17.6797,149.41,2020-03-26,30,0,0,0,30,,,,,,,,,,,,,,,0.0,0.255
France,Guadeloupe,16.25,-61.5833,2020-03-26,73,0,1,1,72,,,,,,,,,,,,,,1.0,0.0137,0.255
France,Martinique,14.64,-61.0242,2020-03-26,66,0,1,1,65,,,,,,,,,,,,,,1.0,0.0152,0.255
France,Mayotte,-12.8275,45.17,2020-03-26,36,0,0,0,36,,,,,,,,,,,,,,,0.0,0.255
France,New Caledonia,-20.9043,165.62,2020-03-26,14,0,0,0,14,,,,,,,,,,,,,,,0.0,0.255
France,Reunion,-21.1351,55.25,2020-03-26,135,1,0,1,134,,,,,,,,,,,,,,0.0,0.0,0.255
France,Saint Barthelemy,17.9,-62.8333,2020-03-26,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.255
France,Saint Pierre And Miquelon,46.89,-56.3159,2020-03-26,0,0,0,0,0,,,,,,,,,,,,,,,,0.255
France,St Martin,18.07,-63.0501,2020-03-26,11,0,0,0,11,,,,,,,,,,,,,,,0.0,0.255
France,,46.23,2.21,2020-03-26,29155,4948,1696,6644,22511,,,,,,,,,,,,,,0.255,0.0582,0.255
