Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-03,408,14,0,14,394,,,,,,,,,,,,,,0.0,0.0,
China,Beijing,40.18,116.41,2020-02-03,212,12,1,13,199,,,,,,,,,,,,,,0.0769,0.0047,
China,Chongqing,30.06,107.87,2020-02-03,337,9,2,11,326,,,,,,,,,,,,,,0.182,0.0059,
China,Fujian,26.08,117.99,2020-02-03,179,1,0,1,178,,,,,,,,,,,,,,0.0,0.0,
China,Gansu,37.81,101.06,2020-02-03,55,3,0,3,52,,,,,,,,,,,,,,0.0,0.0,
China,Guangdong,23.34,113.42,2020-02-03,725,21,0,21,704,,,,,,,,,,,,,,0.0,0.0,
China,Guangxi,23.83,108.79,2020-02-03,127,7,0,7,120,,,,,,,,,,,,,,0.0,0.0,
China,Guizhou,26.82,106.87,2020-02-03,46,2,0,2,44,,,,,,,,,,,,,,0.0,0.0,
China,Hainan,19.2,109.75,2020-02-03,72,4,1,5,67,,,,,,,,,,,,,,0.2,0.0139,
China,Hebei,39.55,116.13,2020-02-03,113,3,1,4,109,,,,,,,,,,,,,,0.25,0.0088,
China,Heilongjiang,47.86,127.76,2020-02-03,121,2,2,4,117,,,,,,,,,,,,,,0.5,0.0165,
China,Henan,33.88,113.61,2020-02-03,566,16,2,18,548,,,,,,,,,,,,,,0.111,0.0035,
China,Hong Kong,22.3,114.2,2020-02-03,15,0,0,0,15,,,,,,,,,,,,,,,0.0,
China,Hubei,30.98,112.27,2020-02-03,13522,386,414,800,12722,,,,,,,,,,,,,,0.518,0.0306,
China,Hunan,27.61,111.71,2020-02-03,521,22,0,22,499,,,,,,,,,,,,,,0.0,0.0,
China,Inner Mongolia,44.09,113.94,2020-02-03,34,1,0,1,33,,,,,,,,,,,,,,0.0,0.0,
China,Jiangsu,32.97,119.46,2020-02-03,271,8,0,8,263,,,,,,,,,,,,,,0.0,0.0,
China,Jiangxi,27.61,115.72,2020-02-03,391,18,0,18,373,,,,,,,,,,,,,,0.0,0.0,
China,Jilin,43.67,126.19,2020-02-03,31,1,0,1,30,,,,,,,,,,,,,,0.0,0.0,
China,Liaoning,41.3,122.61,2020-02-03,74,1,0,1,73,,,,,,,,,,,,,,0.0,0.0,
China,Macau,22.17,113.55,2020-02-03,8,0,0,0,8,,,,,,,,,,,,,,,0.0,
China,Ningxia,37.27,106.17,2020-02-03,31,1,0,1,30,,,,,,,,,,,,,,0.0,0.0,
China,Qinghai,35.75,96.0,2020-02-03,13,0,0,0,13,,,,,,,,,,,,,,,0.0,
China,Shaanxi,35.19,108.87,2020-02-03,128,0,0,0,128,,,,,,,,,,,,,,,0.0,
China,Shandong,36.34,118.15,2020-02-03,259,7,0,7,252,,,,,,,,,,,,,,0.0,0.0,
China,Shanghai,31.2,121.45,2020-02-03,203,10,1,11,192,,,,,,,,,,,,,,0.0909,0.0049,
China,Shanxi,37.58,112.29,2020-02-03,74,2,0,2,72,,,,,,,,,,,,,,0.0,0.0,
China,Sichuan,30.62,102.71,2020-02-03,254,14,1,15,239,,,,,,,,,,,,,,0.0667,0.0039,
China,Tianjin,39.31,117.32,2020-02-03,60,1,0,1,59,,,,,,,,,,,,,,0.0,0.0,
China,Tibet,31.69,88.09,2020-02-03,1,0,0,0,1,,,,,,,,,,,,,,,0.0,
China,Xinjiang,41.11,85.24,2020-02-03,24,0,0,0,24,,,,,,,,,,,,,,,0.0,
China,Yunnan,24.97,101.49,2020-02-03,117,5,0,5,112,,,,,,,,,,,,,,0.0,0.0,
China,Zhejiang,29.18,120.09,2020-02-03,724,43,0,43,681,,,,,,,,,,,,,,0.0,0.0,
