Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-03-03,990,936,6,942,48,,,,,,,,,,,,,,0.0064,0.0061,0.034
China,Beijing,40.18,116.41,2020-03-03,414,288,8,296,118,,,,,,,,,,,,,,0.027,0.0193,0.034
China,Chongqing,30.06,107.87,2020-03-03,576,490,6,496,80,,,,,,,,,,,,,,0.0121,0.0104,0.034
China,Fujian,26.08,117.99,2020-03-03,296,260,1,261,35,,,,,,,,,,,,,,0.0038,0.0034,0.034
China,Gansu,37.81,101.06,2020-03-03,91,86,2,88,3,,,,,,,,,,,,,,0.0227,0.022,0.034
China,Guangdong,23.34,113.42,2020-03-03,1350,1101,7,1108,242,,,,,,,,,,,,,,0.0063,0.0052,0.034
China,Guangxi,23.83,108.79,2020-03-03,252,202,2,204,48,,,,,,,,,,,,,,0.0098,0.0079,0.034
China,Guizhou,26.82,106.87,2020-03-03,146,114,2,116,30,,,,,,,,,,,,,,0.0172,0.0137,0.034
China,Hainan,19.2,109.75,2020-03-03,168,155,5,160,8,,,,,,,,,,,,,,0.0312,0.0298,0.034
China,Hebei,39.55,116.13,2020-03-03,318,300,6,306,12,,,,,,,,,,,,,,0.0196,0.0189,0.034
China,Heilongjiang,47.86,127.76,2020-03-03,480,366,13,379,101,,,,,,,,,,,,,,0.0343,0.0271,0.034
China,Henan,33.88,113.61,2020-03-03,1272,1231,22,1253,19,,,,,,,,,,,,,,0.0176,0.0173,0.034
China,Hong Kong,22.3,114.2,2020-03-03,100,37,2,39,61,,,,,,,,,,,,,,0.0513,0.02,0.034
China,Hubei,30.98,112.27,2020-03-03,67217,36208,2835,39043,28174,,,,,,,,,,,,,,0.0726,0.0422,0.034
China,Hunan,27.61,111.71,2020-03-03,1018,906,4,910,108,,,,,,,,,,,,,,0.0044,0.0039,0.034
China,Inner Mongolia,44.09,113.94,2020-03-03,75,59,1,60,15,,,,,,,,,,,,,,0.0167,0.0133,0.034
China,Jiangsu,32.97,119.46,2020-03-03,631,562,0,562,69,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-03-03,935,870,1,871,64,,,,,,,,,,,,,,0.0011,0.0011,0.034
China,Jilin,43.67,126.19,2020-03-03,93,83,1,84,9,,,,,,,,,,,,,,0.0119,0.0108,0.034
China,Liaoning,41.3,122.61,2020-03-03,125,106,1,107,18,,,,,,,,,,,,,,0.0093,0.008,0.034
China,Macau,22.17,113.55,2020-03-03,10,9,0,9,1,,,,,,,,,,,,,,0.0,0.0,0.034
China,Ningxia,37.27,106.17,2020-03-03,74,69,0,69,5,,,,,,,,,,,,,,0.0,0.0,0.034
China,Qinghai,35.75,96.0,2020-03-03,18,18,0,18,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Shaanxi,35.19,108.87,2020-03-03,245,216,1,217,28,,,,,,,,,,,,,,0.0046,0.0041,0.034
China,Shandong,36.34,118.15,2020-03-03,758,511,6,517,241,,,,,,,,,,,,,,0.0116,0.0079,0.034
China,Shanghai,31.2,121.45,2020-03-03,338,294,3,297,41,,,,,,,,,,,,,,0.0101,0.0089,0.034
China,Shanxi,37.58,112.29,2020-03-03,133,124,0,124,9,,,,,,,,,,,,,,0.0,0.0,0.034
China,Sichuan,30.62,102.71,2020-03-03,538,394,3,397,141,,,,,,,,,,,,,,0.0076,0.0056,0.034
China,Tianjin,39.31,117.32,2020-03-03,136,124,3,127,9,,,,,,,,,,,,,,0.0236,0.0221,0.034
China,Tibet,31.69,88.09,2020-03-03,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,0.034
China,Xinjiang,41.11,85.24,2020-03-03,76,68,3,71,5,,,,,,,,,,,,,,0.0423,0.0395,0.034
China,Yunnan,24.97,101.49,2020-03-03,174,169,2,171,3,,,,,,,,,,,,,,0.0117,0.0115,0.034
China,Zhejiang,29.18,120.09,2020-03-03,1213,1093,1,1094,119,,,,,,,,,,,,,,0.0009,0.0008,0.034
