Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-02-12,889,127,4,131,758,,,,,,,,,,,,,,0.0305,0.0045,
China,Beijing,40.18,116.41,2020-02-12,352,56,3,59,293,,,,,,,,,,,,,,0.0508,0.0085,
China,Chongqing,30.06,107.87,2020-02-12,518,102,3,105,413,,,,,,,,,,,,,,0.0286,0.0058,
China,Fujian,26.08,117.99,2020-02-12,272,53,0,53,219,,,,,,,,,,,,,,0.0,0.0,
China,Gansu,37.81,101.06,2020-02-12,87,31,2,33,54,,,,,,,,,,,,,,0.0606,0.023,
China,Guangdong,23.34,113.42,2020-02-12,1219,275,1,276,943,,,,,,,,,,,,,,0.0036,0.0008,
China,Guangxi,23.83,108.79,2020-02-12,222,32,1,33,189,,,,,,,,,,,,,,0.0303,0.0045,
China,Guizhou,26.82,106.87,2020-02-12,133,18,1,19,114,,,,,,,,,,,,,,0.0526,0.0075,
China,Hainan,19.2,109.75,2020-02-12,157,27,4,31,126,,,,,,,,,,,,,,0.129,0.0255,
China,Hebei,39.55,116.13,2020-02-12,251,54,2,56,195,,,,,,,,,,,,,,0.0357,0.008,
China,Heilongjiang,47.86,127.76,2020-02-12,378,31,8,39,339,,,,,,,,,,,,,,0.205,0.0212,
China,Henan,33.88,113.61,2020-02-12,1135,246,8,254,881,,,,,,,,,,,,,,0.0315,0.007,
China,Hong Kong,22.3,114.2,2020-02-12,50,1,1,2,48,,,,,,,,,,,,,,0.5,0.02,
China,Hubei,30.98,112.27,2020-02-12,33366,2686,1068,3754,29612,,,,,,,,,,,,,,0.284,0.032,
China,Hunan,27.61,111.71,2020-02-12,946,304,2,306,640,,,,,,,,,,,,,,0.0065,0.0021,
China,Inner Mongolia,44.09,113.94,2020-02-12,60,6,0,6,54,,,,,,,,,,,,,,0.0,0.0,
China,Jiangsu,32.97,119.46,2020-02-12,543,125,0,125,418,,,,,,,,,,,,,,0.0,0.0,
China,Jiangxi,27.61,115.72,2020-02-12,844,152,1,153,691,,,,,,,,,,,,,,0.0065,0.0012,
China,Jilin,43.67,126.19,2020-02-12,83,22,1,23,60,,,,,,,,,,,,,,0.0435,0.012,
China,Liaoning,41.3,122.61,2020-02-12,116,20,1,21,95,,,,,,,,,,,,,,0.0476,0.0086,
China,Macau,22.17,113.55,2020-02-12,10,2,0,2,8,,,,,,,,,,,,,,0.0,0.0,
China,Ningxia,37.27,106.17,2020-02-12,58,24,0,24,34,,,,,,,,,,,,,,0.0,0.0,
China,Qinghai,35.75,96.0,2020-02-12,18,9,0,9,9,,,,,,,,,,,,,,0.0,0.0,
China,Shaanxi,35.19,108.87,2020-02-12,225,43,0,43,182,,,,,,,,,,,,,,0.0,0.0,
China,Shandong,36.34,118.15,2020-02-12,497,92,2,94,403,,,,,,,,,,,,,,0.0213,0.004,
China,Shanghai,31.2,121.45,2020-02-12,311,57,1,58,253,,,,,,,,,,,,,,0.0172,0.0032,
China,Shanxi,37.58,112.29,2020-02-12,126,33,0,33,93,,,,,,,,,,,,,,0.0,0.0,
China,Sichuan,30.62,102.71,2020-02-12,436,92,1,93,343,,,,,,,,,,,,,,0.0108,0.0023,
China,Tianjin,39.31,117.32,2020-02-12,112,11,2,13,99,,,,,,,,,,,,,,0.154,0.0179,
China,Tibet,31.69,88.09,2020-02-12,1,1,0,1,0,,,,,,,,,,,,,,0.0,0.0,
China,Xinjiang,41.11,85.24,2020-02-12,59,3,0,3,56,,,,,,,,,,,,,,0.0,0.0,
China,Yunnan,24.97,101.49,2020-02-12,154,26,0,26,128,,,,,,,,,,,,,,0.0,0.0,
China,Zhejiang,29.18,120.09,2020-02-12,1131,321,0,321,810,,,,,,,,,,,,,,0.0,0.0,
