Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
United Kingdom,Anguilla,18.22,-63.0686,2020-04-11,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,Bermuda,32.31,-64.7505,2020-04-11,48,25,4,29,19,,,,,,,,,,,,,,0.138,0.0833,0.034
United Kingdom,British Virgin Islands,18.42,-64.64,2020-04-11,3,2,0,2,1,,,,,,,,,,,,,,0.0,0.0,0.034
United Kingdom,Cayman Islands,19.31,-81.2546,2020-04-11,45,6,1,7,38,,,,,,,,,,,,,,0.143,0.0222,0.034
United Kingdom,Channel Islands,49.37,-2.3644,2020-04-11,407,48,9,57,350,,,,,,,,,,,,,,0.158,0.0221,0.034
United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2020-04-11,5,1,0,1,4,,,,,,,,,,,,,,0.0,0.0,0.034
United Kingdom,Gibraltar,36.14,-5.3536,2020-04-11,129,84,0,84,45,,,,,,,,,,,,,,0.0,0.0,0.034
United Kingdom,Isle Of Man,54.24,-4.5481,2020-04-11,226,112,2,114,112,,,,,,,,,,,,,,0.0175,0.0088,0.034
United Kingdom,Montserrat,16.74,-62.1874,2020-04-11,9,0,0,0,9,,,,,,,,,,,,,,,0.0,0.034
United Kingdom,Turks And Caicos Islands,21.69,-71.7979,2020-04-11,8,0,1,1,7,,,,,,,,,,,,,,1.0,0.125,0.034
United Kingdom,,55.38,-3.436,2020-04-11,78991,344,11599,11943,67048,,,,,,,,,,,,,,0.971,0.147,0.034
