Country,State,Latitude,Longitude,Date,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est
China,Anhui,31.83,117.23,2020-01-26,60,0,0,0,60,,,,,,,,,,,,,,,0.0,0.034
China,Beijing,40.18,116.41,2020-01-26,68,2,0,2,66,,,,,,,,,,,,,,0.0,0.0,0.034
China,Chongqing,30.06,107.87,2020-01-26,75,0,0,0,75,,,,,,,,,,,,,,,0.0,0.034
China,Fujian,26.08,117.99,2020-01-26,35,0,0,0,35,,,,,,,,,,,,,,,0.0,0.034
China,Gansu,37.81,101.06,2020-01-26,7,0,0,0,7,,,,,,,,,,,,,,,0.0,0.034
China,Guangdong,23.34,113.42,2020-01-26,111,2,0,2,109,,,,,,,,,,,,,,0.0,0.0,0.034
China,Guangxi,23.83,108.79,2020-01-26,36,0,0,0,36,,,,,,,,,,,,,,,0.0,0.034
China,Guizhou,26.82,106.87,2020-01-26,5,0,0,0,5,,,,,,,,,,,,,,,0.0,0.034
China,Hainan,19.2,109.75,2020-01-26,22,0,0,0,22,,,,,,,,,,,,,,,0.0,0.034
China,Hebei,39.55,116.13,2020-01-26,13,0,1,1,12,,,,,,,,,,,,,,1.0,0.0769,0.034
China,Heilongjiang,47.86,127.76,2020-01-26,15,0,1,1,14,,,,,,,,,,,,,,1.0,0.0667,0.034
China,Henan,33.88,113.61,2020-01-26,83,0,1,1,82,,,,,,,,,,,,,,1.0,0.012,0.034
China,Hong Kong,22.3,114.2,2020-01-26,8,0,0,0,8,,,,,,,,,,,,,,,0.0,0.034
China,Hubei,30.98,112.27,2020-01-26,1058,42,52,94,964,,,,,,,,,,,,,,0.553,0.0491,0.034
China,Hunan,27.61,111.71,2020-01-26,69,0,0,0,69,,,,,,,,,,,,,,,0.0,0.034
China,Inner Mongolia,44.09,113.94,2020-01-26,7,0,0,0,7,,,,,,,,,,,,,,,0.0,0.034
China,Jiangsu,32.97,119.46,2020-01-26,33,1,0,1,32,,,,,,,,,,,,,,0.0,0.0,0.034
China,Jiangxi,27.61,115.72,2020-01-26,36,0,0,0,36,,,,,,,,,,,,,,,0.0,0.034
China,Jilin,43.67,126.19,2020-01-26,4,0,0,0,4,,,,,,,,,,,,,,,0.0,0.034
China,Liaoning,41.3,122.61,2020-01-26,21,0,0,0,21,,,,,,,,,,,,,,,0.0,0.034
China,Macau,22.17,113.55,2020-01-26,5,0,0,0,5,,,,,,,,,,,,,,,0.0,0.034
China,Ningxia,37.27,106.17,2020-01-26,4,0,0,0,4,,,,,,,,,,,,,,,0.0,0.034
China,Qinghai,35.75,96.0,2020-01-26,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.034
China,Shaanxi,35.19,108.87,2020-01-26,22,0,0,0,22,,,,,,,,,,,,,,,0.0,0.034
China,Shandong,36.34,118.15,2020-01-26,46,0,0,0,46,,,,,,,,,,,,,,,0.0,0.034
China,Shanghai,31.2,121.45,2020-01-26,40,1,1,2,38,,,,,,,,,,,,,,0.5,0.025,0.034
China,Shanxi,37.58,112.29,2020-01-26,9,0,0,0,9,,,,,,,,,,,,,,,0.0,0.034
China,Sichuan,30.62,102.71,2020-01-26,44,0,0,0,44,,,,,,,,,,,,,,,0.0,0.034
China,Tianjin,39.31,117.32,2020-01-26,14,0,0,0,14,,,,,,,,,,,,,,,0.0,0.034
China,Tibet,31.69,88.09,2020-01-26,0,0,0,0,0,,,,,,,,,,,,,,,,0.034
China,Xinjiang,41.11,85.24,2020-01-26,4,0,0,0,4,,,,,,,,,,,,,,,0.0,0.034
China,Yunnan,24.97,101.49,2020-01-26,16,0,0,0,16,,,,,,,,,,,,,,,0.0,0.034
China,Zhejiang,29.18,120.09,2020-01-26,104,1,0,1,103,,,,,,,,,,,,,,0.0,0.0,0.034
